src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
beweifen	bewifft	bewifft	beweiftet	bewaift	bewifftet	bewifftot	3.1489017009735107
krapfeln	krapfeltet	krapfeltet	krapfeltetKt	krapfeltetàt	krapfGeltet	Pkrapfeltet	4.512600898742676
plädeten	plädetetet	plädetetet	plädetetetSt	plädetetetpt	plädetetetàt	plädetetetQdet	3.7516744136810303
fiserungen	fiserungtet	fiserungtet	fiserungtetft	fiserungtetFt	fiserungtetKt	fiserungtetàt	4.200130462646484
erstringen	erstrangt	erstrangt	erstracht	erstrangtZt	erstrangtKt	erstrangtot	3.6340880393981934
begräben	begräbtet	begräbtet	begräbtetbt	begräbtetKt	bgegräbtet	begräubtet	4.06889533996582
destähen	destähtet	destähtet	destähtetZt	destähtetSt	destähtetd	destähtetà	3.948382616043091
prorieren	proriertet	proriertet	proriertetàt	proriertetSt	proriertetRt	pkroriertet	4.385556697845459
versäufern	versäufertet	versäufertet	versäufertetàt	versäufertetvt	versäufertetRt	versäufertetJt	4.868497371673584
grenken	grenktet	grenktet	granktet	grenktetSt	grenktetgt	grenktetKt	4.00697135925293
seiben	seibtet	seibtet	seibtetSt	seibtetot	seibtetKt	seibtetQt	3.000591516494751
ersäffen	ersäfftet	ersäfftet	ersäfftetQfft	ersäfftetft	ersäfftetàt	ersäfftetKt	3.473684787750244
ehren<UNK>aus	ehrengaustet	ehrengaustet	ehreneaustet	ehrenaaustet	ehren-austet	ehrenvaustet	7.295658588409424
knuttern	knuttertet	knuttertet	knuttertetàt	knuttertetQt	Gknuttertet	Eknuttertet	4.210948467254639
knuszen	knusztet	knusztet	knusztetSt	knusztetKt	Mknusztet	Gknusztet	3.3719892501831055
verleißen	verlisst	verlisst	verließt	verleißtet	verlisstot	verlisstZt	3.202225923538208
bunsten	bunstetet	bunstetet	bunstetetQst	bunstetetat	bunstetetKt	bunstetetSt	3.8442399501800537
verleifen	verlifft	verlifft	verleiftet	verlieft	verlifftet	verlifftot	3.786689043045044
streisten	streistetet	streistetet	streistetetat	streistetetSt	streistetetKt	streQistetet	4.5274271965026855
verkartanzen	verkartanztet	verkartanztet	verkartanztetSt	verkartanztetFt	verkartanztetKt	verkaartanztet	5.709356784820557
krerken	krerktet	krerktet	krerktetSt	krerktetKt	krerktetàt	Mkrerktet	3.6838552951812744
depinieren	depiniertet	depiniertet	depiniertetàt	depiniertetSt	depiniertetQt	depàiniertet	4.800835132598877
ragen<UNK>wort	ragenewortetet	ragenewortetet	ragengwortetet	ragenawortetet	ragen-wortetet	ragenwortetet	6.316222190856934
verbandern	verbandertet	verbandertet	verbandertetàt	verbandertetRt	verbandertetvt	verbandertetJt	5.012609481811523
schluttern	schluttertet	schluttertet	schluttertetSt	schluttertetJt	schluttertetàt	schluttertetEt	5.67681884765625
erstalltern	erstalltertet	erstalltertet	erstalltertetSt	erstalltertetRt	erstalltertetJt	erstalltertetàt	5.303542613983154
desplachen	desplachtet	desplachtet	desplucht	desplachtetSt	desplachtetQt	desplacPhtet	5.011826515197754
brösen<UNK>aus	brösengaustet	brösengaustet	brösensaustet	bröseneaustet	brösen-austet	brösenaustet	7.57863712310791
versteiten	versteitetet	versteitetet	versteitetetàt	versteitetetSt	versteitetetYt	versteitetetQt	5.271115303039551
ermalschen	ermalschtet	ermalschtet	ermalschtetSt	ermalschtetKt	ermalscChtet	ermalscYhtet	4.893649578094482
verweifen	verwifft	verwifft	verweiftet	verwieft	verwifftet	verwifftot	3.632448196411133
grissen	grisstet	grisstet	grisstetQst	grisstetKt	grisstetSt	grisstetà	3.6045196056365967
seidern	seidertet	seidertet	seidertetSt	seidertetJt	seidertetEt	seidertetàt	4.169924259185791
grapieren	grapiertet	grapiertet	grapiertetàt	grapiertetSt	grapiertetRt	gkrapiertet	4.495161056518555
geheinen	geheintet	geheintet	geheintetSt	geheintetFt	geheintetZt	geheintetà	3.9586422443389893
ergräuen	ergräutet	ergräutet	ergräutetSt	ergräutetàt	ergräutetZt	ergräutetFt	4.15486478805542
versprucken	versprucktet	versprucktet	versprucktetSt	versprucktetRt	versprucktetJt	versprucktetà	5.177749156951904
entflauen	entflautet	entflautet	entflautetQflaut	entflautetàt	entflautetSt	entflautetKt	3.7621567249298096
pitachisieren	pitachisiertet	pitachisiertet	pitachisiertetSt	pitachisiertetJt	pitachisiertetàt	pitachisiertetRt	5.89669942855835
getifulieren	getifuliertet	getifuliertet	getifuliertetSt	getifuliertetgt	getifuliertetRt	getifuliertetàt	5.495351791381836
verschlohlen	verschlohltet	verschlohltet	verschlohltetSt	verschlohltetRt	verschlohltetJt	verscHlohltet	5.767914295196533
errassen	errießt	errießt	errasstet	errässtet	errÜsstet	errießtet	3.740139961242676
verschrempen	verschremptet	verschremptet	verschremptetSt	verschremptetKt	verschremptetJt	verschremptWtet	5.116237640380859
behellen	behelltet	behelltet	behelltetàt	behelltetKt	behelltetSt	behelltetFt	3.8818178176879883
schlellnen	schlellntet	schlellntet	schlollnt	schlellntetSt	schlellntetàt	schlellntetKt	4.352888584136963
flüben	flübtet	flübtet	flübtetft	flübtetSt	flübtetKt	flübtetQt	2.6351139545440674
gräumiguieren	gräumiguiertet	gräumiguiertet	gräumiguiertetSt	gräumiguiertetJt	gräumiguiertetàt	Agräumiguiertet	5.839122295379639
erleuchen	erleuchtet	erleuchtet	erleuchtetKt	erleuchtetSt	erleuchtetZt	erleuchtetà	4.366969108581543
feuen	feutet	feutet	feutetSt	feutetKt	feutetft	feutetàt	2.72326397895813
korphomolieren	korphomoliertet	korphomoliertet	korphomoliertetSt	korphomoliertetKt	korphomoliertetJt	korphomoliertetàt	5.817346572875977
kremben	krembtet	krembtet	krembtetQbt	krembtetKt	krembtetSt	krembteTt	3.437110662460327
prekten	prektetet	prektetet	praktetet	priktetet	prGktetet	prektetetKt	4.04424524307251
brechsern	brechsertet	brechsertet	brechsertetQt	brechsertetKt	brechsertetàt	brechsertetEt	4.5995097160339355
käueln	käueltet	käueltet	käueltetSt	käueltetàt	käueltetRt	käuleltet	3.3387978076934814
beleisten	beleistetet	beleistetet	beleistetetat	beleistetetKt	beleistetetàt	beleisttetet	4.606814861297607
kondentieren	kondentiertet	kondentiertet	kondentiertetSt	kondentiertetàt	kondentiertetRt	kondentiertetkt	5.551263809204102
korlogorieren	korlogoriertet	korlogoriertet	korlogoriertetSt	korlogoriertetJt	korlogoriertetàt	korloogoriertet	5.51132869720459
fundutieren	fundutiertet	fundutiertet	fundutießertet	fundutiertetSt	fundutiertetRt	fundutiertetàt	5.489732265472412
vertrünzen	vertrünztet	vertrünztet	vertrünztetKt	vertrünztetSt	vertrünztetZt	vertrünztetàt	4.769280433654785
verflafigungieren	verflafigungiertet	verflafigungiertet	verflafigungiertetKt	verflafigungiertetSt	verflafigungiertetCt	verflaffigungiertet	7.526630401611328
verschröten	verschrötetet	verschrötetet	verschröttetet	verschrötetetSt	verschrötetetàt	verschrötetetYt	5.519366264343262
greinigen	greinigtet	greinigtet	greinigtetàt	greinigtetgt	greinigtetZt	greinigtetCt	4.58487606048584
entkließen	entklosst	entklosst	entklosstot	entklosstJt	entklosstZt	entklosstKt	3.9011900424957275
defrieren	defrort	defrort	defriertet	defrortet	defrobert	defrortd	3.109220266342163
ränden	rändetet	rändetet	rändetetSt	rändetetàt	rändetetJt	rändetetQt	3.4390206336975098
bochtern	bochtertet	bochtertet	bochtertetàt	bochtertetEt	bochtertetQt	bochtertetKt	4.101208686828613
verweißen	verweißtet	verweißtet	verwisst	verwießt	verweißtetKt	verweißtetSt	4.409295558929443
prestten	prasttet	prasttet	presttetet	prosttet	prasttetet	prasttetKt	3.7544174194335938
spitieren	spitiertet	spitiertet	spitiertetSt	spitiertetàt	spitiertetJt	spitiertetQt	4.067368984222412
krehren	krehrtet	krehrtet	krehrtetSt	krehrtetQt	krehrtetàt	krehrtetTt	4.0559515953063965
vermeiten	vermeitetet	vermeitetet	vermeitetetàt	vermeitetetat	vermeitetetot	vermeittetet	4.710811614990234
plötten	plöttetet	plöttetet	plöttetetSt	plöttetetpt	plöttetetKt	plöttetetàt	3.3650100231170654
sompen	somptet	somptet	somptetSt	somptetKt	somptetàt	somptetTt	3.475541591644287
stabeln	stabeltet	stabeltet	stabeltetKt	stabReltet	stabWeltet	stabxeltet	4.219516754150391
stähnen	stähntet	stähntet	stähntetSt	stähntetZt	stähntetFt	stähntetàt	3.4085304737091064
versillern	versillertet	versillertet	versillertetàt	versillertetRt	versillertetvt	versillertetJt	5.38538122177124
verwürfern	verwürfertet	verwürfertet	verwürfertetàt	verwürfertetRt	verwürfertetvt	verwürfertetJt	4.979214191436768
ergenen	ergantet	ergantet	ergachtet	ergentet	ergantetFt	ergantetZt	3.802342653274536
brießen	brosst	brosst	brießtet	breßtet	brießtetQst	brösst	3.6045632362365723
vertracken	vertracktet	vertracktet	vertracktetSt	vertracktetàt	vertracktetKt	vertracktetRt	4.8671698570251465
verspussen	verspusstet	verspusstet	verspusstetKt	verspusstetQt	verspusstetvt	verspusstetàt	4.861391067504883
entwahnen	entwahntet	entwahntet	entwahntetFt	entwahntetZt	entwahntetàt	entwafnetet	4.119246482849121
bereichten	bereichtetet	bereichtetet	bereichtetetSt	bereichtetetKt	bereichtetetàt	bereichtetetQ	5.155448913574219
bestäuen	bestäutet	bestäutet	bestäutetSt	bestäutetàt	bestäutetbt	bestäutetKt	3.921086072921753
pockieren	pockiertet	pockiertet	pockiertetàt	pockiertetSt	pockiertetRt	pockiertetJt	4.144881725311279
erminitigen	erminitigtet	erminitigtet	erminitigtetSt	erminitigtetàt	erminitigtetCt	erminitiogtet	5.052764892578125
