src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
ersponieren	ersponieren	ersponieren	ersponierenUn	ersponierenI	ersponierenden	ersponierenß	4.6000542640686035
exomplikieren	exomplikieren	exomplikieren	exomplikierenv	exomplikierenI	exomplikierend	exomplikierenß	5.425512313842773
bekröffen	bekröffen	bekröffen	bekröffenén	bekröfften	bkekröffen	bekröffenI	3.7471020221710205
vertrecken	vertrecken	vertrecken	vertreckten	vertreckenI	vertreckend	vertreckenK	4.080785274505615
verkrecken	verkrecken	verkrecken	verkreckten	verkreckenI	verkreckend	verkreckenv	4.660853862762451
bekilgen	bekilgen	bekilgen	bekilgenden	bekilgenIn	bekilgenÖ	bekilgenb	3.8017497062683105
besopben	besopben	besopben	besopbenden	besopbenIn	besopbenKn	besopbenÖ	3.874748945236206
verklaten	verklaten	verklaten	veklaten	verklatenI	verklatenv	verklatern	3.946798801422119
kunsen	kunsen	kunsen	kunsenI	kunsenk	kunsenÖ	kunsend	3.045314311981201
grutchen	grutchen	grutchen	grutchenIn	grutchenOn	grutchend	grutchenÖ	3.572167158126831
suchtigen	suchtigen	suchtigen	suchtigenden	suchtigenÖ	suchtigenK	suchtigken	4.3371195793151855
suttallisieren	suttallisieren	suttallisieren	suttallisierenI	suttallisierenv	suttallisierenÖ	suttallisierenß	6.008607864379883
kreinern	kreinern	kreinern	kreineren	Pkreinern	Gkreinern	kreinernP	3.688868999481201
degen<UNK>um	degengumen	degengumen	degenäumen	degeniumen	degengumum	degengumn	6.832844257354736
prienstollen	prienstollen	prienstollen	prienstollenßen	pkrienstollen	prienstollten	prienstollenv	5.658888339996338
bustrunden	bustrunden	bustrunden	bustrundenden	bustrundenI	bustrundenK	bustrundenÖ	4.7847442626953125
protern	protern	protern	proteren	pkrotern	proternP	proternT	2.9873082637786865
entschlaften	entschlaften	entschlaften	entschlaftenß	entschlaftend	entschlaftenI	entschlaftenv	5.658475399017334
klinsen	klinsen	klinsen	Pklinsen	Gklinsen	Eklinsen	klinsenk	3.3062448501586914
stlapen	stlapen	stlapen	stlapenden	stlappen	stlapenÖ	stlapenI	3.573077917098999
spürzen	spürzen	spürzen	spürzenden	spürzenI	spürzenÖ	spürzten	3.3519065380096436
darbotieren	darbotieren	darbotieren	darbotierenEn	darbotierenß	darbotierenI	darbotierend	4.546217918395996
spuschen	spuschen	spuschen	spuschenIn	spuschenOn	spuscvhen	spuschenÖ	3.4785783290863037
bewünsten	bewünsten	bewünsten	bewünstenQünsten	bewünstenden	bewünstern	bewünstenQünstenQünsten	3.9867796897888184
sagen<UNK>aus	sagengausen	sagengausen	sageneausen	sagengaus	sageneaus	sagengausern	5.294790744781494
versprechsen	versprechsen	versprechsen	versprechsenLn	versprechsenv	versprechsenI	versprechsend	5.28697395324707
ernungen	ernungen	ernungen	ernungenden	ernungenKen	ernungenP	ernungenI	3.8534891605377197
vermauen	vermauen	vermauen	vermauenven	vermauenI	vermauenK	vermaueny	3.756847381591797
bohrleife	bohrleifen	bohrleifen	bohrleifenden	bohrleifenéen	bohrleifenI	bohrleifenO	4.1852288246154785
besitigen	besitigen	besitigen	besitigenden	besitigenb	besitigenI	sesitigen	4.251129150390625
brächsseln<UNK>her	brächsselnihern	brächsselnihern	brächsselnchern	brächsselniehern	brächsselnhern	brächsselnnhern	8.155410766601562
detetten	detetten	detetten	detettenQen	dettetten	detettern	detettenI	3.259150981903076
vertrachen	vertrachen	vertrachen	vertracPhen	vertrachenI	vertrachend	vertrachenK	4.459022521972656
kabilisieren	kabilisieren	kabilisieren	kabilisierenUn	kabilisierenv	kabilisierenß	kabilisierend	5.375831127166748
remonieren	remonieren	remonieren	remonierenEn	remonierenUn	remonierenI	remonierenM	4.158027648925781
rintern	rintern	rintern	rinternIn	rinternrn	rinteren	rinternP	2.949467897415161
klützeln	klützeln	klützeln	klützelen	klützelnkn	Gklützeln	Pklützeln	3.6971418857574463
verstern	verstern	verstern	versternven	versteren	versternon	vßerstern	3.8844001293182373
erfiffern	erfiffern	erfiffern	erfifferen	erfiffernIn	erffiffern	ekrfiffern	3.6287596225738525
deplizieren	deplizieren	deplizieren	deplizierenden	deplizierenEn	deplizierecen	deplizierenß	5.35046911239624
kosteln	kosteln	kosteln	kostelnkosten	kostelen	kostelnon	kostelnden	3.59816837310791
konnerinieren	konnerinieren	konnerinieren	konnerinnieren	konnerinierenv	konnerinierenß	konnerinierend	5.62857723236084
belüten	belüten	belüten	belütern	belütenI	belütenÖ	belütenO	3.5267181396484375
vertumpfen	vertumpfen	vertumpfen	vertumpfenden	vertumpfenI	vertumpfenv	vertumpfenK	3.8171727657318115
schweuden	schweuden	schweuden	schweudenden	schweudern	schweudenI	schweudenÖ	4.252984523773193
rodieren	rodieren	rodieren	rodierenren	rodierenEn	rodierenM	rodierenI	3.3256607055664062
darbautieren	darbautieren	darbautieren	darbautierend	darbautierenß	darbautierenv	darbautierenI	5.111066818237305
schwürfern	schwürfern	schwürfern	schwürfernden	schwürfernPn	schwürfernIn	schwürferen	4.532273292541504
grinnen	grinnen	grinnen	grinnenI	grinnenÖ	grinnenSn	grinnenvn	3.035233974456787
vermachstrießen	vermachstrießen	vermachstrießen	vermachstrießenßen	vermachstrießenI	vermachstrießend	vermachstrießenv	6.198149681091309
beschlachen	beschlachen	beschlachen	beschlacPhen	beschlachend	beschlachenv	beschlachenK	5.592267036437988
britken	britken	britken	bkritken	britkenI	britMken	britkenÖ	3.28297758102417
verbehlen	verbehlen	verbehlen	verbehlenven	verbehlenMen	verbehlenKn	verbehlenI	3.8733038902282715
stäulen	stäulen	stäulen	stäulenI	stäulenÖ	stäuleny	stäulend	3.12070631980896
ernarkeln	ernarkeln	ernarkeln	ernarkelen	ernarkelnon	ernarkelnIn	ernarkelnPn	4.152742385864258
kommorinieren	kommorinieren	kommorinieren	kommorinierenv	kommorinierenI	kommorinierenß	kommorinierend	5.222625255584717
besonsen	besonsen	besonsen	besonsenden	besonsenKn	besonsenIn	besonsenb	3.6881978511810303
erschlissen	erschlissen	erschlissen	erschlissenLn	erschlissenI	erschlissend	erschlissenv	4.760416030883789
erschwintern	erschwintern	erschwintern	erschwinteren	erschwinternßen	erschwinternven	erschwinternP	5.69876766204834
bleckeln	bleckeln	bleckeln	bleckelen	bleckelnden	bleckelnèn	bleckelnDn	4.013155460357666
bautsern	bautsern	bautsern	bautsernIn	bautseren	bautsernP	bautsekrn	3.4996607303619385
erwängern	erwängern	erwängern	erwängernän	erwängernIn	erwängeren	Berwängern	3.229562997817993
kepsen	kepsen	kepsen	kepsenden	kepsenQen	kepsenk	kpepsen	2.9052813053131104
gewückeln	gewückeln	gewückeln	gewückelnden	gewückelnèn	gewückelnIn	gewückelen	4.120355606079102
verzüchen	verzüchen	verzüchen	verzüchern	verzüchenI	verzüchend	verzüchenK	3.6820871829986572
erfleigen	erfleigen	erfleigen	erfleigenden	ekrfleigen	erfleigenÖ	erfleigenI	4.4610090255737305
bebannen	bebannen	bebannen	bebannenvn	bebannenKn	bebannenIn	bbebannen	3.655715227127075
pfleisen	pfleisen	pfleisen	pfleisenden	pfleisenKn	pfleisenIn	pfleisenÖ	3.4321906566619873
bestlöffen	bestlöffen	bestlöffen	bestlöffenden	bestlöffenén	bestlöfften	bestlöffenI	4.078074932098389
blessen<UNK>auf	blessennaufen	blessennaufen	blessenzaufen	blesseniaufen	blessen-aufen	blessennaufe	9.14464282989502
gondren<UNK>ein	gondrengein	gondrengein	gondrenzein	gondrennein	gondreniein	gondrenrein	7.417173385620117
verstiffen	verstiffen	verstiffen	verstiffenden	verstifften	verstiffenI	verstiffenß	4.027071952819824
knetzen<UNK>ein	knetzengein	knetzengein	knetzennein	knetzeniein	knetzensein	knetzennien	7.67349910736084
kommeln	kommeln	kommeln	kommelen	kommelnon	kommelnDn	kommelan	3.4185612201690674
stardeten	stardeten	stardeten	stardetten	starrdeten	stardetenI	stardetenÖ	4.447663307189941
korlasilisieren	korlasilisieren	korlasilisieren	Gkorlasilisieren	korlasilisierenI	korlasilisierenß	korlasilisierenv	6.83405876159668
komanidieren	komanidieren	komanidieren	komanidierenv	komanidierenß	komanidierenk	komanidierend	5.32905387878418
kelben	kelben	kelben	kelbenden	kelbenk	Mkelben	kelbern	2.8653757572174072
pfürmen	pfürmen	pfürmen	pfürmenOn	pfükrmen	pfürmenI	pfürmenK	2.883587121963501
gewärten	gewärten	gewärten	gewärtenOn	gewärtern	gewärtenI	gRewärten	3.616874933242798
flübern	flübern	flübern	flübernIn	flübernDn	flüberen	flübernT	3.147160530090332
babeln	babeln	babeln	babelnOn	babelnDn	babelnPn	babelen	3.0142970085144043
erspotten	erspotten	erspotten	erspottenden	erspottenI	eArspotten	erspottenÖ	3.597136974334717
knotronieren	knotronieren	knotronieren	knotronierenUn	knotronierenß	knotronierenv	knotronierend	5.432089328765869
erschleiden	erschleiden	erschleiden	erschleidenden	erschleziden	erschleidenI	erschleidenß	4.9388275146484375
krepsen	krepsen	krepsen	krepsenden	Gkrepsen	Pkrepsen	Mkrepsen	3.120161294937134
belöffen	belöffen	belöffen	belöfften	belöffenÖ	belöffenI	belöffenb	3.6463634967803955
dehompren	dehompren	dehompren	dehomprenden	dehomprenMen	dehomprenI	dehomprenQ	3.68656325340271
verspreinen	verspreinen	verspreinen	verspreinten	verspreinenv	versprezinen	verspreinenI	5.150930404663086
entlagen	entlagen	entlagen	entlagenMen	entlagenIn	entlagenOn	entlagenm	3.5529119968414307
punden	punden	punden	pundenI	pundenp	pundenm	pundenÖ	2.914529323577881
beweifen	beweifen	beweifen	beweifenden	beweifenKn	bweweifen	beweifenÖ	3.9542057514190674
krapfeln	krapfeln	krapfeln	krapfelen	krapfelIn	krapfelan	Gkrapfeln	3.8673667907714844
plädeten	plädeten	plädeten	plädetenä	plädetenÖ	pläddeten	plädetenI	3.6384174823760986
fiserungen	fiserungen	fiserungen	fiserungenden	ffiserungen	fiserungenI	fiserungenß	4.749388694763184
erstringen	erstringen	erstringen	erstringenden	erstrèingen	erstringenI	erstringenO	4.4196038246154785
begräben	begräben	begräben	begräbenIn	begräbenOn	begräbendn	bgegräben	3.8200490474700928
destähen	destähen	destähen	destähend	destähenÖ	destähenq	destähenIn	3.9943830966949463
prorieren	prorieren	prorieren	prorierenden	prorierenEn	pkrorieren	prorierenI	4.704562187194824
versäufern	versäufern	versäufern	versäufernèn	versäuferen	versäufernvn	versäufernIn	4.342167377471924
grenken	grenken	grenken	grenkenden	gkrenken	grenkenI	grenkenÖ	3.5363287925720215
seiben	seiben	seiben	seibenden	seibenI	seibenÖ	seibenL	2.8778107166290283
ersäffen	ersäffen	ersäffen	ersäfften	ersäffenÖ	ersäffenq	ersäffend	3.362169027328491
ehren<UNK>aus	ehreneaus	ehreneaus	ehreneausen	ehreniaus	ehrengausen	ehreniausen	7.2398481369018555
knuttern	knuttern	knuttern	knutternden	knutteren	Pknuttern	Eknuttern	3.701054811477661
knuszen	knuszen	knuszen	knuszenden	Pknuszen	Mknuszen	Eknuszen	3.1909708976745605
verleißen	verleißen	verleißen	verleißenI	verleißenÖ	verleißenKn	verleißenv	3.809091806411743
bunsten	bunsten	bunsten	bunstenOn	bunstendn	bunstenI	bunstenÖ	3.5803074836730957
verleifen	verleifen	verleifen	verleifenden	verleifenvn	verleifenKn	verleifenI	3.9038748741149902
streisten	streisten	streisten	streistenden	streistenI	streistern	streistenÖ	3.7375967502593994
verkartanzen	verkartanzen	verkartanzen	verkaartanzen	verkartanzenv	verkartanzenM	verkartanzenI	5.004665374755859
krerken	krerken	krerken	Gkrerken	krerkten	krerkenI	krerkenk	3.4874372482299805
depinieren	depinieren	depinieren	depinierenden	depinierenEn	depàinieren	depinierenI	4.336136341094971
ragen<UNK>wort	rageneworten	rageneworten	ragengworten	ragenewortern	ragengwortern	ragen-worten	6.08092737197876
verbandern	verbandern	verbandern	verbanderen	verbandernvn	verbandernIn	verbandernPn	4.740573406219482
schluttern	schluttern	schluttern	schlutteren	schlutternden	schlutternèn	schlutternPn	4.38719367980957
erstalltern	erstalltern	erstalltern	erstallteren	erstallternßen	erstallternon	erstallttern	4.8198957443237305
desplachen	desplachen	desplachen	desplachenden	desplachenI	desplachenÖ	desplachenO	4.3673996925354
brösen<UNK>aus	brösengausen	brösengausen	bröseniausen	brösensausen	bröseneausen	brösenausus	7.941545486450195
versteiten	versteiten	versteiten	versteziten	verstefiten	versteitenI	versteitenv	4.56850004196167
ermalschen	ermalschen	ermalschen	ermalschenden	ermalschenI	ermalschenÖ	ermalschenK	4.458366870880127
verweifen	verweifen	verweifen	verweifenden	verweifenI	verweiften	verweifenv	3.915842294692993
grissen	grissen	grissen	grissenI	grissenP	grissenè	grissend	3.242905616760254
seidern	seidern	seidern	seidernIn	seidernDn	seideren	seidernP	3.6258926391601562
grapieren	grapieren	grapieren	grapierenden	grapierenEn	gkrapieren	grapfieren	4.343701362609863
geheinen	geheinen	geheinen	geheinenOn	geheinenT	geheinenI	geheinenS	3.8007619380950928
ergräuen	ergräuen	ergräuen	ergräuenI	eZrgräuen	ergräuenÖ	ergräuenT	3.344677448272705
versprucken	versprucken	versprucken	verspruckten	verspruckenv	verspruckenI	verspruckenß	5.235721111297607
entflauen	entflauen	entflauen	entflauenKn	Kentflauen	entflauenI	entflauenÖ	4.201380252838135
pitachisieren	pitachisieren	pitachisieren	pitachisierenv	pitachisierenI	pitachisierend	pitachisierenß	5.42314338684082
getifulieren	getifulieren	getifulieren	getifuliereng	getifulierenv	getifulierenß	getifulierenI	5.033205509185791
verschlohlen	verschlohlen	verschlohlen	verschlohlenv	verschlohlenI	verschlohlenR	verschlohlenß	5.232944965362549
errassen	errassen	errassen	errassenden	errassenP	errassenI	errassten	3.9412529468536377
verschrempen	verschrempen	verschrempen	verschrempten	verschrempenv	verschrempenI	verschrempeny	6.00186824798584
behellen	behellen	behellen	behellenden	behellenOn	behellenP	behellenIn	3.514439582824707
schlellnen	schlellnen	schlellnen	schlellnenden	schlellnnen	schlellnenI	schlellnenÖ	4.329599380493164
flüben	flüben	flüben	flübenOn	flübendn	flübenI	flübenT	2.856334924697876
gräumiguieren	gräumiguieren	gräumiguieren	Agräumiguieren	gräumiguierenv	gräumiguierenI	gräumiguierenß	6.046066761016846
erleuchen	erleuchen	erleuchen	erleuchenden	erleuchenOn	erleuchenÖ	erleußhen	4.110372066497803
feuen	feuen	feuen	feuenI	fReuen	feuenO	feuenf	2.4073379039764404
korphomolieren	korphomolieren	korphomolieren	korphomolierenI	korphomolierenv	korphomolierenK	korphomolierenß	6.066697597503662
kremben	kremben	kremben	krembenden	krembenren	krembenIn	Pkremben	2.746514320373535
prekten	prekten	prekten	pkrekten	prektenI	prektenÖ	prektenp	3.0261006355285645
brechsern	brechsern	brechsern	brechsernon	brechserndn	brechseren	brecMhsern	3.9947662353515625
käueln	käueln	käueln	käuelnkäuen	käuelnäuen	käuelnIn	käuelnyn	2.959041118621826
beleisten	beleisten	beleisten	beleistenden	beleistern	beleistenI	beleistenÖ	4.155919075012207
kondentieren	kondentieren	kondentieren	kondentnieren	kondentierenv	kondentierenß	kondentierenk	5.023829460144043
korlogorieren	korlogorieren	korlogorieren	Gkorlogorieren	Pkorlogorieren	korlogorierenv	korlogorierenß	5.734847068786621
fundutieren	fundutieren	fundutieren	fundutierenUn	fundutierenI	fundutierend	fundutierenß	4.459427833557129
vertrünzen	vertrünzen	vertrünzen	vertrünzenI	vertrünzenK	vertrünzenß	vertrünzenv	4.495771884918213
verflafigungieren	verflafigungieren	verflafigungieren	verflafigungierenven	verflafigungierenGn	verflaffigungieren	verflafigungierenI	6.9323906898498535
verschröten	verschröten	verschröten	verschrötenén	verschrötten	verschrötenv	verschrötenI	4.7314982414245605
greinigen	greinigen	greinigen	greinigenEn	greinigenOn	gkreinigen	greinigenI	4.557363033294678
entkließen	entkließen	entkließen	entkließenden	entkließeren	entkließenI	entkließenO	4.16016149520874
defrieren	defrieren	defrieren	defrierenden	defrierenEn	defrierenÖ	defrierenI	4.236692905426025
ränden	ränden	ränden	rändenI	rändenm	rändenèn	rändenän	2.5504064559936523
bochtern	bochtern	bochtern	bochternden	bochternon	bochteren	bochternP	3.5859153270721436
verweißen	verweißen	verweißen	verweißenI	verweißenv	verweißenK	verweißend	3.699566602706909
prestten	prestten	prestten	presttenden	presttern	presttenI	presttenÖ	3.438398599624634
spitieren	spitieren	spitieren	spitierenden	spitierenÖi	spitierenEn	spitvieren	3.6746582984924316
krehren	krehren	krehren	krehrenrn	kreehren	Pkrehren	Gkrehren	3.4119741916656494
vermeiten	vermeiten	vermeiten	vermeitenden	vermeitenI	vermeitern	vermeitenv	4.22647762298584
plötten	plötten	plötten	plöttenI	plöttenÖ	plöttenv	plöttenO	2.8196499347686768
sompen	sompen	sompen	sompenLn	sompenden	sompenI	sompens	3.0418663024902344
stabeln	stabeln	stabeln	stabelnDn	stabelen	stabelndn	stabWeln	3.0037567615509033
stähnen	stähnen	stähnen	stähneny	stähnenÖ	stähnenS	stähnenI	2.8809804916381836
versillern	versillern	versillern	versilleren	versillernßen	versillernPn	versillernIn	4.862582206726074
verwürfern	verwürfern	verwürfern	verwürferen	verwürfernèn	verwürfernIn	verwürfernvn	4.696641445159912
ergenen	ergenen	ergenen	ergenendn	ekrgenen	ergnenen	ergenenI	3.482544183731079
brießen	brießen	brießen	bkrießen	brießenI	brießend	brießenOn	3.247284173965454
vertracken	vertracken	vertracken	vertrackten	vertrackenI	vertrackenv	vertrackend	4.69100284576416
verspussen	verspussen	verspussen	verspussenv	verspussenI	verspussenK	verspussend	4.522523880004883
entwahnen	entwahnen	entwahnen	entwahnenLn	entwahnenKn	entwahnten	entwahnenÖ	4.551693916320801
bereichten	bereichten	bereichten	bereichtenI	bereichtenO	bereichtenß	bereichtenden	4.535573482513428
bestäuen	bestäuen	bestäuen	bestäuenI	bestäuenÖ	Ubestäuen	bestäuend	3.7328402996063232
pockieren	pockieren	pockieren	pockierenden	pockierenÖi	pockierenEn	pockierenI	4.01577091217041
erminitigen	erminitigen	erminitigen	erminitiogen	erminitingen	erminitigenI	erminitigenß	5.0068888664245605
examieren	examieren	examieren	examierenden	examierenon	examierenI	examierenM	3.867936611175537
pfrahnen	pfrahnen	pfrahnen	pfrahnenKn	pfrahnten	pfrahnenÖ	pfrahnenI	3.6766438484191895
verkluckern	verkluckern	verkluckern	verkluckeren	verkluckekern	verkluckernßen	verkluckernÄ	5.37667989730835
plechern	plechern	plechern	plechernIn	plecheren	plecMhern	plechernP	3.907430410385132
kankieren	kankieren	kankieren	Gkankieren	Pkankieren	kankierenk	kankierend	4.441133975982666
berandern	berandern	berandern	berandernèn	beranderen	berandernP	berandernD	4.56852912902832
schläckeln	schläckeln	schläckeln	schläckelnden	schläckelen	schläckelnPn	schläckelnIn	4.58197021484375
verblahen	verblahen	verblahen	verblahenden	verblahenven	verblahenI	verblahenKn	4.157145977020264
pautschieren	pautschieren	pautschieren	pautscörieren	pautschierenß	pautschierenv	pautschierend	5.226413726806641
sangen<UNK>aus	sangengausen	sangengausen	sangeneausen	sangengause	sangengausern	sangenmausen	5.12742280960083
frünsteln	frünsteln	frünsteln	frünstelnden	frünstelen	fkrünsteln	frünstpeln	4.010467529296875
gimmen	gimmen	gimmen	gimmenden	gimmenLn	gimmeng	gimmenI	3.054638147354126
bekreißen	bekreißen	bekreißen	bkekreißen	bekreißenI	bekreißend	bekreißenÖ	4.104451656341553
beteistern	beteistern	beteistern	beteisteren	beteisternèn	beteisternden	beteisternß	4.420097827911377
betrehsen<UNK>ab	betrehsenhaben	betrehsenhaben	betrehseniaben	betrehsencaben	betrehsensaben	betrehsenbaben	7.912455081939697
verwechtigen	verwechtigen	verwechtigen	verwechtigenv	verwechtigenß	verwechtigend	verwechtigenI	5.711519718170166
glaumern	glaumern	glaumern	glaumeren	glaumernIn	glaumerIn	Eglaumern	3.5772647857666016
splangen	splangen	splangen	splangenden	splangenIn	splangenÖ	splangenp	3.7575700283050537
schlirten	schlirten	schlirten	schlirtern	schlirtenI	schlirtenK	schlirtend	3.8026556968688965
rönden	rönden	rönden	röndenrn	röndenén	röndenI	röndenÖ	2.5907535552978516
besprenken	besprenken	besprenken	besprenkenden	besprenkenK	besprenkenI	besprenkenß	4.582534313201904
dreiben	dreiben	dreiben	dreibenden	dreibenQen	dreibenIn	dkreiben	3.6666765213012695
entkammen	entkammen	entkammen	entkammenden	entkammenKen	entkammenLn	entkammenIn	4.068188190460205
kruckieren	kruckieren	kruckieren	kruckierenEn	Ekruckieren	Gkruckieren	kruckierenI	4.6643829345703125
grurfen	grurfen	grurfen	grurfenOn	gkrurfen	grurfenI	grurfend	3.693275213241577
stablen	stablen	stablen	stablenden	stablenI	stablenÖ	stablenM	3.345977783203125
vermintern	vermintern	vermintern	verminteren	verminternvn	verminternP	verminternI	4.669395923614502
ermetten	ermetten	ermetten	ermettern	ermettenI	ermettenÖ	ermettenK	3.4515228271484375
