src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
extollaginieren	extollaginiertest	extollaginiertest	extollaginiertestCt	extollagkiniertest	extollaginiertestd	extollaginiertestQ	6.530476093292236
steinieren	steiniertest	steiniertest	steiniertestLst	steiniertestQt	steinieärtest	steiniertestd	4.94008207321167
daueln	daueltest	daueltest	daueltestIst	dauleltest	dauReltest	daugeltest	4.4483489990234375
bestingen	bestängest	bestängest	bestächtest	bestängestZst	bestängestät	bestängestd	4.072589874267578
sarsselen	sarsseltest	sarsseltest	sarsseltestQst	sarsseltestZst	sarsseltestd	sarsseltestà	4.472569942474365
verzwürfen	verzwürftest	verzwürftest	verzwürftestQwürft	verzwürftestPt	verzwürftestQwürfest	verzwürftestd	4.917433738708496
serleln	serleltest	serleltest	serleltestIst	serleltestQlt	serlteltest	serleltestd	4.194235801696777
fluedigen	fluedigtest	fluedigtest	fluedigtestft	fluedigtestPt	fluedigtestQ	fluedigtestd	4.756202697753906
erwangen	erwangtest	erwangtest	erwangtestZst	erwangtestQn	erwangtestd	erwangtestP	3.7978873252868652
verblüssen	verblüsstest	verblüsstest	verblüsstestöst	verblüsstestLst	verblüsstestQt	Äverblüsstest	4.931013107299805
expärten	expärtetest	expärtetest	hxpärtetest	Vexpärtetest	Bexpärtetest	expärtetestä	4.56190824508667
gestuchen	gestuchtest	gestuchtest	gestuchtestQucht	gestüchtest	gestuchtestZst	gestuchtestQuchest	4.65552282333374
erwastern	erwastertest	erwastertest	erwastertestIst	erwastertestQt	erwastertestd	erwastekrtest	5.101968288421631
schiffeln	schiffeltest	schiffeltest	schiffeltestEst	schiffeltestd	schiffeltestà	schiffeltestÖ	5.198493957519531
breißen	brissest	brissest	brissestQst	brissestöst	brissestLst	breißtest	3.349754571914673
stindern	stindertest	stindertest	stindertestIst	stindertestd	stinderteIst	stindertestÖ	4.643737316131592
raufteln	raufteltest	raufteltest	raufteltestQft	rauftGeltest	Eraufteltest	raufteltestd	4.489232540130615
bewacken	bewacktest	bewacktest	bewacktestQckest	bewacktestLt	bewacktestQckt	bwewacktest	4.3625922203063965
stüßen	stüßtest	stüßtest	stüßtestößt	stüßtestLst	stüßtestQßt	stüßtestd	3.484898328781128
verziegen	verzögest	verzögest	verziegtest	verzögestöst	verzögestQt	verzögtest	4.035454750061035
brurstern	brurstertest	brurstertest	brurstertestEst	bkrurstertest	brursteartest	brurstertestd	5.2036237716674805
degeen	degtest	degtest	degtestöst	degätest	degietest	degtestd	3.545616388320923
stetzen<UNK>ein	stetzengeitest	stetzengeitest	stetzenseitest	stetzennitest	stetzenieitest	stetzenzeitest	8.82899284362793
ersponieren	ersponiertest	ersponiertest	ersponiertestQt	ersponiertestd	ersponiertestà	ersponiertestL	5.386717796325684
exomplikieren	exomplikiertest	exomplikiertest	exomplikiertestIst	exomplikiertestJt	exomplfikiertest	exomplikiertestd	6.554174900054932
bekröffen	bekröfftest	bekröfftest	bekröfftestQröft	bekröfftestd	bekröfftestP	bekröfftestb	5.033066749572754
vertrecken	vertrecktest	vertrecktest	verträckest	vertrecktestöst	vertrecketest	vertrecktestQt	5.074552059173584
verkrecken	verkrecktest	verkrecktest	verkrecketest	verkrecktestöst	verkrecktestQt	verkrecktestCt	5.540881633758545
bekilgen	bekilgtest	bekilgtest	bekilgtestLt	bekilgtestd	bekilgtestQ	bekilgtestP	4.736062049865723
besopben	besopbtest	besopbtest	besopbtestd	besopbtestb	besopbtestP	besopbtestQp	4.552905082702637
verklaten	verklatetest	verklatetest	veklatetest	verklatetestCt	verklatetestQl	verklatetestà	5.214519023895264
kunsen	kunstest	kunstest	kunstestLst	kunstestd	kunstestk	kunstestQst	3.460236072540283
grutchen	grutchtest	grutchtest	grutchtestLst	grutchtestZst	grutächtest	grutchtestQt	4.518820762634277
suchtigen	suchtigtest	suchtigtest	suchtigtestZst	suchtigtestQt	suchtigtestCt	suchtiügtest	5.335431098937988
suttallisieren	suttallisiertest	suttallisiertest	suttallisiertestQt	suttallisiertestJt	suttallfisiertest	suttallisiertestd	6.074929714202881
kreinern	kreinertest	kreinertest	kreinertestQn	Ekreinertest	Pkreinertest	Gkreinertest	4.478916168212891
degen<UNK>um	degenäumtest	degenäumtest	degengumtest	degenäumest	degenäumtestIst	degenäumtestZst	5.6919965744018555
prienstollen	prienstolltest	prienstolltest	prienstolltestSt	pkrienstolltest	prienstolltestd	prienstolltestR	5.456745147705078
bustrunden	bustrundetest	bustrundetest	bustrundetestQt	bustrundetestät	bustrundetestCt	bustründetest	5.569909572601318
protern	protertest	protertest	protertestIst	protertestJt	pkrotertest	protWertest	3.683688163757324
entschlaften	entschlaftetest	entschlaftetest	entschlieftest	entschlDaftetest	entschlaftetestäft	entschlüftest	6.740416526794434
klinsen	klänsest	klänsest	klinstest	klönsest	klenstest	klänsestLst	4.201023101806641
stlapen	stlaptest	stlaptest	stlaptestLst	stlaptestQp	stlaptestd	Östlaptest	3.8565542697906494
spürzen	spürztest	spürztest	spürztestLst	spüQrztest	spüUrztest	spürztestd	3.606921672821045
darbotieren	darbotiertest	darbotiertest	darbotiertestQt	darbotiertestLt	darbotiertestd	darbotiertestà	5.728289604187012
spuschen	spuschtest	spuschtest	spuschtestQchest	spuschtestZst	spuschtestäst	spuschtestd	4.9004011154174805
bewünsten	bewünstetest	bewünstetest	bewünstetestQünst	bewünstetestät	bewünständest	bewünsttetest	5.227370262145996
sagen<UNK>aus	sagengaustest	sagengaustest	sagenäusest	sageneaustest	sagengaust	sagenäustest	6.5437493324279785
versprechsen	versprächsest	versprächsest	verspröchsest	versprechstest	versprächsestöst	versprächst	5.853394508361816
ernungen	ernungtest	ernungtest	ernungtestZst	ernungtestQungest	ernungtestQungt	ernungtestd	4.495707035064697
vermauen	vermautest	vermautest	vermautestQmaut	vermautestZst	vermautestd	vermautestà	4.713289260864258
bohrleife	bohrleiftest	bohrleiftest	bohrliffest	bohrleiftesöst	bohrleiftestd	bohrleiftestà	5.009062767028809
besitigen	besitigtest	besitigtest	besitigtestCt	besitiügtest	besitigtestd	besitigtestQ	4.891168117523193
brächsseln<UNK>her	brächsselniehertest	brächsselniehertest	brächsselnihertest	brächsselnshertest	brächsselniertest	brächsselnchertest	9.218452453613281
detetten	detettetest	detettetest	detettetestöst	detettetestät	detettetestQt	detettetestd	4.6706132888793945
vertrachen	vertrüchest	vertrüchest	vertrachtest	vertrüchestöst	vertrüchestQt	vertrüchestCt	4.859452247619629
kabilisieren	kabilisiertest	kabilisiertest	Ekabilisiertest	kabilisiertestd	kabilisiertestR	kabilisiertestà	6.364293575286865
remonieren	remoniertest	remoniertest	remoniertestQn	remoniertestà	remoniertestd	remonierteIst	5.044528961181641
rintern	rintertest	rintertest	rintertestQest	rintertestIst	rintertestJt	Erintertest	3.9168434143066406
klützeln	klützeltest	klützeltest	klützeltestQt	Gklützeltest	Eklützeltest	Pklützeltest	4.837900161743164
verstern	verstertest	verstertest	verstertestIst	verstertestQt	versteIrtest	verstertestà	4.825780391693115
erfiffern	erfiffertest	erfiffertest	erfiffertestPt	erffiffertest	ekrfiffertest	erfiffertestd	5.664432048797607
deplizieren	depliziertest	depliziertest	depliziertestQt	depliziertestd	depliziertestà	deplizierteIst	5.735050201416016
kosteln	kosteltest	kosteltest	kosteltestQest	Ekosteltest	kostGeltest	kosteltestk	3.8840208053588867
konnerinieren	konneriniertest	konneriniertest	konneriniertestJt	konneriniertestQest	konneriniertestd	konneriniertestW	6.434978008270264
belüten	belütetest	belütetest	belütetestät	belütetestöt	belütetestQüt	belüttetest	4.015828609466553
vertumpfen	vertumpftest	vertumpftest	vertumpftestQt	vertumpftestd	vertumpftestà	vertumpftestö	5.407812118530273
schweuden	schweudetest	schweudetest	schweudetestQwt	schweudetestPt	schweudetestät	schweudetestd	5.149158477783203
rodieren	rodiertest	rodiertest	rodiertestQiest	rodiertestLst	rodiertestQi	rodiertestd	4.014803886413574
darbautieren	darbautiertest	darbautiertest	darbautiertestIst	darbautiertestJt	darbautiertestd	darbautiertestL	5.678996562957764
schwürfern	schwürfertest	schwürfertest	schwürfekertest	schwürfertestJt	schwürfLertest	schwürfertestd	5.659310817718506
grinnen	grinntest	grinntest	grinntestZst	grinntestLst	grinntestQn	Egrinntest	3.8638417720794678
vermachstrießen	vermachstrießtest	vermachstrießtest	vermachstrießtestöst	vermachstrießtestQt	vermachstrießtestCt	vermachstrießtestd	6.748045921325684
beschlachen	beschlüchest	beschlüchest	beschlachtest	beschlüschest	beschlüchestöst	beschluchest	5.809004306793213
britken	britktest	britktest	britktestLst	bkritktest	britMktest	britktestd	4.419588565826416
verbehlen	verbählest	verbählest	verbehltest	verbiehlest	verbhehltest	verbählestöst	5.004587650299072
stäulen	stäultest	stäultest	stäultestQult	stäultestIst	stäultestLst	stäultestd	3.658557415008545
ernarkeln	ernarkeltest	ernarkeltest	ernarkeltestQrt	ernarkeltestRt	ernarkeltestd	ernarkeltestà	4.726633071899414
kommorinieren	kommoriniertest	kommoriniertest	kommoriniertestIst	kommoriniertestd	kommoriniertestW	vommoriniertest	6.015802383422852
besonsen	besonstest	besonstest	besonstestLst	besönstest	besonstestQn	besänstest	4.752161502838135
erschlissen	erschlisstest	erschlisstest	erschlössest	erschlisstestöst	erschlisstestLst	erschlisstestQt	5.770092010498047
erschwintern	erschwintertest	erschwintertest	erschwintertestIst	erschwintertestJt	erschwintertestd	erschwintertestR	6.488680839538574
bleckeln	bleckeltest	bleckeltest	bleckeltestEst	blec-keltest	bleckeltestd	bleckeltestà	4.341403007507324
bautsern	bautsertest	bautsertest	bautsertestQt	bautseIrtest	bautsebrtest	bautsekrtest	4.822071552276611
erwängern	erwängertest	erwängertest	erwängertestIst	erwängertestQn	Berwängertest	erwängertestd	5.275513172149658
kepsen	kepstest	kepstest	kepstestQst	kepstestLst	kpepstest	Mkepstest	3.3934385776519775
gewückeln	gewückeltest	gewückeltest	gewückeltestEst	gewückeltestRt	gewückeltestg	gewückeltestà	5.1580047607421875
verzüchen	verzüchtest	verzüchtest	verzüchtestQüchest	verzüchtestQücht	verzüchtestZst	verzüchtestöst	4.8492326736450195
erfleigen	erfliegest	erfliegest	erfleigtest	erflittest	erflöigest	erfliegestCt	5.132966041564941
bebannen	bebanntest	bebanntest	bebanntestQnest	bebachnetest	bebanchtest	bebanntestP	4.175450325012207
pfleisen	pfleistest	pfleistest	pfliesest	pfleistestLst	pflösest	pfleistestd	4.581526756286621
bestlöffen	bestlöfftest	bestlöfftest	bestlöfftestbst	bestlöfftestQt	bestlöfftestd	bestlöffteLst	4.5608391761779785
blessen<UNK>auf	blessennauftest	blessennauftest	blessen-auftest	blessenzauftest	blesseniauftest	blessenäuftest	9.90048599243164
gondren<UNK>ein	gondrengeitest	gondrengeitest	gondrenzeitest	gondrenneitest	gondrenseitest	gondrennitest	9.295145988464355
verstiffen	verstifftest	verstifftest	verstifftestQt	verstifftestPt	verstifftestd	verstifftestà	5.173434257507324
knetzen<UNK>ein	knetzengeitest	knetzengeitest	knetzenseitest	knetzenieitest	knetzennitest	knetzenzeitest	8.046476364135742
kommeln	kommeltest	kommeltest	kommeltestQest	Ekommeltest	Gkommeltest	kommeltestk	4.134443759918213
stardeten	stardetetest	stardetetest	stardätest	stardetetestöst	stardettest	stardetetestCt	4.983428955078125
korlasilisieren	korlasilisiertest	korlasilisiertest	korlasilisiertestQt	Gkorlasilisiertest	Ekorlasilisiertest	korlasilidsiertest	6.816376209259033
komanidieren	komanidiertest	komanidiertest	Ekomanidiertest	komanidiertestd	komanidiertestk	komanidiertestD	5.9231672286987305
kelben	kelbtest	kelbtest	kelbtestQbt	kelbtestöbest	kelbtestLst	kelbtestöb	3.8725502490997314
pfürmen	pfürmtest	pfürmtest	pfürmtestLst	pfükrmtest	pfürèmtest	pfürmtestd	4.2169189453125
gewärten	gewärtetest	gewärtetest	gewärtetestZst	gewärtetestQrt	gewärtetestä	gewärtetestà	4.81359338760376
flübern	flübertest	flübertest	flübertestQbest	flübertestIst	flüQbertest	flübeIrtest	4.184666156768799
babeln	babeltest	babeltest	babeltestIst	babReltest	babBeltest	babeltestd	4.3637375831604
erspotten	erspottetest	erspottetest	erspottetestöst	erspottetestQt	erspottetestät	erspottetestà	4.956510066986084
knotronieren	knotroniertest	knotroniertest	Eknotroniertest	Gknotroniertest	knotroniertestd	knotroniertestF	5.978646278381348
erschleiden	erschlittest	erschlittest	erschlittestöst	erschliedest	erschleidetest	erschlittestQt	4.699493885040283
krepsen	krepstest	krepstest	krepstestQpst	Pkrepstest	Gkrepstest	krepstestk	3.9458770751953125
belöffen	belöfftest	belöfftest	belöfftestQft	belöfftestPt	belöfftestd	belöfftestb	3.710026264190674
dehompren	dehomprtest	dehomprtest	dehompretest	dehomprätest	dehomprütest	dehomprètest	4.910432815551758
verspreinen	verspreintest	verspreintest	versprienest	verspräinest	verspreintestZst	versprZeintest	5.616451263427734
entlagen	entlügest	entlügest	entlugest	entlagtest	entlügestLst	entlügestQl	3.9496781826019287
punden	pundetest	pundetest	pundetestät	pundetestZt	pundetestd	pundeteIst	3.9055073261260986
beweifen	bewiffest	bewiffest	bewüfest	bewüffest	bewaifest	bewüifest	4.997875213623047
krapfeln	krapfeltest	krapfeltest	Pkrapfeltest	Gkrapfeltest	Ekrapfeltest	krapfGeltest	4.577358722686768
plädeten	plädetetest	plädetetest	plädetetestZst	plädetetestät	plädetetestQdest	plädetetestp	4.375739574432373
fiserungen	fiserungtest	fiserungtest	fiserungtestZst	fiserungtestft	fiserungtestd	fiserungtestQ	4.871718883514404
erstringen	ersträngest	ersträngest	ersträchtest	ersträngestöst	ersträngestZst	ersträngestCt	4.328946113586426
begräben	begräbtest	begräbtest	begräbtestöbt	bgegräbtest	begräubtest	begräbtestb	4.745068073272705
destähen	destähtest	destähtest	destähtestähest	destähtestZst	destähtestd	destähtesth	4.061550617218018
prorieren	proriertest	proriertest	proriertestZst	proriertestQrt	pkroriertest	proriertestd	5.096099853515625
versäufern	versäufertest	versäufertest	versäufertestIst	versäufertestRt	versäufertestà	versäufertestd	5.717878341674805
grenken	grenktest	grenktest	grenktestZst	grenktestLst	grenktestQn	gkrenktest	3.8667185306549072
seiben	seibtest	seibtest	seibtestLst	seibtestöbest	seibtestQbt	seibtestöb	3.2924742698669434
ersäffen	ersäfftest	ersäfftest	ersäfftestQfft	ersäfftestft	ersäfftestd	ersäffteIst	4.471997261047363
ehren<UNK>aus	ehrenäusest	ehrengaustest	ehreneaustest	ehrenäusest	ehrenäustest	ehren-austest	7.84031867980957
knuttern	knuttertest	knuttertest	knuttertestQt	Gknuttertest	Eknuttertest	Pknuttertest	4.463710308074951
knuszen	knusztest	knusztest	knusztestLst	knusztestQst	Gknusztest	Eknusztest	3.958099365234375
verleißen	verlissest	verlissest	verließest	verleißtest	verlissestöst	verlissestZst	4.366137504577637
bunsten	bunstetest	bunstetest	bunstetestöst	bunstetestät	bunstetestQt	bunstetestd	3.9622697830200195
verleifen	verliffest	verliffest	verleiftest	verliefest	verlfiffest	verliffestd	4.807621479034424
streisten	streistetest	streistetest	streistetestöst	streistetestäst	streistetestYst	streisttetest	4.742434024810791
verkartanzen	verkartanztest	verkartanztest	verkartanztestön	verkartanztestQt	verkartanztestLt	vekartanztest	5.773895263671875
krerken	krerktest	krerktest	krerktestLst	Ekrerktest	Gkrerktest	krerktestk	4.205092430114746
depinieren	depiniertest	depiniertest	depiniertestCt	depàiniertest	depiniertestd	depiniertestQ	5.097537994384766
ragen<UNK>wort	ragenewortetest	ragenewortetest	ragengwortetest	ragen-wortetest	ragenöwortetest	ragenwortetest	7.70945930480957
verbandern	verbandertest	verbandertest	verbandertestEst	verbandertestRt	verbanrdertest	verbandertestd	5.60939359664917
schluttern	schluttertest	schluttertest	schluttertestEst	schluttertestJt	schluttertestÖst	schluttertestd	5.400821685791016
erstalltern	erstalltertest	erstalltertest	erstalltertestIst	erstalltertestJt	erstalltertestßt	erstallttertest	5.549645900726318
desplachen	desplachtest	desplachtest	desplüchest	desplachtestQt	desplachtestCt	desplachtestöst	4.951564788818359
brösen<UNK>aus	brösenäusest	brösenäusest	brösengaustest	brösenäustest	brösensaustest	bröseniaustest	7.898969650268555
versteiten	versteitetest	versteitetest	versteitetestQt	versteitetestö	versteitetestd	versteitetestà	5.188403606414795
ermalschen	ermalschtest	ermalschtest	ermalschtestöst	ermalschtestQl	ermalscChtest	ermalschtestd	5.0770792961120605
verweifen	verwiffest	verwiffest	verweiftest	verwiefest	verwiffestQw	verwüifest	4.871139049530029
grissen	grisstest	grisstest	grisstestLst	grisstestQst	grisstestd	grisstestg	3.7282252311706543
seidern	seidertest	seidertest	seidertestIst	seidertestQest	seidertestJt	seidertestd	4.8443450927734375
grapieren	grapiertest	grapiertest	grapiertestZst	Agrapiertest	grapiertestà	grapiertestg	4.858290195465088
geheinen	geheintest	geheintest	geheintestZst	geheintestCt	geheintestLt	geheintesLst	4.550655364990234
ergräuen	ergräutest	ergräutest	ergräutestQräut	ergräutestZst	ergräutestà	ergräutestP	4.545061111450195
versprucken	versprucktest	versprucktest	versprucktestQt	versprucktestLt	verspkrucktest	versprucktestd	5.565990447998047
entflauen	entflautest	entflautest	entflautestQlaut	entflautestZst	Kentflautest	entflautestà	4.274234294891357
pitachisieren	pitachisiertest	pitachisiertest	pitachisiertestIst	pitachisiertestSt	pitachisiertestJt	pitachisiertestd	6.5298662185668945
getifulieren	getifuliertest	getifuliertest	getifuliertestIst	getifuliertestg	getifuliertestd	getifuliertestR	5.948997974395752
verschlohlen	verschlohltest	verschlohltest	verschlohltestJt	verschlohltestöh	verschlohltestd	verschlohltestR	6.181751251220703
errassen	errießest	errießest	errasstest	errässtest	errÜsstest	errießestLst	4.376282215118408
verschrempen	verschremptest	verschremptest	verschremptestQt	verschremptestd	verschremptestÄ	verschremptestö	5.753686428070068
behellen	behelltest	behelltest	behelltestQest	behelltestd	behelltestP	behelltestà	4.220906734466553
schlellnen	schlellntest	schlellntest	schlellntestZst	schlellntestöst	schlellntestCt	schlellnetest	5.554730415344238
flüben	flübtest	flübtest	flübtestLst	flübtestft	flüQbtest	flüLbtest	3.7232086658477783
gräumiguieren	gräumiguiertest	gräumiguiertest	gräumiguiertestIst	gräumiguiertestJt	Agräumiguiertest	gräumiguziertest	6.80511474609375
erleuchen	erleuchtest	erleuchtest	erleuchtestQucht	erleuchtestQest	erleuchtestöst	erleuchtestZt	4.9323225021362305
feuen	feutest	feutest	feutestLst	feutestSt	feutestft	feutestd	2.9769058227539062
korphomolieren	korphomoliertest	korphomoliertest	korphomoliertestQt	korphomoliertestJt	korphomoliertestd	korphomoliertestW	6.4007039070129395
kremben	krembtest	krembtest	krembtestQmbt	krembtestLst	krembtestät	Ekrembtest	4.0346221923828125
prekten	prektetest	prektetest	präktest	prektetestQkt	prektetestät	prektetestYt	4.088523864746094
brechsern	brechsertest	brechsertest	brechsertestQt	brechsertestbst	brecMhsertest	brechsekrtest	5.375504493713379
käueln	käueltest	käueltest	käueltestIst	käuleltest	Gkäueltest	Ekäueltest	4.24929666519165
beleisten	beleistetest	beleistetest	beleistetestöst	beleistetestbst	beleistetestäst	beleisttetest	5.082696437835693
kondentieren	kondentiertest	kondentiertest	kondentiertestQt	kondentniertest	kondentiertestd	kondentiertestk	5.795692443847656
korlogorieren	korlogoriertest	korlogoriertest	korlogoriertestJt	korlogoriertestQl	Gkorlogoriertest	Pkorlogoriertest	6.2480597496032715
fundutieren	fundutiertest	fundutiertest	fundutiertestQust	fundutießertest	fundutiertestRt	fundutiertestd	5.537024021148682
vertrünzen	vertrünztest	vertrünztest	vertrünztestZst	vertrünztestöst	vertrünztestQt	vertrünztestà	5.19780969619751
verflafigungieren	verflafigungiertest	verflafigungiertest	verflafigungiertestLst	verflafigungiertestCt	verflaffigungiertest	verflafigungiertestd	7.813076972961426
verschröten	verschrötetest	verschrötetest	verschröttetest	verschrötetestöt	verschrötetestCt	verschrötetestd	5.719970703125
greinigen	greinigtest	greinigtest	greinigtestZst	grinigest	greinigtestCt	greinigtestgt	4.850078582763672
entkließen	entklössest	entklössest	entklösest	entklössestCt	entklössestZt	entklössestP	4.64442253112793
defrieren	defrörest	defrörest	defriertest	defrörestLst	defrorest	defrörtest	4.399366855621338
ränden	rändetest	rändetest	rändetestZst	rändetestQest	rändetestän	rändetesAst	4.218074321746826
bochtern	bochtertest	bochtertest	bochtertestEst	bochtertestQt	bochtertestd	bochtertestb	4.8140788078308105
verweißen	verweißtest	verweißtest	verwissest	verwießest	verweißtestZst	verweißtestöst	4.919795036315918
prestten	prästtest	prästtest	presttetest	prästtestöst	prästtestQst	prösttest	3.639218807220459
spitieren	spitiertest	spitiertest	spitiertestQi	spditiertest	spitiertestd	spitiertestà	4.66923189163208
krehren	krehrtest	krehrtest	krehrtestQh	Gkrehrtest	Ekrehrtest	krehrtestLst	4.444456100463867
vermeiten	vermeitetest	vermeitetest	vermeitetestCt	vermeittetest	vermeitetestQ	vermeitetestà	4.876334190368652
plötten	plöttetest	plöttetest	plöttetestät	plöttetestQt	plöttetestöt	plöttetestp	3.7710983753204346
sompen	somptest	somptest	somptestLst	somptestZst	somptestQp	somptestd	3.491521120071411
stabeln	stabeltest	stabeltest	stabeltestIst	stabWeltest	stabHeltest	stabeltestd	3.974961519241333
stähnen	stähntest	stähntest	stähntestähn	stähntestZst	stähntestht	stähntestLst	3.831721782684326
versillern	versillertest	versillertest	versillertestIst	versillertestQt	versilltertest	versillertestà	6.033395767211914
verwürfern	verwürfertest	verwürfertest	verwürfertestQt	verwürfertestd	verwürfertestà	verwürfertestD	5.203890800476074
ergenen	ergäntest	ergäntest	ergentest	ergächtest	ergäntestZst	ergäntestöst	4.651575565338135
brießen	brössest	brössest	brießtest	brossest	brössestöst	brössestQst	4.076575756072998
vertracken	vertracktest	vertracktest	vertracktestQt	vertracktestCt	vertracktestà	vertracktestd	4.8726396560668945
verspussen	verspusstest	verspusstest	verspusstestöst	verspusstestQt	Äverspusstest	verspusstestà	4.9902024269104
entwahnen	entwahntest	entwahntest	entwahntestCt	entwahntestQw	entwahntestät	entwahntestZt	4.643742084503174
bereichten	bereichtetest	bereichtetest	bereichtetestCt	bereichtetestd	bereichtetestQ	bereichttest	5.921533584594727
bestäuen	bestäutest	bestäutest	bestäutestZst	bestäutestQt	Ibestäutest	bestäutestd	4.167093276977539
pockieren	pockiertest	pockiertest	pockiertestZst	pockiertestd	pockiertestQ	pockiertestà	4.976140975952148
erminitigen	erminitigtest	erminitigtest	erminitigtestCt	erminitiogtest	erminitidetest	erminitigtestQ	5.894919395446777
examieren	examiertest	examiertest	examiertestCt	examieIrtest	examiertestd	examiertestà	4.745065212249756
pfrahnen	pfrahntest	pfrahntest	pfrahntestQhn	pfrahntestZst	pfrafnetest	pfrnahntest	4.383876323699951
