src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
ergreigen	ergriegst	ergriegst	ergrittest	ergritgst	ergreigtest	ergrifgst	4.66469144821167
verschlöntigen	verschlöntigtest	verschlöntigtest	verschlontigtest	verschlöntigtestQt	verschlöntigtestCt	verschlöntigtestJt	6.931641578674316
riffern	riffertest	riffertest	riffertestQest	riffertestEst	riffGertest	riffertestd	4.318955898284912
spränten	spräntetest	spräntetest	spräntetestost	spräntetestat	spräntetestCt	sprächtetest	4.91047477722168
verlenken	verlenktest	verlenktest	verlenktestost	verlenktestCt	verlenktestFt	verlenktestQt	5.1503448486328125
gefingen	gefangst	gefangst	gefingtest	gefangstLst	gefangstgst	gefängst	3.0661582946777344
belenden	belendetest	belendetest	belandetest	belendetestFt	belundetest	belendetestond	4.352310657501221
verwörten	verwörtetest	verwörtetest	verwortetest	verwörtetestost	verwörtetestat	verwörtetestQt	5.096686840057373
staufieren	staufiertest	staufiertest	staufiertestQt	stauffiertest	staufQfertest	staufieortest	5.046867847442627
pritorieren	pritoriertest	pritoriertest	pritoriertestSt	pritoriertestQt	pritoriertestRt	pkritoriertest	5.540297031402588
gurrchen	gurrchtest	gurrchtest	gurrchtestQchst	gurrchtestost	gurrechtest	gurrchtestg	4.11967658996582
fringen<UNK>finger	fringen-fingertest	fringen-fingertest	fringenefingertest	fringengfingertest	fringenrfingertest	fringensfingertest	11.056848526000977
flaustichen	flaustichtest	flaustichtest	flaustichtestQust	flaustichtestSt	flaustichtestft	flaustichtestd	6.0187764167785645
verschirmen	verschirmtest	verschirmtest	verschirmtestQt	verschirmtestRt	verschirmtestJt	verschirmtestd	5.849706649780273
erstinkern	erstinkertest	erstinkertest	erstinkertestEst	erstinkekertest	erstinkertestJt	erstinkertestQt	5.866053104400635
erspitzen	erspitztest	erspitztest	erspitztestost	erspitztestCt	erspitztestd	erspitztestQ	5.133012771606445
frösen	fröstest	fröstest	fröstestLst	fröstestQst	fröstestd	fröstestf	3.3944499492645264
verlüttigen	verlüttigtest	verlüttigtest	verlüttigtestQt	verlüttigtestCt	verlüttigtestFt	verlüttiogtest	5.263108730316162
extollaginieren	extollaginiertest	extollaginiertest	extollaginiertestost	extollaginiertestJt	extollagkiniertest	extollaginiertestd	7.030989646911621
steinieren	steiniertest	steiniertest	steiniertestQt	steinieDrtest	steinieärtest	steiniertestd	5.447399616241455
daueln	daueltest	daueltest	daueltestIst	dauleltest	dauReltest	daugeltest	4.30272912979126
bestingen	bestangst	bestangst	bestachst	bestingtest	bestangstost	bestangest	3.575289011001587
sarsselen	sarsseltest	sarsseltest	sarsseltestQst	sarsseltestFt	sarssGeltest	sarsseltestd	4.768655300140381
verzwürfen	verzwürftest	verzwürftest	verzwürftestQwürft	verzwürftestost	verzwürftestPt	verzwürftestd	5.067704677581787
serleln	serleltest	serleltest	serleltestQlst	serleltestEst	serleltestIst	serleltestd	4.288666248321533
fluedigen	fluedigtest	fluedigtest	fluedigtestost	fluedigtestft	fluedigtestFt	fluediügtest	4.7048516273498535
erwangen	erwangtest	erwangtest	erwangtestost	erwangtestFt	erwangtestQn	erwangtestd	4.293999195098877
verblüssen	verblüsstest	verblüsstest	verblüsstestost	verblüsstestQt	verblüsstestd	verblüsstestà	5.0802083015441895
expärten	expärtetest	expärtetest	expärtetestost	hxpärtetest	expärtetestat	Vexpärtetest	4.922125339508057
gestuchen	gestuchtest	gestuchtest	gestuchtestQuchst	gestuchtestost	gestuchtestZt	gestuchtestg	4.742166519165039
erwastern	erwastertest	erwastertest	erwastertestQt	erwastertestRt	erwastertestJt	werwastertest	4.825592994689941
schiffeln	schiffeltest	schiffeltest	schiffeltestQfest	schiffeltestEst	schiffeltesPst	schiffeltestd	5.112086296081543
breißen	brisst	brisst	breißtest	brisstest	brisstost	brisstQt	2.434796094894409
stindern	stindertest	stindertest	stindertestEst	stindertestJt	stindertestQn	stindertestd	4.879792213439941
raufteln	raufteltest	raufteltest	raufteltestEst	raufteltestQft	rauftGeltest	raufteltestd	4.64666223526001
bewacken	bewacktest	bewacktest	bewacktestQckst	bewacktestEst	bewacktestLst	bwewacktest	4.121044158935547
stüßen	stüßtest	stüßtest	stüßtestQßt	stüßtestLst	stüßtestoßt	stüßtestd	3.263796091079712
verziegen	verziegtest	verziegtest	verzogst	verziegtestost	verziegtestCt	verziegtestFt	5.249592304229736
brurstern	brurstertest	brurstertest	brurstertestbst	brursteartest	bkrurstertest	brurstertestd	4.934537410736084
degeen	degtest	degtest	degietest	degtestQt	degtestCt	degatest	3.323643207550049
stetzen<UNK>ein	stetzengeitest	stetzengeitest	stetzenseitest	stetzennitest	stetzenzeitest	stetzennietest	8.250775337219238
ersponieren	ersponiertest	ersponiertest	ersponiertestQt	ersponiertestJt	ersponiertestRt	ersponiertestd	6.053604602813721
exomplikieren	exomplikiertest	exomplikiertest	exomplikiertestost	exomplikiertestJt	exomplikiertestd	exomplikiertesHt	5.941127300262451
bekröffen	bekröfftest	bekröfftest	bekröfftestQröft	bekröfftestQröfst	bekröfftestbst	bekrofftest	5.026488304138184
vertrecken	vertrecktest	vertrecktest	vertrecketest	vertrecktestQt	vertrecktestRt	vertrkecktest	5.808565616607666
verkrecken	verkrecktest	verkrecktest	verkrecketest	verkrecktestQt	verkrecktestRt	verkreScktest	5.125482559204102
bekilgen	bekilgtest	bekilgtest	bekilgtestCt	bekilgtestFt	bekilgtestd	bekilgtestQ	4.572653770446777
besopben	besopbtest	besopbtest	besopbtestost	besopbtestQp	besopbtestd	besopbtestb	4.2267374992370605
verklaten	verklatetest	verklatetest	veklatetest	verklatetestQlst	verklatetestost	verklatetestCt	5.454545497894287
kunsen	kunstest	kunstest	kunstestLst	kunstestQst	kunstestd	kunstestF	3.195467472076416
grutchen	grutchtest	grutchtest	grutchtestQchst	grutchtestost	grutächtest	grutchtestg	4.558734893798828
suchtigen	suchtigtest	suchtigtest	suchtigtestQt	suchtigtestCt	suchtigtestFt	suchtiügtest	4.656655311584473
suttallisieren	suttallisiertest	suttallisiertest	suttallisiertestQt	suttallisiertestJt	suttallfisiertest	suttallisiertestd	6.7997283935546875
kreinern	kreinertest	kreinertest	kreinertestFt	kreinertestQnst	Ekreinertest	Pkreinertest	4.62627649307251
degen<UNK>um	degengumtest	degengumtest	degenäumtest	degenaumtest	degenmumtest	degenbumtest	6.877789497375488
prienstollen	prienstolltest	prienstolltest	prienstolltestSt	prienstolltestQt	pkrienstolltest	prienstolltestd	5.614660263061523
bustrunden	bustrundetest	bustrundetest	bustrundetestQt	bustrundetestCt	bustrundetestFt	bustrundetestond	5.626797199249268
protern	protertest	protertest	protertestIst	protertestQt	protertestJt	pkrotertest	4.270634174346924
entschlaften	entschlaftetest	entschlaftetest	entschlieftest	entschlaftetestofst	entschlaftetestSt	entschlaftetestJt	5.987673282623291
klinsen	klanst	klanst	klinstest	klenstest	klansst	klinstestLst	3.609708070755005
stlapen	stlaptest	stlaptest	stlaptestàapst	stlaptestLst	stlaptestQp	stlaptestd	3.5942764282226562
spürzen	spürztest	spürztest	spürztestLst	spükrztest	spüUrztest	spürztestd	4.148535251617432
darbotieren	darbotiertest	darbotiertest	darbotiertestSt	darbotiertestQt	darbotiertestJt	daarbotiertest	5.540392875671387
spuschen	spuschtest	spuschtest	spuschtestQchst	spuschtestost	spuscLetest	spuschtestd	4.7878098487854
bewünsten	bewünstetest	bewünstetest	bewünstetestonst	bewünstetestat	bewünsttetest	bewünstetestQünst	5.076215744018555
sagen<UNK>aus	sagengaustest	sagengaustest	sagengaust	sagenaaustest	sagengaustestJaust	sageneaustest	5.708975315093994
versprechsen	versprachst	versprachst	versprechstest	versprochst	versprachsest	versprachstest	4.907727241516113
ernungen	ernungtest	ernungtest	ernungtestQungst	ernungtestFt	ernungtestCt	ernungteston	4.410712242126465
vermauen	vermautest	vermautest	vermautestQmaust	vermautestQmaut	vermautestd	vermautestà	4.438751220703125
bohrleife	bohrleiftest	bohrleiftest	bohrliffst	bohrleiftestost	bohrleiftestQlst	bohrlReiftest	5.258161544799805
besitigen	besitigtest	besitigtest	besitigtestost	besitigtestCt	besitidetest	besitiügtest	4.475606441497803
brächsseln<UNK>her	brächsselniehertest	brächsselniehertest	brächsselniertest	brächsselnshertest	brächsselnihertest	brächsselnchertest	9.446318626403809
detetten	detettetest	detettetest	detettetestost	detettetestat	detettetestQt	detettetestd	4.146260738372803
vertrachen	vertruchst	vertruchst	vertrachtest	vertriechst	vertruchstost	vertrüchst	5.474164009094238
kabilisieren	kabilisiertest	kabilisiertest	kabilisiertestSt	kabilisiertestJt	Ekabilisiertest	kabilisiertestd	6.434809684753418
remonieren	remoniertest	remoniertest	remoniertestEst	remoniertestQn	remoniertestFt	remonieDrtest	5.22606086730957
rintern	rintertest	rintertest	rintertestQest	rintertestIst	rintertestJt	rintGertest	4.676076412200928
klützeln	klützeltest	klützeltest	klützeltestQt	Gklützeltest	Eklützeltest	Mklützeltest	4.743719100952148
verstern	verstertest	verstertest	verstertestQt	verstertestJt	verstertestd	verstertestà	4.5641608238220215
erfiffern	erfiffertest	erfiffertest	erfiffertestRt	ekrfiffertest	erfiffertestd	erfiffertestà	5.594123363494873
deplizieren	depliziertest	depliziertest	depliziertestQt	depliziertestSt	depliziertestRt	depliziertestd	5.542322635650635
kosteln	kosteltest	kosteltest	kosteltestQest	kostGeltest	kosteltestk	kosteltestd	4.622193813323975
konnerinieren	konneriniertest	konneriniertest	konneriniertestJt	konneriniertestFt	konnerinniertest	konneriniertestd	5.851801872253418
belüten	belütetest	belütetest	belütetestost	belütetestat	belütetestQt	belüttetest	4.38657283782959
vertumpfen	vertumpftest	vertumpftest	vertumpftestQt	vertumpftestd	vertumpftestft	vertumpftestà	5.245154857635498
schweuden	schweudetest	schweudetest	schweudetestost	schweudetestQwt	schweudetestCt	schweudetestd	4.830373287200928
rodieren	rodiertest	rodiertest	rodiertestQiest	rodiKertest	rodiertestQi	rodiertestd	4.47381067276001
darbautieren	darbautiertest	darbautiertest	darbautiertestJt	darbautiertestSt	darbautiertestd	darbautiertestR	6.092316627502441
schwürfern	schwürfertest	schwürfertest	schwürfertestJt	schwürfertestSt	schwürfLertest	schwürfertestd	5.573733806610107
grinnen	grinntest	grinntest	grannst	grinntestost	grinntestQnst	grinntestFt	4.594006061553955
vermachstrießen	vermachstrießtest	vermachstrießtest	vermachstrießtestQt	vermachstrießtestCt	vermachstrießteLtest	vermachstrießtestd	6.865426063537598
beschlachen	beschluchst	beschluchst	beschlachtest	beschluchstost	beschlochst	beschluchest	5.496464252471924
britken	britktest	britktest	britktestQkst	britktestLst	bkritktest	britMktest	4.076656341552734
verbehlen	verbehltest	verbehltest	verbahlst	verbiehlst	verbingst	verbehltestCt	5.116356372833252
stäulen	stäultest	stäultest	stäultestQulst	stäultestLst	stäultestd	Istäultest	4.09164571762085
ernarkeln	ernarkeltest	ernarkeltest	ernarkeltestEst	ernarkeltestRt	ernarkeltestQrst	ernarkeltestQrt	4.871138095855713
kommorinieren	kommoriniertest	kommoriniertest	kommoriniertestost	kommoriniertestJt	kommoriniertestFt	kommoriniertestd	6.599215984344482
besonsen	besonstest	besonstest	besonstestQnst	besonstestonst	besanstest	besonstestd	4.249229907989502
erschlissen	erschlisstest	erschlisstest	erschlosst	erschlisstestost	erschlisstestQt	erschlisstestFt	6.137670993804932
erschwintern	erschwintertest	erschwintertest	erschwintertestrst	erschwintertestJt	erschwintertestd	erschwintertestR	6.937758922576904
bleckeln	bleckeltest	bleckeltest	bleckeltestEst	bleckeltestbst	bleckeltestd	bleckeltestQ	4.283680438995361
bautsern	bautsertest	bautsertest	bautsertestEst	bautsertestQt	bautseIrtest	bautsekrtest	5.152044296264648
erwängern	erwängertest	erwängertest	erwängertestJt	erwängertestRt	erwängertestd	erwängertestQn	5.548007011413574
kepsen	kepstest	kepstest	kepstestQst	kepstestLst	kpepstest	Mkepstest	3.354149580001831
gewückeln	gewückeltest	gewückeltest	gewückeltestgst	gewückeltestEst	gewückeltestRt	gewückeltestd	5.20508337020874
verzüchen	verzüchtest	verzüchtest	verzüchtestQücht	verzüchtestost	verzüchtestCt	verzüchtestQüchst	5.0845561027526855
erfleigen	erfliegst	erfliegst	erfleigtest	erflittest	erfliegstQlest	erfliegstost	4.756610870361328
bebannen	bebanntest	bebanntest	bebanntestQnst	bebanntestost	bebachnetest	bebanntestat	4.441822528839111
pfleisen	pfliest	pfleistest	pfliest	pfleistestLst	pflRistest	pfleisteLst	4.1529130935668945
bestlöffen	bestlöfftest	bestlöfftest	bestlofftest	bestlöfftestoffst	bestlöfftestbst	bestlöfftestQt	5.256477355957031
blessen<UNK>auf	blessennauftest	blessennauftest	blessen-auftest	blessenzauftest	blessensauftest	blessenbauftest	9.20329475402832
gondren<UNK>ein	gondrengeitest	gondrengeitest	gondrenzeitest	gondrenseitest	gondrenieitest	gondrennitest	8.126376152038574
verstiffen	verstifftest	verstifftest	verstifftestQt	verstifftestPt	verstifftestd	verstifftestà	5.1195549964904785
knetzen<UNK>ein	knetzengeitest	knetzengeitest	knetzenseitest	knetzenieitest	knetzenzeitest	knetzennitest	7.783741474151611
kommeln	kommeltest	kommeltest	kommeltestQest	Ekommeltest	kommGeltest	kommeltestk	4.308989524841309
stardeten	stardetetest	stardetetest	stardetetestost	stardatest	stardetetestat	stardetetestCt	5.2933125495910645
korlasilisieren	korlasilisiertest	korlasilisiertest	korlasilisiertestQt	korlasilisiertestJt	korlasilisiertestRt	Gkorlasilisiertest	7.455715179443359
komanidieren	komanidiertest	komanidiertest	komanidiertestost	Gkomanidiertest	komanidiertestd	komanidiertestF	6.1797051429748535
kelben	kelbtest	kelbtest	kelbtestQbt	kelbtestost	kelbtestLst	Mkelbtest	3.3557932376861572
pfürmen	pfürmtest	pfürmtest	pfürmtestLst	pfükrmtest	pfürèmtest	pfürmtestd	3.8336501121520996
gewärten	gewärtetest	gewärtetest	gewärtetestost	gewärtetestQrt	gewärtetestat	gewärtetestä	4.658862590789795
flübern	flübertest	flübertest	flübertestQbest	flüQbertest	flübeartest	flübeIrtest	4.230109691619873
babeln	babeltest	babeltest	babeltestQest	babReltest	babLeltest	babBeltest	3.76298451423645
erspotten	erspottetest	erspottetest	erspottetestost	erspottetestQt	erspottetestat	erspottetestCt	4.694745063781738
knotronieren	knotroniertest	knotroniertest	knotroniertestSt	knotroniertestJt	Gknotroniertest	Eknotroniertest	5.936584949493408
erschleiden	erschlittest	erschlittest	erschliedest	erschleidetest	erschlittestost	erschlittestQt	4.814993381500244
krepsen	krepstest	krepstest	krepstestQpst	Mkrepstest	Pkrepstest	krepstestd	3.902184247970581
belöffen	belöfftest	belöfftest	belofftest	belöfftestQffst	belöfftestft	belöfftestbst	4.744961261749268
dehompren	dehomprtest	dehomprtest	dehompratest	dehompretest	dehomprotest	dehomprètest	5.788684844970703
verspreinen	verspreintest	verspreintest	versprienst	versprainst	verspreintestQt	verspreintestSt	5.607967853546143
entlagen	entlugst	entlugst	entlugstQlugst	entlagtest	entlugstost	entlugest	3.1424782276153564
punden	pundetest	pundetest	pundetestQt	pundetestCt	pundeteston	punrtetest	3.8181867599487305
beweifen	bewiffst	bewiffst	beweiftest	bewiffstQest	bewaifst	bewiffstfst	3.4435110092163086
krapfeln	krapfeltest	krapfeltest	krapfeltestQpfest	krapfGeltest	Gkrapfeltest	Pkrapfeltest	4.860267639160156
plädeten	plädetetest	plädetetest	plädetetestost	plädetetestSt	plädetetestQt	plädetetestp	4.530791759490967
fiserungen	fiserungtest	fiserungtest	fiserungtestFt	fiserungteston	fiserungtestQ	fiserungtestft	5.672314643859863
erstringen	erstrangst	erstrangst	erstrachst	erstrangstCt	erstrangstFt	erstrangest	4.141364574432373
begräben	begräbtest	begräbtest	begräbtestQräbt	begräbtestost	bgegräbtest	begräubtest	4.558585166931152
destähen	destähtest	destähtest	destähtestähst	destähtestZst	destähtestd	destähtestF	4.300063610076904
prorieren	proriertest	proriertest	proriertestQrst	proriertestCt	pkroriertest	proriertestRt	4.887807846069336
versäufern	versäufertest	versäufertest	versäufertestRt	versäufertestQt	versäufertestd	versäufertestD	5.602456092834473
grenken	grenktest	grenktest	granktest	grenktestLst	grenktestCt	grenktestQn	4.061769008636475
seiben	seibtest	seibtest	seibtestobst	seibtestQbt	seibtestLst	seiöbtest	3.3234736919403076
ersäffen	ersäfftest	ersäfftest	ersäfftestQfft	ersäfftestQffst	ersäfftestft	ersäfftestPt	3.6271743774414062
ehren<UNK>aus	ehrengaustest	ehrengaustest	ehrenaaustest	ehreneaustest	ehren-austest	ehrenvaustest	7.56488561630249
knuttern	knuttertest	knuttertest	knuttertestQt	Gknuttertest	Eknuttertest	Mknuttertest	4.87808084487915
knuszen	knusztest	knusztest	knusztestQst	Gknusztest	Mknusztest	Eknusztest	3.8895456790924072
verleißen	verlisst	verlisst	verließt	verleißtest	verlisstost	verlisstöst	3.5970630645751953
bunsten	bunstetest	bunstetest	bunstetestost	bunstetestat	bunstetestät	bunstetestQt	3.85191011428833
verleifen	verliffst	verliffst	verleiftest	verliffstQlifst	verliefst	verliffstost	4.395370960235596
streisten	streistetest	streistetest	streistetestost	streistetestat	streQistetest	streistdetest	4.879404067993164
verkartanzen	verkartanztest	verkartanztest	verkartanzteston	verkartanztestQt	verkartanztestJt	vekartanztest	5.618154048919678
krerken	krerktest	krerktest	krerktestLst	Mkrerktest	krektest	krerktestFt	3.8779070377349854
depinieren	depiniertest	depiniertest	depiniertestCt	depiniertestRt	depàiniertest	depiniertestd	5.003753185272217
ragen<UNK>wort	ragenewortetest	ragenewortetest	ragengwortetest	ragenawortetest	ragen-wortetest	ragenwortetest	7.660624027252197
verbandern	verbandertest	verbandertest	verbandertestRt	verbandertestQt	verbandertestJt	verbanrdertest	5.591043472290039
schluttern	schluttertest	schluttertest	schluttertestJt	schluttertestSt	schluttertestRt	schluttertestd	5.355800151824951
erstalltern	erstalltertest	erstalltertest	erstalltertestJt	erstallttertest	erstalltertestd	erstalltertestF	5.404925346374512
desplachen	desplachtest	desplachtest	despluchst	desplachtestost	desplachtestQt	desplachtestCt	5.5563859939575195
brösen<UNK>aus	brösengaustest	brösengaustest	brösensaustest	brösen-austest	brösenaustest	brösengaust	8.15500259399414
versteiten	versteitetest	versteitetest	versteitetestost	versteitetestQt	versteitetestSt	versteitetestCt	5.491960525512695
ermalschen	ermalschtest	ermalschtest	ermalschtestQlst	ermalschtestost	ermalscChtest	ermalschteLst	5.392477989196777
verweifen	verwiffst	verwiffst	verweiftest	verwiefst	verwiffstost	verwiffstfst	4.548683166503906
grissen	grisstest	grisstest	grisstestQst	grisstestLst	grisstestd	grisstestg	4.038257122039795
seidern	seidertest	seidertest	seidertestQest	seidertestIst	seidertestJt	seidertestd	4.295603275299072
grapieren	grapiertest	grapiertest	grapiertestgst	grapiertestRt	Agrapiertest	gkrapiertest	4.601639747619629
geheinen	geheintest	geheintest	geheintestost	geheintestg	geheinteLst	geheintestQ	4.095332145690918
ergräuen	ergräutest	ergräutest	ergräutestQräut	ergräutestZst	ergräutestQräust	ergräutestà	4.380842208862305
versprucken	versprucktest	versprucktest	versprucktestRt	versprucktestSt	versprucktestQt	versprucktestd	6.044902801513672
entflauen	entflautest	entflautest	entflautestQlaust	entflautestFt	entflautestQlaut	Kentflautest	4.412780284881592
pitachisieren	pitachisiertest	pitachisiertest	pitachisiertestSt	pitachisiertestJt	pitachisiertestd	pitachisiertestR	6.575305461883545
getifulieren	getifuliertest	getifuliertest	getifuliertestSt	getifuliertestg	getifuliertestd	Eetifuliertest	6.130296230316162
verschlohlen	verschlohltest	verschlohltest	verschlohltestSt	verschlohltestJt	verschlohltestd	verscHlohltest	6.159342288970947
errassen	errießt	errießt	errasstest	errässtest	errÜsstest	errießtest	4.094783782958984
verschrempen	verschremptest	verschremptest	verschremptestSt	verschremptestJt	verschremptestQt	verschrimpst	6.348638534545898
behellen	behelltest	behelltest	behelltestQest	behelltestCt	behelltestd	behellteTst	4.5082831382751465
schlellnen	schlellntest	schlellntest	schlellntestQt	schlellntestCt	schlellntestFt	schlollnst	4.8080363273620605
flüben	flübtest	flübtest	flübtestobst	flübtestQbt	flübtestft	flüQbtest	3.3871116638183594
gräumiguieren	gräumiguiertest	gräumiguiertest	gräumiguiertestJt	gräumiguiertestRt	Agräumiguiertest	gräumiguziertest	6.163424968719482
erleuchen	erleuchtest	erleuchtest	erleuchtestQuchst	erleuchtestost	erleuchtestCt	erleuchtestP	4.979689598083496
feuen	feutest	feutest	feutestost	feutestSt	feutestQt	fReutest	3.086761713027954
korphomolieren	korphomoliertest	korphomoliertest	korphomoliertestQt	korphomoliertestJt	korphomoliertestd	korphomoliertestRt	6.586732864379883
kremben	krembtest	krembtest	krembtestQmbst	krembtestLst	krembtestost	krembteLst	3.5346622467041016
prekten	prektetest	prektetest	praktest	priktest	praktetest	prektetestost	5.1838274002075195
brechsern	brechsertest	brechsertest	brechsertestbst	brechsertestQt	brecMhsertest	brechsekrtest	5.48954439163208
käueln	käueltest	käueltest	käueltestQest	käuleltest	käueltestk	käueltestd	4.086423873901367
beleisten	beleistetest	beleistetest	beleistetestost	beleistetestbst	beleistetestat	beleistdetest	5.335007667541504
kondentieren	kondentiertest	kondentiertest	kondentiertestJt	kondentierteston	kondentniertest	kondentiertestD	6.1063313484191895
korlogorieren	korlogoriertest	korlogoriertest	korlogoriertestJt	korloogoriertest	Gkorlogoriertest	korlogoriertestd	6.246345043182373
fundutieren	fundutiertest	fundutiertest	fundutiertestQust	fundutießertest	fundutiertestSt	fundutiertestRt	5.709502220153809
vertrünzen	vertrünztest	vertrünztest	vertrünztestQt	vertrünztestCt	vertrünzteston	vertrünztestà	5.162298202514648
verflafigungieren	verflafigungiertest	verflafigungiertest	verflafigungiertestLst	verflaffigungiertest	verflafigungiertestCt	verflafigungiertestSt	8.150525093078613
verschröten	verschrötetest	verschrötetest	verschröttetest	verschrötetestSt	verschrötetestot	verschrötetestQt	6.289103984832764
greinigen	greinigtest	greinigtest	greinigtestgst	greinigtestZst	greinigtestCt	greinigtestQnigst	4.9269561767578125
entkließen	entklosst	entklosst	entklossest	entklosest	entklosstost	entklosstCt	3.8229660987854004
defrieren	defrorst	defrorst	defriertest	defrorstost	defrobest	defrorstd	4.139404296875
ränden	rändetest	rändetest	rändetestFt	rändetestQt	rändeteston	ränrtetest	3.836672306060791
bochtern	bochtertest	bochtertest	bochtertestEst	bochtertestQt	bochtertestd	bochtertestb	4.735332489013672
verweißen	verweißtest	verweißtest	verwießt	verwisst	verweißtestost	verweißtestCt	4.876043319702148
prestten	prasttest	prasttest	presttetest	prasttestost	prosttest	prasttestYt	3.961036205291748
spitieren	spitiertest	spitiertest	spitiertestQi	spitiertestCt	spditiertest	spitiertestd	4.997986793518066
krehren	krehrtest	krehrtest	krehrtestLst	krehrtestQh	krehrtestd	krehrteIst	3.857793092727661
vermeiten	vermeitetest	vermeitetest	vermeitetestost	vermeitetestCt	vermeittetest	vermeitetestQ	4.991572380065918
plötten	plöttetest	plöttetest	plöttetestost	plöttetestQt	plöttetestat	plöttetesLst	4.02956485748291
sompen	somptest	somptest	somptestLst	somptestQt	somptestJt	somptestd	3.400604724884033
stabeln	stabeltest	stabeltest	stabeltestIst	stabReltest	stabWeltest	stabxeltest	3.6687211990356445
stähnen	stähntest	stähntest	stähntestZst	stähntestähnst	stähntestost	stähntestähn	3.723057508468628
versillern	versillertest	versillertest	versillertestQt	versillertestRt	versilltertest	versillertestd	5.77232027053833
verwürfern	verwürfertest	verwürfertest	verwürfertestQt	verwürfertestRt	verwürfertestd	verwürfertestD	5.303798198699951
ergenen	ergantest	ergantest	erganst	ergachtest	ergentest	ergantestost	5.075384140014648
brießen	brosst	brosst	brießtest	breßtest	brießtestQst	brießtestLst	4.23443603515625
vertracken	vertracktest	vertracktest	vertracktestQt	vertracktestRt	vertracktestCt	vertracktestà	5.586345195770264
verspussen	verspusstest	verspusstest	verspusstestost	verspusstestQt	verspusstestd	verspusstestà	5.354747772216797
entwahnen	entwahntest	entwahntest	entwahntestQwahnst	entwahntestost	entwahntestQwahnt	entwahntestat	4.600912094116211
bereichten	bereichtetest	bereichtetest	bereichtetestbest	bereichtetestost	bereichtetestSt	bereichtetestQ	5.8982768058776855
bestäuen	bestäutest	bestäutest	bestäutestQt	bestäutestd	bestäutestb	bestäqutest	4.319584846496582
pockieren	pockiertest	pockiertest	pockiertestCt	pockiertestRt	pockiertestQ	pockiertestd	4.825016021728516
erminitigen	erminitigtest	erminitigtest	erminitigtestCt	erminitigtestFt	erminitiogtest	erminitidetest	5.606642246246338
examieren	examiertest	examiertest	examiertestCt	examiertestRt	Kexamiertest	examiertestd	4.826744556427002
pfrahnen	pfrahntest	pfrahntest	pfrahntestost	pfrafnetest	pfrnahntest	pfraéhntest	4.3152689933776855
verkluckern	verkluckertest	verkluckertest	verkluckertestEst	verkluckertestJt	verkluckertestRt	verkluckertestd	5.642141342163086
