src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
Apfermacker	Apfermackern	Apfermackern	Apfermacker	Apfermäckern	ApfermackernMpfern	ApfermackernUn	5.751556873321533
Einfeumer	Einfeumern	Einfeumern	Einfeumer	Einfeumeren	Einfeumers	EinfeumernEn	4.460738658905029
Schwärfar	Schwärfaren	Schwärfaren	Schwärfären	Schwärfarn	SchwärfarenS	SchwärfarenF	4.49119234085083
Brechtspert	Brechtsperten	Brechtsperten	BrechtspertenBrn	BrechtspertenMrn	Brechtsperts	Brechtspertern	5.596250057220459
Blassesten	Blassesten	Blassesten	Blassestenen	BlassestenBen	Blassestänen	Blässesten	4.292423248291016
Absprach	Absprachen	Absprachen	Absprächen	Absprächern	Absprüchen	AbsprachenXn	4.970090866088867
Moschel	Moscheln	Moscheln	Moschelen	Moschelien	MoschelnT	MoschelnMo	3.9149832725524902
Balttahe	Balttahen	Balttahen	Balttahenven	BalttahRen	BalttahenM	BalttahenB	4.108532428741455
Alkos	Alkossen	Alkossen	Alkosen	Älkossen	Alkos	Alkososen	3.926025867462158
Klagsenmentasphotion	Klagsenmentasphotionen	Klagsenmentasphotionen	KlagsenmentaspAhotionen	KlagsenmentasphotionenÖ	Klagsenmentasphötionen	KlagsenmentasphotionenS	8.712644577026367
Schlauf	Schläufen	Schläufen	SchläufenÖän	Schläufern	SchläufenS	SchläufenM	3.915701389312744
Mändbeirt	Mändbeirten	Mändbeirten	MändbeirtenQbeirten	MändbeirtenMän	Mändbeirtern	MändbeirtenS	4.589329242706299
Schwirzkall	Schwirzkallen	Schwirzkallen	SchwirzkallenMchwien	Schwirzkällen	Schwirzkallern	SchwirzkallenS	5.758033275604248
Prom	Prömen	Prömen	Promen	Prömern	PrömenLn	PrAmen	3.759401559829712
Blügen	Blügen	Blügen	Blügenen	BlügenBln	Blügechen	Blügenrn	2.63490891456604
Hirtungskortionsten	Hirtungskortionsten	Hirtungskortionsten	Hirtungskortionstenen	Hirtungskortionstenwen	Hirtungskortionstennen	Hirtungskortionstens	7.659363746643066
Mallissen	Mallissenen	Mallissenen	Mallissen	MallissenenÖssen	Mallissenxen	Mallissenlen	4.9424943923950195
Matztersint	Matztersinten	Matztersinten	MatztersintenMatzten	Matztersintern	Matztersintenß	MatztersintenÖ	5.427849769592285
Frutt	Frütten	Frütten	Frutten	Früttern	FrüttenQrn	Frütts	2.6691856384277344
Keltikoffin	Keltikoffinnen	Keltikoffinnen	Keltikoffinen	KeltikoffinnenÖ	Keltikoffinnenß	KeltikoffinnenF	5.9875807762146
Kingschittiut	Kingschittiuten	Kingschittiuten	Kingschittien	Kingschittiutern	Kingschittioten	Kingschittiduten	7.453803062438965
Spoststrot	Spoststroten	Spoststroten	Spostströten	Spoststraten	Spoststrotern	SpoststrAten	5.431591987609863
Merschlitt	Merschlitten	Merschlitten	Merschlittern	MerschlittenMen	MerschlitternÜiten	Merschlöttern	5.940609455108643
Hongestrappe	Hongestrappen	Hongestrappen	HongestrappenMon	Hongestrappens	Hongestrappten	HongestrappenT	5.426084518432617
Hauf	Häufen	Häufen	Haufen	HäufenHäufen	HäufenVäufen	HäufenHaufen	3.5083212852478027
Abschleine	Abschleinen	Abschleinen	AbschleinenAbs	AbschleinenMbs	Abschleinten	AbschleinenT	5.251100063323975
Mormullent	Mormullenten	Mormullenten	MormullentenMormulen	Mormullentern	Mormulltenten	MormullentenÖ	5.179150581359863
Atoberentrosk	Atoberentrösken	Atoberentrösken	Atoberentrosken	Atoberentresken	AtoberentrAsken	Atoberentrosks	6.416693687438965
Silben	Silben	Silben	Silbenen	SilbenSien	Silbenrn	Silbenn	3.3420379161834717
Sompfe	Sompfen	Sompfen	Sompften	SompfenS	SompfenM	SompfenO	3.2197251319885254
Mach	Machen	Machen	Mächern	MachenMächen	MachenMächern	MächernLächern	3.8647429943084717
Angätzen	Angätzen	Angätzen	Angätzenen	AngätzenVen	Angätzenrn	Angätzten	3.574553966522217
Sarginiungsmeiten	Sarginiungsmeiten	Sarginiungsmeiten	Sarginiungsmeitenen	Sarginiungsmeitenn	Sarginiungsmeitenwn	Sarginiungsweiten	7.447592735290527
Einführer	Einführern	Einführern	Einführer	EinführernMien	Einführeren	EinführernEn	4.421273708343506
Baster	Bastern	Bastern	Baster	Basters	Basteren	BasternBa	3.5583653450012207
Staufang	Staufängen	Staufängen	Staufangen	Staufingen	StaufängenÖn	Staufängern	4.619826793670654
Grand	Grändern	Grändern	Gränden	GrändernBränden	Gränderndern	Granden	4.036131858825684
Heien	Heien	Heien	Heienen	Heiens	Heiennen	Heienwen	2.8090484142303467
Elz	Elzen	Elzen	ElzenElzen	ElzenQs	Elzern	ElzenElzenBlzen	2.5182290077209473
Gelet	Gelets	Gelets	Geleten	Geletern	Geletten	Geletsrn	3.844369888305664
Absterz	Absterzen	Absterzen	Äbsterzen	AbsterzenAn	Abstärzen	AbsterzenM	3.9969303607940674
Gahllug	Gahllügen	Gahllügen	Gahllugen	GahllügenÖän	Gahllügern	GahllügenMän	4.35704231262207
Spong	Spöngen	Spöngen	Spongen	SpöngenLn	SpöngenBön	Spungen	3.717508554458618
Mahlen	Mahlen	Mahlen	Mahlenen	MahlenMählen	MahlenVen	Mahlenrn	3.175875425338745
Freiste	Freisten	Freisten	Freistes	Fkreisten	FreistenF	Föreisten	3.836127758026123
Sittrose	Sittrosen	Sittrosen	Sittrosten	SittrosenS	SittrosenM	SittrosenF	3.8882625102996826
Bendroder	Bendrodern	Bendrodern	Bendroder	Bendroders	Bendroderen	BendrodernBen	4.4484543800354
Assenker	Assenkern	Assenkern	Assenker	Assenkernen	Assenkernon	AssenkernMen	4.062575817108154
Spliedigung	Spliedigungen	Spliedigungen	SpliedigungenMplien	Spliedigungecen	SpliedigungenOn	SpliedigungenSplien	5.950753211975098
Bruchschlister	Bruchschlistern	Bruchschlistern	Bruchschlister	BruchschlisternLien	Bruchschlisters	Bruchschlisternen	7.0279388427734375
Heusten	Heusten	Heusten	Heustenen	Heustünern	Heustenrn	Heustenn	3.073326587677002
Benerser	Benersern	Benersern	Benerser	Benersers	BenersernBen	Benerseren	4.417641639709473
Erzost	Erzöstern	Erzöstern	Erzösten	Erzosten	Erzöster	ErzösternEn	4.266538619995117
Hattspreche	Hattsprechen	Hattsprechen	HattsprechenMaten	HattsprechenMat	Hattsprechten	HattsprechenS	4.88528299331665
Beitreg	Beitregen	Beitregen	Beitregien	BeitregenB	Beitregern	BeitregenM	4.122066497802734
Gehründe	Gehründen	Gehründen	Gehründenven	Gehründern	GehründenT	Gehründe	4.102141857147217
Froskelekiker	Froskelekikern	Froskelekikern	Froskelekiker	FroskelekikernUn	FroskelekikernLn	Fkroskelekikern	6.400036334991455
Sprürze	Sprürzen	Sprürzen	Sprürzten	SprürzenS	SprürzenM	SprürzenF	3.819221258163452
Gebrühe	Gebrühen	Gebrühen	Gebrühern	Gebrüchen	GebrühenT	GebrühenB	3.25864577293396
Abschwieg	Abschwiegen	Abschwiegen	AbschwiegenAn	Abschwiegenon	Abschwiegern	Abschwiegenwn	5.075137138366699
Schurkel	Schurkeln	Schurkeln	Schurkel	Schurkelnen	SchurkelnS	SchurkelnT	4.327633380889893
Mermalt	Mermalten	Mermalten	Mermälten	Mermaltern	Mermältern	MermaltenM	3.6029176712036133
Gestett	Gestetten	Gestetten	Gestettern	GestettenV	GestettenQ	GestettenS	3.7841179370880127
Kanat	Kanaten	Kanaten	Kanats	KanatenLn	Kanatten	Känaten	3.0863068103790283
Hellfalgstrode	Hellfalgstroden	Hellfalgstroden	HellfalgstrodenMen	HellfalgstrodenF	HellfalgstrodenJ	HellfalgstrodenT	5.910991191864014
Aline	Alinen	Alinen	AlinenAlin	AlinenAlien	Alineen	AlinenAli	3.064884901046753
Bildienbräuf	Bildienbräufen	Bildienbräufen	Bildienbräufenßen	BildienbräufenB	BBildienbräufen	BildienbräufenS	5.893606662750244
Bericht	Berichten	Berichten	Berichtern	BerichtenB	BerichtenQ	BerichtenS	4.352677822113037
Krabsetat	Krabsetaten	Krabsetaten	Krabsetäten	KrabsetatenLn	KrabsetatenÖ	KrabsetatenQ	4.659764766693115
Kärel	Käreln	Käreln	Kärelnärn	Kärelnären	Kärleln	Kärelen	2.8028697967529297
Hambrage	Hambragen	Hambragen	Hambrages	Hambragens	HambragenM	HambragenH	3.701733112335205
Harton	Hartonen	Hartonen	Hartons	Hartönen	Hartones	Hartonern	4.256282329559326
Schließpallenten	Schließpallenten	Schließpallenten	Schließpallentenen	SchließpallentenBen	SchließpallTenten	Schließpallentnen	6.576061725616455
Ampesste	Ampessten	Ampessten	Ampesstes	AmpesstenQen	Ampesstenven	Ämpessten	4.189096927642822
Anzuron	Anzuronen	Anzuronen	Anzurons	Anzüronen	Anzuronunen	Anzuronzen	4.285400390625
Prähit	Prähiten	Prähiten	PrähitenLn	PrähitenS	PrähitenÖ	Prähiteny	3.2633779048919678
Stretation	Stretationen	Stretationen	StretationenS	tretatationen	StretationenÖ	StretationenT	4.9140095710754395
Erstoff	Erstoffen	Erstoffen	Erstöffen	ErstoffenÖöfen	ErstoffenEn	ELrstoffen	4.3435468673706055
Phiplstänkt	Phiplstänkten	Phiplstänkten	PhiplstänktenÖn	PhiplstänktenÜn	Phiplstänktenß	PhiplstänktenS	5.814564228057861
Emermesschen	Emermesschen	Emermesschen	Emermesschenen	Emermessächen	Emermesscänen	Emermesscönen	5.3500447273254395
Kemtatte	Kemtatten	Kemtatten	Kemtattes	KemtattenQten	KKemtatten	KemtattenK	3.975301504135132
Hortraule	Hortraulen	Hortraulen	HortraulenMon	Hortraulten	HortraulenH	HortraulenT	4.670002460479736
Bemmische	Bemmischen	Bemmischen	Bemmisches	BemmischenQis	BemmischenÖs	BemmischenB	4.828663349151611
Gilger	Gilgern	Gilgern	GilgernLien	GilgernPien	Gilgeren	GGilgern	3.459312677383423
Schläger	Schlägern	Schlägern	SchlägernLn	Schläger	SchlägernS	SchlägernB	4.163825035095215
Absacht	Absächten	Absächten	Äbsächten	Absachten	Absächtern	AbsächtenLn	3.719285011291504
Ferchner	Ferchnern	Ferchnern	FerchnernMen	FerchnernLn	Ferchner	Fercàhnern	3.9014627933502197
Ellelekat	Ellelekaten	Ellelekaten	EllelekatenEn	Ellelekatern	EllelekatenÖ	EllelekatenQ	5.115179061889648
Setariumien	Setariumien	Setariumien	Setariumienen	Setariumiens	Setariumienwen	SetariumienS	5.44713020324707
Merblackslicht	Merblackslichtern	Merblackslichtern	Merblackslichten	MerblackslichternQlachten	MerblackslichternMen	Merblackslichterrn	7.415132522583008
Kaulersähren	Kaulersähren	Kaulersähren	Kaulersährenen	KaulersährenÖen	KaulersährenVen	Kaulersährenxen	5.301894187927246
Aschantie	Aschantien	Aschantien	AschantienÖs	AschantienAn	AschantienT	AschantienQ	4.625918388366699
Spläuler	Spläulern	Spläulern	SpläulernÖen	SpläulernMen	Spläulernon	Spläuler	3.89666748046875
Bortone	Bortonen	Bortonen	Bortonten	BortonenB	Bortonens	BortonenT	3.3729000091552734
Fropfen	Fropfen	Fropfen	Fröpfen	Fropfenen	Fropfenten	FropfenVen	3.6799190044403076
Korkliefe	Korkliefen	Korkliefen	Korklieften	KorkliefenM	KorkliefenT	KorkliefenÖ	4.633734703063965
Schlägerschwanze	Schlägerschwanzen	Schlägerschwanzen	Schlägerschwanzenzen	Schlägerschwänzen	SchlägerschwanzenT	SchlägerschwanzenF	7.327390670776367
Hurbikel	Hurbikeln	Hurbikeln	Hurbikelen	Hurbikeeln	HurbiKelen	HurbiHelen	4.393222808837891
Bitretisinat	Bitretisinaten	Bitretisinaten	Bitretisinäten	Bitretisinnten	BitretisinatenÖn	BBitretisinaten	5.936558723449707
Meldkuckenheinen	Meldkuckenheinen	Meldkuckenheinen	Meldkuckenheinenen	Meldkuckenheinenzen	Meldkuckenheinenven	Meldkuckenheinten	7.234836101531982
Sabbrangung	Sabbrangungen	Sabbrangungen	Sabbrangüngen	SabbrangungenMäbra	SabbrangungenSn	SabbrangungenOs	6.399591445922852
Hanoglart	Hanoglarten	Hanoglarten	Hanoglärtern	Hanoglarts	Hanoglartern	Hanoglärten	4.669920444488525
Flichtgonfrorachten	Flichtgonfrorachten	Flichtgonfrorachten	Flichtgonfrorachtenen	Flichtgönfrorachten	Flichtgonfrorachtenven	Flichtgonfrorachtenn	8.240344047546387
Harn	Harnen	Harnen	Härnern	Härnen	HärnernTarnen	Harnern	3.703059434890747
Aufschecke	Aufschecken	Aufschecken	AufscheckenAufs	AufscheckenQufs	AufscheckenJufs	AufscheckenMun	4.893081188201904
Merzsteinsänkt	Merzsteinsänkten	Merzsteinsänkten	Merzsteinsänktenàn	Merzsteinsänktenß	Merzsteinsänktern	MVerzsteinsänkten	6.078806400299072
Holkentung	Holkentungen	Holkentungen	HolkentungenMolken	HolkentungenFolken	HolkentungenHölen	HolkentungenÖ	4.940769672393799
Stolzetzer	Stolzetzern	Stolzetzern	Stolzetzer	Stolzetzernon	Stolzetzeren	StolzetzernS	4.399100303649902
Spickeratsmärber	Spickeratsmärbern	Spickeratsmärbern	Spickeratsmärber	SpickeratsmärbernT	SpickeratsmärbernM	SpickeratsmärbernJ	6.5961761474609375
Ator	Atoren	Atoren	Ätoren	AtorenAtoren	AtorenEtoren	AtorenAtorenAtoren	2.899296760559082
Exoppole	Exoppolen	Exoppolen	Exoppoles	Exoppolenven	ExoppolenEn	ExoppolenM	4.045750617980957
Feuter	Feutern	Feutern	Feuternon	Feutres	Feuteren	Feutüren	3.2946269512176514
Schundelleichung	Schundelleichungen	Schundelleichungen	SchundelleichungenÖchun	SchundelleichungenS	SchundelleichungenT	SchundelleichungenF	7.743415355682373
Eiger	Eigern	Eigern	Eiger	EigernEigen	EigernLigen	Eigers	3.252499580383301
Klannener	Klannenern	Klannenern	KlannenernÖen	Klannenernon	Klannener	Klanneneren	4.6646728515625
Krumpleite	Krumpleiten	Krumpleiten	KrumpleitenQpleiten	Kkrumpleiten	KKrumpleiten	KrumpleitenÖ	4.508050441741943
Musse	Mussen	Mussen	MussenTus	Mussens	Mussten	MussenM	2.5602238178253174
Proside	Prosiden	Prosiden	Prosides	Prosidten	ProsidenP	ProsidenÖ	3.6756465435028076
Fäuf	Fäufen	Fäufen	FäufenVäufen	FäufenBäufen	FäufenFäufen	FäufenVäufenBäufen	2.9787702560424805
Moller	Mollern	Mollern	MollernMon	MollernPon	Mollßern	Moller	3.1069624423980713
Stelz	Stelzen	Stelzen	Stelzern	StelzenBn	StelzenS	StelzenF	3.2661256790161133
Schlacktlicke	Schlacktlicken	Schlacktlicken	Schlacktlickten	SchlacktlickenS	Schlacktlickenß	SchlacktlickenB	6.097804546356201
Einfuhrichkrätze	Einfuhrichkrätzen	Einfuhrichkrätzen	Einfuhrichkrätzenven	Einfuhrichkrätzten	Einfuhkrichkrätzen	EinfuhrichkrätzenT	6.792120456695557
Fetzung	Fetzungen	Fetzungen	FetzungenLn	FetzungenF	FetzungenÖ	FetzungenM	3.6866378784179688
Pito	Pitos	Pitos	PitosPiten	Pitosés	PPitos	Pfitos	2.6087546348571777
Kämmer	Kämmern	Kämmern	KämmernBämen	KämmernPämen	Kämmeren	KämmernIn	3.0261313915252686
Schlagtion	Schlagtionen	Schlagtionen	SchlagtionenS	SchlagtionenÖ	SchlagtionenM	SchlagtionenF	5.247446537017822
Kalikel	Kalikeln	Kalikeln	Kalikelen	KalikelnMen	KalikelnT	KalikelnP	4.000080585479736
Beronte	Beronten	Beronten	Berontenven	BerontenB	Berontes	Beronteny	3.9533517360687256
Salger	Salgern	Salgern	Salger	SalgernLn	Salgernon	Salgers	3.2189409732818604
Splisken	Splisken	Splisken	Spliskenen	SpliskenVen	Spliskten	SpliskenS	3.657320022583008
Stoffbatste	Stoffbatsten	Stoffbatsten	StoffbatstenQf	StoffbatstenS	StoffbatstenM	StoffbatstÄen	5.116306781768799
Scheitter	Scheittern	Scheittern	Scheitter	Scheitteren	ScheitternS	ScheitternM	4.62659215927124
Farg	Färgen	Färgen	FärgenVärgen	FärgenFärn	FärgenMärgen	FärgenMärn	2.771989107131958
Kölnespreck	Kölnesprecken	Kölnesprecken	Kölnesprecks	Kölnespreckenß	KölnespreckenV	KölnespreckenN	5.5782084465026855
Farnkoffen	Farnköffen	Farnköffen	Farnkoffen	FarnköffenVen	Farnköffenten	Farnköffenrn	4.441484451293945
Kundregiel	Kundregielen	Kundregielen	Kundregielenqun	Kundregielern	KundregielenUn	KundregielenÖn	5.35109806060791
Bulgeger	Bulgegern	Bulgegern	Bulgeger	Bulgegers	Bulgegeren	BulgegernLn	4.011298656463623
Sitophination	Sitophinationen	Sitophinationen	SitophinationenS	SitophinationenÖ	SitophinationenT	SitophinationenÜ	6.110854625701904
Känderbohfern	Känderbohfernen	Känderbohfernen	Känderbohfern	Känderbohfernnen	Känderböhfern	Känderbohferns	6.677183151245117
Heldistiker	Heldistikern	Heldistikern	Heldistiker	HeldistikernMen	HeldistikernTen	Heldistikernon	5.513301372528076
Kabelbrister	Kabelbristern	Kabelbristern	Kabelbrister	Kabelbristernen	Kabelbristeren	Kabelbristrern	4.803969860076904
Angesten	Angesten	Angesten	Angestenen	Angestänen	Angestenrn	Angestenn	3.9373366832733154
Starmonschode	Starmonschoden	Starmonschoden	Starmonschöden	Starmonscvhoden	Starmonschodes	Starmonschodens	5.897712230682373
Beskuss	Besküssen	Besküssen	Besküssern	Beskussen	Besküssten	BesküssenB	3.4306066036224365
Mustel	Musteln	Musteln	MustelnMus	MustelnTus	MustelnLn	Mustels	3.2219104766845703
Schlausenstimm	Schlausenstimmen	Schlausenstimmen	Schlausenstimmern	ScAausenenstimmen	SchlausenstimmenS	SchlausenstimmenN	6.864703178405762
Schmonschlührstön	Schmonschlührstönen	Schmonschlührstönen	SchmonschlührstönenFchlühmen	SchmonschlührstönenS	SchmonschlührstönenV	Schmonschlührstönern	7.359157562255859
Mänderschäff	Mänderschäffen	Mänderschäffen	Mänderschäffenßen	Mänderschäfften	MänderschäffenV	MänderschäffenS	5.889736652374268
Follit	Folliten	Folliten	Follites	FollitenF	FollitenÖ	FollitenS	3.147341728210449
Salgestrafsten	Salgestrafsten	Salgestrafsten	Salgestrafstänen	Salgestrafstenen	SalgestrafstenBen	Salgestrafstenn	5.74861478805542
Pekleise	Pekleisen	Pekleisen	Pekleisten	PekleisenÖ	PekleisenT	PekleisenQ	3.8100240230560303
Schmiegneis	Schmiegneisen	Schmiegneisen	SchmiegneisenMchmi	Schmiegneisenon	Schmiegneisern	SchmiegneisenOn	5.7936692237854
Amter	Amtern	Amtern	Ämtern	Amteren	Amtres	AmternÄen	3.0133960247039795
Sprung	Sprüngen	Sprüngen	Sprungen	SprüngenLn	SprüngenÖn	Sprüngern	3.838139772415161
Gänkung	Gänkungen	Gänkungen	GänkungenQungen	GänkungenLn	GänkungenÖä	Gänküngen	3.9700570106506348
Klohl	Klohlen	Klohlen	Klöhlen	Klöhlern	Klohlern	Klohlenrn	3.700828790664673
Autemium	Autemien	Autemien	AutemienQumen	AutemienÖen	AutemienMen	AutemienAen	3.581944465637207
Hahlung	Hahlungen	Hahlungen	Hählungen	HahlungenH	HahlungenF	Hahlüngen	3.7868800163269043
Beratschung	Beratschungen	Beratschungen	BeratschungenB	BeratschungenOs	BeratschungenÖ	BeratschungenMen	5.8652520179748535
Mischkein	Mischkeinen	Mischkeinen	Mischkeinern	MischkeinenÜi	MischkeinenT	MischkeinenS	4.900576591491699
Aumwührungsker	Aumwührungskern	Aumwührungskern	Aumwührungsker	Aumwührungskernen	AumwührungskernLn	AumwührungskernJ	6.8453049659729
Menzerbutz	Menzerbützen	Menzerbützen	Menzerbutzen	Menzerbützern	MenzerbMützen	Menzerbitzen	5.938743591308594
Eidstellit	Eidstelliten	Eidstelliten	Eidstellitern	EidstellitenÖ	EidstellitenS	Eidstellitenß	4.5311994552612305
Mestom	Mestomen	Mestomen	Mestömen	Mestömern	Mestoms	MestomenLn	4.229642868041992
Gestandsatikit	Gestandsatikiten	Gestandsatikiten	Gestandsatikitenß	GestandsatikitenS	GestandsatikitenÜ	GestandsatikitenÖ	6.618381500244141
Spirmer	Spirmern	Spirmern	Spirmer	Spirmeren	SpirmernLn	SpirmernS	3.703751564025879
Frucke	Frucken	Frucken	Fruckencs	Frücken	Fruckten	Fruckens	3.4306564331054688
Klahnfeichschung	Klahnfeichschungen	Klahnfeichschungen	KlahnfeichschungenÖchun	Klahnfeichschungenven	KlahnfeichschungenLn	KlahnfeichschungenT	8.376531600952148
Alisid	Alisiden	Alisiden	AlisidenÖen	AlisidenAn	Alisidern	Alisides	3.5776336193084717
Krisitin	Krisitinnen	Krisitinnen	KrisitinnenQitin	KrisitinnenT	KrisitinnenÜ	KrisitinneXn	4.915492534637451
Erführe	Erführen	Erführen	Erführenven	Erführten	ErführenM	ErführenT	3.423428535461426
Suhrung	Suhrungen	Suhrungen	SuhrungenLn	Suhrüngen	SuhrungenS	SuhrungenÖ	4.42716646194458
Messe	Messen	Messen	Messens	Messten	MessenM	MMessen	2.753559112548828
Armensperten	Armensperten	Armensperten	Armenspertenen	Armenspertenten	Armenspeärten	ArmenspertenAn	5.290830135345459
Elierungsgene	Elierungsgenen	Elierungsgenen	Elierungsgenenven	Elierungsgenten	Elierungsgenes	ElierungsgenenF	5.898170471191406
Beung	Beungen	Beungen	BeungenBen	BeungenLn	BeungenMn	Beungern	2.870232105255127
Beie	Beien	Beien	Beies	Beie	BeienBen	BeienTen	2.965005397796631
Abschimmung	Abschimmungen	Abschimmungen	AbschimmungenOn	AbschimmungenÖ	AbschimmungenS	Äbschimmungen	6.3593878746032715
Führe	Führen	Führen	FührenOhen	FührenF	FührenT	FührenM	2.957665205001831
Gehirker	Gehirkern	Gehirkern	GehirkernMen	Gehirker	Gehirkernen	Gehirkernon	3.9617414474487305
Pluks	Pluksen	Pluksen	Plüksen	Plukssen	PluksenIn	PluksenP	3.5151734352111816
Blaubstrug	Blaubstrügen	Blaubstrügen	Blaubstrugen	BlaubstrügenBen	Blaubstren	Blaubströgen	5.360246181488037
Herzer	Herzern	Herzern	HerzernFen	HerzernTen	Herzernen	Herzer	3.1879351139068604
Gasochen	Gasochen	Gasochen	Gasochenen	Gasochenten	GasochenVen	Gasochenrn	4.0686821937561035
Bohrnache	Bohrnachen	Bohrnachen	BohrnachenMon	Bohrnachenven	BohrnachenBon	Bohrnaches	4.580036163330078
Antunzer	Antunzern	Antunzern	Antunzer	AntunzernQnzen	Antunzeren	AntunzernMen	4.083127498626709
Prödigkrag	Prödigkrägen	Prödigkrägen	Prödigkragen	Prödigkrögen	Prödigkrägern	Prödigkrogen	5.211803913116455
Getroffsprache	Getroffsprachen	Getroffsprachen	Getroffsprachten	GetroffspracGhen	GetroffspracAhen	GetroffsprachenM	6.705991268157959
Konspell	Konspellen	Konspellen	KonspellenQpen	KonspellenW	Konspellern	Könspellen	4.299344062805176
