src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
ergreigen	ergreigt	ergreigt	ergreigtèt	ergreigtKt	ergreigtZt	ergreigtÖt	3.449838161468506
verschlöntigen	verschlöntigt	verschlöntigt	verschlöntigtvt	verschlöntigtKt	verschlöntigtFt	verschlöntigtÖt	5.766312599182129
riffern	riffert	riffert	riffertÖt	riffertSt	riffertPt	riffertvt	2.8709404468536377
spränten	spräntet	spräntet	spräntetvt	spräntetSt	spräntetÖt	spräntetKt	3.627091407775879
verlenken	verlenkt	verlenkt	verlenktnt	verlenktFt	verlenktKt	verlkenkt	3.4591429233551025
gefingen	gefingt	gefingt	gefingtvt	gefingtKt	gefingtZt	gefingtèt	3.3507533073425293
belenden	belendet	belendet	belendetKt	belendetvt	belendetSt	belendetZt	3.7803306579589844
verwörten	verwörtet	verwörtet	verwörtetKt	verwörtetvt	verwörtetYt	verwörtert	3.625347375869751
staufieren	staufiert	staufiert	staufiertÖt	staufiertKt	staufiertPt	staufiertvt	3.77793288230896
pritorieren	pritoriert	pritoriert	pritoriertvt	pritoriertÖt	pritoriertèt	pritoriertPt	4.208466529846191
gurrchen	gurrcht	gurrcht	gurrchtèt	gurrchtZt	gurrchtKt	gurrchtvt	3.1235620975494385
fringen<UNK>finger	fringengfingert	fringengfingert	fringenifingert	fringenefingert	fringengingert	fringenufingert	9.417364120483398
flaustichen	flausticht	flausticht	flaustichtKt	flaustichtèt	flaustichtZt	flaustichtvt	4.428858280181885
verschirmen	verschirmt	verschirmt	verschirmtßt	verschirmtZt	verschirmtvt	verschfirmt	4.363281726837158
erstinkern	erstinkert	erstinkert	erstinkekert	erstinkertvt	erstinkertÖt	erstinkertPt	4.429894924163818
erspitzen	erspitzt	erspitzt	erspitztKt	erspitztZt	erspitztQt	erspitztvt	3.617492914199829
frösen	fröst	fröst	fröstZt	fröstKt	fröstvt	fröstNt	2.0626509189605713
verlüttigen	verlüttigt	verlüttigt	verlüttigtKt	verlüttigtvt	verlüttigtZt	verlüttigtÖt	4.559136867523193
extollaginieren	extollaginiert	extollaginiert	extollaginiertKt	extollaginiertvt	extollaginiertNt	extollagkiniert	5.807192802429199
steinieren	steiniert	steiniert	steiniertvt	steiniertÖt	steiniertPt	steiniertYt	4.262596130371094
daueln	dauelt	dauelt	daueltÖt	daueltKt	daueltEt	dautelt	2.6722960472106934
bestingen	bestingt	bestingt	bestingtKt	bestingtZt	bestingtvt	bestingtÖt	3.5098726749420166
sarsselen	sarsselt	sarsselt	sarsseltKt	sarsseltÖt	sarsseltvt	sarsseltSt	3.3116579055786133
verzwürfen	verzwürft	verzwürft	verzwürftKt	verzwürftvt	verzwürftèt	Äverzwürft	3.5046188831329346
serleln	serlelt	serlelt	serleltKst	serleltÖt	serleltEt	serleltHt	3.0402495861053467
fluedigen	fluedigt	fluedigt	fluedigtKt	fluedigtÖt	fluedigtZt	fluedigtvt	3.6328208446502686
erwangen	erwangt	erwangt	erwangtKt	erwangtvt	erwangtZt	erwangtzt	3.445150136947632
verblüssen	verblüsst	verblüsst	verblüsstKt	verblüsstZt	verblüsstvt	verblüsstFt	3.6485049724578857
expärten	expärtet	expärtet	expärtetSt	expärtetvt	expärtetKt	expärtetàt	3.2090749740600586
gestuchen	gestucht	gestucht	gestuchtvt	gestuchtKt	gestuchtZt	gestuchtèt	3.414679527282715
erwastern	erwastert	erwastert	erwastertvt	erwastertKt	erwastertèt	erwastertEt	3.976351261138916
schiffeln	schiffelt	schiffelt	schiffeltKt	schiffeltÖt	schiffeltvt	schiffeltPt	3.926717519760132
breißen	breißt	breißt	breißtKt	breißtZt	Fbreißt	bkreißt	2.7763729095458984
stindern	stindert	stindert	stindeÖert	stindertÖt	stindertvt	stindertJt	4.072013854980469
raufteln	rauftelt	rauftelt	raufteltKt	raufteltÖt	rauftèelt	Hrauftelt	3.733933210372925
bewacken	bewackt	bewackt	bewacktet	bewacktKt	bewacktSt	bewacktvt	3.3288190364837646
stüßen	stüßt	stüßt	stüßtKt	stüßtZt	Gstüßt	Mstüßt	2.0358269214630127
verziegen	verziegt	verziegt	verziegtKt	verziegtZt	verziegtÖt	verziegtèt	3.4175026416778564
brurstern	brurstert	brurstert	brurstertvt	brurstertKt	brurstertÖt	brurstertEt	3.8527445793151855
degeen	degt	degt	degtnet	degtZt	degtKt	degtNt	1.882916808128357
stetzen<UNK>ein	stetzengeit	stetzengeit	stetzenieit	stetzenseit	stetzenkeit	stetzenäit	6.3708086013793945
ersponieren	ersponiert	ersponiert	ersponiertvt	ersponiertÖt	ersponiertKt	ersponiertPt	4.220633029937744
exomplikieren	exomplikiert	exomplikiert	exomplikiertvt	exomplikiertNt	exomplikiertZt	exomplikiertKt	5.024315357208252
bekröffen	bekröfft	bekröfft	bekröfftvt	bekröfftKt	bekröfftèt	bekröfftNt	3.060068130493164
vertrecken	vertreckt	vertreckt	vertrecktet	vertrecktKt	vertrecktZt	vertrecktXt	3.9272263050079346
verkrecken	verkreckt	verkreckt	verkrecket	verkrecktet	verkrecktKt	verkrecktZt	4.680739402770996
bekilgen	bekilgt	bekilgt	bekilgtKt	bekilgtvt	bekilgtZt	bekilgtÖt	3.4780640602111816
besopben	besopbt	besopbt	besopbtvt	besopbtKt	besopbtèt	besopbt-t	2.9414079189300537
verklaten	verklatet	verklatet	verklatetKt	verklatetvt	verklatetYt	verklatetàt	3.72395658493042
kunsen	kunst	kunst	kunstKt	kunstZt	kunstvt	Gkunst	2.1645655632019043
grutchen	grutcht	grutcht	grutchtvt	grutchtèt	grutchtZt	grutchtKt	3.1672170162200928
suchtigen	suchtigt	suchtigt	suchtigtÖt	suchtigtKt	suchtigtZt	suchtigtvt	3.513763666152954
suttallisieren	suttallisiert	suttallisiert	suttallisiertvt	suttallisiertFt	suttallisiertZt	suttallisiertKt	5.387160301208496
kreinern	kreinert	kreinert	kreinertvt	Hkreinert	kkreinert	Ekreinert	4.07274866104126
degen<UNK>um	degengumt	degengumt	degeniumt	degenäumt	degenaumt	degeneumt	5.419914245605469
prienstollen	prienstollt	prienstollt	prienstolltvt	prienstolltKt	prienstolltNt	prienstolltZt	4.705623149871826
bustrunden	bustrundet	bustrundet	bustrundetKt	bustrundetvt	bustrundetÖt	bustrundetFt	4.461472511291504
protern	protert	protert	protertvt	protertÖt	protertEt	pkrotert	3.1378555297851562
entschlaften	entschlaftet	entschlaftet	entschlaftetKt	entschlaftetvt	entschlaftetßt	entschlaftetÖt	5.159649848937988
klinsen	klinst	klinst	klinstvt	klinstZt	Pklinst	Gklinst	2.615709066390991
stlapen	stlapt	stlapt	stlaptZt	stlaptKt	stlaptnt	Kstlapt	2.5794951915740967
spürzen	spürzt	spürzt	spürztet	spürztZt	spürztKt	spürztv	2.8959484100341797
darbotieren	darbotiert	darbotiert	darbotiertvt	darbotiertÖt	darbotiertKt	Odarbotiert	4.5551838874816895
spuschen	spuscht	spuscht	spuschtvt	spuschtèt	spuschtZt	spuschtÖt	2.947157382965088
bewünsten	bewünstet	bewünstet	bewünstetKt	bewünstetvt	bewünstetQt	bewünstetYt	3.705488681793213
sagen<UNK>aus	sagengaust	sagengaust	sageneaust	sageniaust	sagenmaust	sagenvaust	5.844992637634277
versprechsen	versprechst	versprechst	versprechstNt	versprechstvt	versprechstZt	versprechstKvt	5.002718925476074
ernungen	ernungt	ernungt	ernungtnt	ernungtKt	ernungtvt	ernungtzt	3.2632687091827393
vermauen	vermaut	vermaut	vermautnt	vermautet	vermautSt	vermautKt	3.2317800521850586
bohrleife	bohrleift	bohrleift	bohrleiftKt	bohrleiftNt	bohrleiftèt	bohrleiftDt	3.8235621452331543
besitigen	besitigt	besitigt	besitigtKt	besitigtÖt	besitigtvt	besitigtZt	3.695748805999756
brächsseln<UNK>her	brächsselnihert	brächsselnihert	brächsselnhert	brächsselnshert	brächsselnchert	brächsselniert	7.6118340492248535
detetten	detettet	detettet	detttet	detettetKt	detettetvt	detettetSt	3.8600075244903564
vertrachen	vertracht	vertracht	vertrachtKt	vertrachtvt	vertrachtXt	vertrachtnt	3.8295321464538574
kabilisieren	kabilisiert	kabilisiert	kabilisiertKt	kabilisiertvt	Gkabilisiert	Dkabilisiert	4.927822589874268
remonieren	remoniert	remoniert	remoniertvt	remoniertÖt	remoniertPt	remoniertèt	3.7857718467712402
rintern	rintert	rintert	rintertvt	rintertÖt	rintertEt	rintertPt	3.3788132667541504
klützeln	klützelt	klützelt	klützeltKt	Gklützelt	Vklützelt	Pklützelt	3.9427902698516846
verstern	verstert	verstert	verstertvt	verstertKt	verstertÖvt	Äverstert	3.69057035446167
erfiffern	erfiffert	erfiffert	erfiffertvt	erfiffertPt	erfiffertKt	erfiffertÖt	4.13874626159668
deplizieren	depliziert	depliziert	depliziertvt	depliziertÖt	depliziertd	depliziertD	4.258334159851074
kosteln	kostelt	kostelt	kosteltKt	kosteltvt	Gkostelt	kostWelt	2.9827463626861572
konnerinieren	konneriniert	konneriniert	konneriniertvt	konneriniertNt	konneriniertKt	konneriniertZt	4.972836971282959
belüten	belütet	belütet	belütetKt	belütetSt	belütetvt	belüttet	3.0028767585754395
vertumpfen	vertumpft	vertumpft	vertumpftKt	vertumpftvt	vertumpftèt	Ävertumpft	4.032382965087891
schweuden	schweudet	schweudet	schweudetKt	schweudetvt	schweudetSt	schweudetÖt	3.7544217109680176
rodieren	rodiert	rodiert	rodiertvt	rodiertot	rodiertAt	rodiertÖt	3.0863571166992188
darbautieren	darbautiert	darbautiert	darbautiertvt	darbautiertÖt	darbautiertKt	darbautiertZt	4.773985385894775
schwürfern	schwürfert	schwürfert	schwürfertvt	schwürfertÖt	schwürfertKt	schwürfertEt	4.951623916625977
grinnen	grinnt	grinnt	grinntvt	grinntut	grinntZt	Egrinnt	2.852160692214966
vermachstrießen	vermachstrießt	vermachstrießt	vermachstrießtet	vermachstrießtKt	vermachstrießtZt	vermachstrießtvt	6.142492294311523
beschlachen	beschlacht	beschlacht	beschlachtKt	beschlachtZt	beschlachtXt	beschlachtvt	4.340994358062744
britken	britkt	britkt	britktKt	britktZt	britktvt	britktSt	2.920201539993286
verbehlen	verbehlt	verbehlt	verbiehlt	verbehltKt	verbehltvt	verbehltÖt	3.500648021697998
stäulen	stäult	stäult	stäultKst	stäultSt	Gstäult	Kstäult	2.4542412757873535
ernarkeln	ernarkelt	ernarkelt	ernarkeltKt	ernarkeltPt	ernarkeltRt	ernarkeltÖt	4.078497886657715
kommorinieren	kommoriniert	kommoriniert	kommoriniertvt	kommoriniertKt	kommoriniertNt	kommoriniertZt	5.558061122894287
besonsen	besonst	besonst	besonstKt	besonstvt	besonstZt	Fbesonst	3.214965343475342
erschlissen	erschlisst	erschlisst	erschlisstZt	erschlisstNt	erschlisstKt	erschlisstD	4.296002388000488
erschwintern	erschwintert	erschwintert	erschwintertKet	erschwintertvt	erschwintertEt	erschwintertÖt	5.531090259552002
bleckeln	bleckelt	bleckelt	bleckeltKt	bleckeltRt	bleckeltPt	blec-kelt	3.5061511993408203
bautsern	bautsert	bautsert	bautsertÖt	bautsertvt	bautsertKt	bautseIrt	3.6307144165039062
erwängern	erwängert	erwängert	erwängertvt	erwängertÖt	wängängert	Berwängert	3.724694013595581
kepsen	kepst	kepst	kepstKt	kepstZt	kepstvt	kepstNt	2.292381763458252
gewückeln	gewückelt	gewückelt	gewückeltKt	gewückeltRt	gewückeltvt	gewückeltPt	3.82205867767334
verzüchen	verzücht	verzücht	verzüchtvt	verzüchtKt	verzüchtèt	verzüchtZt	2.9702210426330566
erfleigen	erfleigt	erfleigt	erfleigtKt	erfleigtèt	erfleigtÖt	erfleigtZt	3.8084044456481934
bebannen	bebannt	bebannt	bebanntvt	bebanntnt	bebanntut	bebanntLt	3.427873134613037
pfleisen	pfleist	pfleist	pfleistZt	pfleistKt	pfleistvt	pfleistSt	3.0314741134643555
bestlöffen	bestlöfft	bestlöfft	bestlöfftKt	bestlöfftvt	bestlöfftèt	bestlöfftNt	3.9437525272369385
blessen<UNK>auf	blesseniauft	blesseniauft	blessen-auft	blessengauft	blessenkauft	blessenäuft	7.161999225616455
gondren<UNK>ein	gondrengeit	gondrengeit	gondrenieit	gondrenkeit	gondrenzeit	gondrenneit	5.691767692565918
verstiffen	verstifft	verstifft	verstifftvt	verstifftKt	verstifftèt	Äverstifft	4.546708583831787
knetzen<UNK>ein	knetzengeit	knetzengeit	knetzenieit	knetzenseit	knetzenkeit	knetzenäit	6.3165717124938965
kommeln	kommelt	kommelt	kommeltKt	kommeltÖt	kommeltJt	kommeltot	3.4148433208465576
stardeten	stardetet	stardetet	stardettet	stardetetKt	stardetetat	stardetetSt	4.024835109710693
korlasilisieren	korlasilisiert	korlasilisiert	korlasilisiertKt	korlasilisiertvt	Gkorlasilisiert	Dkorlasilisiert	5.90252685546875
komanidieren	komanidiert	komanidiert	komanidiertvt	komanidiertKt	Gkomanidiert	Dkomanidiert	4.785149574279785
kelben	kelbt	kelbt	kelbtZt	kelbtKt	Dkelbt	Fkelbt	2.627855062484741
pfürmen	pfürmt	pfürmt	pfürmtKt	pfürmtft	pfürmtvt	pfürmtLt	2.815784454345703
gewärten	gewärtet	gewärtet	gewärtetSt	gewärtetKt	gewärtetvt	Agewärtet	3.566754102706909
flübern	flübert	flübert	flübertvt	flübertEt	flübertJt	flübertÖt	3.114992618560791
babeln	babelt	babelt	babeltKt	babeltÖt	babeltEt	babeltEbabeltKabeltKbababetObabababababababababet	2.9532744884490967
erspotten	erspottet	erspottet	erspottetKt	erspottetvt	erspottetSt	erspottetYt	3.745309829711914
knotronieren	knotroniert	knotroniert	knotroniertvt	Gknotroniert	Dknotroniert	Vknotroniert	4.895853519439697
erschleiden	erschleidet	erschleidet	erschleidetKt	erschleidetvt	erschleidetÖt	erschleidetZt	5.428600788116455
krepsen	krepst	krepst	krepstKt	krepstvt	kkrepst	Pkrepst	2.7882471084594727
belöffen	belöfft	belöfft	belöfftöt	belöfftvt	belöfftèt	belöfftNt	2.786543846130371
dehompren	dehomprt	dehomprt	dehompret	dehomprat	dehomprèt	dehomprKt	4.323686599731445
verspreinen	verspreint	verspreint	verspreintet	verspreintvt	verspreintZt	vßerspreint	4.390423774719238
entlagen	entlagt	entlagt	entlagtKt	entlagtFt	entlagtZt	entlagtzt	2.9466474056243896
punden	pundet	pundet	pundetvt	pundetKt	pundetSt	pundetÖt	2.71569561958313
beweifen	beweift	beweift	beweiftvt	beweiftèt	beweiftZt	beweiftzt	3.0309815406799316
krapfeln	krapfelt	krapfelt	krapfeltKt	kkrapfelt	Hkrapfelt	krapfGelt	3.053356170654297
plädeten	plädetet	plädetet	plädetetSt	plädetetKt	plädetetvt	plädettet	3.3890650272369385
fiserungen	fiserungt	fiserungt	fiserungtKt	fiserungtFt	fiserungtNt	fiserungtnt	3.9076530933380127
erstringen	erstringt	erstringt	erstringtKt	erstringtZt	erstringtFt	Ferstringt	3.8626439571380615
begräben	begräbt	begräbt	begräbtZt	begräbtvt	begräbt-t	bgegräbt	3.291198253631592
destähen	destäht	destäht	destähtZt	destähtvt	destähtÖt	Odestäht	2.874459981918335
prorieren	proriert	proriert	proriertvt	proriertÖt	proriertPt	proriertèt	3.5901105403900146
versäufern	versäufert	versäufert	versäufertÖvet	versäufertvt	versäufertKt	Äversäufert	4.156391620635986
grenken	grenkt	grenkt	grenktZt	grenktFt	grenktSt	Egrenkt	2.6816320419311523
seiben	seibt	seibt	seibtZt	seibtKt	seibtvt	seibtLt	2.4112696647644043
ersäffen	ersäfft	ersäfft	ersäfftet	ersäfftvt	ersäfftöt	ersäfftèt	2.7557084560394287
ehren<UNK>aus	ehreniaust	ehreniaust	ehreneaust	ehrenvaust	ehrenaust	ehrengaust	6.389650821685791
knuttern	knuttert	knuttert	knuttertut	Gknuttert	Fknuttert	Eknuttert	3.563465118408203
knuszen	knuszt	knuszt	knusztvt	Gknuszt	Fknuszt	Pknuszt	2.5909152030944824
verleißen	verleißt	verleißt	verleißtZt	verleißtKt	verleißtvt	verleißtèt	3.5896217823028564
bunsten	bunstet	bunstet	bunstetKt	bunstetvt	bunstetSt	bunstetàt	3.50009822845459
verleifen	verleift	verleift	verleiftvt	verleiftKt	verleiftèt	verleiftZt	3.66513729095459
streisten	streistet	streistet	streistetKt	streistetvt	streistetSt	streistetàt	4.229484558105469
verkartanzen	verkartanzt	verkartanzt	verkartanztZt	verkartanztvt	verkartanztFt	verkartanztKt	4.342925071716309
krerken	krerkt	krerkt	krerktet	krerktZt	krerktKt	Fkrerkt	2.8499841690063477
depinieren	depiniert	depiniert	depiniertvt	depiniertÖt	depiniertYt	depiniertd	4.246356964111328
ragen<UNK>wort	ragenewortet	ragenewortet	ragenewort	ragengwortet	ragengwort	rageneworttet	6.811264514923096
verbandern	verbandert	verbandert	verbandertÖvet	verbandertvt	verbandertKt	verbandertEt	4.446994304656982
schluttern	schluttert	schluttert	schluttertvt	schluttertEt	schluttertÖt	schluttertKt	4.36637020111084
erstalltern	erstalltert	erstalltert	erstalltertvt	erstalltertEt	erstalltertÖt	erstalltertPt	4.550989627838135
desplachen	desplacht	desplacht	desplachtKt	desplachtvt	desplachtZt	desplacdet	3.9272844791412354
brösen<UNK>aus	bröseniaust	bröseniaust	brösengaust	brösensaust	bröseneaust	brösenaaust	6.204751491546631
versteiten	versteitet	versteitet	versteitetKt	versteitetvt	versteitetYt	versteitetÖvt	4.91398286819458
ermalschen	ermalscht	ermalscht	ermalschtKt	ermalschtZt	ermalschtvt	ermalscLet	4.428305149078369
verweifen	verweift	verweift	verweiftvt	verweiftKt	verweiftèt	verweiftZt	3.097539186477661
grissen	grisst	grisst	grisstZt	grisstvt	grisstet	grisstKt	2.7871711254119873
seidern	seidert	seidert	seidertvt	seidertEt	seidertÖt	seidertPt	3.409372329711914
grapieren	grapiert	grapiert	grapiertvt	grapiertÖt	grapiertèt	Egrapiert	3.544464349746704
geheinen	geheint	geheint	geheintut	geheintet	geheintvt	geheintSt	3.195162773132324
ergräuen	ergräut	ergräut	ergräutZt	ergräutSt	ergräutnt	ergräutKt	3.1224565505981445
versprucken	verspruckt	verspruckt	versprucktet	versprucktKt	versprucktZt	versprucktXt	4.2469377517700195
entflauen	entflaut	entflaut	entflautnt	entflautSt	Fentflaut	Kentflaut	3.3700456619262695
pitachisieren	pitachisiert	pitachisiert	pitachisiertvt	pitachisiertSt	pitachisiertKt	pitachisiertZt	4.939031600952148
getifulieren	getifuliert	getifuliert	getifuliertvt	getifuliertNt	getifuliertZt	Egetifuliert	4.357673168182373
verschlohlen	verschlohlt	verschlohlt	verschlohltvt	verschlohltNt	verschlohltXt	verschlohltKt	4.91556978225708
errassen	errasst	errasst	errasstKt	errasstvt	errasstZt	errasstnt	2.9253571033477783
verschrempen	verschrempt	verschrempt	verschremptZt	verschremptJt	verschremptKt	verschremptNt	5.2436628341674805
behellen	behellt	behellt	behelltvt	behelltöt	behelltKt	behelltAt	3.3053224086761475
schlellnen	schlellnt	schlellnt	schlellntut	schlellntFt	schlellntvt	schlellntKt	3.9272782802581787
flüben	flübt	flübt	flübtKt	flübtZt	flübtvt	flübt-t	2.11329984664917
gräumiguieren	gräumiguiert	gräumiguiert	gräumiguiertvt	gräumiguiertZt	gräumiguiertNt	Egräumiguiert	4.743837356567383
erleuchen	erleucht	erleucht	erleuchtvt	erleuchtZt	erleuchtèt	erleuchtKt	3.5593810081481934
feuen	feut	feut	feutKt	feutZt	ffeut	fWeut	1.647074580192566
korphomolieren	korphomoliert	korphomoliert	korphomoliertvt	korphomoliertKt	Ükorphomoliert	Dkorphomoliert	5.556280136108398
kremben	krembt	krembt	krembtrt	krembtKt	kkrembt	Fkrembt	2.4859862327575684
prekten	prektet	prektet	prektetSt	prektetKt	prektetvt	prektetàt	3.383514642715454
brechsern	brechsert	brechsert	brechsertvt	brechsertüt	brechsertÖt	brechsertKt	3.9086267948150635
käueln	käuelt	käuelt	käueltKäuet	käueltÖt	käueltZt	käueltKkäuet	3.106581449508667
beleisten	beleistet	beleistet	beleistetKt	beleistetvt	beleistetàt	Fbeleistet	3.578943967819214
kondentieren	kondentiert	kondentiert	kondentiertvt	kondentiertKt	Gkondentiert	Dkondentiert	4.656198501586914
korlogorieren	korlogoriert	korlogoriert	korlogoriertvt	Dkorlogoriert	Ükorlogoriert	Gkorlogoriert	5.073249816894531
fundutieren	fundutiert	fundutiert	fundutiertÖt	fundutiertFt	fundutiertvt	fundutiertKt	4.4356889724731445
vertrünzen	vertrünzt	vertrünzt	vertrünztKt	vertrünztZt	vertrünztFt	vertrünztvt	4.406561374664307
verflafigungieren	verflafigungiert	verflafigungiert	verflafigungiertNt	verflafigungiertKt	verflafigungiertÖt	verflafigungiertFt	6.787831783294678
verschröten	verschrötet	verschrötet	verschrötetKvt	verschröttet	verschrötetÖvet	verschrötetvt	4.548919200897217
greinigen	greinigt	greinigt	greinigtKt	greinigtZt	greinigtvt	greinigtÖt	3.5525612831115723
entkließen	entkließt	entkließt	entkließtKt	entkließtZt	Fentkließt	entklfießt	3.5397839546203613
defrieren	defriert	defriert	defriertvt	defriertÖt	defriertSt	defriertèt	3.771515130996704
ränden	rändet	rändet	rändetKt	rändetSt	rändetZt	rändetvt	2.6387553215026855
bochtern	bochtert	bochtert	bochtertvt	bochtertÖt	bochtertEt	bochtertKt	3.302811622619629
verweißen	verweißt	verweißt	verweißtZt	verweißtKt	verweißtèt	verweißtvt	3.4587574005126953
prestten	presttet	presttet	presttetKt	presttetvt	presttetSt	presttetÖt	3.6453661918640137
spitieren	spitiert	spitiert	spitiertÖt	spitiertvt	spitiertSt	spitiertèt	3.1138432025909424
krehren	krehrt	krehrt	krehrtvt	Hkrehrt	Dkrehrt	Fkrehrt	2.726149082183838
vermeiten	vermeitet	vermeitet	vermeitetÖvt	vermeitetKt	vermeitetvt	vermeitetYt	4.084399223327637
plötten	plöttet	plöttet	plöttetSt	plöttetKt	plöttetvt	plöttetÖt	2.6593244075775146
sompen	sompt	sompt	somptKt	somptZt	somptvt	somptLt	2.1702404022216797
stabeln	stabelt	stabelt	stabeltKst	stabeltÖt	stabeltvt	stabeltEt	2.9058520793914795
stähnen	stähnt	stähnt	stähntvt	stähntZt	stähntÖt	stähntut	2.565321922302246
versillern	versillert	versillert	versillertÖvet	versillertvt	versillertHt	versillertPt	4.209895133972168
verwürfern	verwürfert	verwürfert	verwürfertÖvet	verwürfertvt	verwürfertüt	Äverwürfert	4.301082134246826
ergenen	ergent	ergent	ergentet	ergentvt	ergentut	ergenet	2.937408924102783
brießen	brießt	brießt	brießtZt	brießtKt	brießtvt	bkrießt	2.7067601680755615
vertracken	vertrackt	vertrackt	vertracktKt	vertracktet	vertracktvt	vertracktXt	3.8706560134887695
verspussen	verspusst	verspusst	verspusstvt	verspusstKt	verspusstZt	vßerspusst	3.8414387702941895
entwahnen	entwahnt	entwahnt	entwahntnt	entwahntvt	Fentwahnt	wentwahnt	3.637446880340576
bereichten	bereichtet	bereichtet	bereichtetKt	bereichtetvt	bereichtetSt	bereichtetàt	4.536604404449463
bestäuen	bestäut	bestäut	bestäutSt	bestäutKt	bestäutZt	stäutäut	3.552626132965088
pockieren	pockiert	pockiert	pockiertvt	pockiertÖt	pockiertot	pockiertPt	3.5408403873443604
erminitigen	erminitigt	erminitigt	erminitigtKt	erminitigtÖt	erminitigtZt	erminitigtvt	4.287870407104492
examieren	examiert	examiert	examiertvt	examiertÖt	examiertSt	examiertKt	3.6252715587615967
pfrahnen	pfrahnt	pfrahnt	pfrahntvt	pfrahntut	pfrahntnt	pfrahntSt	3.274376392364502
verkluckern	verkluckert	verkluckert	verkluckertKvet	verkluckekert	verkluckertvt	verkluckertet	5.264314651489258
plechern	plechert	plechert	plechertvt	plechertÖt	plechertEt	plechertJt	3.6944327354431152
kankieren	kankiert	kankiert	kankiertÖt	kankiertvt	kankiertKt	Gkankiert	3.853865146636963
berandern	berandert	berandert	berandertvt	berandertKt	berandertÖt	berandertPt	4.067844390869141
schläckeln	schläckelt	schläckelt	schläckeltKst	schläckeltÖt	schläckeltvt	schläckeltPt	4.792878150939941
verblahen	verblaht	verblaht	verblahtnt	verblahtZt	verblahtÖt	verblahtKt	3.7268009185791016
pautschieren	pautschiert	pautschiert	pautschiertvt	pautschiertÖt	pautschiertKt	pautschiertZt	4.580877304077148
sangen<UNK>aus	sangengaust	sangengaust	sangeneaust	sangeniaust	sangengaustKst	sangen-aust	5.015047073364258
frünsteln	frünstelt	frünstelt	frünsteltKt	frünsteltvt	fkrünstelt	frünstWelt	3.588548183441162
gimmen	gimmt	gimmt	gimmtKt	gimmtZt	gimmtNt	gimmt-t	2.3360519409179688
bekreißen	bekreißt	bekreißt	bekreißtKt	bekreißtZt	bekreißtvt	bekreißtQt	3.408959150314331
beteistern	beteistert	beteistert	beteistertvt	beteistertKt	beteistertÖt	beteistertEt	4.253145217895508
betrehsen<UNK>ab	betrehseniabt	betrehseniabt	betrehsensabt	betrehsenhabt	betrehsenäbt	betrehsenabt	8.271992683410645
