src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
verziegen	verziege	verziege	verziegeKe	verziegeGe	verziegePe	verziegke	3.641847610473633
brurstern	brurstre	brurstre	brurstere	brurstare	brurstreP	brurstreQ	3.079230785369873
degeen	degee	degee	dege	degeGe	degeie	degen	2.960188150405884
stetzen<UNK>ein	stetzengeie	stetzengeie	stetzennie	stetzenreie	stetzenneie	stetzenseie	7.150895595550537
ersponieren	ersponiere	ersponiere	ersponiereU	ersponierej	ersponierey	ersponiereP	4.692935943603516
exomplikieren	exomplikiere	exomplikiere	exomplikierey	exomplikierej	exomplikiereU	exomplikiereV	4.952891826629639
bekröffen	bekröffe	bekröffe	bekröffexe	bkekröffe	bekröffre	bekröffle	3.321413516998291
vertrecken	vertrecke	vertrecke	vertreckeÜe	vertreckepe	vertreckeye	vektrecke	4.344644546508789
verkrecken	verkrecke	verkrecke	verkreckeÜe	verkreckre	verkreckeQ	verkreckeY	4.533422946929932
bekilgen	bekilge	bekilge	bekilgebe	bekilgeÜe	bekilgePe	bekilgeG	3.254488468170166
besopben	besopbe	besopbe	besopbeÜe	besopbeje	besopbke	besopbey	3.0493173599243164
verklaten	verklate	verklate	veklate	verklatre	verklatere	verklatle	3.8052115440368652
kunsen	kunse	kunse	kunseQe	kunsej	kunseP	kunsey	2.421975612640381
grutchen	grutche	grutche	grutcheP	grutcheU	grutchej	grutcheQ	3.2619118690490723
suchtigen	suchtige	suchtige	suchtigeKe	suchtigke	suchtigre	suchtigeP	3.767359495162964
suttallisieren	suttallisiere	suttallisiere	suttallisiereQe	suttallfisiere	suttallisierej	suttallisierey	5.226816177368164
kreinern	kreinre	kreinre	kreinere	kreinreQe	kreinrre	kreinare	3.3163692951202393
degen<UNK>um	degengume	degengume	degenäume	degengum	degenaume	degenmume	6.204287528991699
prienstollen	prienstolle	prienstolle	prienstolleVe	prienstolleMe	pkrienstolle	prienstolleU	4.5546135902404785
bustrunden	bustrunde	bustrunde	bustrundere	bustrundeKe	bustrundeÜe	bustrundeMe	3.9996016025543213
protern	protre	protre	protreQe	protare	pkrotre	protrre	2.505593776702881
entschlaften	entschlafte	entschlafte	entschlafteU	entschlafteÜ	entschlafteV	entschläfte	4.566474914550781
klinsen	klinse	klinse	Pklinse	Gklinse	Eklinse	klinsej	2.6692609786987305
stlapen	stlape	stlape	stlapre	stlappe	stlapbe	stlapen	2.7518978118896484
spürzen	spürze	spürze	spürzeQe	spürzeie	spürzDe	spürzle	2.268064498901367
darbotieren	darbotiere	darbotiere	darbotierej	darbotierey	darbotiereU	darbotiereP	4.554806232452393
spuschen	spusche	spusche	spuscheMe	spuscheU	spuscheP	spuscheQ	3.37296199798584
bewünsten	bewünste	bewünste	bewünstre	bewünsteÜe	bewünstej	bewünsteQ	3.6891984939575195
sagen<UNK>aus	sagengause	sagengause	sageneause	sagengausre	sagenmause	sagenvause	5.271203517913818
versprechsen	versprechse	versprechse	versprechsKe	versprechsej	versprechseM	versprechseÄ	4.883350849151611
ernungen	ernunge	ernunge	ernungen	ernungeU	ernungeG	ernungeP	3.376966953277588
vermauen	vermaue	vermaue	vermaure	vermaueU	vermauen	vermaueQ	3.676239252090454
bohrleife	bohrleife	bohrleife	bohrleifre	bohrlexife	bohrleifeY	bohrleifeP	3.7257394790649414
besitigen	besitige	besitige	besitigeKe	besitigeÜe	besitigeje	besitiige	3.8536322116851807
brächsseln<UNK>her	brächsseln	brächsseln	brächsselnire	brächsselnhre	brächsselnnre	brächsselnkre	7.305780410766602
detetten	detette	detette	detettere	detetteMe	detettre	detetteU	3.066356897354126
vertrachen	vertrache	vertrache	vertracheMe	vertrachre	vertracheU	vertracheQ	4.166234970092773
kabilisieren	kabilisiere	kabilisiere	kabilisierej	kabilisiereU	kabilisierey	kabilisiereQ	4.646012306213379
remonieren	remoniere	remoniere	remoniereMe	kremoniere	remoniereU	remonierej	4.55081033706665
rintern	rintre	rintre	rintreQe	rintere	rintare	rintreP	2.629741907119751
klützeln	klützle	klützle	klützre	klützele	klützleQe	klützale	3.2607202529907227
verstern	verstre	verstre	verstare	verstere	verstäre	verstreQe	3.549760580062866
erfiffern	erfiffre	erfiffre	erfiffere	erfiffrre	erffiffre	erfiffreP	3.5972208976745605
deplizieren	depliziere	depliziere	depliziereU	deplizierMe	deplizierej	deplizierey	4.381821632385254
kosteln	kostle	kostle	kostele	kostre	kostleQe	kostale	2.8683860301971436
konnerinieren	konneriniere	konneriniere	konnerinniere	konnerinierey	konnerinierej	konneriniereU	5.198847770690918
belüten	belüte	belüte	belütere	belütre	belütte	belüten	2.711825370788574
vertumpfen	vertumpfe	vertumpfe	vertumpfeMe	vertumpfeje	vertumpfey	vektumpfe	4.213038444519043
schweuden	schweude	schweude	schweudere	schweudeKe	schweuden	schweudej	3.7143349647521973
rodieren	rodiere	rodiere	rodierej	rodiereP	rodiereU	rodiereQ	3.34607195854187
darbautieren	darbautiere	darbautiere	darbautiereQe	darbautierey	darbautierej	darbautiereU	4.696099758148193
schwürfern	schwürfre	schwürfre	schwürfere	schwürfrere	schwürfle	schwürfrre	4.117184638977051
grinnen	grinne	grinne	gkrinne	grinnej	grinney	grinneP	2.841486930847168
vermachstrießen	vermachstrieße	vermachstrieße	vermachstrießeQe	vermachstrießeVe	vermachstrießeye	vermachstrießeZ	6.250502109527588
beschlachen	beschlache	beschlache	beschlacheU	beschlachej	beschlacheÜ	beschlacheM	4.656856536865234
britken	britke	britke	bkritke	britMke	britkeP	britkeje	2.8097853660583496
verbehlen	verbehle	verbehle	verbiehle	verbehleU	verbehleY	verbehleQ	4.006296634674072
stäulen	stäule	stäule	stäulre	stäulej	stäuley	stäuleP	2.9133365154266357
ernarkeln	ernarkle	ernarkle	ernarkele	ernarklexe	ernarkleRe	ernarkre	3.7737481594085693
kommorinieren	kommoriniere	kommoriniere	kommorinierey	kommorinierej	kommoriniereU	kommoriniereV	5.174082279205322
besonsen	besonse	besonse	besonseQe	besonseMe	besonsKe	besonseP	3.3614416122436523
erschlissen	erschlisse	erschlisse	erschlisseQe	erschlissej	erschlisseP	erschlisseM	4.105086803436279
erschwintern	erschwintre	erschwintre	erschwintlre	erschwintere	erschwintrexe	erschwintreP	4.757943630218506
bleckeln	bleckle	bleckle	bleckele	bleckre	bleckleQe	bleckale	3.1838624477386475
bautsern	bautsre	bautsre	bautsare	bautsrre	bautsreP	bautsreb	2.8816163539886475
erwängern	erwängre	erwängre	erwängrexe	erwängreQe	erwängle	erwängere	3.7787153720855713
kepsen	kepse	kepse	kpepse	kepsKe	kepsey	kepsej	2.331904649734497
gewückeln	gewückle	gewückle	gewückele	gewückre	gewücklexe	gewückleRe	3.558372735977173
verzüchen	verzüche	verzüche	verzüchere	verzüchle	verzücheU	verzücheQ	3.5583386421203613
erfleigen	erfleige	erfleige	erfleigeKe	erfleigeGe	ekrfleige	erfleigeje	3.8758974075317383
bebannen	bebanne	bebanne	bebanneÜe	bbebanne	bebannge	bebanneU	3.1429455280303955
pfleisen	pfleise	pfleise	pfleQise	pfleisKe	pfleisPe	pfleiseP	3.056091070175171
bestlöffen	bestlöffe	bestlöffe	bestlöffexe	bestlöffre	bestlöffle	bestlöffej	3.771357536315918
blessen<UNK>auf	blessennaufe	blessennaufe	blessenzaufe	blessenraufe	blessenvaufe	blessen-aufe	7.961673259735107
gondren<UNK>ein	gondrengeie	gondrengeie	gondrenzeie	gondrenneie	gondrenreie	gondrennie	7.685122489929199
verstiffen	verstiffe	verstiffe	verstiffeMe	verstiffre	verstiffeP	verstiffeV	4.193345069885254
knetzen<UNK>ein	knetzengeie	knetzengeie	knetzenneie	knetzennie	knetzenreie	knetzenieie	6.742196083068848
kommeln	kommle	kommle	kommele	kommre	kommleQle	kommble	3.080146551132202
stardeten	stardete	stardete	stardetere	stardeteMe	stardetre	starrdete	3.5707876682281494
korlasilisieren	korlasilisiere	korlasilisiere	korlasilisiereQe	Gkorlasilisiere	korlasilisierre	korlasilisiereU	5.70375919342041
komanidieren	komanidiere	komanidiere	Mkomanidiere	komanidierej	komanidiereU	komanidierey	4.728896617889404
kelben	kelbe	kelbe	Mkelbe	kelube	kelbey	kelbeP	2.3551578521728516
pfürmen	pfürme	pfürme	pfürmeQe	pfükrme	pfürmeP	pfürmej	2.633233070373535
gewärten	gewärte	gewärte	gewärtere	gewärtre	gRewärte	gewärtej	3.244661331176758
flübern	flübre	flübre	flübrexe	flübreQe	flübere	flüble	2.7036337852478027
babeln	bable	bable	bableQe	babele	babale	babre	2.2707433700561523
erspotten	erspotte	erspotte	erspottere	erspotteMe	erspottre	erspotteÜe	3.5736472606658936
knotronieren	knotroniere	knotroniere	knotroniereU	knotronierej	knotronierey	knotroniereP	5.078657627105713
erschleiden	erschleide	erschleide	erschleidere	erschleideÜe	erschleidej	erscNleide	4.8617329597473145
krepsen	krepse	krepse	Gkrepse	Pkrepse	Mkrepse	kkrepse	2.8782505989074707
belöffen	belöffe	belöffe	belöffexe	belöffre	belöffze	belöffeP	2.6142256259918213
dehompren	dehompre	dehompre	dehomprKe	dehomprej	dehompreY	dehomprey	3.1674020290374756
verspreinen	verspreine	verspreine	verspreinre	verspredine	verspreinej	vekspreine	4.820692539215088
entlagen	entlage	entlage	entlageKe	entlagen	entlageU	entlagePe	2.9820830821990967
punden	punde	punde	pundey	pundej	pundeÜ	pundeP	2.2629334926605225
beweifen	beweife	beweife	beweifeQe	bweweife	beweifeZ	beweifeP	3.5661587715148926
krapfeln	krapfle	krapfle	krapfre	Pkrapfle	Gkrapfle	krapfleP	2.915090560913086
plädeten	plädete	plädete	plädeteQe	plädtete	plädeteU	plädeteP	2.9855494499206543
fiserungen	fiserunge	fiserunge	fiserungeKe	fiserungeÜe	fiserungeMe	ffiserunge	3.7499701976776123
erstringen	erstringe	erstringe	erstringeÜe	erstringeMe	erstringeCe	erstringePe	3.873652458190918
begräben	begräbe	begräbe	bgegräbe	begräbbe	begräbey	begräbeG	3.3438897132873535
destähen	destähe	destähe	destähexe	destähere	destähej	destäheQ	3.1679177284240723
prorieren	proriere	proriere	pkroriere	proriereU	proriereP	proriereQ	3.3850667476654053
versäufern	versäufre	versäufre	versäufrexe	versäufere	versäufrre	versäufle	4.006457328796387
grenken	grenke	grenke	grenkeQe	gkrenke	grenkey	grenkeP	2.602724313735962
seiben	seibe	seibe	seibej	seibAe	seibeZ	seibeVe	2.60044002532959
ersäffen	ersäffe	ersäffe	ersäffexe	ersäffre	ersäffej	ersäffeQ	3.3665616512298584
ehren<UNK>aus	ehreneause	ehreneause	ehrengause	ehrenvause	ehrenaause	ehreneausre	6.231306076049805
knuttern	knuttre	knuttre	knuttreQe	knuttere	knuttare	knuttreP	2.800996780395508
knuszen	knusze	knusze	knuszeQe	knuszePe	knuszeie	Pknusze	2.9873945713043213
verleißen	verleiße	verleiße	verleißeQle	verleißeje	verleißKe	verleißeè	3.47642183303833
bunsten	bunste	bunste	bunsteQe	bunstre	bunstej	bunsteP	2.751328229904175
verleifen	verleife	verleife	verleifeMe	verleifeY	verleifeP	verleifej	3.5895802974700928
streisten	streiste	streiste	streistere	streisteMe	streistre	streistej	3.2575302124023438
verkartanzen	verkartanze	verkartanze	verkartanzeQe	verkaartanze	vekartanze	verkartanzKe	4.931968688964844
krerken	krerke	krerke	krerkeQe	Pkrerke	Gkrerke	kreke	2.897016763687134
depinieren	depiniere	depiniere	depàiniere	depiniereU	depiniereY	depiniereP	4.459794044494629
ragen<UNK>wort	rageneworte	rageneworte	ragengworte	ragenewortrt	ragenvworte	ragenbworte	5.270809650421143
verbandern	verbandre	verbandre	verbandrexe	verbandreQe	verbandrre	verbandle	4.401150703430176
schluttern	schluttre	schluttre	schluttrexe	schluttle	schluttreP	schluttreQ	3.5605978965759277
erstalltern	erstalltre	erstalltre	erstalltrexe	erstalltere	erstalltrre	erstalltreQe	3.8407583236694336
desplachen	desplache	desplache	desplacheMe	desplacheÜe	desplacheje	desplachre	4.093081951141357
brösen<UNK>aus	brösengause	brösengause	brösensause	brösenvause	brösenrause	bröseneause	7.8078179359436035
versteiten	versteite	versteite	versteitere	verstezite	verstefite	versteitej	4.0050554275512695
ermalschen	ermalsche	ermalsche	ermalscheMe	ermalscheQa	ermalscheje	ekrmalsche	3.9798810482025146
verweifen	verweife	verweife	verweifeMe	verweiffe	verweifeY	verweifeP	3.3572559356689453
grissen	grisse	grisse	grisseQe	grissej	grisseP	grisseV	2.768303871154785
seidern	seidre	seidre	seidreQre	seidare	seidere	seidrre	2.8012542724609375
grapieren	grapiere	grapiere	gkrapiere	grapfiere	grapiereP	grapiereQ	4.152918338775635
geheinen	geheine	geheine	geheineÜe	geheinre	geheinAe	geheinej	3.130565643310547
ergräuen	ergräue	ergräue	ergräuere	eZrgräue	ergräuej	ergräueQ	3.194751024246216
versprucken	versprucke	versprucke	verspruckeje	verspruckeÜe	verspruckey	veksprucke	4.484707355499268
entflauen	entflaue	entflaue	entflaueKe	entflaure	Kentflaue	entflaueU	3.9249203205108643
pitachisieren	pitachisiere	pitachisiere	pitachisiereQe	pitachisierey	pitachisierej	pitachisiereV	5.352125644683838
getifulieren	getifuliere	getifuliere	getifuliereU	getifulierej	getifulierey	getifuliereP	5.243658542633057
verschlohlen	verschlohle	verschlohle	verschlohleVe	verschlohleY	verschlohleU	verschlohley	4.818525791168213
errassen	errasse	errasse	errasseQe	errasseMe	errassre	errasseP	2.868169069290161
verschrempen	verschrempe	verschrempe	verschrempeGe	verscNhrempe	verschrempeU	verschrempey	4.970755100250244
behellen	behelle	behelle	behelleQe	behellke	behellre	behelleY	2.996429681777954
schlellnen	schlellne	schlellne	schlellnere	schlellneÜe	schlellnke	schlellneY	3.864973545074463
flüben	flübe	flübe	flüQbe	flüAbe	flüLbe	flübej	2.4950172901153564
gräumiguieren	gräumiguiere	gräumiguiere	gräumiguiereQe	Agräumiguiere	gräumiguziere	gräumiguierey	5.211961269378662
erleuchen	erleuche	erleuche	erleucheQe	erleucheMe	erleucheU	erleucheP	3.4714996814727783
feuen	feue	feue	feueQe	fReue	feuej	feueU	1.76887047290802
korphomolieren	korphomoliere	korphomoliere	korphomoliereQe	korphomoliereU	korphomolierej	kokphomoliere	5.366835117340088
kremben	krembe	krembe	krembeVe	Pkrembe	krembey	krembeG	2.9723780155181885
prekten	prekte	prekte	pkrekte	prekteÜe	prektre	prekteP	2.6621310710906982
brechsern	brechsre	brechsre	brechsreP	brechsreQ	brechsren	brechsreb	3.43861985206604
käueln	käule	käule	käulele	käuleQe	käuele	käure	2.243384838104248
beleisten	beleiste	beleiste	beleistere	beleisteQe	beleisteÜe	beleistre	3.7952356338500977
kondentieren	kondentiere	kondentiere	kondentiereQe	kondentniere	kondentierej	kondentierey	4.50623083114624
korlogorieren	korlogoriere	korlogoriere	Gkorlogoriere	Pkorlogoriere	korlogorierej	korlogorierey	5.420810699462891
fundutieren	fundutiere	fundutiere	fundutiereQu	fundutierej	fundutierey	fundutiereP	4.4654927253723145
vertrünzen	vertrünze	vertrünze	vertrünzeke	vertrünzeMe	vertrünzeP	vektrünze	3.7184653282165527
verflafigungieren	verflafigungiere	verflafigungiere	verflaffigungiere	verflafigungierre	verflafigungierNe	verflafigungiereQe	7.556379318237305
verschröten	verschröte	verschröte	verschrötere	verschrötre	verschröteye	verschrötej	4.395999431610107
greinigen	greinige	greinige	greinigeKe	greinigeGe	greinigeje	Ereinige	3.808173418045044
entkließen	entkließe	entkließe	entkließeQke	entkließePe	entkließere	entkließeGe	3.688685178756714
defrieren	defriere	defriere	defrierre	defriereU	defriereP	defriereQ	3.4903831481933594
ränden	rände	rände	rändere	rändej	rändey	rändeÜ	2.3082592487335205
bochtern	bochtre	bochtre	bochtrexe	bochtreQe	bochtrre	bochtreP	3.090902090072632
verweißen	verweiße	verweiße	verweißeje	verweißeQ	verweißeè	verweißeP	3.465578079223633
prestten	prestte	prestte	presttere	prestteÜe	presttre	prestteQ	3.2647531032562256
spitieren	spitiere	spitiere	spitviere	spitierre	spitiereP	spitiereQ	3.6655564308166504
krehren	krehre	krehre	krehreQe	kreehre	Gkrehre	Pkrehre	3.2164366245269775
vermeiten	vermeite	vermeite	vermeitere	vermeiteKe	vermeitre	vermeiteU	3.6391608715057373
plötten	plötte	plötte	plöttre	plöttle	plöttße	plöttke	2.581197500228882
sompen	sompe	sompe	sompej	sompeZ	sompey	sompeP	2.0994575023651123
stabeln	stable	stable	stableQe	stabele	stableje	stabre	2.467329502105713
stähnen	stähne	stähne	stähnej	stähney	stähneÜ	stähneQ	2.605272054672241
versillern	versillre	versillre	versillere	versillrere	versillreQe	versillrre	4.038633823394775
verwürfern	verwürfre	verwürfre	verwürfere	verwürfrexe	verwürfle	verwürfrre	3.5743250846862793
ergenen	ergene	ergene	ekrgene	ergnene	ergenen	ergeneU	2.975341558456421
brießen	brieße	brieße	brießeQe	bkrieße	brießxe	brießKe	2.6590113639831543
vertracken	vertracke	vertracke	vertrackeÜe	vertrackeY	vertrackeQ	vertrackey	4.045033931732178
verspussen	verspusse	verspusse	vßerspusse	verspusseÄ	verspusseQ	verspusseMe	4.302745819091797
entwahnen	entwahne	entwahne	entwahneÜe	entwaéhne	entwahneU	entwahnej	3.480637311935425
bereichten	bereichte	bereichte	bereichtere	bereichteÜe	bereichtre	bereichteY	4.070540904998779
bestäuen	bestäue	bestäue	bestäuere	Ubestäue	bestäure	bestäuej	3.312443971633911
pockieren	pockiere	pockiere	pockiereU	pockiereQ	pockiereP	pockierej	3.5033087730407715
erminitigen	erminitige	erminitige	erminitigeGe	erminitigeMe	erminitioge	erminitigey	4.605810165405273
examieren	examiere	examiere	Kexamiere	examierre	examiereP	examiereU	3.5677292346954346
pfrahnen	pfrahne	pfrahne	pfraéhne	pfrahneU	pfrahnen	pfrahney	3.13879132270813
verkluckern	verkluckre	verkluckre	verkluckrexe	verkluckle	verkluckreP	verkluckreQ	4.589982986450195
plechern	plechre	plechre	plechrexe	plechreP	plechren	plechreQ	3.260565757751465
kankieren	kankiere	kankiere	Gkankiere	Pkankiere	kankiereU	kankiereP	3.746013641357422
berandern	berandre	berandre	berandrexe	berandrre	berandreQe	berandreP	3.4613149166107178
schläckeln	schläckle	schläckle	schläckre	schläckele	schläcklexe	schläckleRe	4.022529602050781
verblahen	verblahe	verblahe	verblaheMe	verblaheje	verblahre	verblaheU	3.47548770904541
pautschieren	pautschiere	pautschiere	pautschiereQe	pautschfiere	pautschiereU	pautschierej	4.915093898773193
sangen<UNK>aus	sangengause	sangengause	sangeneause	sangenmause	sangenvause	sangengausere	5.26459264755249
frünsteln	frünstle	frünstle	frünstre	frünstleQn	frünstale	fkrünstle	3.4815587997436523
gimmen	gimme	gimme	gimmej	gimmeZ	gimmey	gimmeP	2.219403028488159
bekreißen	bekreiße	bekreiße	bekreißeQre	bkekreiße	bekreißKe	bekreißeP	3.4525375366210938
beteistern	beteistre	beteistre	beteistere	beteistrexe	beteistare	beteistreP	3.7963595390319824
betrehsen<UNK>ab	betrehseniabe	betrehseniabe	betrehsenhabe	betrehsencabe	betrehsenbabe	betrehsensabe	8.509843826293945
verwechtigen	verwechtige	verwechtige	verwechtigeGe	verwechtigeMe	verwechtigeÜ	verwechtigey	4.965205669403076
glaumern	glaumre	glaumre	glaumreQu	glaumere	Eglaumre	glaumreP	3.282823324203491
splangen	splange	splange	splangeÜe	splangeU	splangeG	splangeP	3.1999738216400146
schlirten	schlirte	schlirte	schlirtere	schlirteMe	schlirtre	schlirteU	3.7606163024902344
rönden	rönde	rönde	röndej	rönden	röndey	röndeÜ	2.1131041049957275
besprenken	besprenke	besprenke	besprenkeÜe	besprenkeMe	besprenkeY	besprenkey	4.042089462280273
dreiben	dreibe	dreibe	dkreibe	dreibZe	dreibej	dreibeZ	2.9607551097869873
entkammen	entkamme	entkamme	entkammeKe	entkammle	entkammey	entkammej	3.4858334064483643
kruckieren	kruckiere	kruckiere	Gkruckiere	kruckiereY	kruckierej	kruckiereP	4.06992244720459
grurfen	grurfe	grurfe	grurfeQe	grurfeMe	grurfeP	grurfeV	2.7806549072265625
stablen	stable	stable	stablepe	stablKe	stablej	stabley	2.346635341644287
vermintern	vermintre	vermintre	vermintrexe	vermintere	vermintle	vermintreP	4.040158271789551
ermetten	ermette	ermette	ermettere	ermettre	ermetteÜe	ermetteU	3.430431842803955
schwinzen	schwinze	schwinze	schwinzeQwe	schwinzeie	scyhwinze	schwinzKe	3.4972341060638428
verbreischen	verbreische	verbreische	verbreischeVe	verbreiscVhe	verbreischeQe	verbreischej	4.6083984375
dalinieren	daliniere	daliniere	daliniereP	daliniereU	daliniereY	dalinierej	4.487668514251709
schriebeln	schrieble	schrieble	schriebele	schriebre	schrieblexe	schriebleQe	4.164444923400879
verleugen	verleuge	verleuge	verleugeKe	verleugeMe	verleuöge	verleugeU	3.6497066020965576
strafeien<UNK>zirung	strafeienizirue	strafeienizirue	strafeienezirue	strafeienlzirue	strafeienazirue	strafeiennzirue	9.855096817016602
flungen	flunge	flunge	flungen	flungeG	flungeP	flungeV	2.9162964820861816
segieren	segiere	segiere	segkiere	segierre	segierej	segiereP	3.3223679065704346
verlörstigen	verlörstige	verlörstige	verlörstigeGe	verlörstinge	verlörstiüge	verlörstigeÜ	4.597684383392334
erkorphorten	erkorphorte	erkorphorte	erkorphorteMe	erkorphortre	erkorphorteU	erkorphorteÄ	4.792042255401611
ergläcken	ergläcke	ergläcke	ergläckexe	ergläckeQ	ergläckey	ergläckej	3.545349359512329
ermunden	ermunde	ermunde	ermundeKe	ermunden	ermundeU	ermundeP	3.2986302375793457
besenen	besene	besene	beseche	besenen	beseney	beseneU	3.132596254348755
