src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
verwörten	verwörtete	verwörtete	verwörttete	verwörteteU	verwörteteè	verwörteteB	4.204423904418945
staufieren	staufierte	staufierte	stauffierte	staufQferte	staufierteM	staufiertep	4.51826286315918
pritorieren	pritorierte	pritorierte	pkritorierte	pritorierteM	pritorierteU	pritorierteY	4.6640305519104
gurrchen	gurrchte	gurrchte	gurrächte	gurrechte	gurrchteB	gurrchtep	3.880204439163208
fringen<UNK>finger	fringenrfingerte	fringenrfingerte	fringenefingerte	fringen-fingerte	fringengfingerte	fringennfingerte	10.336797714233398
flaustichen	flaustichte	flaustichte	flaustichteB	flaustichtej	flaustichteL	flaustichteM	4.209155559539795
verschirmen	verschirmte	verschirmte	verschirmteB	verschirmteZ	verschirmteU	verschirmtße	5.0761494636535645
erstinkern	erstinkerte	erstinkerte	erstinkekerte	erstinkerteU	erstinkerteè	erstinkerteP	5.296876907348633
erspitzen	erspitzte	erspitzte	erspitzteMe	erspitzteè	erspitztMe	erspitztep	3.705213785171509
frösen	fröste	fröste	frösteB	fröstep	fröstej	frösteL	2.4834444522857666
verlüttigen	verlüttigte	verlüttigte	verlüttiogte	verlüttiügte	verlüttigteG	verlüttigteM	4.422828674316406
extollaginieren	extollaginierte	extollaginierte	extollaginiertext	extollagkinierte	extollaginierteI	extollaginierteè	6.43117618560791
steinieren	steinierte	steinierte	steinieärte	steinierteM	steinierteB	steiniertep	3.873638868331909
daueln	dauelte	dauelte	daulelte	dauRelte	daueltep	dauelteI	3.202756881713867
bestingen	bestänge	bestänge	bestächte	bestängde	bestängte	bestängep	3.5389695167541504
sarsselen	sarsselte	sarsselte	sarsselteB	sarsselteÄ	sarsseltep	sarsselteM	4.08354377746582
verzwürfen	verzwürfte	verzwürfte	verzwürfteB	verzwürftep	verzwürfteÄ	verzwürfteW	4.057373523712158
serleln	serlelte	serlelte	serltelte	serlelteè	serlelteI	serleltep	3.920201539993286
fluedigen	fluedigte	fluedigte	fluedigteP	fluedigteG	fluedigteL	fluedigteB	3.6876697540283203
erwangen	erwangte	erwangte	erwangtep	erwangteB	erwangteL	erwangteP	3.736055374145508
verblüssen	verblüsste	verblüsste	verblüssteB	verblüssteÄ	verblüsstep	verblüssteM	4.5667009353637695
expärten	expärtete	expärtete	hxpärtete	Bexpärtete	expärteteè	expärteteG	3.92840838432312
gestuchen	gestuchte	gestuchte	gestüchte	gestuöchte	gestuchteB	gestuchtep	3.9465043544769287
erwastern	erwasterte	erwasterte	erwasterteè	erwasterteU	erwasterteW	erwastertep	4.179210662841797
schiffeln	schiffelte	schiffelte	schiffelteM	schiffelteP	schiffelteG	schiffelteß	5.039173126220703
breißen	brisse	brisse	breißte	brisseMe	brissep	brisseÄ	2.577887535095215
stindern	stinderte	stinderte	stinderteè	stindertep	stinderteP	stinderteI	4.1520490646362305
raufteln	rauftelte	rauftelte	rauftGelte	raufteIlte	rauftelteè	rauftelteP	3.617469549179077
bewacken	bewackte	bewackte	bwewackte	bewacktep	bewackteB	bewackteè	3.407984495162964
stüßen	stüßte	stüßte	Istüßte	Östüßte	stüßtep	stüßteB	2.4462475776672363
verziegen	verzöge	verzöge	verziegte	verzögeBe	verzögePe	verzögte	2.9848716259002686
brurstern	brursterte	brursterte	brursterteXte	bkrursterte	brursterteè	brursterteU	4.325013160705566
degeen	degte	degte	degteBte	degiete	degäte	degtbe	2.502413272857666
stetzen<UNK>ein	stetzengeite	stetzengeite	stetzenseite	stetzennite	stetzenzeite	stetzenieite	7.386934757232666
ersponieren	ersponierte	ersponierte	ersponierteB	ersponierteM	ersponierteU	ersponierteÄ	4.755769729614258
exomplikieren	exomplikierte	exomplikierte	exomplfikierte	exomplikierteLte	exomplikiertey	exomplikierteM	5.713522911071777
bekröffen	bekröffte	bekröffte	bwekröffte	bekröfftep	bekröffteB	bekröffteW	3.577993392944336
vertrecken	vertreckte	vertreckte	verträcke	vertreckete	vertreckteè	vertreckteÄ	4.783721923828125
verkrecken	verkreckte	verkreckte	verkreckete	verkreckteè	verkreckteÄ	verkrecktep	4.778641700744629
bekilgen	bekilgte	bekilgte	bekilgtep	bekilgteP	bekilgteB	bekilgteL	3.3900249004364014
besopben	besopbte	besopbte	besopbtep	besopbteB	besopbteL	besopbteM	3.476698398590088
verklaten	verklatete	verklatete	veklatete	verklateteU	verklateteè	verklateteB	4.397089004516602
kunsen	kunste	kunste	kunsteB	kunstep	kunsteL	kunsteZ	2.675673007965088
grutchen	grutchte	grutchte	grutächte	grutchäte	grutchteB	grutchtep	3.533859968185425
suchtigen	suchtigte	suchtigte	suchtiügte	suchtigteB	suchtigtep	suchtigteP	3.9788053035736084
suttallisieren	suttallisierte	suttallisierte	suttallisierteBte	suttallisierteQte	suttallfisierte	suttallisierteè	5.708470344543457
kreinern	kreinerte	kreinerte	Ekreinerte	Pkreinerte	Gkreinerte	kreinertep	3.744067668914795
degen<UNK>um	degenäumte	degenäumte	degengumte	degenäume	degenäumterte	degenaumte	4.45280122756958
prienstollen	prienstollte	prienstollte	prienstollteßt	pkrienstollte	prienstollteY	prienstollteM	4.676706314086914
bustrunden	bustrundete	bustrundete	bustründete	bustrundeteB	bustrundeteZ	bustrundeteU	4.891463279724121
protern	proterte	proterte	pkroterte	protWerte	proteIrte	protertep	3.4222443103790283
entschlaften	entschlaftete	entschlaftete	entschliefte	entschlafteteBte	entschlDaftete	entschläftete	5.719974994659424
klinsen	klänse	klänse	klinste	klönse	klenste	klanse	4.057921886444092
stlapen	stlapte	stlapte	Östlapte	Istlapte	stlaptep	stlapteB	3.131380558013916
spürzen	spürzte	spürzte	spüQrzte	spüUrzte	spürztep	spürzteB	2.776092529296875
darbotieren	darbotierte	darbotierte	darbotierteU	darbotierteÄ	darbotierteM	darbotierteB	4.471793174743652
spuschen	spuschte	spuschte	spuschteB	spuschtep	spuschteL	spuschteè	3.781881809234619
bewünsten	bewünstete	bewünstete	bewünstände	bewünsttete	bewünstette	bewünstetbe	4.521807670593262
sagen<UNK>aus	sagengauste	sagengauste	sagenäuste	sageneauste	sagenaauste	sagenäuse	5.3525471687316895
versprechsen	versprächse	versprächse	verspröchse	versprechste	versprächst	versprächsej	4.87932014465332
ernungen	ernungte	ernungte	ernungteB	ernungtep	ernungteP	ernungteL	3.6570117473602295
vermauen	vermaute	vermaute	vermauteB	vermautep	vermauteI	vermautej	3.528252601623535
bohrleife	bohrleifte	bohrleifte	bohrliffe	bohrleiftep	bohrleifteè	bohrleifteB	4.840853214263916
besitigen	besitigte	besitigte	besitidete	besitigtep	besitigteP	besitigteB	4.116156101226807
brächsseln<UNK>her	brächsselnieherte	brächsselnieherte	brächsselniherte	brächsselnierte	brächsselnsherte	brächsselncherte	8.953495025634766
detetten	detettete	detettete	detetteäte	detetteteè	detetteteB	detettetep	4.065156936645508
vertrachen	vertrüche	vertrüche	vertrachte	vertrücheBe	vertrüchte	vertruche	3.998978614807129
kabilisieren	kabilisierte	kabilisierte	Ekabilisierte	kabilisierteBt	kabilisierteM	kabilisierteÄ	5.635444641113281
remonieren	remonierte	remonierte	remonieDrte	remonierteU	remonierteM	remoniertep	4.686340808868408
rintern	rinterte	rinterte	rinteIrte	rintertep	rinterteè	rinterteI	3.6437740325927734
klützeln	klützelte	klützelte	Gklützelte	Eklützelte	Pklützelte	klützelteè	3.8858978748321533
verstern	versterte	versterte	versterteè	verstertep	versterteB	versterteW	4.27882719039917
erfiffern	erfifferte	erfifferte	erffifferte	ekrfifferte	erfifferteM	erfifferteP	4.5113935470581055
deplizieren	deplizierte	deplizierte	deplizierteU	deplizierteM	deplizierteÄ	deplizierteB	4.404756546020508
kosteln	kostelte	kostelte	Ekostelte	kostGelte	kostelteè	kosteltep	3.5342917442321777
konnerinieren	konnerinierte	konnerinierte	konnerinierteLte	konneriniertev	konnerinierteM	konnerinierteBte	5.002514839172363
belüten	belütete	belütete	belüttete	belüteäte	belütetep	belüteteB	3.4974350929260254
vertumpfen	vertumpfte	vertumpfte	vertumpftep	vertumpfteB	vertumpfteÄ	vertumpfteM	4.117022514343262
schweuden	schweudete	schweudete	schweudeteZ	schweudeteè	schweudeteB	schweudetMe	4.527437686920166
rodieren	rodierte	rodierte	rodiertep	rodierteB	rodierteI	rodierteM	3.8303589820861816
darbautieren	darbautierte	darbautierte	darbautießerte	darbautierteM	darbautierteÄ	darbautiertey	5.326531887054443
schwürfern	schwürferte	schwürferte	schwürfekerte	schwürfLerte	schwürferteU	schwürferteè	4.776764869689941
grinnen	grinnte	grinnte	grinchte	grinntep	grinnteB	grinnteI	3.0891196727752686
vermachstrießen	vermachstrießte	vermachstrießte	vermachstrießteBte	vermachstrießtepte	vermachstrießteè	vermachstrießteZ	6.237267971038818
beschlachen	beschlüche	beschlüche	beschlachte	beschlüsche	beschluche	beschlüchte	4.6817216873168945
britken	britkte	britkte	bkritkte	britMkte	britktep	britkteB	3.146669626235962
verbehlen	verbähle	verbähle	verbehlte	verbiehle	verbächle	verbählexe	3.995958089828491
stäulen	stäulte	stäulte	Istäulte	stäultep	stäulteB	stäulteI	2.9908080101013184
ernarkeln	ernarkelte	ernarkelte	ernarkelteU	ernarkelteP	ernarkelteW	hrnarkelte	4.56770658493042
kommorinieren	kommorinierte	kommorinierte	kommorinierteLte	kommoriniertev	kommoriniertey	kommorinierteBt	5.448704242706299
besonsen	besonste	besonste	besönste	besänste	besonsteB	besonstep	3.3766891956329346
erschlissen	erschlisste	erschlisste	erschlösse	erschlesste	erschlissteB	erschlissteZ	5.486264228820801
erschwintern	erschwinterte	erschwinterte	erschwinterteB	erschwinterteW	erschwinterteG	erschwinterteN	5.71450662612915
bleckeln	bleckelte	bleckelte	blec-kelte	bleckelteè	bleckelteU	bleckelteP	4.082545757293701
bautsern	bautserte	bautserte	bautsekrte	bautseIrte	bautsebrte	bautserteè	3.6045589447021484
erwängern	erwängerte	erwängerte	Berwängerte	erwängerteè	erwängerteW	erwängerteB	4.26978063583374
kepsen	kepste	kepste	kepsteQe	kpepste	Mkepste	kepsteB	2.8283426761627197
gewückeln	gewückelte	gewückelte	gewückelteU	gewückelteW	gewückelteP	gewückelteM	4.414924621582031
verzüchen	verzüchte	verzüchte	verzüchteB	verzüchtep	verzüchteL	verzüchtWe	4.103614330291748
erfleigen	erfliege	erfliege	erfleigte	erflitte	erflöige	erfliegeBe	4.684996128082275
bebannen	bebannte	bebannte	bebachnete	bebanchte	bebanntBe	bebannteB	3.4650774002075195
pfleisen	pfleiste	pfleiste	pfliese	pfleisteL	pfleisteB	pfleisteP	4.211108684539795
bestlöffen	bestlöffte	bestlöffte	bestlöffteB	bestlöfftep	bestlöffteW	bestlöffteM	3.798722743988037
blessen<UNK>auf	blessennaufte	blessenzaufte	blessennaufte	blessenäufte	blessen-aufte	blesseniaufte	9.031557083129883
gondren<UNK>ein	gondrenzeite	gondrenzeite	gondrengeite	gondrenneite	gondrenieite	gondrennite	7.413939952850342
verstiffen	verstiffte	verstiffte	verstifftep	verstiffteB	verstiffteÄ	verstiffteM	4.5473527908325195
knetzen<UNK>ein	knetzengeite	knetzengeite	knetzenseite	knetzenieite	knetzenzeite	knetzennite	7.023693561553955
kommeln	kommelte	kommelte	Ekommelte	Gkommelte	kommelteè	kommelteI	3.162618398666382
stardeten	stardetete	stardetete	stardäte	stardette	stardeteteè	stardeteteU	4.470790863037109
korlasilisieren	korlasilisierte	korlasilisierte	Gkorlasilisierte	Ekorlasilisierte	korlasilisierteI	korlasilisierteè	6.472937107086182
komanidieren	komanidierte	komanidierte	Ekomanidierte	komanidierteB	komanidierteM	komanidierteU	5.428717136383057
kelben	kelbte	kelbte	kelöbte	kelbtep	kelbteB	kelbtüe	2.8344717025756836
pfürmen	pfürmte	pfürmte	pfükrmte	pfürèmte	pfürmteB	pfürmtep	3.0403616428375244
gewärten	gewärtete	gewärtete	gewärtexte	gewärteteB	gewärteteè	gewärteteG	4.049223899841309
flübern	flüberte	flüberte	flübeIrte	flüQberte	flübertep	flüberteè	3.5128848552703857
babeln	babelte	babelte	babBelte	babRelte	babeltep	babelteW	3.652916669845581
erspotten	erspottete	erspottete	erspottetepte	erspotteteBte	erspotteteU	erspotteteè	4.491429328918457
knotronieren	knotronierte	knotronierte	Eknotronierte	Gknotronierte	knotronierteU	knotronierteM	4.944764137268066
erschleiden	erschlitte	erschlitte	erschleidete	erschliede	erschlitteBe	erschlitteßt	3.9909069538116455
krepsen	krepste	krepste	Gkrepste	Pkrepste	krepstep	krepsteB	3.217458963394165
belöffen	belöffte	belöffte	belöfftep	belöffteB	belöffteP	belöffteè	2.9741392135620117
dehompren	dehomprte	dehomprte	dehompräte	dehomprete	dehomprüte	dehomprète	4.375172138214111
verspreinen	verspreinte	verspreinte	verspriene	verspräine	versprZeinte	verspröine	4.948727607727051
entlagen	entlüge	entlüge	entluge	entlagte	entlügeÖe	entlügeBe	2.688706874847412
punden	pundete	pundete	pundeteB	pundetep	pundeteZ	pundeteè	3.1415038108825684
beweifen	bewiffe	bewiffe	bewüfe	bewüffe	bewaife	bewäfe	4.059296607971191
krapfeln	krapfelte	krapfelte	Pkrapfelte	Gkrapfelte	Ekrapfelte	krapfGelte	3.8461475372314453
plädeten	plädetete	plädetete	plädeteite	plädeteteè	plädeteteG	plädetetep	3.6969592571258545
fiserungen	fiserungte	fiserungte	ffiserungte	fiserungteB	fiserungtep	fiserungteP	4.643004894256592
erstringen	erstränge	erstränge	ersträchte	ersträngeMe	ersträngte	ersträngeY	3.870718479156494
begräben	begräbte	begräbte	bgegräbte	begräubte	begräbtep	begräbteB	3.3125102519989014
destähen	destähte	destähte	destähteB	destähtep	destähtej	destähteQ	3.520442247390747
prorieren	prorierte	prorierte	pkrorierte	prorierteMe	prorierteè	proriertep	3.8508079051971436
versäufern	versäuferte	versäuferte	versäuferteXte	versäuferteM	versäuferteè	versäuferteU	4.7506184577941895
grenken	grenkte	grenkte	Egrenkte	grenktep	grenkteB	grenkteZ	3.1943867206573486
seiben	seibte	seibte	seibäte	seibtep	seibtej	seibteB	2.552910566329956
ersäffen	ersäffte	ersäffte	ersäfftep	ersäffteB	ersäffteè	ersäffteM	3.3819289207458496
ehren<UNK>aus	ehrenäuste	ehrenäuste	ehrengauste	ehreneauste	ehrenäuserte	ehrenaauste	7.327447891235352
knuttern	knutterte	knutterte	Gknutterte	Eknutterte	Pknutterte	knutterteè	3.859724283218384
knuszen	knuszte	knuszte	Gknuszte	Eknuszte	Pknuszte	knusztep	3.4405415058135986
verleißen	verlisse	verlisse	verließe	verleißte	verlisseße	verlisseMe	3.536163806915283
bunsten	bunstete	bunstete	bunsteteB	bunstetep	bunsteteè	bunsteteG	3.379598379135132
verleifen	verliffe	verliffe	verleifte	verliefe	verliffeMe	verlfiffe	4.255300521850586
streisten	streistete	streistete	streisttete	streisteteU	streisteteè	streisteteB	4.349501132965088
verkartanzen	verkartanzte	verkartanzte	verkartanzteLte	verkaartanzte	vekartanzte	verkartanzteZ	4.95266056060791
krerken	krerkte	krerkte	Ekrerkte	Gkrerkte	krerktep	krerkteB	3.4104461669921875
depinieren	depinierte	depinierte	depàinierte	depiniertep	depinierteè	depinierteM	4.3682451248168945
ragen<UNK>wort	ragenewortete	ragenewortete	ragengwortete	ragen-wortete	ragenöwortete	ragenwortete	6.078458309173584
verbandern	verbanderte	verbanderte	verbanderteMa	verbanrderte	verbanderteU	verbanderteè	4.791110992431641
schluttern	schlutterte	schlutterte	schlutterteXte	schlutterteU	schlutterteè	schlutterteW	5.361607551574707
erstalltern	erstallterte	erstallterte	erstalltterte	erstallterteU	erstallterteè	erstallterteM	5.290805339813232
desplachen	desplachte	desplachte	desplüche	desplachtWe	desplachteB	desplachteÄ	4.853687763214111
brösen<UNK>aus	brösenäusete	brösenäusete	brösenäuste	brösengauste	brösenäuset	bröseniauste	7.6934494972229
versteiten	versteitete	versteitete	versteiteteZ	versteiteteG	versteiteteB	versteiteteU	5.111187934875488
ermalschen	ermalschte	ermalschte	ermalscChte	ermalschteB	ermalschtep	ermalschteÄ	4.182005405426025
verweifen	verwiffe	verwiffe	verweifte	verwiefe	verwiffeMe	verwiffeBe	3.909675359725952
grissen	grisste	grisste	grissteB	grisstep	grissteI	grisstMe	3.2235231399536133
seidern	seiderte	seiderte	seidertep	seiderteè	seiderteI	seiderteP	3.7267422676086426
grapieren	grapierte	grapierte	Agrapierte	grapiertep	grapierteè	grapierteMe	4.2418599128723145
geheinen	geheinte	geheinte	geheinäte	geheinteB	geheintep	geheinteL	3.4747886657714844
ergräuen	ergräute	ergräute	ergräuteB	ergräutej	ergräutep	ergräuteI	3.2197000980377197
versprucken	verspruckte	verspruckte	versprucktep	verspruckteZ	verspruckteÄ	verspruckteB	4.716318130493164
entflauen	entflaute	entflaute	Kentflaute	entflauteB	entflauteL	entflautep	3.655280351638794
pitachisieren	pitachisierte	pitachisierte	pitachisiertev	pitachisiertey	pitachisierteM	pitachisierteB	5.428958415985107
getifulieren	getifulierte	getifulierte	getifulierteB	getifulierteM	getifuliertey	getifulierteU	5.4305419921875
verschlohlen	verschlohlte	verschlohlte	verschlohlteBt	verschlöhlte	verschlohltey	verschlohlteY	5.6956377029418945
errassen	errieße	errieße	errasste	errässte	errÜsste	errießeße	3.3430631160736084
verschrempen	verschrempte	verschrempte	verschrempteLte	verschremptey	verschrempteZ	verschremptWe	5.160597801208496
behellen	behellte	behellte	behelltep	behellteB	behellteP	behelltMe	3.4472663402557373
schlellnen	schlellnte	schlellnte	schlellnteB	schlellntep	schlellnteÄ	schlellnteM	4.137461185455322
flüben	flübte	flübte	flüQbte	flüLbte	flüYbte	flübtep	2.4330177307128906
gräumiguieren	gräumiguierte	gräumiguierte	Agräumiguierte	gräumiguzierte	gräumiguierteB	gräumiguiertey	5.228125095367432
erleuchen	erleuchte	erleuchte	erleuchtep	erleuchteB	erleuchteL	erleuchteP	4.1143598556518555
feuen	feute	feute	feuteLte	feuteB	feuteZ	feuteè	2.1383469104766846
korphomolieren	korphomolierte	korphomolierte	korphomolierteLte	korphomolierteBte	korphomolierteI	korphomolierteè	6.252460956573486
kremben	krembte	krembte	Ekrembte	krembtep	krembteB	krembteL	3.115952730178833
prekten	prektete	prektete	präkte	pkrektete	prekteteB	prektetep	3.5735678672790527
brechsern	brechserte	brechserte	brecMhserte	brechsekrte	brechseDrte	brechserteè	4.699531555175781
käueln	käuelte	käuelte	käulelte	Gkäuelte	Ekäuelte	käueltep	3.16686749458313
beleisten	beleistete	beleistete	beleisttete	beleistette	beleisteteU	beleisteteB	4.3735527992248535
kondentieren	kondentierte	kondentierte	kondentnierte	kondentierteB	kondentierteM	kondentiertev	5.487092018127441
korlogorieren	korlogorierte	korlogorierte	Gkorlogorierte	Ekorlogorierte	korlogoriertev	korlogorierteM	5.492546081542969
fundutieren	fundutierte	fundutierte	fundutießerte	fundutierteB	fundutierteM	fundutierteU	4.330493450164795
vertrünzen	vertrünzte	vertrünzte	vertrünzteB	vertrünzteè	vertrünztep	vertrünzteZ	4.1073079109191895
verflafigungieren	verflafigungierte	verflafigungierte	verflaffigungierte	verflafigungierteG	verflafigungierteI	verflafigungierteÜ	7.058353900909424
verschröten	verschrötete	verschrötete	verschröttete	verschröteteU	verschrötetey	verschröteteG	5.203329563140869
greinigen	greinigte	greinigte	grinige	greinigteP	greinigtep	greinigteB	3.9529874324798584
entkließen	entklösse	entklösse	entklöse	entklösseY	entklösseW	entklöspe	3.591256618499756
defrieren	defröre	defröre	defrierte	defrörere	defrörte	defrore	3.4096152782440186
ränden	rändete	rändete	rändetep	rändeteB	rändeteG	rändeteZ	3.1134231090545654
bochtern	bochterte	bochterte	bochterteè	bochtertep	bochterteW	bochterteB	3.9437546730041504
verweißen	verweißte	verweißte	verwisse	verwieße	verweißteB	verweißteè	4.366354465484619
prestten	prästte	prästte	presttete	pröstte	prästtete	prästtte	2.921687602996826
spitieren	spitierte	spitierte	spditierte	spitvierte	spitiertep	spitierteB	3.812746286392212
krehren	krehrte	krehrte	Gkrehrte	Ekrehrte	krehrtep	krehrteB	3.0036213397979736
vermeiten	vermeitete	vermeitete	vermeittete	vermeiteteU	vermeiteteè	vermeiteteB	4.080245494842529
plötten	plöttete	plöttete	plötteäte	plötteteB	plöttetep	plötteteG	3.246333599090576
sompen	sompte	sompte	sompäte	sompteB	somptep	sompteL	2.378293037414551
stabeln	stabelte	stabelte	stabWelte	stabxelte	stabeltep	stabelteè	3.7743771076202393
stähnen	stähnte	stähnte	stähntep	stähnteB	stähntej	stähnteZ	2.926189661026001
versillern	versillerte	versillerte	versillerteUve	versillterte	versillerteM	versillerteè	4.759340286254883
verwürfern	verwürferte	verwürferte	verwürferteè	verwürferteM	verwürferteUve	werwürferte	4.230015277862549
ergenen	ergänte	ergänte	ergente	ergächte	ergäne	ergine	4.234661102294922
brießen	brösse	brösse	brießte	brosse	brèsse	brösseB	3.408522129058838
vertracken	vertrackte	vertrackte	vertrackteè	vertrackteÄ	vertrackteB	vertracktep	4.069356441497803
verspussen	verspusste	verspusste	verspussteB	verspussteÄ	verspusstep	verspussteM	4.34212589263916
entwahnen	entwahnte	entwahnte	entwafnete	entwahnteB	entwahnteL	entwahntep	4.106562614440918
bereichten	bereichtete	bereichtete	bereichteteU	bereichteteZ	bereichteteB	bereichtetep	4.882846832275391
bestäuen	bestäute	bestäute	Ibestäute	bestäuteB	bestäutej	bestäutep	3.486762762069702
pockieren	pockierte	pockierte	pockierteè	pockiertep	pockierteB	pockierteM	4.403380870819092
erminitigen	erminitigte	erminitigte	erminitiogte	erminitidete	erminitigteG	erminitigteB	5.428778171539307
examieren	examierte	examierte	examieIrte	examiertep	examierteB	examierteL	3.895927906036377
pfrahnen	pfrahnte	pfrahnte	pfrafnete	pfrnahnte	pfraéhnte	pfrahnteB	3.2513859272003174
verkluckern	verkluckerte	verkluckerte	verkluckertev	verkluckerteP	verkluckerteB	verkluckerteU	5.6898627281188965
plechern	plecherte	plecherte	plecMherte	plecherteè	plechertep	plecherteB	3.946232557296753
kankieren	kankierte	kankierte	Gkankierte	Pkankierte	kankiertep	kankierteM	4.2740478515625
berandern	beranderte	beranderte	beranderteU	beranderteè	beranderteP	berandertep	4.624055862426758
schläckeln	schläckelte	schläckelte	schläckelteU	schläckelteM	schläckelteW	schläckelteß	4.795421123504639
verblahen	verblahte	verblahte	verblahteB	verblahteL	verblahteP	verblahtep	3.9479269981384277
pautschieren	pautschierte	pautschierte	pautschierteM	pautschierteB	pautschiertey	pautschierteY	5.160375118255615
sangen<UNK>aus	sangengauste	sangengauste	sangenäuserte	sangen-auste	sangeneauste	sangenäuste	6.152736663818359
frünsteln	frünstelte	frünstelte	fkrünstelte	frünstGelte	frünstelteè	frünstelteU	4.641251087188721
gimmen	gimmte	gimmte	gimmteB	gimmteL	gimmtep	gimmteI	2.8111913204193115
bekreißen	bekreißte	bekreißte	bekrisse	bekreißtQre	bekreißteB	bekreißteP	3.8112308979034424
beteistern	beteisterte	beteisterte	beteisterteU	beteisterteè	beteisterteW	beteisterteX	5.1197381019592285
betrehsen<UNK>ab	betrehseniebe	betrehseniebe	betrehsenbabte	betrehsensabte	betrehsencabte	betrehsenhabte	9.270552635192871
verwechtigen	verwechtigte	verwechtigte	verwechtigtey	verwechtigteZ	verwechtigteM	verwechtigtße	5.356419086456299
glaumern	glaumerte	glaumerte	Eglaumerte	Aglaumerte	glaumertep	glaumerteè	3.866391658782959
splangen	splangte	splangte	splangtep	splangteB	splangteL	splangteP	3.058542490005493
schlirten	schlirtete	schlirtete	schlirttete	schlirteteB	schlirteteU	schlirteteG	4.45509672164917
rönden	röndete	röndete	röndeteB	röndetep	röndeteG	röndeteZ	3.0423033237457275
besprenken	besprenkte	besprenkte	bespränke	besprenkteLt	besprenktep	besprenkteZ	4.108056545257568
dreiben	driebe	driebe	dreibte	driebeBe	driebte	driebxe	2.6933467388153076
entkammen	entkäme	entkäme	entkammte	entkämmte	entkümme	entkAmmte	4.008036136627197
kruckieren	kruckierte	kruckierte	Ekruckierte	kruckierteM	kruckierteè	kruckiertep	4.176996231079102
grurfen	grurfte	grurfte	Agrurfte	grürfte	grurftep	grurfteB	3.0343077182769775
stablen	stablte	stablte	stablete	stabl-te	stablHte	stablqte	2.989699363708496
vermintern	verminterte	verminterte	vermintearte	verminterteU	verminterteè	verminterteW	4.610592842102051
ermetten	ermettete	ermettete	ermetteäte	ermettetepte	hrmettete	ermetteteè	3.7791802883148193
schwinzen	schwänze	schwänze	schwinzte	schwönze	schwäche	schwänzte	3.336195468902588
