src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
fluedigen	fluedigst	fluedigst	fluedigstLst	fluedigstfst	fluedßigst	fluedigstd	4.135667324066162
erwangen	erwangst	erwangst	erwängst	erwangstLst	erwangstEst	erwangstFt	3.4707746505737305
verblüssen	verblüsst	verblüsst	verblüsstöst	verblüssst	verblüsstQt	verblüsstd	3.5157949924468994
expärten	expärtest	expärtest	hxpärtest	expärtestEst	expärtestQärt	expärtestFt	3.7509586811065674
gestuchen	gestuchst	gestuchst	gestuchstEst	gestuchstZst	gestüchst	gestuchstd	3.580458879470825
erwastern	erwasterst	erwasterst	erwasterstQast	erwasterstEst	erwastersrst	erwasterstFt	4.3679890632629395
schiffeln	schiffelst	schiffelst	schiffelstÖfest	schiffelstEst	schiffelstFst	schiffselst	4.750253200531006
breißen	breißt	breißt	breißst	breißtbst	breißtLst	breißtFt	2.9975597858428955
stindern	stinderst	stinderst	stinderstEst	stinderstÖst	stinderstFst	stinderstd	4.100987434387207
raufteln	rauftelst	rauftelst	rauftelstEst	rauftelEst	rauftGelst	rauftelstd	3.9780895709991455
bewacken	bewackst	bewackst	bewackstEst	bewackstLst	bwewackst	bewackstd	3.6048052310943604
stüßen	stüßt	stüßt	stüßst	stüßtest	stüßtLst	stüßEst	2.2207579612731934
verziegen	verziegst	verziegst	verziegstLst	verziegstQt	verziegstFt	verziegstd	4.1854329109191895
brurstern	brursterst	brursterst	brursterstEst	bkrursterst	brursterstd	brursterstQrst	4.320108413696289
degeen	degst	degst	degsest	degest	degsst	degstd	2.4737799167633057
stetzen<UNK>ein	stetzenseist	stetzenseist	stetzengeist	stetzenniest	stetzenieist	stetzensiest	7.052857398986816
ersponieren	ersponierst	ersponierst	ersponierstEst	ersponierstQt	ersponierstFt	ersponiersBst	4.777198791503906
exomplikieren	exomplikierst	exomplikierst	exomplikierstEst	exomplikierstFt	exomplikierstd	exomplikierstD	5.419435977935791
bekröffen	bekröffst	bekröffst	bekröfft	bekröffstd	bkekröffst	bekröffstF	3.5716874599456787
vertrecken	vertreckst	vertreckst	vertrickst	vertreckstEst	vertreckstQt	vertreckest	4.5127272605896
verkrecken	verkreckst	verkreckst	verkreckstEst	verkreckest	verkreckstd	verkreckstF	4.536351203918457
bekilgen	bekilgst	bekilgst	bekilgstEst	bekilgsHst	bekilgstd	bekilgstQit	3.789954662322998
besopben	besopbst	besopbst	besopbstEst	besopbstLst	besopbsHst	besopbstQopbst	3.6873631477355957
verklaten	verklatest	verklatest	veklatest	verklatestEst	verklatestQkst	verklatestFt	4.87538480758667
kunsen	kunst	kunst	kunsst	kunstLst	kunsLst	kunstQst	2.6691269874572754
grutchen	grutchst	grutchst	grutchstEst	grutchstQt	grutchstFt	grutchstd	3.545029401779175
suchtigen	suchtigst	suchtigst	suchtigstEst	suchtigstLst	suchtiügst	suchtigstd	4.071889877319336
suttallisieren	suttallisierst	suttallisierst	suttallisierstLst	suttallisierstFt	suttallisierstd	suttallisierstD	6.482031345367432
kreinern	kreinerst	kreinerst	kreinerstEst	Ekreinerst	kkreinerst	kreinerstd	4.44559383392334
degen<UNK>um	degengumst	degengumst	degenäumst	degenaumst	degeniumst	degenmumst	5.604666709899902
prienstollen	prienstollst	prienstollst	prienstollstßt	prienstollstOt	prienstollstFt	pkrienstollst	4.996087074279785
bustrunden	bustrundest	bustrundest	bustrundestEst	bustrundestFt	bustrundestOt	bustrundestd	4.326531410217285
protern	proterst	proterst	proterstEst	proterstIst	pkroterst	protKerst	4.035788059234619
entschlaften	entschlaftest	entschlaftest	entschläftest	entschlaftestFt	entschlaftestßt	entschlaftestd	5.547852993011475
klinsen	klinst	klinst	klinsst	klinsFst	klinsEst	klinstQst	3.1782491207122803
stlapen	stlapst	stlapst	stlapstLst	stlapstZst	stlapstFst	stlapstd	2.7691524028778076
spürzen	spürzt	spürzt	spürzst	spürztest	spürzFst	spürztst	2.906296968460083
darbotieren	darbotierst	darbotierst	darbotierstEst	darbotierstQt	darbotierstFt	darbotierstd	5.067131042480469
spuschen	spuschst	spuschst	spuschstEst	spuschstd	spuschstQ	spuschstF	3.40698504447937
bewünsten	bewünstest	bewünstest	bewünstestQünst	bewünstestEst	bewünstestFt	bewünstestd	3.8893556594848633
sagen<UNK>aus	sagengaust	sagengaust	sageneaust	sagenmaust	sagengaustFst	sagengaustZst	5.324978828430176
versprechsen	versprechst	versprechst	versprichst	versprschst	verspr-chst	versprachst	5.052617073059082
ernungen	ernungst	ernungst	ernungstLst	ernungstZst	ernungstFt	ernungstd	3.6948537826538086
vermauen	vermaust	vermaust	vermaustQmst	vermaustZst	vermaustFst	vermäust	3.6930856704711914
bohrleife	bohrleifst	bohrleifst	bohrliffst	bohrleifstd	bohrlexifst	bohrleifstD	4.114806652069092
besitigen	besitigst	besitigst	besitigstEst	besitidest	besitigstd	besitiügst	3.992067575454712
brächsseln<UNK>her	brächsselniherst	brächsselniherst	brächsselnsherst	brächsselncherst	brächsselnoherst	brächsselnhrst	9.05048656463623
detetten	detettest	detettest	detettestQest	detettestEst	detettestFt	detettestd	3.8205904960632324
vertrachen	vertrachst	vertrachst	verträchst	vertrachstEst	vertrachstQt	vertrMächst	4.891721725463867
kabilisieren	kabilisierst	kabilisierst	kabilisierstLst	kabilisierstFt	kabilisierstd	kabilisierstD	5.525968551635742
remonieren	remonierst	remonierst	remonierstQniest	remonierstEst	remonieDrst	remonierstd	4.659199237823486
rintern	rinterst	rinterst	rinterstEst	rinterstIst	rinterEst	rinterstÖrst	3.7342498302459717
klützeln	klützelst	klützelst	Eklützelst	Gklützelst	klützelstd	klützelstk	4.073269844055176
verstern	versterst	versterst	versterstEst	versterstQst	versterEst	versterstd	4.297375202178955
erfiffern	erfifferst	erfifferst	erfifferstÖfest	erfifferstEst	erfifferstFst	erfifferstd	4.081869602203369
deplizieren	deplizierst	deplizierst	deplizierstEst	deplizierstQt	deplizierstFt	deplizierstd	5.248904705047607
kosteln	kostelst	kostelst	Ekostelst	kostGelst	Gkostelst	kostelstd	3.6810202598571777
konnerinieren	konnerinierst	konnerinierst	konnerinierstLst	konnerinierstFt	konnerinierstd	konnerinierstD	5.636590957641602
belüten	belütest	belütest	belütestEst	belütestFt	belütestQt	belütestd	3.315589427947998
vertumpfen	vertumpfst	vertumpfst	vertumpfstEst	vertumpft	vertumpfstQt	vertumpfstd	4.154781341552734
schweuden	schweudest	schweudest	schweudestQwest	schweudestEst	schweudestFt	schweudestd	4.120473384857178
rodieren	rodierst	rodierst	rodierstQiest	rodierstEst	rodierstd	roxierst	3.727550745010376
darbautieren	darbautierst	darbautierst	darbautierstEst	darbautierstFt	darbautierstQt	darbautierstd	5.3102827072143555
schwürfern	schwürferst	schwürferst	schwürferstEst	schwürferstFst	schwürfDerst	schwürferstd	5.140494346618652
grinnen	grinnst	grinnst	grinnstLst	grinnstZst	grinnsLst	grinnstFt	3.202514171600342
vermachstrießen	vermachstrießt	vermachstrießt	vermachstrießst	vermachstrießtLst	vermachstrießtFt	vermachstrießtßt	5.8166184425354
beschlachen	beschlachst	beschlachst	beschlächst	beschlachstEst	beschlVachst	beschlDachst	5.504855632781982
britken	britkst	britkst	britkstFbrit	britkstQkst	britkstEst	britksAst	3.1444687843322754
verbehlen	verbehlst	verbehlst	verbiehlst	verbichlst	verbimlst	verbislst	5.267415523529053
stäulen	stäulst	stäulst	stäulstZst	stäulstIst	stäulstFst	stäulstd	3.1584079265594482
ernarkeln	ernarkelst	ernarkelst	ernarkelstEst	ernarkelstIst	ernarkelstFt	ernarkelstd	4.228749752044678
kommorinieren	kommorinierst	kommorinierst	kommorinierstLst	kommorinierstFt	kommorinierstd	kommorinierstD	5.69312047958374
besonsen	besonst	besonst	besonsst	besonstLst	besonstQn	besonstd	3.18446946144104
erschlissen	erschlisst	erschlisst	erschlisstöst	erschlissst	erschlisstQt	erschlisstFt	4.772311210632324
erschwintern	erschwinterst	erschwinterst	erschwinterstEst	erschwinterstd	erschwinterstFt	erschwinterstD	5.973928928375244
bleckeln	bleckelst	bleckelst	bleckelstEst	bleckelstd	bleckelstD	sleckelst	3.9244890213012695
bautsern	bautserst	bautserst	bautserstEst	bautserEst	bautseIrst	bautserost	4.177037239074707
erwängern	erwängerst	erwängerst	erwängerstQngest	erwängerstQängest	erwängerstEst	erwängerstFst	4.867471694946289
kepsen	kepst	kepst	kepsst	kepstLst	kepstQst	kepsEst	2.5737810134887695
gewückeln	gewückelst	gewückelst	gewückelstEst	gewückelstDt	gewückelstFt	gewückelstd	4.708352565765381
verzüchen	verzüchst	verzüchst	verzüchstEst	verzüchstd	verzüchstF	verzüchstQ	4.236920356750488
erfleigen	erfleigst	erfleigst	erfleigstLst	erfleigstEst	erfliegst	erfleigstFt	3.8218605518341064
bebannen	bebannst	bebannst	bebannstLst	bebannstEst	bebannstFst	bebannsLst	3.7886197566986084
pfleisen	pfleist	pfleist	pfleisst	pfleistFst	pfleistQt	pfleQist	2.9161863327026367
bestlöffen	bestlöffst	bestlöffst	bestlöfft	bestlöffstd	bestlöffstF	bestlöffstD	4.264014720916748
blessen<UNK>auf	blessennaufst	blessennaufst	blessen-aufst	blessenzaufst	blesseniaufst	blessensaufst	8.510051727294922
gondren<UNK>ein	gondrengeist	gondrengeist	gondrenseist	gondrenzeist	gondrenniest	gondrenieist	8.162668228149414
verstiffen	verstiffst	verstiffst	verstifft	verstiffstQt	verstfiffst	verstiffstd	4.276637554168701
knetzen<UNK>ein	knetzenseist	knetzenseist	knetzengeist	knetzenniest	knetzenieist	knetzenneist	7.4782843589782715
kommeln	kommelst	kommelst	kommelstIst	Ekommelst	kommelstd	kommelstk	3.5579776763916016
stardeten	stardetest	stardetest	stardittst	stardetestEst	starditest	stardsetest	4.371388912200928
korlasilisieren	korlasilisierst	korlasilisierst	korlasilisierstFt	korlasilisierstQt	Gkorlasilisierst	Ekorlasilisierst	6.616868019104004
komanidieren	komanidierst	komanidierst	komanidierstkst	komanidierstFt	komanidierstd	komanidierstD	5.246545314788818
kelben	kelbst	kelbst	kelbstLst	kelbstkst	Mkelbst	kelbstd	2.925732135772705
pfürmen	pfürmst	pfürmst	pfürmstLst	pfürmstEst	pfükrmst	pfürmstd	3.166597843170166
gewärten	gewärtest	gewärtest	gewärtestEst	gewärtestFt	gewärtestQärt	gewärtestd	3.8943700790405273
flübern	flüberst	flüberst	flüberstEst	flüberstfst	flüberEst	flübqerst	3.603698492050171
babeln	babelst	babelst	babelstObabest	babelstEst	babelstIst	babelstObabestObestObabababababababababababababst	3.3220715522766113
erspotten	erspottest	erspottest	erspottestEst	erspottestFt	erspottestQpt	erspottestd	4.105452537536621
knotronieren	knotronierst	knotronierst	knotronierstQt	knotronierstFt	Eknotronierst	knotronierstd	5.451330661773682
erschleiden	erschleidest	erschleidest	erschleidestEst	erschleidestFt	erschleidestd	erschleidesxt	5.458096504211426
krepsen	krepst	krepst	krepsst	krepsEst	krepsFst	krepstFt	2.8756842613220215
belöffen	belöffst	belöffst	beliffst	beloffst	belöfft	belöffstd	3.5455286502838135
dehompren	dehomprst	dehomprst	dehomprest	dehomprost	dehomprist	dehomprstd	3.535715341567993
verspreinen	verspreinst	verspreinst	verspreinstZst	verspreint	verspredinest	verspreinstQt	4.923134803771973
entlagen	entlägst	entlägst	entlagst	entlägstZst	entlägstLst	entlägstFst	3.9513556957244873
punden	pundest	pundest	pundestLst	pundestEst	pundestQt	pundestd	3.1297433376312256
beweifen	beweifst	beweifst	beweifstQest	bewiffst	beweifstEst	beweifstd	3.5386993885040283
krapfeln	krapfelst	krapfelst	krapfGelst	Ekrapfelst	krapfelstd	krapfelstk	4.0263261795043945
plädeten	plädetest	plädetest	plädetestEst	plädetestIst	plädetestFt	plädetestd	4.333468914031982
fiserungen	fiserungst	fiserungst	fiserungstEst	fiserungstft	fiserungstFt	fiserungstd	4.347690582275391
erstringen	erstringst	erstringst	erstringstEst	erstringstFt	erstreingst	erstrZingst	4.728580474853516
begräben	begräbst	begräbst	begräbstZst	begräbstFst	bgegräbst	begräbstd	4.171962261199951
destähen	destähst	destähst	destähstZst	destähstähst	destähstFst	destähstd	3.700636386871338
prorieren	prorierst	prorierst	prorierstQrst	prorierstEst	prorierstÖst	pkrorierst	4.117928981781006
versäufern	versäuferst	versäuferst	versäuferstFvest	versäuferstEst	versäuferstD	versäuferstd	4.809638023376465
grenken	grenkst	grenkst	grenkstLst	grenkstgst	grenkstFt	gkrenkst	3.1322765350341797
seiben	seibst	seibst	seibstLst	seibstZst	seibstFst	seibstd	2.6603589057922363
ersäffen	ersäffst	ersäffst	ersäffstQfst	ersäffstFst	ersäfft	ersäffstd	3.4332175254821777
ehren<UNK>aus	ehreneaust	ehreneaust	ehreniaust	ehrengaust	ehrenvaust	ehrenaust	6.418634414672852
knuttern	knutterst	knutterst	knutterstQt	Eknutterst	Gknutterst	knutterstd	4.4758076667785645
knuszen	knuszt	knuszt	knuszst	knusztLst	Gknuszt	Eknuszt	2.8888468742370605
verleißen	verleißt	verleißt	verleißst	verleißtQlst	verleißtLst	verleißtZst	3.5434579849243164
bunsten	bunstest	bunstest	bunstestQst	bunstestEst	bunstestFt	bunstqest	3.2732532024383545
verleifen	verleifst	verleifst	verleifstZst	verliffst	verleifstd	verleifstD	4.058755874633789
streisten	streistest	streistest	streistestQest	streistestEst	streistestFst	streistesAst	3.9566593170166016
verkartanzen	verkartanzt	verkartanzt	verkartanzst	verkartanztLst	verkartanztQt	verkartanztFt	5.477346897125244
krerken	krerkst	krerkst	krerkstEst	krerkstFt	krerkstkst	Ekrerkst	3.2505674362182617
depinieren	depinierst	depinierst	depinierstQidest	depinierstEst	depinierstd	depinierstFst	5.078214645385742
ragen<UNK>wort	ragenewortest	ragenewortest	ragengwortest	ragenewortst	ragengwortst	ragenmwortest	6.9352498054504395
verbandern	verbanderst	verbanderst	verbanderstFvest	verbanderstEst	verbanderstd	verbanderstD	4.6725921630859375
schluttern	schlutterst	schlutterst	schlutterstEst	schlutterstÖst	schlutterstFst	schlutterstd	4.91138219833374
erstalltern	erstallterst	erstallterst	erstallterstEst	erstallterstFt	erstalltterst	erstallterstd	5.242394924163818
desplachen	desplachst	desplachst	desplächst	desplachstEst	desplVachst	desplachstd	4.409154415130615
brösen<UNK>aus	brösensaust	brösensaust	brösengaust	bröseniaust	brösen-aust	brösenzaust	7.161194801330566
versteiten	versteitest	versteitest	versteitestEst	versteitestFt	verstezitest	versteVitest	4.809327602386475
ermalschen	ermalschst	ermalschst	ermalschstZst	ermalschstd	ermalschstF	ermalschstQ	4.121403694152832
verweifen	verweifst	verweifst	verweifstEst	verweifstQw	verweift	verweifstQwifst	4.148136138916016
grissen	grisst	grisst	grissst	grisstLst	grisstQt	grisstFt	2.5854034423828125
seidern	seiderst	seiderst	seiderstEst	seiderstIst	seiderstÖst	seiderstd	3.846759080886841
grapieren	grapierst	grapierst	grapierstEst	grapierstLst	Egrapierst	grapierstd	3.9361178874969482
geheinen	geheinst	geheinst	geheinstLst	geheinstZst	geheinstFst	geheinstgst	3.8156275749206543
ergräuen	ergräust	ergräust	ergräustZst	ergräustÖst	ergräustFst	eZrgräust	2.891575574874878
versprucken	verspruckst	verspruckst	verspruckstEst	verspruckstZst	verspruckstFvest	verspruckt	4.965198516845703
entflauen	entflaust	entflaust	entflaustQflaust	entflaustZst	entflaustFst	Kentflaust	3.561589479446411
pitachisieren	pitachisierst	pitachisierst	pitachisierstEst	pitachisierstFt	pitachisierstQt	pitachisierstd	5.335646152496338
getifulieren	getifulierst	getifulierst	getifulierstEst	getifulierstgst	getifulierstFt	getifuliersHst	5.568838119506836
verschlohlen	verschlohlst	verschlohlst	verschlohlstFt	verschlohlstßt	verschlohlstd	verschlohlstD	5.489559650421143
errassen	errässt	errässt	errasst	errässtöst	errässtFst	errässst	3.436495304107666
verschrempen	verschrempst	verschrempst	verschrempstLst	verschrempstFt	verschrempstd	verschrempstD	5.48505973815918
behellen	behellst	behellst	behellstEst	behellstd	behellstP	behellsxt	3.4164111614227295
schlellnen	schlellnst	schlellnst	schlellst	schlellnstZst	schlellinst	schlellchst	4.140256404876709
flüben	flübst	flübst	flübstLst	flübstfst	flübstd	flüQbst	2.711841344833374
gräumiguieren	gräumiguierst	gräumiguierst	gräumiguierstFt	gräumiguierstgst	Agräumiguierst	Egräumiguierst	5.938566207885742
erleuchen	erleuchst	erleuchst	erleuchstQest	erleuchstEst	erleuchstd	erleuchstF	3.8417251110076904
feuen	feust	feust	feustLst	fseust	fReust	feustd	2.6052498817443848
korphomolieren	korphomolierst	korphomolierst	korphomolierstLst	korphomolierstFt	korphomolierstd	korphomolierstD	5.9731340408325195
kremben	krembst	krembst	krembstLst	krembstQbst	krembstd	krembstk	2.9794719219207764
prekten	prektest	prektest	prektestQkst	prektestEst	prektestFt	priktest	3.277865409851074
brechsern	brechserst	brechserst	brechserstQchst	brechserstEst	brechserstFst	brechsekrst	4.588920593261719
käueln	käuelst	käuelst	käuelstIst	Gkäuelst	käuelost	käuelstk	3.0188918113708496
beleisten	beleistest	beleistest	beleistestQest	beleistestEst	beleistestFt	beleistestd	4.593795299530029
kondentieren	kondentierst	kondentierst	kondentierstkst	kondentierstFt	kondentierstQt	kondentnierst	5.467676639556885
korlogorieren	korlogorierst	korlogorierst	korlogorierstFt	Gkorlogorierst	Ükorlogorierst	korlogorierstd	5.863469123840332
fundutieren	fundutierst	fundutierst	fundutierstQust	fundutierstEst	fundutierstFt	fundutierstd	4.767852783203125
vertrünzen	vertrünzt	vertrünzt	vertrünzst	vertrünzFst	vertrünzEst	vertrünztLst	4.331772804260254
verflafigungieren	verflafigungierst	verflafigungierst	verflafigungierstLst	verflafigungierstQt	verflafigungiersGst	verflafigungierstFt	7.489724159240723
verschröten	verschrötest	verschrötest	verschrötestEst	verschrötestFt	verschrötestßt	verschrötestd	5.251091480255127
greinigen	greinigst	greinigst	greinigstLst	greinigstgst	greinigstFt	greinigstd	4.108546733856201
entkließen	entkließt	entkließt	entkließst	entkließtLst	entkließtQt	entkließtFt	4.246232986450195
defrieren	defrierst	defrierst	defrierstQrst	defrierstLst	defrierstd	defriersxt	4.363027572631836
ränden	rändest	rändest	rändestLst	rändestIst	rändestFt	rändestd	3.2572848796844482
bochtern	bochterst	bochterst	bochterstQchst	bochterstEst	bochtersLst	bochterstd	4.16091251373291
verweißen	verweißt	verweißt	verweißst	verweißtQwst	verweißtLst	verweißtZst	3.8073434829711914
prestten	presttest	presttest	priestest	pristtest	presttestEst	presttestQst	4.069853782653809
spitieren	spitierst	spitierst	spitierstEst	spitierstÖst	spitierstQit	spitiersBst	3.8944103717803955
krehren	krehrst	krehrst	krehrstEst	krehrstQt	kriehrst	krehrstd	2.813570499420166
vermeiten	vermeitest	vermeitest	vermeitestQmst	vermeitestEst	vermeitestFt	vermeitestd	4.111688613891602
plötten	plöttest	plöttest	plöttestEst	plöttestLst	plöttestQt	splöttest	3.404125928878784
sompen	sompst	sompst	sompstLst	sompstZst	sompstFst	sompstd	2.447693347930908
stabeln	stabelst	stabelst	stabelstEst	stabelstIst	stabelEst	stabWelst	3.138746500015259
stähnen	stähnst	stähnst	stähnstZst	stähnstLst	stähnstFst	stähnsLst	2.885390043258667
versillern	versillerst	versillerst	versillerstFvest	versillerstEst	versillserst	versillerstd	4.756831169128418
verwürfern	verwürferst	verwürferst	verwürferstFvest	verwürferstEst	verwürferstd	verwürferstD	4.833993434906006
ergenen	ergenst	ergenst	erginst	ergenstLst	ergenstFst	ergenstQt	3.1988234519958496
brießen	brießt	brießt	brießst	brießtest	brießtLst	brießtQst	2.905513286590576
vertracken	vertrackst	vertrackst	vertrackstEst	vertrackstQt	verträckst	vertrackt	4.36429500579834
verspussen	verspusst	verspusst	verspusstZst	verspusstQt	verspussst	verspusstd	3.9980595111846924
entwahnen	entwahnst	entwahnst	entwahnstZst	entwahnstLst	entwafnest	entwahnt	3.790736436843872
bereichten	bereichtest	bereichtest	bereichtestEst	bereichtestbst	bereichtestFt	bereichtestd	5.220367908477783
bestäuen	bestäust	bestäust	bestäustZst	bestäustFst	bestäustQt	bestäustd	3.745831251144409
pockieren	pockierst	pockierst	pockierstQkst	pockierstEst	pockierstÖst	pockierstd	4.337154865264893
erminitigen	erminitigst	erminitigst	erminitigstOt	erminitigstFt	erminitiogst	erminitigstd	5.032381057739258
examieren	examierst	examierst	examierstLst	examierstEst	examierstd	examiersxt	3.6007728576660156
pfrahnen	pfrahnst	pfrahnst	pfrahnstLst	pfrahnstZst	pfrafnest	pfrahnstd	3.513296127319336
verkluckern	verkluckerst	verkluckerst	verkluckerstEst	verkluckerstFt	verkluckserst	verkluckerstD	5.619664192199707
plechern	plecherst	plecherst	plecherstÖest	plecherstEst	plecherstIst	plecherstd	4.338210105895996
kankieren	kankierst	kankierst	kankierstLst	kankierstd	kankierstF	kankierstk	4.051261901855469
berandern	beranderst	beranderst	beranderstQndest	beranderstEst	beranderstFst	beranderstd	4.481843948364258
schläckeln	schläckelst	schläckelst	schläckelstEst	schläckelstFst	schläckelstÖst	scèläckelst	5.157510757446289
verblahen	verblahst	verblahst	verblähst	verblahstZst	verblahstQt	verblahstd	4.032687187194824
pautschieren	pautschierst	pautschierst	pautschierstEst	pautschierstßt	pautschierstFt	pautschierstd	5.346632480621338
sangen<UNK>aus	sangengaust	sangengaust	sangeneaust	sangenaust	sangengaustFst	sangengaustZst	4.976490497589111
frünsteln	frünstelst	frünstelst	frünstelstEst	frünstelstFt	fkrünstelst	frünstelEst	4.386298179626465
gimmen	gimmst	gimmst	gimmstLst	gimmstEst	gimmstFt	gimmstOt	2.8203697204589844
bekreißen	bekreißt	bekreißt	bekreißst	bekreißtQrst	bekreißtLst	bekreißtFst	3.5300960540771484
beteistern	beteisterst	beteisterst	beteisterstEst	beteisterstFst	beteisterstd	beteisterstD	4.802529335021973
betrehsen<UNK>ab	betrehseniabst	betrehseniabst	betrehsensabst	betrehsenhabst	betrehsenbabst	betrehsencabst	9.044026374816895
verwechtigen	verwechtigst	verwechtigst	verwechtigstFt	verwechtigstßt	verwechtigstd	verwechtigstD	5.091323375701904
glaumern	glaumerst	glaumerst	glaumerstEst	glaumerstIst	Eglaumerst	Aglaumerst	4.591983795166016
splangen	splangst	splangst	splängst	splangstLst	splangstFst	splangstÖt	3.542243242263794
