src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
Kärel	Kärel	Kärel	Kärlel	Kärrel	Käreln	Kärely	2.4895927906036377
Hambrage	Hambrage	Hambrage	Hambragen	Hambrages	Hambragee	HambrageH	3.9074974060058594
Harton	Harton	Harton	Haarton	HartonC	HartonH	HartonÄ	2.7033069133758545
Schließpallenten	Schließpallenten	Schließpallenten	SchließpallTenten	Schließpallentpen	Schließpallentenz	Schließpallentenk	6.986379146575928
Ampesste	Ampesste	Ampesste	Ampessten	AmpessteM	Ampesstev	Ampesstee	3.719890832901001
Anzuron	Anzuron	Anzuron	Anzuronen	Anzuronz	Anzuronk	AnzuronK	3.1493117809295654
Prähit	Prähit	Prähit	Prähiten	Präheit	PrähitP	Prähitß	2.6527256965637207
Stretation	Stretation	Stretation	tretatation	Stretations	StretationH	Stretationé	4.076106548309326
Erstoff	Erstoff	Erstoff	Erstoffen	ELrstoff	Ekrstoff	EHrstoff	2.9255480766296387
Phiplstänkt	Phiplstänkt	Phiplstänkt	Phiplstänkten	Phiplstänkto	Phiplstänktu	Phiplstänktq	4.3608293533325195
Emermesschen	Emermesschen	Emermesschen	EmermesschenJm	Emermesschenz	EmermesschenB	EmermesschenEn	5.767222881317139
Kemtatte	Kemtatte	Kemtatte	Kemtatten	KemtatteK	Kemtattev	KemtatteM	3.9384212493896484
Hortraule	Hortraule	Hortraule	Hortraulen	HortrauleY	HortrauleU	HortrauleP	3.7970612049102783
Bemmische	Bemmische	Bemmische	Bemmischen	Bemmischze	Bemmischeè	BemmischeM	4.246652603149414
Gilger	Gilger	Gilger	Gilgerèn	GGilger	GEilger	Gilgern	2.902970790863037
Schläger	Schläger	Schläger	Schlägern	Schlägerèn	Schlägery	Schlägerx	3.700127601623535
Absacht	Absacht	Absacht	Absachten	Äbsacht	AbsachtN	Absachtn	3.124527931213379
Ferchner	Ferchner	Ferchner	Ferchnern	Fercàhner	FerchnerM	Ferchnerz	4.1247453689575195
Ellelekat	Ellelekat	Ellelekat	Ellelekaten	EllelePkat	EllRelekat	EllVelekat	3.949779987335205
Setariumien	Setariumien	Setariumien	Setaariumien	Setariumienz	SetariumienA	SetariumienC	4.8249735832214355
Merblackslicht	Merblackslicht	Merblackslicht	Merblackslichter	Merblackslichtr	MerblackslicDet	Merblackslickt	6.291425704956055
Kaulersähren	Kaulersähren	Kaulersähren	Kaulersährten	Kaulersährenz	Kaulersährenß	Kaulersährenq	5.092249870300293
Aschantie	Aschantie	Aschantie	Aschantien	Aschantieß	Aschantieh	AschantieE	4.3730878829956055
Spläuler	Spläuler	Spläuler	Spläulern	Spläulerx	Spläulery	Spläulerz	3.4790053367614746
Bortone	Bortone	Bortone	Bortonen	Bortonten	Bortoney	BortoneM	3.2561917304992676
Fropfen	Fropfen	Fropfen	Fropfenken	Fkropfen	Fropften	FFropfen	3.4703478813171387
Korkliefe	Korkliefe	Korkliefe	Korkliefen	KorkliefeN	Korkliefen-Korkl	KorkliefeP	4.124093055725098
Schlägerschwanze	Schlägerschwanze	Schlägerschwanze	Schlägerschwanzen	SchlägerscThwanze	ScSlägerschwanze	SchlägerschwanzeÜ	6.589552402496338
Hurbikel	Hurbikel	Hurbikel	Hurbikeel	Hurbikely	HurbikelD	HurbikelT	4.026373386383057
Bitretisinat	Bitretisinat	Bitretisinat	Bitretisinaten	BBitretisinat	Bitretisinato	BitretisinatY	5.401204586029053
Meldkuckenheinen	Meldkuckenheinen	Meldkuckenheinen	Meldkuc-kenheinen	Meldkuckenheinenz	Meldkuckenheinenu	Meldkuckenheinenk	6.94003438949585
Sabbrangung	Sabbrangung	Sabbrangung	SabbrangungC	SabbrangungS	SabbrangungE	SabbrangungM	4.776911735534668
Hanoglart	Hanoglart	Hanoglart	Hanoglarten	Hanoglartn	HanoglartWn	Hanoglaart	3.9403631687164307
Flichtgonfrorachten	Flichtgonfrorachten	Flichtgonfrorachten	FlichtgonfroracEhten	Flichtgonfrorachtenz	Flichtgonfrorachtenv	FlichtgonfrorachtenJ	7.663651943206787
Harn	Harn	Harn	Harnen	Harnn	Harch	HarnW	1.8957074880599976
Aufschecke	Aufschecke	Aufschecke	Aufschecken	AufscheckeA	AufscheckeJ	Aufscheckex	5.006254196166992
Merzsteinsänkt	Merzsteinsänkt	Merzsteinsänkt	Merzsteinsänkten	Merzsteinsänktqt	MVerzsteinsänkt	Merzsteinsänkto	5.514375686645508
Holkentung	Holkentung	Holkentung	HolkentungM	HolkentungC	HolkentungN	HolkentungEn	3.8992462158203125
Stolzetzer	Stolzetzer	Stolzetzer	Stolzetzern	Stolzetzerè	StolzetzerQ	Stolzetzerx	3.991975784301758
Spickeratsmärber	Spickeratsmärber	Spickeratsmärber	Spickeratsmärbern	Spickeratsmärberx	SpickeratsmärberM	Spickeratsmärberu	6.583779811859131
Ator	Ator	Ator	Atoren	AtorA	AtorÄ	AtorJ	2.258700370788574
Exoppole	Exoppole	Exoppole	Exoppolen	Exoppolee	Exoppoles	Exoppoley	3.308316707611084
Feuter	Feuter	Feuter	Feutern	FeutCer	Feuterx	FeuterJ	2.800666332244873
Schundelleichung	Schundelleichung	Schundelleichung	SchundelleichungM	SchundelleichungE	SchundelleichungN	SchundelleichungC	6.87615442276001
Eiger	Eiger	Eiger	Eigern	Eigeren	EigerEn	EEiger	2.4067468643188477
Klannener	Klannener	Klannener	Klannenern	Klannenerx	KlannenerM	Klännener	3.9491381645202637
Krumpleite	Krumpleite	Krumpleite	Krumpleiten	KKrumpleite	Kkrumpleite	KrumpleitKe	4.407586097717285
Musse	Musse	Musse	Mussen	Mussen-M	MusseM	MusseD	3.277475357055664
Proside	Proside	Proside	Prosiden	Prosidee	Pkroside	Prosidte	3.1828582286834717
Fäuf	Fäuf	Fäuf	Fäufen	Fäquf	Fäufn	FäufQ	1.6076843738555908
Moller	Moller	Moller	Mollerèn	Mollern	Mollßer	Mollerx	2.8823981285095215
Stelz	Stelz	Stelz	Stelzen	Stelzo	StelzD	StelzY	2.304009199142456
Schlacktlicke	Schlacktlicke	Schlacktlicke	Schlacktlicken	Schlacktlickeß	SchlacktlickeÜ	SchlacktlickeN	5.549978733062744
Einfuhrichkrätze	Einfuhrichkrätze	Einfuhrichkrätze	Einfuhrichkrätzen	EinfuhrichkrätzeQu	Einfuhkrichkrätze	Einfuhrichkrätzt	6.324695587158203
Fetzung	Fetzung	Fetzung	Fetzungen	FetzungEn	FFetzung	Fetzungn	3.4647157192230225
Pito	Pito	Pito	Pitos	PPito	Pfito	PEito	1.8785228729248047
Kämmer	Kämmer	Kämmer	Kämmerèn	Kämmßer	Kämmern	Kämmerx	2.6007320880889893
Schlagtion	Schlagtion	Schlagtion	Schlagtioén	Schlagtions	SchlagtionH	Schlagtioné	4.682265758514404
Kalikel	Kalikel	Kalikel	Kalikàel	Kalikelx	Kalikely	KalikelI	2.831289291381836
Beronte	Beronte	Beronte	Beronten	Berontey	Berontee	BeronteM	3.514258861541748
Salger	Salger	Salger	Salgerèn	Salgern	Salgerx	SalgerI	3.1356265544891357
Splisken	Splisken	Splisken	Spliskenken	SpliskFen	Spliskten	Spliskenz	3.698033332824707
Stoffbatste	Stoffbatste	Stoffbatste	Stoffbatsten	Stoffbatsteh	StoffbatsteD	StoffbatsteQ	4.466536521911621
Scheitter	Scheitter	Scheitter	Scheittern	Scheitterè	ScheitterM	ScheitterJ	4.169709205627441
Farg	Farg	Farg	Fargen	Faörg	Fargn	FargM	1.8588476181030273
Kölnespreck	Kölnespreck	Kölnespreck	KölnespreckC	Kölnespreckà	Kölnespreckè	KölnespreckA	4.724781513214111
Farnkoffen	Farnkoffen	Farnkoffen	Farnkofften	Farnkoffenz	FarnkoffenB	FarnkoffenF	4.3218674659729
Kundregiel	Kundregiel	Kundregiel	KKundregiel	KundregielD	Kundregiely	KundregielY	4.52363395690918
Bulgeger	Bulgeger	Bulgeger	Bulgegern	BulgegerB	Bulgegery	Bulgegerè	3.491745710372925
Sitophination	Sitophination	Sitophination	SitophinationK	Sitophinationz	SitophinationC	SitophinationÜ	5.227862358093262
Känderbohfern	Känderbohfern	Känderbohfern	Känderbohfernen	KänderbohfernJän	Känderbohfernn	Känderbohfernä	5.9568071365356445
Heldistiker	Heldistiker	Heldistiker	Heldistikern	Heldistikery	Heldistikerè	Heldistikeru	5.062441825866699
Kabelbrister	Kabelbrister	Kabelbrister	Kabelubrister	Kabelbristern	Kabelbristerè	KabelbristerQ	5.331113338470459
Angesten	Angesten	Angesten	Angestenz	Angestenk	AngestenB	Angestenv	3.5154104232788086
Starmonschode	Starmonschode	Starmonschode	Starmonschoden	Starmonschöde	StarmonschodeN	Starmonscvhode	6.229944705963135
Beskuss	Beskuss	Beskuss	Beskussen	BKeskuss	BBeskuss	Beskusso	3.0942134857177734
Mustel	Mustel	Mustel	MustCel	MustRel	Musteln	Mustelè	2.598146915435791
Schlausenstimm	Schlausenstimm	Schlausenstimm	Schlausenstimmo	SchlausenstimmC	SchlausenstimmÄ	ScAausenenstimm	5.942911624908447
Schmonschlührstön	Schmonschlührstön	Schmonschlührstön	Schwonschlührstön	ScAmonschlührstön	Schmonschlührstönk	Schmonschlührstönz	7.073728084564209
Mänderschäff	Mänderschäff	Mänderschäff	Mänderschäfft	Mänderschäfff	Mänderschäffß	Mänderschäffz	4.743066787719727
Follit	Follit	Follit	Folliten	Follsiten	Follitu	FollitF	2.5612306594848633
Salgestrafsten	Salgestrafsten	Salgestrafsten	Salgestrafstenz	SalgestrafstenB	SalgestrafstenF	Salgestrafstenh	6.312982082366943
Pekleise	Pekleise	Pekleise	Pekleisen	Pekleisten	PeYeleise	Pekleiseé	3.804555892944336
Schmiegneis	Schmiegneis	Schmiegneis	Schmiegnezis	Schmiegneiso	SchmiegneisA	SchmiegneisS	4.9028449058532715
Amter	Amter	Amter	Amteren	Amtern	Amtre	AmterÄ	2.477236747741699
Sprung	Sprung	Sprung	Sprungen	SprungF	SprungS	SprungY	2.7481634616851807
Gänkung	Gänkung	Gänkung	Gänkungen	GänkungC	GänkungI	GänkungN	3.1111814975738525
Klohl	Klohl	Klohl	Klohlen	KlohlK	KlohlÄ	KlohlD	2.322134494781494
Autemium	Autemium	Autemium	AutemiumZn	AutemiumC	Autemiumj	Autemiumm	3.778534412384033
Hahlung	Hahlung	Hahlung	Hahlungen	HahlungEn	Hahlungn	HahlungC	3.4371705055236816
Beratschung	Beratschung	Beratschung	BeratschungM	BeratschungY	BeratschungJ	BeratschungB	5.237319469451904
Mischkein	Mischkein	Mischkein	Mischkeinen	Mischkein-M	MMischkein	Mischkeino	4.309582233428955
Aumwührungsker	Aumwührungsker	Aumwührungsker	Aumwührungskern	Aumwührungskerx	Aumwührungskerz	Aumwührungskerè	6.259903430938721
Menzerbutz	Menzerbutz	Menzerbutz	MenzerbutzD	MenzerbutzY	MenzerbutzZ	MenzerbutzK	4.4011311531066895
Eidstellit	Eidstellit	Eidstellit	Eidstelliten	EidstellitEn	Eidstellitu	Eidstellitn	4.244407653808594
Mestom	Mestom	Mestom	Mestomen	MMestom	MestomC	Mestomm	2.898855447769165
Gestandsatikit	Gestandsatikit	Gestandsatikit	Gestandsatikiten	GestandsatikitN	Gestandsatikitp	Gestandsatikitq	5.953025817871094
Spirmer	Spirmer	Spirmer	Spirmerèn	Spirmern	Spirmery	SpirmerJ	3.6264474391937256
Frucke	Frucke	Frucke	Frucken	FruckeF	Fruckeu	Fruckee	3.021263837814331
Klahnfeichschung	Klahnfeichschung	Klahnfeichschung	KlahnfeichsDchung	KlahnfeichschungM	KlahnfeichschungK	KlahnfeichschungN	7.097714900970459
Alisid	Alisid	Alisid	Alisiden	AlisidA	AlisidZ	AlisidI	2.683720827102661
Krisitin	Krisitin	Krisitin	Krisituin	Krisitiné	KrisitinP	Krisitink	3.5217936038970947
Erführe	Erführe	Erführe	Erführen	Erführee	ErführeE	Erführer	3.2041666507720947
Suhrung	Suhrung	Suhrung	Suhrungen	Suhrungn	SuhrungC	SuhrungN	3.4725635051727295
Messe	Messe	Messe	Messen	Messen-M	MesseM	Messey	3.044337034225464
Armensperten	Armensperten	Armensperten	ArmenspertenJrn	ArmenspertenA	Armenspertenz	ArmenspertenB	5.018775939941406
Elierungsgene	Elierungsgene	Elierungsgene	Elierungsgenen	ElierungsgeneF	Elierungsgenes	Elierungsgeney	5.427568435668945
Beung	Beung	Beung	Beungen	BeungEn	Beungn	BBeung	2.5841641426086426
Beie	Beie	Beie	Beien	Beien-Ben	BeienTen	BeienMen	2.32376766204834
Abschimmung	Abschimmung	Abschimmung	AbschimmungEn	AbschimmungM	AbschimmungC	AbschimmungJ	5.382694244384766
Führe	Führe	Führe	Führen	Führee	Führey	Führeh	2.3168179988861084
Gehirker	Gehirker	Gehirker	GehirkerUn	Gehirkern	Gehirkery	Gehirkerx	3.5370731353759766
Pluks	Pluks	Pluks	Pluksen	Pluéks	Pluksn	Plukso	2.390486001968384
Blaubstrug	Blaubstrug	Blaubstrug	Blaubstruog	BlaubstrugY	BlaubstrugX	Blaubstrugq	4.279048442840576
Herzer	Herzer	Herzer	HerzerQen	Herzerèn	Herzern	Herzerx	2.704881429672241
Gasochen	Gasochen	Gasochen	Gasochenz	Gasochenx	GasochenJ	Gasochenk	3.5877959728240967
Bohrnache	Bohrnache	Bohrnache	Bohrnachen	Bohrnachec	Bohrnaches	Bohrnachev	4.458354473114014
Antunzer	Antunzer	Antunzer	Antunzerèn	Antunzern	Antunzekr	Antunzerx	3.6458892822265625
Prödigkrag	Prödigkrag	Prödigkrag	Prödigkragen	PrödigkragY	Prödigkragq	PrödigkragM	4.489251136779785
Getroffsprache	Getroffsprache	Getroffsprache	Getroffsprachen	GetroffspracGhe	GetroffspracAhe	GetroffspracheN	6.055427074432373
Konspell	Konspell	Konspell	Konspellen	Konspàell	Konsppell	Konspellk	3.2298483848571777
Fulle	Fulle	Fulle	Fullen	Fullee	Fulley	FulleD	2.525498390197754
Stopf	Stopf	Stopf	Stopfen	Stopff	Stopfn	StopfC	2.119180679321289
Sanerade	Sanerade	Sanerade	Saneraden	SaneradeM	SaneradeS	SaneradeU	4.034733295440674
Frempider	Frempider	Frempider	Fkrempider	Frempidern	FrempiderM	Frempideré	3.7436535358428955
Hetzer	Hetzer	Hetzer	HetzerQen	Hetzerèn	Hetzern	HÜetzer	2.904047966003418
Sträumer	Sträumer	Sträumer	Sträumerèn	Sträumern	Sträumery	Sträumerx	3.3683838844299316
Mast	Mast	Mast	Masten	Mastn	MMast	MRast	1.7948929071426392
Kurt	Kurt	Kurt	Kurten	KKurt	KurtK	KurtW	1.863751769065857
Anstoss	Anstoss	Anstoss	Anstosso	AnstossÄ	Anstossk	Anstossè	3.227670669555664
Borbelselsen	Borbelselsen	Borbelselsen	Borbelselsten	Borbelselsech	BorbelselsenB	Borbelselsenz	5.251161575317383
Bongenworser	Bongenworser	Bongenworser	Bongenworsern	BongenworserB	Bongenworsers	Bongenworsery	4.821377277374268
Gieder	Gieder	Gieder	Giederèn	Giedern	GiederJ	GiederI	2.617889881134033
Kord	Kord	Kord	Korden	Korrd	KordK	Kordn	1.9544018507003784
Schattenbring	Schattenbring	Schattenbring	Schättenbring	SchattenbringY	Schattenbringß	Schattenbringq	5.748211860656738
Bröte	Bröte	Bröte	Bröten	Bröten-Bröte	BröteQe	BröteQen	2.432795286178589
Pangel	Pangel	Pangel	Pangeln	Pangelm	Pangelä	PangelI	2.9418516159057617
Ametrombate	Ametrombate	Ametrombate	Ametrombaten	Ametrombatte	Ametrombatre	AmetrombateJ	5.037585735321045
