src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
daueln	dauelten	dauelten	daueltendauen	daulelten	dauRelten	daueltenS	3.540951728820801
bestingen	bestangen	bestangen	bestachten	bestangenden	bestingten	bestängen	3.915724992752075
sarsselen	sarsselten	sarsselten	sarssGelten	sarsseltenS	sarsseltenM	sarsseltenÖ	4.232552528381348
verzwürfen	verzwürften	verzwürften	verzwürftenQwürften	verzwürftenUven	verzwürftenQwürft	verzwürftenv	4.904815196990967
serleln	serlelten	serlelten	serltelten	serleltenS	serleltenI	serleltenß	4.202357292175293
fluedigen	fluedigten	fluedigten	fluedigtenQen	fluediügten	fluedigtenI	fluedigtenÖ	4.73477840423584
erwangen	erwangten	erwangten	erwangtenÖn	erwangtenQn	erwangtenI	erwangtenK	4.084782123565674
verblüssen	verblüssten	verblüssten	verblüsstenQn	verblüsstenon	verblüsstenv	verblüsstenS	4.691885948181152
expärten	expärteten	expärteten	expärtetenQärten	hxpärteten	expärtetenMen	Vexpärteten	3.830953359603882
gestuchen	gestuchten	gestuchten	gestuchtenQt	gestuchtenOn	gestuchtenS	gestuchtenM	4.29067325592041
erwastern	erwasterten	erwasterten	erwastertenEn	erwastertenQs	erwastearten	erwastertenß	4.932888507843018
schiffeln	schiffelten	schiffelten	schiffeltenH	schiffeltenÖ	schiffeltenS	schiffeltenß	4.67414665222168
breißen	brissen	brissen	brissenQen	breißten	brissenden	brissenS	2.6528944969177246
stindern	stinderten	stinderten	stindertenQn	stindertenS	stindertenÖ	stindertenß	4.25708532333374
raufteln	rauftelten	rauftelten	rauftGelten	raufteltenÖ	raufteltenß	raufteltenH	4.380065441131592
bewacken	bewackten	bewackten	bewacktenÖcken	bwewackten	bewacktenS	bewacktenK	4.491027355194092
stüßen	stüßten	stüßten	stüßtenS	stüßtenM	stüßtenV	stußten	2.8061842918395996
verziegen	verzogen	verzogen	verziegten	verzögen	verzagen	verzogenMen	4.8981523513793945
brurstern	brursterten	brursterten	brurstearten	bkrursterten	brurstertenß	brurstertenQ	4.510406970977783
degeen	degten	degten	degtenden	degieten	degtenQen	degaten	2.6802985668182373
stetzen<UNK>ein	stetzengeiten	stetzengeiten	stetzenseiten	stetzengezeiten	stetzenzeiten	stetzenniten	6.817901134490967
ersponieren	ersponierten	ersponierten	ersponiertenß	ersponiertenS	ersponiertenv	ersponiertenÜ	4.934114456176758
exomplikieren	exomplikierten	exomplikierten	exomplikiertenß	Kexomplikierten	exomplikiertenS	exomplikiertenI	6.379744529724121
bekröffen	bekröfften	bekröfften	bekröfftenQröften	bekröfftenQröfen	bekrofften	bekröfftenK	4.061142921447754
vertrecken	vertreckten	vertreckten	vertrecketen	vertrkeckten	vertrecktenß	vertrecktenv	4.937129497528076
verkrecken	verkreckten	verkreckten	verkrecketen	verkreSckten	verkrecktenß	verkrecktenv	5.122944355010986
bekilgen	bekilgten	bekilgten	bekilgtenEn	bekilgtenQi	bekilgtenI	bekilgtenÖ	4.247081279754639
besopben	besopbten	besopbten	besopbtenK	besopbtenS	besopbtenÖ	besopbtenQ	4.211714267730713
verklaten	verklateten	verklateten	veklateten	verklatetenEn	verklatteten	verklatetenv	4.961601734161377
kunsen	kunsten	kunsten	kunstenS	kunstenQ	kunstenM	kunstenv	3.4995357990264893
grutchen	grutchten	grutchten	grutchtenQt	grutächten	grutchtenM	grutchtenS	4.238244533538818
suchtigen	suchtigten	suchtigten	suchtiügten	sucChtigten	suchtigtenS	suchtigtenÖ	4.0930070877075195
suttallisieren	suttallisierten	suttallisierten	suttallisiertenß	suttallisiertenI	suttallisiertenS	suttallisiertenÜ	6.551624298095703
kreinern	kreinerten	kreinerten	kreinertenEn	kreinertenQi	Ekreinerten	Pkreinerten	5.104626178741455
degen<UNK>um	degengumten	degengumten	degenäumten	degenaumten	degenäumen	degenmumten	6.560617446899414
prienstollen	prienstollten	prienstollten	pkrienstollten	prienstolltenß	prienstolltenS	prienstolltenÜ	5.187135219573975
bustrunden	bustrundeten	bustrundeten	bustrundetenQn	bustrundetenS	bustrundetenI	bustrundeteUn	5.212882041931152
protern	proterten	proterten	pkroterten	protertenS	protWerten	protertenÖ	4.240234851837158
entschlaften	entschlafteten	entschlafteten	entschlieften	entschliefen	entschluften	entschlüften	6.778629779815674
klinsen	klansen	klansen	klinsten	klensten	klonsten	klänsen	3.745859146118164
stlapen	stlapten	stlapten	stlaptenÖ	stlaptenI	stlaptenS	stlaptenL	3.4064903259277344
spürzen	spürzten	spürzten	spürztenS	spürztenM	spürztenÖ	spürztenI	3.3863630294799805
darbotieren	darbotierten	darbotierten	darbotiertenß	daarbotierten	darbotiertenS	darbotiertenv	5.266979694366455
spuschen	spuschten	spuschten	spuschtenQs	spuscLeten	spuschtenS	spuschtenÖ	3.9109644889831543
bewünsten	bewünsteten	bewünsteten	bewünstetenQün	bewünstteten	bewünständen	bewünstetenS	4.789374351501465
sagen<UNK>aus	sagengausten	sagengausten	sagenaausten	sageneausten	sagenäuserten	sagenoausten	5.504587173461914
versprechsen	versprachsen	versprachsen	versprochsen	versprechsten	versprachst	versprächsen	5.271472930908203
ernungen	ernungten	ernungten	ernungtenQungen	ernungtenI	ernungtenÖ	ernungtenQn	3.7808868885040283
vermauen	vermauten	vermauten	vermautenS	vermautenI	vermautenÖ	vermautenv	4.153445243835449
bohrleife	bohrleiften	bohrleiften	bohrliffen	bohrleiftenQlen	bohrlReiften	bohrleiftenS	4.918196201324463
besitigen	besitigten	besitigten	besitigtenQi	besitideten	besitiügten	besitigtenI	4.38225793838501
brächsseln<UNK>her	brächsselnierten	brächsselnierten	brächsselnieherten	brächsselniherten	brächsselnoherten	brächsselnserten	9.16451358795166
detetten	detetteten	detetteten	detettetenden	detettetenQten	dettetteten	detettetenM	4.325439453125
vertrachen	vertruchen	vertruchen	vertrachten	vertriechen	vertrüchen	vertrachtenUven	5.029153347015381
kabilisieren	kabilisierten	kabilisierten	Ekabilisierten	kabilisiertenß	kabilisiertenk	kabilisiertenS	5.588777542114258
remonieren	remonierten	remonierten	kremonierten	remoniertenS	remonieDrten	remoniertenß	4.938809871673584
rintern	rinterten	rinterten	rintertenQten	rintertenS	rintertenI	rintertenÖ	3.9942874908447266
klützeln	klützelten	klützelten	Gklützelten	Eklützelten	Pklützelten	klützeltenÖ	4.199416637420654
verstern	versterten	versterten	verstertenQs	verstertenEn	verstertenß	verstertenv	4.75907039642334
erfiffern	erfifferten	erfifferten	erfiffertenßen	erfiffertenEn	ekrfifferten	erfiffertenS	4.92008113861084
deplizieren	deplizierten	deplizierten	depliziertenß	depliziertenS	depliziertenI	deplizierteUn	5.1988091468811035
kosteln	kostelten	kostelten	kostGelten	kosteltenS	kosteltenk	kosteltenß	4.07817268371582
konnerinieren	konnerinierten	konnerinierten	konnerinnierten	konneriniertenß	konneriniertenÜ	konneriniertenv	5.883310794830322
belüten	belüteten	belüteten	belütetenQüten	belütetenÖt	belütteten	belütetenH	4.03886079788208
vertumpfen	vertumpften	vertumpften	vertumpftenQumpfen	vertumpftenUven	vertumpftenQumpften	vertumpftenQumpftumpfen	4.926019668579102
schweuden	schweudeten	schweudeten	schweudetenEn	schweudetenQw	schweudetenH	schweudetenS	4.509694576263428
rodieren	rodierten	rodierten	rodiertenEn	rodiKerten	rodiertenS	rodiertenI	3.7728939056396484
darbautieren	darbautierten	darbautierten	darbautießerten	darbautiertenda	darbautiertenß	darbautiertenS	5.741868495941162
schwürfern	schwürferten	schwürferten	schwürfertenß	schwürfertenS	schwürfertenJ	schwürfertenÖ	5.21390962600708
grinnen	grinnten	grinnten	grannen	grinntenQn	grinntenSn	grinntenI	3.8488054275512695
vermachstrießen	vermachstrießten	vermachstrießten	vermachstrießtenS	vermachstrießtenÜ	vermachstrießtend	verwachstrießten	7.026155471801758
beschlachen	beschluchen	beschluchen	beschlachten	beschlüchen	beschluchenS	beschluchenK	4.726101875305176
britken	britkten	britkten	bkritkten	britMkten	britktenS	britktenÖ	3.5883679389953613
verbehlen	verbehlten	verbehlten	verbahlen	verbiehlen	verbingen	verbohlen	5.337989807128906
stäulen	stäulten	stäulten	stäultenI	stäultenS	stäultenÖ	stäultenq	3.989048957824707
ernarkeln	ernarkelten	ernarkelten	ernarkeltenß	ernarkeltenI	ernarkeltenÖ	ernarkeltenS	4.608358383178711
kommorinieren	kommorinierten	kommorinierten	kommoriniertenß	kommoriniertenS	kommoriniertenÜ	kommoriniertenI	5.500387191772461
besonsen	besonsten	besonsten	besansten	besonstenQn	besonstenS	besonstenK	3.777970314025879
erschlissen	erschlissten	erschlissten	erschlossen	erschlisstenon	erschlessten	erschlisstenS	5.83013391494751
erschwintern	erschwinterten	erschwinterten	erschwintertenS	erschwintertenß	erschwintertenÜ	erschwintertenI	6.229156494140625
bleckeln	bleckelten	bleckelten	bleckeltenEn	bleckeltenS	bleckeltenß	bleckeltenH	4.6900715827941895
bautsern	bautserten	bautserten	bautsertenQt	bautseIrten	bautsertenS	bautsertenÖ	4.545020580291748
erwängern	erwängerten	erwängerten	erwängertenEn	erwängertenS	erwängertenß	erwängertenI	5.090345859527588
kepsen	kepsten	kepsten	kepstenQst	kpepsten	Mkepsten	kepstenS	3.418902635574341
gewückeln	gewückelten	gewückelten	gewückeltenEn	gewückeltenÜn	gewückeltenß	gewückeltenS	4.992494583129883
verzüchen	verzüchten	verzüchten	verzüchtenv	verzüchtenö	verzüchtenS	verzüchtenQ	4.435679912567139
erfleigen	erfliegen	erfliegen	erfleigten	erflitten	erfliegenßen	erfliegenMen	4.473548412322998
bebannen	bebannten	bebannten	bebachneten	bebanntenÖn	bebanchten	bebanntenK	3.786083698272705
pfleisen	pfliesen	pfliesen	pfleisten	pfleistenQen	pflRisten	pfliesenQen	4.18305778503418
bestlöffen	bestlöfften	bestlöfften	bestlofften	bestlöfftenQn	bestlöfftenUb	bestlöfeten	4.9650373458862305
blessen<UNK>auf	blessennauften	blessennauften	blessenzauften	blessen-auften	blesseniauften	blessengauften	8.677910804748535
gondren<UNK>ein	gondrengeiten	gondrengeiten	gondrenzeiten	gondrenieiten	gondrenneiten	gondrenniten	7.743762016296387
verstiffen	verstifften	verstifften	verstifftenUven	verstifftenv	verstifftenß	verstifftenQn	4.66043758392334
knetzen<UNK>ein	knetzengeiten	knetzengeiten	knetzenseiten	knetzenieiten	knetzengezeiten	knetzenzeiten	7.700941562652588
kommeln	kommelten	kommelten	Ekommelten	kommGelten	kommeltenS	kommeltenI	3.6333417892456055
stardeten	stardeteten	stardeteten	stardetteten	stardaten	stardetetenS	stardetetenH	4.647769927978516
korlasilisieren	korlasilisierten	korlasilisierten	Gkorlasilisierten	korlasilisiertenS	korlasilisiertenI	korlasilisiertenß	6.437137603759766
komanidieren	komanidierten	komanidierten	komanidiertenk	komanidiertenß	komanidiertenS	komanidiertenv	5.475651741027832
kelben	kelbten	kelbten	kelbtenden	Mkelbten	kelbtenS	kelbtenk	3.110454797744751
pfürmen	pfürmten	pfürmten	pfürmtenQürmen	pfükrmten	pfürèmten	pfürmtenI	3.4169719219207764
gewärten	gewärteten	gewärteten	gewärtetenQärten	gewärtetenQrten	gewärtetenMen	gewärtetenS	3.954376697540283
flübern	flüberten	flüberten	flübertenQben	flübertenS	flübertenT	flübertenI	3.5229859352111816
babeln	babelten	babelten	babRelten	babeltenS	babBelten	babLelten	3.7263171672821045
erspotten	erspotteten	erspotteten	erspottetenQ	erspottetenH	erspottetenS	erspottoten	4.665639877319336
knotronieren	knotronierten	knotronierten	Gknotronierten	Eknotronierten	Pknotronierten	knotroniertenß	5.473832130432129
erschleiden	erschlitten	erschlitten	erschlieden	erschlittenden	erschleideten	erschlittenßen	4.887081623077393
krepsen	krepsten	krepsten	krepstenQpst	krepstenQps	Mkrepsten	krepstenS	3.723402500152588
belöffen	belöfften	belöfften	belofften	belöfftenQffen	belöfftenÖft	belöfftenQfften	4.293113708496094
dehompren	dehomprten	dehomprten	dehompraten	dehompreten	dehomproten	dehomprèten	5.236584663391113
verspreinen	verspreinten	verspreinten	versprienen	versprainen	versprinnen	versproinen	5.797083377838135
entlagen	entlugen	entlugen	entlugenden	entlugenÖen	entlugenMen	entlagten	3.168184757232666
punden	pundeten	pundeten	pundetenQen	pundetenI	pundetenS	pundetenÖ	3.767777919769287
beweifen	bewiffen	bewiffen	bewaifen	beweiften	bewiffenden	bewiffenÖen	3.367924451828003
krapfeln	krapfelten	krapfelten	krapfGelten	Ekrapfelten	Pkrapfelten	krapfeltenM	4.407710075378418
plädeten	plädeteten	plädeteten	plädetetenQden	plädeteteden	plädetetenS	plädetetenI	4.246265411376953
fiserungen	fiserungten	fiserungten	fiserungtenUn	fiserungtenSn	fiserungtenIn	ffiserungten	4.733878135681152
erstringen	erstrangen	erstrangen	erstrangenden	erstrangenMen	erstrachen	erstrangecen	4.128609657287598
begräben	begräbten	begräbten	begräbtenQräbten	begräbtenÖbt	bgegräbten	begräbtenS	3.7745113372802734
destähen	destähten	destähten	destähtend	destähtenS	destähtenÖ	destähtenQt	3.839426040649414
prorieren	prorierten	prorierten	proriertenEn	pkrorierten	proriertenS	proriertenÖ	4.228460311889648
versäufern	versäuferten	versäuferten	versäufertenEven	versäufertenß	versäufertenI	versäufertenv	5.4820122718811035
grenken	grenkten	grenkten	grankten	grenktenEn	Egrenkten	grenktenI	3.694788694381714
seiben	seibten	seibten	seibtenden	seibtenS	seibtenÖ	seibtenQ	3.327670097351074
ersäffen	ersäfften	ersäfften	ersäfftenQfften	ersäfftenI	ersäfftenM	ersäfftenS	3.6132867336273193
ehren<UNK>aus	ehrengausten	ehrengausten	ehreneausten	ehrenaausten	ehren-austen	ehrenvausten	7.312252521514893
knuttern	knutterten	knutterten	knuttertenQten	Gknutterten	Eknutterten	Pknutterten	4.458507061004639
knuszen	knuszten	knuszten	knusztenQs	Mknuszten	Gknuszten	knusztenS	3.703838586807251
verleißen	verlissen	verlissen	verließen	verlissenven	verlissenQließen	verlissenQlen	3.676600217819214
bunsten	bunsteten	bunsteten	bunstetenQs	bunstetenK	bunstetenS	bunstetenÖ	3.9005351066589355
verleifen	verliffen	verliffen	verleiften	verliefen	verliffenMen	verlifften	3.999642848968506
streisten	streisteten	streisteten	streistetenQen	streistetenMsten	streistetenMst	streBisteten	4.613577365875244
verkartanzen	verkartanzten	verkartanzten	vekartanzten	verkaartanzten	verkartanztenv	verkartanztenB	5.646440505981445
krerken	krerkten	krerkten	Mkrerkten	krerktenS	krerktenk	krerktenM	3.187364101409912
depinieren	depinierten	depinierten	depiniertenden	depàinierten	depiniertenß	depiniertenS	4.9597883224487305
ragen<UNK>wort	rageneworteten	rageneworteten	ragengworteten	rageneworteter	ragengworteter	ragenaworteten	7.494139671325684
verbandern	verbanderten	verbanderten	verbandertenEn	verbanrderten	verbandertenß	verbandertenI	5.407901763916016
schluttern	schlutterten	schlutterten	schluttertenEn	schluttertenß	schluttertenS	schluttertenÖ	5.190572261810303
erstalltern	erstallterten	erstallterten	erstalltterten	erstalltertenß	erstalltertenS	erstalltertenI	5.430752277374268
desplachen	desplachten	desplachten	despluchen	desplachtenden	desplachtenS	desplachtenQ	4.842299938201904
brösen<UNK>aus	brösengausten	brösengausten	brösensausten	bröseneausten	brösen-austen	brösenausten	7.809341907501221
versteiten	versteiteten	versteiteten	versteitetenQt	versteziteten	verstitten	versteitetenß	5.036546230316162
ermalschen	ermalschten	ermalschten	ermalschtenQls	ermalschtenUn	ermalscChten	ermalschtenS	4.921928405761719
verweifen	verwiffen	verwiffen	verweiften	verwiefen	verwiffenden	verwifften	3.888339042663574
grissen	grissten	grissten	grisstenQst	grisstenS	grisstenI	grisstenM	3.3141276836395264
seidern	seiderten	seiderten	seidertenden	seidertenS	seidertenI	seidertenÖ	3.936110258102417
grapieren	grapierten	grapierten	grapiertenEn	gkrapierten	grapfierten	grapiertenS	4.595025539398193
geheinen	geheinten	geheinten	geheintenÖ	geheintenv	geheintenS	geheintenÜ	3.651721239089966
ergräuen	ergräuten	ergräuten	ergräutenéen	ergräutenS	ergräutenI	ergräutenÖ	4.037182331085205
versprucken	verspruckten	verspruckten	versprucktenß	versprucktenv	versprucktenÜ	versprucktenS	4.794112205505371
entflauen	entflauten	entflauten	entflautenQflauen	entflautenQflauten	Kentflauten	entflautenS	4.425068378448486
pitachisieren	pitachisierten	pitachisierten	pitachisiertenß	pitachisiertenS	pitachisiertenI	pitachisiertenÜ	6.132235050201416
getifulieren	getifulierten	getifulierten	getifulierteng	getifuliertenß	getifuliertenS	getifuliertenÜ	5.8023810386657715
verschlohlen	verschlohlten	verschlohlten	verscvhlohlten	verschlohltenß	verschlohltenv	verschlohltenÜ	5.620150089263916
errassen	errießen	errießen	errassten	errässten	errießenMen	errÜssten	3.930335521697998
verschrempen	verschrempten	verschrempten	verschrimpen	verschremptenS	verschremptenK	verschremptenv	6.381715774536133
behellen	behellten	behellten	behelltenQen	behelltenI	behelltenS	behelltenP	3.921265125274658
schlellnen	schlellnten	schlellnten	schlollnten	schlellntenUn	schlellntenß	schlellntenS	4.779841899871826
flüben	flübten	flübten	flübtenden	flübtenQ	flübtenI	flübtenT	2.9579830169677734
gräumiguieren	gräumiguierten	gräumiguierten	Agräumiguierten	gräumiguzierten	gräumiguiertenß	gräumiguiertenI	5.666841983795166
erleuchen	erleuchten	erleuchten	erleuchtenQen	erleuchtenQuchen	erleuchtenS	erleuchtenM	4.926858425140381
feuen	feuten	feuten	feutenS	feutenI	feutenO	fReuten	2.711716413497925
korphomolieren	korphomolierten	korphomolierten	korphomoliertenß	korphomoliertenS	korphomoliertenI	korphomoliertenÜ	5.841122150421143
kremben	krembten	krembten	krembtenQmbten	krembtenK	krembtenL	krembtenS	3.4032418727874756
prekten	prekteten	prekteten	prakten	prikten	prektetenQkten	prakteten	4.617926120758057
brechsern	brechserten	brechserten	brecMhserten	brechsekrten	brechsertenß	brechsertenS	5.165032863616943
käueln	käuelten	käuelten	käulelten	käueltenS	Gkäuelten	käueltenk	3.8925414085388184
beleisten	beleisteten	beleisteten	beleistetenQen	beleistteten	beleistdeten	beleistetenS	4.814094066619873
kondentieren	kondentierten	kondentierten	kondentiertenk	kondentiertenß	kondentnierten	kondentiertenS	5.993618011474609
korlogorieren	korlogorierten	korlogorierten	korloogorierten	Gkorlogorierten	korlogoriertenß	korlogoriertenS	5.97759485244751
fundutieren	fundutierten	fundutierten	fundutießerten	fundutiertenß	fundutiertenS	fundutiertenI	5.131949424743652
vertrünzen	vertrünzten	vertrünzten	vertrünztenQn	vertrünztenv	vertrünztenß	vertrünztenS	4.65973424911499
verflafigungieren	verflafigungierten	verflafigungierten	verflaffigungierten	verflafigungiertenN	verflafigungiertenv	verflafigungiertenS	7.0165228843688965
verschröten	verschröteten	verschröteten	verschrötteten	verschrötetenß	verschrötetenS	verschrötetenÜ	5.434266090393066
greinigen	greinigten	greinigten	grinigen	greinigtenQn	greinigtenI	greinigtenÖ	4.268056392669678
entkließen	entklossen	entklossen	entklosen	entklossenön	entklossecen	entklössen	4.089929103851318
defrieren	defroren	defroren	defrierten	defrornen	defrorenden	defrorenM	3.5226352214813232
ränden	rändeten	rändeten	rändetenQen	rändetenän	ränrteten	rändetenI	3.596848249435425
bochtern	bochterten	bochterten	bochtertenEn	bochtertenQn	bochtertenS	bochtertenß	4.5391669273376465
verweißen	verweißten	verweißten	verwissen	verwießen	verweißtenQw	verwàissen	5.353522777557373
prestten	prastten	prastten	prestteten	prostten	prasttenMen	prasttnen	3.618468761444092
spitieren	spitierten	spitierten	spitiertenÖien	spditierten	spitvierten	spitiertenS	4.399230480194092
krehren	krehrten	krehrten	krehrtenQhren	krehrtenS	krehrtenM	krehrtenÖ	3.501640796661377
vermeiten	vermeiteten	vermeiteten	vermeitetenQm	vermeitetenEn	vermeitteten	vermeitetenv	4.804483413696289
plötten	plötteten	plötteten	plöttetenQten	plöttetenÖt	plöttetenS	plöttetenM	3.7953286170959473
sompen	sompten	sompten	somptenI	somptenS	somptenÖ	somptenL	2.6389238834381104
stabeln	stabelten	stabelten	stabeltenS	stabRelten	stabeltenß	stabeltenÖ	4.034165859222412
stähnen	stähnten	stähnten	stähntenS	stähntenI	stähntenÖ	stähntenä	3.1189937591552734
versillern	versillerten	versillerten	versillertenEven	versillterten	versillertenß	versillertenv	5.127890110015869
verwürfern	verwürferten	verwürferten	verwürfertenEn	verwürfertenß	verwürfertenv	verwürfertenJ	5.405966281890869
ergenen	erganten	erganten	ergachten	ergenten	ergantenSn	ergantenI	3.657285690307617
brießen	brossen	brossen	brießten	brössen	brassen	brossenQs	3.3451247215270996
vertracken	vertrackten	vertrackten	vertracktenß	vertracktenv	vertracktenS	vertracktenI	5.229217052459717
verspussen	verspussten	verspussten	verspusstenv	verspusstenK	verspusstenössen	verspusstenösst	4.872881889343262
entwahnen	entwahnten	entwahnten	entwahntenQwahn	entwafneten	entwahntenv	entwahntenÖ	4.1465582847595215
bereichten	bereichteten	bereichteten	bereichtetenS	bereichtetenQ	bereichtetenß	bereichtetenH	5.661757469177246
bestäuen	bestäuten	bestäuten	bestäutenéen	bestäutenS	bestäutenI	bestäutenÖ	3.7041618824005127
pockieren	pockierten	pockierten	pockiertenEn	pockiertenÖien	pockiertenS	pockiertenß	4.307823657989502
erminitigen	erminitigten	erminitigten	erminitiogten	erminitideten	erminitigtenß	erminitigtenÜ	5.354362964630127
examieren	examierten	examierten	examieIrten	examiertenS	examiertenß	examiertenM	4.860283851623535
pfrahnen	pfrahnten	pfrahnten	pfrahntenÖh	pfrafneten	pfrnahnten	pfraéhnten	3.8408310413360596
verkluckern	verkluckerten	verkluckerten	verkluckertenß	verkluckertenv	verkluckertenI	verkluckertenS	5.521437168121338
plechern	plecherten	plecherten	plechertenEn	plechertenß	plechertenS	plechertenÖ	4.559722423553467
kankieren	kankierten	kankierten	Gkankierten	Mkankierten	kankiertenS	kankiertenß	4.6284708976745605
berandern	beranderten	beranderten	berandertenEn	berandertenQn	berandertenß	berandertenS	4.845238208770752
schläckeln	schläckelten	schläckelten	schläckeltenß	schläckeltenS	schläckeltenÖ	schläckelteUn	4.8995137214660645
verblahen	verblahten	verblahten	verblahtenQn	verblahtenS	verblahtenÖ	verblahtenv	4.692762851715088
pautschieren	pautschierten	pautschierten	pautscvhierten	pautschiertenß	pautschiertenS	pautschiertenv	5.723888874053955
sangen<UNK>aus	sangengausten	sangengausten	sangeneausten	sangenausten	sangen-austen	sangengaustenS	5.693375110626221
frünsteln	frünstelten	frünstelten	frünsteltenSn	fkrünstelten	frünstGelten	frünstYelten	4.7460246086120605
gimmen	gimmten	gimmten	gimmtenOn	gimmtenI	gimmtenG	gimmtenS	3.0693609714508057
bekreißen	bekreißten	bekreißten	bekrissen	bekreißtenQren	bekreißtenS	bekreißtenv	4.346161365509033
beteistern	beteisterten	beteisterten	beteistertenÜn	beteistearten	beteistertenß	beteistertenS	4.716793060302734
