src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
belüten	belüten	belüten	belütenObelüten	belütenObeln	belütenèn	belütenén	3.344076156616211
vertumpfen	vertumpfen	vertumpfen	vertumpfenMen	vertumpften	vertumpfen-	vertumpfenÖ	4.360779762268066
schweuden	schweuden	schweuden	schweudenÖen	schweuden-s	schweurden	schweudern	4.825993537902832
rodieren	rodieren	rodieren	rodierenMrodien	rodierenrodien	rodierenMrodin	rodierenOn	3.786578893661499
darbautieren	darbautieren	darbautieren	darbautierenMa	darbautierenUa	darbautierenH	darbautieren-	5.262183666229248
schwürfern	schwürfern	schwürfern	schwürfernMün	schwürfernon	schwürferen	schwürfernP	4.4207563400268555
grinnen	grinnen	grinnen	grinnen-grin	grinnenprin	grinnenIn	grinnenOn	3.3476929664611816
vermachstrießen	vermachstrießen	vermachstrießen	vermachstrießenMa	vermachstrießenß	vermachstrießech	verwachstrießen	6.477499485015869
beschlachen	beschlachen	beschlachen	beschlachken	beschlachenD	beschlachenv	beschlachen-	4.699344635009766
britken	britken	britken	britkenèn	bkritken	britkten	britkenÖ	3.1604413986206055
verbehlen	verbehlen	verbehlen	verbehlenMen	verbehlenÖen	verbehlenven	verbehlten	3.798137903213501
stäulen	stäulen	stäulen	stäulenMtäulen	stäulenMistäulen	stäulenIn	stäulenMstäulen	3.429297924041748
ernarkeln	ernarkeln	ernarkeln	ernarkelen	ernarkelnon	ernarkelnLn	ekrnarkeln	4.322507858276367
kommorinieren	kommorinieren	kommorinieren	kommorinierenMomoren	kommorinierenUomoren	kommorinieren-	kommorinierenx	5.534817695617676
besonsen	besonsen	besonsen	besonsenOben	besonsenven	besonsenÖn	besonsecn	4.087716102600098
erschlissen	erschlissen	erschlissen	erschlissenMen	erschlissen-	erschlissenQen	Krschlissen	5.217776775360107
erschwintern	erschwintern	erschwintern	erschwinternoTrschwinterschwiern	erschwinternoTrschwinterschwien	erschwintern-Trschwinterschwiern	erschwinteren	5.103311538696289
bleckeln	bleckeln	bleckeln	bleckelen	bleckelnèn	bleckeln-b	bleckelnTlen	3.643887758255005
bautsern	bautsern	bautsern	bautsernPaut	bautseren	bautsernon	bautsernèn	3.744965076446533
erwängern	erwängern	erwängern	erwängernMen	erwängeren	erwängernon	erwängernP	4.113586902618408
kepsen	kepsen	kepsen	kepsenQen	kepsenMen	kepsenken	kepsenden	3.058872938156128
gewückeln	gewückeln	gewückeln	gewückelen	gewückelnon	gewückelnLn	gewückelnTn	4.03483247756958
verzüchen	verzüchen	verzüchen	verzüchenMen	verzüchenven	verzüchern	verzüchten	3.93772029876709
erfleigen	erfleigen	erfleigen	erfleigenMen	erfleigenÖen	erfleigenOn	erfleigen-en	3.893512487411499
bebannen	bebannen	bebannen	bebannenOben	bebannenven	bebannenÖen	bebannenpen	3.5723328590393066
pfleisen	pfleisen	pfleisen	pfleisenMflen	pfleisenpflen	pfleisenpfleisen	pfleisenMfleisen	3.231750965118408
bestlöffen	bestlöffen	bestlöffen	bestlöffenén	bestlöffenÖn	bestlöfften	bestlöffenO	3.998682737350464
blessen<UNK>auf	blesseniauf	blesseniauf	blesseniaufen	blessenkauf	blessen-auf	blessenvauf	5.355463981628418
gondren<UNK>ein	gondreniein	gondreniein	gondrengein	gondrenien	gondrenein	gondrenkein	6.370456695556641
verstiffen	verstiffen	verstiffen	verstiffenMen	verstifften	verstiffenÖn	verstiffenven	4.264196395874023
knetzen<UNK>ein	knetzeniein	knetzeniein	knetzenien	knetzengein	knetzentein	knetzenkein	5.267876148223877
kommeln	kommeln	kommeln	kommelen	kommelnTommeln	kommeln-komeln	kommelnkomen	3.1765246391296387
stardeten	stardeten	stardeten	stardetenQt	stardetenÖn	stardetten	starrdeten	4.035308361053467
korlasilisieren	korlasilisieren	korlasilisieren	korlasilisierenMon	korlasilisierten	korlasilisierenk	korlasilisierenß	5.906894207000732
komanidieren	komanidieren	komanidieren	komanidierenMoman	komanidierenUoman	komanidierenk	komanidieren-	5.623135089874268
kelben	kelben	kelben	kelben-ken	kelbenMen	kelbenken	kelbenden	2.8404927253723145
pfürmen	pfürmen	pfürmen	pfürmenpfürmen	pfürmenMfürmpfürmen	pfürmenpfürmpfürmen	pfürmenpfürmenpfürmpfpfürmen	3.2054686546325684
gewärten	gewärten	gewärten	gewärtenOn	gewärtenén	gewärtenè	gewärtenÖ	3.6814141273498535
flübern	flübern	flübern	flübernTlübern	flübernPlübern	flübernflübern	flübern-fffen	3.7818102836608887
babeln	babeln	babeln	babelnTababeln	babelnPababen	babelnTababen	babelnPababeln	2.914716958999634
erspotten	erspotten	erspotten	erspottenQpen	ekrspotten	erspottenÖ	erspottenO	4.357224464416504
knotronieren	knotronieren	knotronieren	knotronierenMon	knotronierenUn	knotronierenk	knotronieren-	5.055200576782227
erschleiden	erschleiden	erschleiden	erschleidenMen	erschleidenMenMrscheiderschen	erschleidenÖen	erscàhleiden	5.035542011260986
krepsen	krepsen	krepsen	krepsenQren	krepsenMren	krepsenèn	krepsten	3.433344841003418
belöffen	belöffen	belöffen	belöfften	belöffenén	belöfffen	belöffenÖ	3.542374610900879
dehompren	dehompren	dehompren	dehomprenMen	dehomprenden	dehomprenen	Iehompren	4.237430095672607
verspreinen	verspreinen	verspreinen	verspreinenMrein	verspreinten	verspreinenv	verspreinen-	4.7604475021362305
entlagen	entlagen	entlagen	entlagenMen	entlagen-en	entlagenen	entlagenOn	3.6466453075408936
punden	punden	punden	pundenMun	pundenpin	pundenèn	punden-pun	2.973968505859375
beweifen	beweifen	beweifen	beweifenÖen	beweifenén	beweifenèn	beweiften	3.5033466815948486
krapfeln	krapfeln	krapfeln	krapfelen	krapfeln-k	krapfelon	krapfelIn	3.975480079650879
plädeten	plädeten	plädeten	plädetenIläden	plädetten	plädetenÖ	plädetenk	3.6116409301757812
fiserungen	fiserungen	fiserungen	fiserungenven	fiserungenMi	fiserungenOn	ffiserungen	4.470332145690918
erstringen	erstringen	erstringen	erstringenMen	erstringenven	erstringenOn	erstringen-	4.276684761047363
begräben	begräben	begräben	begräbenOben	begräbenén	begräbten	bgegräben	3.405975341796875
destähen	destähen	destähen	destähenden	destähenMen	destähenéen	destähenÖn	3.372018814086914
prorieren	prorieren	prorieren	prorierenÖri	prorierenMro	pkrorieren	prorierten	3.9112818241119385
versäufern	versäufern	versäufern	versäufernMen	versäufernon	versäuferen	versäufernP	4.369553565979004
grenken	grenken	grenken	grenkenpigren	grenkenIn	grenkenèn	grenkenOn	3.7825632095336914
seiben	seiben	seiben	seibenMen	seiben-s	seibenIn	seibendin	2.8067386150360107
ersäffen	ersäffen	ersäffen	ersäffenIrsäfen	ersäffenéen	ersäfften	ekrsäffen	3.0422465801239014
ehren<UNK>aus	ehrenrausen	ehrenrausen	ehrenraus	ehreniaus	ehrenausen	ehrenhausen	7.219821929931641
knuttern	knuttern	knuttern	knutteren	knutternon	knutternèn	knutternPn	3.6893625259399414
knuszen	knuszen	knuszen	knuszenMn	knuszenQn	knuszenèn	knuszten	3.2464466094970703
verleißen	verleißen	verleißen	verleißenMen	verleißenÖen	verleißenven	verleißeèn	3.9317946434020996
bunsten	bunsten	bunsten	bunstenQun	bunstenèn	bunstenOn	bünsten	3.114424228668213
verleifen	verleifen	verleifen	verleifenven	verleifenÖen	verleifenMen	verleiften	4.4552483558654785
streisten	streisten	streisten	streistenQreisten	streistenQen	streBisten	streistßen	4.230541706085205
verkartanzen	verkartanzen	verkartanzen	verkartanzenMen	verkartanzecen	verkartanzenOn	verkartanzenv	5.506121635437012
krerken	krerken	krerken	krerkenMren	krerkenpin	krerkten	krerkenk	3.606584310531616
depinieren	depinieren	depinieren	depinierenMen	depinierenUn	depinierenOn	depinieren-	4.739536285400391
ragen<UNK>wort	ragenrwort	ragenrwort	ragenawort	ragentwort	ragengwort	ragenlwort	6.449699401855469
verbandern	verbandern	verbandern	verbandernMen	verbanderen	verbandernon	verbandernP	4.435425758361816
schluttern	schluttern	schluttern	schlutteren	schlutternMun	schlutternon	schlutternT	4.603782653808594
erstalltern	erstalltern	erstalltern	erstallternMen	erstallteren	erstallternon	erstallternT	4.683021545410156
desplachen	desplachen	desplachen	desplachenMen	desplachenden	desplachenOn	desplachenven	4.158164024353027
brösen<UNK>aus	bröseniaus	bröseniaus	brösentaus	brösentausen	brösengaus	brösensaus	6.10957145690918
versteiten	versteiten	versteiten	versteitenQen	versteitenÖ	versteitenv	Kersteiten	4.113203525543213
ermalschen	ermalschen	ermalschen	ermalschenMen	ermalschenven	ermalschenOn	ekrmalschen	4.325651168823242
verweifen	verweifen	verweifen	verweifenÖen	verweifenMen	verweifenven	verweifecn	4.03777551651001
grissen	grissen	grissen	grissenMrissen	grissenèn	grissenMrissenMrisen	grissenIn	3.1339457035064697
seidern	seidern	seidern	seidernTeiden	seidernTeidern	seidernMen	seidernPeiden	3.181593894958496
grapieren	grapieren	grapieren	grapierenMra	grapierenOn	Lrapieren	grapierenÖi	3.5948657989501953
geheinen	geheinen	geheinen	geheinenÖen	geheinenven	geheinen-gen	geheinenOn	3.8100812435150146
ergräuen	ergräuen	ergräuen	ergräuenIrgräuen	ergräuenérgräuen	ergräuenIrgen	ergräuenMen	3.5196783542633057
versprucken	versprucken	versprucken	verspruckenMen	verspruckenMrucken	verspruckten	versprücken	4.530365943908691
entflauen	entflauen	entflauen	entflauenMen	entflauenÖn	entflauenOn	entflaueXn	4.023163795471191
pitachisieren	pitachisieren	pitachisieren	pitachisierenMisien	pitachisierenMisieren	pitachisierenOpieren	pfitachisieren	5.744588375091553
getifulieren	getifulieren	getifulieren	getifulierenMulien	getifulierenHen	getifulierenMulifuliegetifgegen	getifulieren-	5.09154748916626
verschlohlen	verschlohlen	verschlohlen	verschlohlenMhlohlen	verschlohlenOn	verscChlohlen	verschlohlenv	5.722712516784668
errassen	errassen	errassen	errassenMen	errassten	errassen-en	errassenk	3.785794496536255
verschrempen	verschrempen	verschrempen	verschrempenMhrempen	verscChrempen	verschrempenn	verschrempen-	5.946335315704346
behellen	behellen	behellen	behellenOben	behellenÖen	behellenIen	behellten	3.704092502593994
schlellnen	schlellnen	schlellnen	schlellnenOn	schlellnenMs	schlellnenÖs	schlellnen-s	5.088074207305908
flüben	flüben	flüben	flüben-fflüben	flüben-flüben	flüben-ffflüben	flüben-fflübenIlüben	2.769664764404297
gräumiguieren	gräumiguieren	gräumiguieren	gräumiguierenMräumiguiräumgräuigräuigräuigen	gräumiguierenIräumiguiräumgräuigräuigräuigen	gräumiguierenMräumiguigräumgräuigräuigräuigen	gräumiguierenMräumiguieräumgräuigräuigräuigen	5.901012897491455
erleuchen	erleuchen	erleuchen	erleuchenMen	erleuchenven	erleuchenÖen	erleuchenOn	4.25129508972168
feuen	feuen	feuen	feuen-fen	fLeuen	ffeuen	feuecn	2.5072572231292725
korphomolieren	korphomolieren	korphomolieren	korphomolierenMolien	korphomolierenß	korphomolierenk	korphomolieren-	6.201114177703857
kremben	kremben	kremben	kremben-kremben	krembenMkremben	krembenMren	kremben-kren	3.2684402465820312
prekten	prekten	prekten	prektenpren	prektenèn	pkrekten	prektenÖ	3.2239155769348145
brechsern	brechsern	brechsern	brechseren	brechsernon	bkrechsern	brechsernP	4.378255844116211
käueln	käueln	käueln	käueln-käuen	käuelnTäuen	käuelnPäuen	käuelnkäuen	3.0546936988830566
beleisten	beleisten	beleisten	beleistenQen	beleistenven	beleistßen	beleistern	4.193911552429199
kondentieren	kondentieren	kondentieren	kondentierenMonden	kondentierenUon	kondentierenMontien	kondentierenk	5.338830471038818
korlogorieren	korlogorieren	korlogorieren	korlogorierenMorien	korlogorierken	korlogorierenMorlon	korlogorieren-	5.870570659637451
fundutieren	fundutieren	fundutieren	fundutierenUn	fundutierenH	fundutieren-	funAutieren	4.644848823547363
vertrünzen	vertrünzen	vertrünzen	vertrünzenMen	vertrünzenven	vertrünzenzen	vertrünzten	4.259753227233887
verflafigungieren	verflafigungieren	verflafigungieren	verflafigungierenMa	verflafigungierenOn	verflafigungierten	verflafigungieren-	7.39213228225708
verschröten	verschröten	verschröten	verschrötenMhröten	verschrötenOn	verschrötenMen	verscChröten	4.7203474044799805
greinigen	greinigen	greinigen	greinigenMren	greinigenven	greinigenOn	Lreinigen	3.946950912475586
entkließen	entkließen	entkließen	entkließenMen	entkließen-	Kntkließen	entzließen	4.885455131530762
defrieren	defrieren	defrieren	defrierenMen	defrierenden	defrierenOn	defrierenÖi	3.657050132751465
ränden	ränden	ränden	rändenèn	rändenén	ränden-irän	rändenIn	2.8748111724853516
bochtern	bochtern	bochtern	bochternTocht	bochteren	bochternon	bochternèn	4.056711673736572
verweißen	verweißen	verweißen	verweißenMen	verweißenÖen	verweißenß	verweißeèn	4.049289703369141
prestten	prestten	prestten	presttenMren	presttten	presttern	presttenÖ	3.434309244155884
spitieren	spitieren	spitieren	spitierenOpi	spitierenÖien	spitierenMi	spfitieren	3.958754539489746
krehren	krehren	krehren	krehrenMren	krehrenOn	krehreen	krehrten	3.6529006958007812
vermeiten	vermeiten	vermeiten	vermeitenven	vermeitenQen	vermeitenMen	vermeitenQmeiten	4.3032355308532715
plötten	plötten	plötten	plöttßen	plöttern	plöttxen	plöttcen	2.876569986343384
sompen	sompen	sompen	sompenèn	sompen-n	sompendn	sompenMompen	3.137500524520874
stabeln	stabeln	stabeln	stabelnTtabeln	stabelnMtabeln	stabeln-staben	stabelnPtabeln	3.0789952278137207
stähnen	stähnen	stähnen	stähnenIn	stähnten	stähnnen	stähnenÖ	3.1880433559417725
versillern	versillern	versillern	versillernMen	versilleren	versillernon	versillernXn	4.329873085021973
verwürfern	verwürfern	verwürfern	verwürfernMen	verwürfernven	verwürferen	verwürfernon	4.629889011383057
ergenen	ergenen	ergenen	ergenenMen	ergenen-en	ergenenIn	ergenenOn	3.7127585411071777
brießen	brießen	brießen	brießenèn	brießen-Trießen	bkrießen	bbrießen	3.106029510498047
vertracken	vertracken	vertracken	vertrackenMen	vertrackten	vertrackenven	vertrackenI	4.5606369972229
verspussen	verspussen	verspussen	verspussenQen	verspussenMen	verspussenQpusen	verspussten	4.820991516113281
entwahnen	entwahnen	entwahnen	entwahnenMen	entwahnenven	entwahnenÖn	entwahnenOn	4.316460132598877
bereichten	bereichten	bereichten	bereichtenQen	bereichtenMen	bereichtenÖ	bereichtenO	4.59070348739624
bestäuen	bestäuen	bestäuen	bestäuenéen	bestäuern	bestäuenÖ	bestäuenèn	3.829928398132324
pockieren	pockieren	pockieren	pockierenÖi	pockierenp	pockierenM	pockierenO	3.981210231781006
erminitigen	erminitigen	erminitigen	erminitigenMen	ekrminitigen	erminitigenO	erminitigen-en	4.581183433532715
examieren	examieren	examieren	examierenMen	examierenÖen	examierenon	examierenO	4.192987442016602
pfrahnen	pfrahnen	pfrahnen	pfrahnenOpfn	pfrahnenpf	pfrahnenpfrahn	pfrahnten	3.715546131134033
verkluckern	verkluckern	verkluckern	verkluckernMen	verkluckeren	verkluckernon	verkluckernMenMuckluckerklucken	5.064548969268799
plechern	plechern	plechern	plechernTlen	plecheren	plechernon	plechernplen	3.68881893157959
kankieren	kankieren	kankieren	kankierenMa	kankierenÖi	kankierenQn	kankierenk	4.092578887939453
berandern	berandern	berandern	beranderen	berandernPen	berandernÖen	berandernon	4.186421871185303
schläckeln	schläckeln	schläckeln	schläckelen	schläckelnon	schläckelnèn	schläckelnP	4.414910316467285
verblahen	verblahen	verblahen	verblahenven	verblahenMen	verblahenÖen	verblahten	3.758394956588745
pautschieren	pautschieren	pautschieren	pautschierenMa	pautschierech	pautschieren-	pautschierenH	5.210660457611084
sangen<UNK>aus	sangengaus	sangengaus	sangengausen	sangeniaus	sangenausen	sangenraus	4.906088352203369
frünsteln	frünsteln	frünsteln	frünstelnQrün	frünstelen	fkrünsteln	frünstelnk	4.075721740722656
gimmen	gimmen	gimmen	gimmenZigimen	gimmenIigimen	gimmen-gimen	gimmenIn	3.1642587184906006
bekreißen	bekreißen	bekreißen	bekreißenMen	bkekreißen	bekreißten	bekreißenÖ	4.358575344085693
