src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
suchtigen	suchtigte	suchtigte	suchtiügte	suchtigteB	suchtigtep	suchtigteP	3.8671576976776123
suttallisieren	suttallisierte	suttallisierte	suttallisiertext	suttallisierteMe	suttallfisierte	suttallisierteL	5.850888729095459
kreinern	kreinerte	kreinerte	Ekreinerte	Pkreinerte	Gkreinerte	kreinerteè	4.11989688873291
degen<UNK>um	degenäumte	degenäumte	degengumte	degenäume	degenäumterte	degenaumte	4.574671745300293
prienstollen	prienstollte	prienstollte	prienstollteßt	pkrienstollte	prienstollteY	prienstollteM	4.641798973083496
bustrunden	bustrundete	bustrundete	bustründete	bustrundeteZ	bustrundeteB	bustrundeteU	4.478287696838379
protern	proterte	proterte	pkroterte	protWerte	proteIrte	protertep	3.6632790565490723
entschlaften	entschlaftete	entschlaftete	entschliefte	entschlafteteBte	entschlDaftete	entschläftete	5.737756252288818
klinsen	klänse	klänse	klinste	klönse	klenste	klanse	4.017155170440674
stlapen	stlapte	stlapte	Östlapte	Istlapte	stlaptep	stlapteB	3.135288715362549
spürzen	spürzte	spürzte	spüQrzte	spüUrzte	spürztep	spürzteB	2.9610490798950195
darbotieren	darbotierte	darbotierte	darbotierteU	darbotierteÄ	darbotierteB	darbotierteM	5.068665981292725
spuschen	spuschte	spuschte	spuschteB	spuschtep	spuschteè	spuschteM	3.3181872367858887
bewünsten	bewünstete	bewünstete	bewünstände	bewünsttete	bewünstette	bewünstetbe	4.1377105712890625
sagen<UNK>aus	sagengauste	sagengauste	sagenäuste	sageneauste	sagenaauste	sagenäuse	5.292756080627441
versprechsen	versprächse	versprächse	verspröchse	versprechste	versprächst	versprächsej	5.0092082023620605
ernungen	ernungte	ernungte	ernungteB	ernungtep	ernungteP	ernungteL	3.8926548957824707
vermauen	vermaute	vermaute	vermauteB	vermautep	vermauteI	vermautej	3.4204063415527344
bohrleife	bohrleifte	bohrleifte	bohrliffe	bohrleiftep	bohrleifteB	bohrleifteè	5.142219543457031
besitigen	besitigte	besitigte	besitidete	besitiügte	besitigtep	besitigteB	4.074673175811768
brächsseln<UNK>her	brächsselnieherte	brächsselnieherte	brächsselniherte	brächsselnierte	brächsselnsherte	brächsselncherte	8.805752754211426
detetten	detettete	detettete	detetteäte	detetteteè	detetteteU	detetteteB	3.6967570781707764
vertrachen	vertrüche	vertrüche	vertrachte	vertrücheBe	vertrüchte	vertruche	4.595196723937988
kabilisieren	kabilisierte	kabilisierte	Ekabilisierte	kabilisiertey	kabilisierteM	kabilisierteU	5.099686622619629
remonieren	remonierte	remonierte	remonierteU	remoniertep	remonierteB	remonierteM	4.576518535614014
rintern	rinterte	rinterte	rinterteQte	rinteIrte	rintertep	rinterteè	3.9853696823120117
klützeln	klützelte	klützelte	Gklützelte	Eklützelte	Pklützelte	klützelteè	3.886082172393799
verstern	versterte	versterte	versterteQs	versterteè	verstertep	versterteB	4.201080322265625
erfiffern	erfifferte	erfifferte	erffifferte	ekrfifferte	erfifferteM	erfifferteP	4.68745231628418
deplizieren	deplizierte	deplizierte	deplizierteU	deplizierteÄ	deplizierteB	deplizierteM	5.109580993652344
kosteln	kostelte	kostelte	Ekostelte	kostGelte	kostelteè	kostelteP	3.482368230819702
konnerinieren	konnerinierte	konnerinierte	konneriniertev	konneriniertey	konnerinierteM	konnerinierteB	5.5321879386901855
belüten	belütete	belütete	belüttete	belüteäte	belütetep	belüteteB	3.3320815563201904
vertumpfen	vertumpfte	vertumpfte	vertumpftep	vertumpftey	vertumpfteB	vertumpfteM	3.995518922805786
schweuden	schweudete	schweudete	schweudeteè	schweudeteZ	schweudeteU	schweudeteB	4.22088098526001
rodieren	rodierte	rodierte	rodiertep	rodierteB	rodierteè	rodierteM	4.192078113555908
darbautieren	darbautierte	darbautierte	darbautießerte	darbautiertey	darbautierteÄ	darbautierteM	5.222973823547363
schwürfern	schwürferte	schwürferte	schwürfekerte	schwürferteU	schwürferteè	schwürferteÄ	4.98607063293457
grinnen	grinnte	grinnte	grinchte	grinntep	grinnteB	grinnteI	3.0439088344573975
vermachstrießen	vermachstrießte	vermachstrießte	vermachstrießteBte	vermachstrießtepte	vermachstrießtWte	vermachstrießteè	6.477611541748047
beschlachen	beschlüche	beschlüche	beschlachte	beschlüsche	beschluche	beschlücheBe	4.80155611038208
britken	britkte	britkte	bkritkte	britMkte	britktep	britkteB	2.9973976612091064
verbehlen	verbähle	verbähle	verbehlte	verbiehle	verbhehlte	verbählexe	4.1603827476501465
stäulen	stäulte	stäulte	Istäulte	stäultep	stäulteB	stäulteI	3.1431920528411865
ernarkeln	ernarkelte	ernarkelte	ernarkelteU	ernarkelteè	ernarkelteP	hrnarkelte	4.611495494842529
kommorinieren	kommorinierte	kommorinierte	kommoriniertey	kommoriniertev	kommorinierteM	vommorinierte	5.49754524230957
besonsen	besonste	besonste	besönste	besänste	besonsteB	besonstep	3.4031407833099365
erschlissen	erschlisste	erschlisste	erschlösse	erschlesste	erschlissteB	erschlissteZ	5.167749881744385
erschwintern	erschwinterte	erschwinterte	erschwinterteB	erschwinterteU	erschwinterteN	erschwinterteW	5.5969719886779785
bleckeln	bleckelte	bleckelte	bleckelteè	bleckelteP	bleckelteU	bleckelteMte	4.263773441314697
bautsern	bautserte	bautserte	bautsekrte	bautsebrte	bautseIrte	bautserteè	3.8688101768493652
erwängern	erwängerte	erwängerte	Berwängerte	erwängerteè	erwängerteW	erwängerteU	4.011210918426514
kepsen	kepste	kepste	kepsteQe	kpepste	Mkepste	kepsteB	2.5528652667999268
gewückeln	gewückelte	gewückelte	gewückelteU	gewückelteW	gewückelteÄ	gewückelteM	4.7353835105896
verzüchen	verzüchte	verzüchte	verzüchteB	verzüchtep	verzüchteL	verzüchteÄ	3.868741750717163
erfleigen	erfliege	erfliege	erfleigte	erflitte	erflöige	erfliegeße	4.960662364959717
bebannen	bebannte	bebannte	bebachnete	bebanchte	bebannteB	bebanntBe	3.624699592590332
pfleisen	pfleiste	pfleiste	pfliese	pfleisteL	pfleisteB	pfleisteP	4.2860846519470215
bestlöffen	bestlöffte	bestlöffte	bestlöffteB	bestlöfftep	bestlöffteW	bestlöffteM	3.7946529388427734
blessen<UNK>auf	blessennaufte	blessennaufte	blessenzaufte	blessen-aufte	blessenäufte	blesseniaufte	9.05303955078125
gondren<UNK>ein	gondrenzeite	gondrenzeite	gondrengeite	gondrenneite	gondrenieite	gondrennite	7.587917327880859
verstiffen	verstiffte	verstiffte	verstiffteB	verstifftep	verstifftey	verstiffteM	4.570075988769531
knetzen<UNK>ein	knetzengeite	knetzengeite	knetzenseite	knetzenieite	knetzenzeite	knetzennite	7.003883361816406
kommeln	kommelte	kommelte	Ekommelte	Gkommelte	kommelteè	kommelteI	3.1650500297546387
stardeten	stardetete	stardetete	stardäte	stardette	stardeteteè	stardeteteU	4.471715927124023
korlasilisieren	korlasilisierte	korlasilisierte	korlasilisierteQte	Gkorlasilisierte	Ekorlasilisierte	korlasilidsierte	6.490627288818359
komanidieren	komanidierte	komanidierte	Ekomanidierte	komanidierteB	komanidierteM	komanidiertey	5.445803165435791
kelben	kelbte	kelbte	kelöbte	kelbtep	kelbteB	kelbteL	2.8401472568511963
pfürmen	pfürmte	pfürmte	pfükrmte	pfürèmte	pfürmteB	pfürmtep	3.041039228439331
gewärten	gewärtete	gewärtete	gewärteteB	gewärtexte	gewärtetey	gewärteteG	4.051425933837891
flübern	flüberte	flüberte	flübeIrte	flüQberte	flübertep	flüberteè	3.5189008712768555
babeln	babelte	babelte	babBelte	babRelte	babeltep	babelteß	3.6932432651519775
erspotten	erspottete	erspottete	erspottetepte	erspotteteBte	erspotteteU	erspotteteè	4.474061965942383
knotronieren	knotronierte	knotronierte	Eknotronierte	Gknotronierte	knotronierteU	knotronierteM	4.935515880584717
erschleiden	erschlitte	erschlitte	erschleidete	erschliede	erschlitteBe	erschlitt	3.998307704925537
krepsen	krepste	krepste	Pkrepste	Gkrepste	krepstep	krepsteB	3.218289375305176
belöffen	belöffte	belöffte	belöfftep	belöffteB	belöffteM	belöffteè	2.9631447792053223
dehompren	dehomprte	dehomprte	dehompräte	dehomprete	dehomprüte	dehomprète	4.378015041351318
verspreinen	verspreinte	verspreinte	verspriene	verspräine	versprZeinte	verspröine	4.94680643081665
entlagen	entlüge	entlüge	entluge	entlagte	entlügeMe	entlügeÖe	2.688865900039673
punden	pundete	pundete	pundeteB	pundetep	punrtete	pundeteZ	3.151705265045166
beweifen	bewiffe	bewiffe	bewüfe	bewüffe	bewaife	bewüife	4.0541276931762695
krapfeln	krapfelte	krapfelte	Pkrapfelte	Gkrapfelte	Ekrapfelte	krapfGelte	3.83433198928833
plädeten	plädetete	plädetete	plädeteite	plädeteteG	plädeteteè	plädetetep	3.923002243041992
fiserungen	fiserungte	fiserungte	ffiserungte	fiserungteB	fiserungtep	fiserungteM	4.397534370422363
erstringen	erstränge	erstränge	ersträchte	ersträngeMe	ersträngeY	ersträngeÜ	3.65863037109375
begräben	begräbte	begräbte	bgegräbte	begräubte	begräbtep	begräbteB	3.3352108001708984
destähen	destähte	destähte	destähteB	destähtep	destähtej	destähteQ	3.5251948833465576
prorieren	prorierte	prorierte	prorierteMe	pkrorierte	prorierteè	proriertep	3.8484206199645996
versäufern	versäuferte	versäuferte	versäuferteM	versäuferteè	versäuferteP	versäuferteU	4.780309200286865
grenken	grenkte	grenkte	Egrenkte	grenkteB	grenktep	grenkteZ	3.208892822265625
seiben	seibte	seibte	seiöbte	seibtep	seibtej	seibteB	2.5621187686920166
ersäffen	ersäffte	ersäffte	ersäfftep	ersäffteB	ersäffteè	ersäffteM	3.3546416759490967
ehren<UNK>aus	ehrenäuste	ehrenäuste	ehrengauste	ehreneauste	ehrenäuserte	ehrenaauste	7.226027011871338
knuttern	knutterte	knutterte	Gknutterte	Eknutterte	Pknutterte	knutterteè	4.012040615081787
knuszen	knuszte	knuszte	Gknuszte	Eknuszte	Pknuszte	knusztep	3.3183629512786865
verleißen	verlisse	verlisse	verließe	verleißte	verlisseße	verlisseMe	4.075611591339111
bunsten	bunstete	bunstete	bunsteteB	bunstetep	bunsteteè	bunsteteG	3.234428882598877
verleifen	verliffe	verliffe	verleifte	verliefe	verlfiffe	verliffeMe	4.377140045166016
streisten	streistete	streistete	streisttete	streisteteU	streisteteG	streisteteB	4.517831325531006
verkartanzen	verkartanzte	verkartanzte	verkaartanzte	vekartanzte	verkartanzteZ	verkartanztej	5.299494743347168
krerken	krerkte	krerkte	Ekrerkte	Gkrerkte	krerktep	krerkteB	3.083340644836426
depinieren	depinierte	depinierte	depàinierte	depinierteU	depiniertep	depinierteB	4.557803153991699
ragen<UNK>wort	ragenewortete	ragenewortete	ragengwortete	ragen-wortete	ragenöwortete	ragenwortete	6.242191791534424
verbandern	verbanderte	verbanderte	verbanderteMa	verbanrderte	verbanderteU	verbanderteè	5.082853317260742
schluttern	schlutterte	schlutterte	schlutterteU	schlutterteè	schlutterteP	schlutterteÄ	4.960580348968506
erstalltern	erstallterte	erstallterte	erstalltterte	erstallterteU	erstallterteè	erstallterteQ	5.216442584991455
desplachen	desplachte	desplachte	desplüche	desplachteB	desplachtWe	desplachteÄ	4.572149753570557
brösen<UNK>aus	brösenäusete	brösenäusete	brösengauste	brösenäuste	brösensauste	bröseniauste	8.172054290771484
versteiten	versteitete	versteitete	versteiteteG	versteitetey	versteiteteB	versteiteteU	4.723361015319824
ermalschen	ermalschte	ermalschte	ermalschteMe	ermalscChte	ermalschteB	ermalschtep	4.695603847503662
verweifen	verwiffe	verwiffe	verweifte	verwiefe	verwiffeMe	verwiffeBe	3.8662405014038086
grissen	grisste	grisste	grissteQte	grissteB	grisstep	grisstMe	3.0797386169433594
seidern	seiderte	seiderte	seiderteQde	seidertep	seiderteè	seiderteP	3.682335138320923
grapieren	grapierte	grapierte	Agrapierte	grapierteMe	grapierteè	grapiertep	4.081657886505127
geheinen	geheinte	geheinte	geheinäte	geheinteB	geheintep	geheinteL	3.5829825401306152
ergräuen	ergräute	ergräute	ergräuteB	ergräutej	ergräutep	ergräuteI	3.264976739883423
versprucken	verspruckte	verspruckte	verspkruckte	verspruckteB	versprucktep	verspruckteÄ	4.719857692718506
entflauen	entflaute	entflaute	Kentflaute	entflauteB	entflauteL	entflautep	3.680342674255371
pitachisieren	pitachisierte	pitachisierte	pitachisiertey	pitachisiertev	pitachisierteM	pitachisierteB	5.607034683227539
getifulieren	getifulierte	getifulierte	getifulierteB	getifuliertey	getifulierteM	getifulierteU	5.56508207321167
verschlohlen	verschlohlte	verschlohlte	verschlohlteBte	verschlohltey	verschlöhlte	verschlohlteMe	5.748629570007324
errassen	errieße	errieße	errasste	errässte	errÜsste	errießeße	3.378035306930542
verschrempen	verschrempte	verschrempte	verschremptey	verschrempteZ	verschrempteÄ	verschremptWe	5.074280738830566
behellen	behellte	behellte	behelltep	behellteB	behellteP	behelltMe	3.485111951828003
schlellnen	schlellnte	schlellnte	schlellnteB	schlellnteÄ	schlellntep	schlellnteM	4.299922466278076
flüben	flübte	flübte	flüQbte	flüLbte	flüYbte	flübtep	2.9809799194335938
gräumiguieren	gräumiguierte	gräumiguierte	Agräumiguierte	gräumiguzierte	gräumiguierteB	gräumiguiertey	5.541009902954102
erleuchen	erleuchte	erleuchte	erleuchtep	erleuchteB	erleuchteL	erleuchtWe	3.971928834915161
feuen	feute	feute	feuteLte	feuteB	feuteZ	feuteè	2.4490275382995605
korphomolieren	korphomolierte	korphomolierte	korphomolierteLte	korphomolierteBte	korphomoliertext	korphomoliertey	6.272592067718506
kremben	krembte	krembte	Ekrembte	krembtep	krembteB	krembteL	3.1632330417633057
prekten	prektete	prektete	präkte	pkrektete	prekteteB	prektetep	3.4638609886169434
brechsern	brechserte	brechserte	brecMhserte	brechsekrte	brechseDrte	brechserteè	4.321078300476074
käueln	käuelte	käuelte	käulelte	Gkäuelte	käueltej	käuelteß	3.30782151222229
beleisten	beleistete	beleistete	beleistette	beleisteteU	beleisteteB	beleisteteG	4.652520179748535
kondentieren	kondentierte	kondentierte	kondentnierte	kondentierteB	kondentierteM	kondentiertey	5.204433917999268
korlogorieren	korlogorierte	korlogorierte	Gkorlogorierte	Pkorlogorierte	korlogoriertey	korlogorierteM	5.487082481384277
fundutieren	fundutierte	fundutierte	fundutießerte	fundutierteB	fundutierteM	fundutierteU	4.724277496337891
vertrünzen	vertrünzte	vertrünzte	vertrünzteB	vertrünzteè	vertrünztep	vertrünzteMe	4.110201358795166
verflafigungieren	verflafigungierte	verflafigungierte	verflaffigungierte	verflafigungierteG	verflafigungierteÜ	verflafigungierteB	7.258590221405029
verschröten	verschrötete	verschrötete	verschröttete	verschrötetey	verschröteteU	verschröteteG	5.2416768074035645
greinigen	greinigte	greinigte	grinige	greinigteP	greinigteG	greinigteB	3.8102171421051025
entkließen	entklösse	entklösse	entklöse	entklöspe	entklösseW	entklösseM	3.3580992221832275
defrieren	defröre	defröre	defrierte	defrore	defrörere	defrörte	3.6864426136016846
ränden	rändete	rändete	rändeteB	rändetep	rändeteG	rändetej	3.1228444576263428
bochtern	bochterte	bochterte	bochterteè	bochterteP	bochtertep	bochterteW	3.7240612506866455
verweißen	verweißte	verweißte	verwisse	verwieße	verweißteB	verweißteè	4.216459274291992
prestten	prästte	prästte	presttete	pröstte	prästtte	präste	3.074739933013916
spitieren	spitierte	spitierte	spditierte	spitvierte	spitiertep	spitierteB	3.820028305053711
krehren	krehrte	krehrte	Pkrehrte	Gkrehrte	kreehrte	krehrtep	3.0608415603637695
vermeiten	vermeitete	vermeitete	vermeiteteU	vermeiteteè	vermeiteteB	vermeitetep	4.367633819580078
plötten	plöttete	plöttete	plötteäte	plötteteB	plöttetep	plötteteG	2.821406364440918
sompen	sompte	sompte	sompäte	sompteB	somptep	sompteL	2.7733004093170166
stabeln	stabelte	stabelte	stabelteMe	stabWelte	stabxelte	stabelteè	3.4184083938598633
stähnen	stähnte	stähnte	stähntep	stähnteB	stähntej	stähntey	2.744382381439209
versillern	versillerte	versillerte	versillerteUve	versillterte	versillerteM	versillerteè	4.728991508483887
verwürfern	verwürferte	verwürferte	verwürferteUve	verwürferteè	verwürferteP	verwürferteM	4.3068060874938965
ergenen	ergänte	ergänte	ergente	ergächte	ergine	ergäne	4.006662845611572
brießen	brösse	brösse	brießte	brosse	brèsse	brösseB	3.852220058441162
vertracken	vertrackte	vertrackte	vertrackteB	vertrackteÄ	vertrackteè	vertracktep	4.676646709442139
verspussen	verspusste	verspusste	verspussteB	verspussteÄ	verspusstep	verspussteM	4.248897075653076
entwahnen	entwahnte	entwahnte	entwafnete	entwahnteB	entwahntep	entwahnteL	4.264970779418945
bereichten	bereichtete	bereichtete	bereichteteU	bereichtetey	bereichteteB	bereichteteÄ	5.040343761444092
bestäuen	bestäute	bestäute	Ibestäute	bestäuteB	bestäutej	bestäutep	3.5862860679626465
pockieren	pockierte	pockierte	pockierteè	pockiertep	pockierteB	pockierteM	4.225446701049805
erminitigen	erminitigte	erminitigte	erminitiogte	erminitidete	erminitigteG	erminitigteB	5.514110565185547
examieren	examierte	examierte	examieIrte	examiertep	examierteB	examierteè	3.904553174972534
pfrahnen	pfrahnte	pfrahnte	pfrafnete	pfrnahnte	pfraéhnte	pfrahnteB	3.450028896331787
verkluckern	verkluckerte	verkluckerte	verkluckertey	verkluckerteP	verkluckertev	verkluckerteU	5.7430219650268555
plechern	plecherte	plecherte	plecMherte	plecherteè	plechertep	plecherteP	3.920689105987549
kankieren	kankierte	kankierte	Gkankierte	Pkankierte	kankiertep	kankierteB	4.300089359283447
berandern	beranderte	beranderte	beranderteU	beranderteè	beranderteP	beranderteM	4.628201484680176
schläckeln	schläckelte	schläckelte	schläckelteU	schläckelteM	schläckelteW	schläckelteß	4.8138580322265625
verblahen	verblahte	verblahte	verblahteB	verblahteL	verblahtep	verblahtWe	3.9221413135528564
pautschieren	pautschierte	pautschierte	pautschiertey	pautschierteM	pautschierteU	pautschierteB	5.153549671173096
sangen<UNK>aus	sangengauste	sangengauste	sangenäuserte	sangeneauste	sangen-auste	sangenjauste	6.031365871429443
frünsteln	frünstelte	frünstelte	fkrünstelte	frünstGelte	frünstelteU	frünstelteè	4.668493270874023
gimmen	gimmte	gimmte	gimmteB	gimmteL	gimmtep	gimmteI	2.969067335128784
bekreißen	bekreißte	bekreißte	bekrisse	bekreißtQre	bekreißteB	bekreißteP	3.8229868412017822
beteistern	beteisterte	beteisterte	beteisterteU	beteisterteè	beteisterteP	beteisterteW	5.1088547706604
betrehsen<UNK>ab	betrehseniebe	betrehseniebe	betrehsenbabte	betrehsensabte	betrehsencabte	betrehsenhabte	9.215980529785156
verwechtigen	verwechtigte	verwechtigte	verwechtigtey	verwechtigteÜ	verwechtigteM	verwechtigtße	5.335378646850586
glaumern	glaumerte	glaumerte	Eglaumerte	Aglaumerte	glaumerteè	glaumertep	3.6376399993896484
splangen	splangte	splangte	splangtep	splangteB	splangteP	splangteM	3.3990888595581055
schlirten	schlirtete	schlirtete	schlirteteB	schlirteteU	schlirteteG	schlirtetep	4.583590507507324
rönden	röndete	röndete	röndeteB	röndetep	röndeteG	röndetej	3.143191337585449
besprenken	besprenkte	besprenkte	bespränke	besprenkteB	besprenkteZ	besprenkteÄ	3.955479145050049
dreiben	driebe	driebe	dreibte	driebeße	driebeBe	driebte	2.7289373874664307
entkammen	entkäme	entkäme	entkammte	entkämmte	entkümme	entkAmmte	4.239464282989502
kruckieren	kruckierte	kruckierte	Ekruckierte	kruckierteM	kruckierteÄ	kruckierteè	4.248491287231445
grurfen	grurfte	grurfte	Agrurfte	grürfte	grurftep	grurfteB	3.3885490894317627
stablen	stablte	stablte	stablete	stabl-te	stablHte	stablqte	3.523477792739868
vermintern	verminterte	verminterte	vermintearte	verminterteU	verminterteè	verminterteP	4.456686496734619
ermetten	ermettete	ermettete	ermettetepte	ermetteäte	hrmettete	ermetteteè	3.81687068939209
schwinzen	schwänze	schwänze	schwinzte	schwänzte	schwäche	schwönze	3.522332191467285
