src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
bohrleife	bohrleif	bohrleif	bohrliff	bohrleifM	bohrleiff	bohrleifk	3.4542791843414307
besitigen	besitig	besitig	besitigk	besitigM	besitigj	besitigZ	3.4835152626037598
brächsseln<UNK>her	brächsselnire	brächsselnire	brächsselnhre	brächsselnihre	brächsselnirhre	brächsselnchre	9.002904891967773
detetten	detette	detette	dettte	detetteM	detettei	detettex	3.2459938526153564
vertrachen	vertrach	vertrach	vertrachM	vertrachj	vertrachk	vertrachR	3.3511710166931152
kabilisieren	kabilisier	kabilisier	Gkabilisier	Dkabilisier	Pkabilisier	Ükabilisier	4.92983341217041
remonieren	remonier	remonier	kremonier	remonierj	remonierM	remonierk	3.409780979156494
rintern	rintre	rintre	rintrexe	rintare	rintreP	rintreb	2.983039617538452
klützeln	klützle	klützle	klützele	klützre	Pklützle	Gklützle	2.7824320793151855
verstern	verstre	verstre	verstare	verstäre	verstüre	verstreP	2.9780614376068115
erfiffern	erfiffre	erfiffre	erfiffrre	erfiffreP	erfiffreb	erfiffle	3.7684834003448486
deplizieren	deplizier	deplizier	deplizierM	deplizierj	deplizierk	deplizierY	4.323085784912109
kosteln	kostle	kostle	kostele	kostre	kostale	kostleP	2.763268232345581
konnerinieren	konnerinier	konnerinier	konnerinnier	konnerinierj	konnerinierF	konnerinierM	4.9510016441345215
belüten	belüte	belüte	Ubelüte	belüten	belüteß	belüteM	2.7244644165039062
vertumpfen	vertumpf	vertumpf	vertumpft	vertumpff	Ävertumpf	vertumpfM	3.542842149734497
schweuden	schweude	schweude	schweudei	schweudeM	schweudec	schweuden	3.9355225563049316
rodieren	rodier	rodier	rodierj	rodierM	rodierF	rodiere	2.973757028579712
darbautieren	darbautier	darbautier	darbautierM	darbautierj	darbautierR	darbautiery	4.127927780151367
schwürfern	schwürfre	schwürfre	schwürfrre	schwürfere	schwürfle	schwürfreP	3.482569456100464
grinnen	grinn	grinn	Egrinn	Agrinn	grinnj	grinnA	2.5219030380249023
vermachstrießen	vermachstrieß	vermachstrieß	vermacAhstrieß	vermachstrießt	vermachstrießR	vermachstrießx	5.735701560974121
beschlachen	beschlach	beschlach	beschlachj	beschlachM	beschlachk	beschlachR	4.141758918762207
britken	britk	britk	bkritk	britke	Fbritk	britkF	2.3556549549102783
verbehlen	verbehl	verbehl	verbiehl	verbehlM	verbehli	verbehln	3.3658640384674072
stäulen	stäul	stäul	Gstäul	Zstäul	Pstäul	stäulj	1.8297547101974487
ernarkeln	ernarkle	ernarkle	ernarklexe	ernarkele	ernarkleP	ernarkleQ	3.57770037651062
kommorinieren	kommorinier	kommorinier	kommorinierj	kommorinierF	kommorinierM	kommorinierR	4.960180759429932
besonsen	besons	besons	Fbesons	besonsn	besonsM	besonst	2.706629753112793
erschlissen	erschliss	erschliss	erschlissM	erschlisst	erschlissR	erschlissj	4.289432048797607
erschwintern	erschwintre	erschwintre	erschwintle	erschwintere	erschwintreP	erschwintrex	4.737016677856445
bleckeln	bleckle	bleckle	blecklexe	bleckele	bleckleP	bleckre	3.223541498184204
bautsern	bautsre	bautsre	bautsare	bautsrre	bautsreP	bautsreQ	2.659722328186035
erwängern	erwängre	erwängre	erwängrexe	erwängle	erwängrre	erwängreP	3.433046579360962
kepsen	keps	keps	Pkeps	Fkeps	kepst	kepsn	2.2365591526031494
gewückeln	gewückle	gewückle	gewücklexe	gewückele	gewückre	gewückleP	3.721097946166992
verzüchen	verzüch	verzüch	verzüchne	verzüche	verzücht	verzüchM	3.7208497524261475
erfleigen	erfleig	erfleig	erflieg	erfleign	erfleigM	erfleigk	3.373516798019409
bebannen	bebann	bebann	bebacne	bebannj	bebanne	bebannn	2.826291561126709
pfleisen	pfleis	pfleis	pfleisn	pfleist	pfleide	pfleisj	2.4578683376312256
bestlöffen	bestlöff	bestlöff	bestlöfft	Fbestlöff	bestlöffx	bestlöffM	3.4429476261138916
blessen<UNK>auf	blesseniauf	blesseniauf	blessengauf	blessenvauf	blessenkauf	blessennauf	7.553208351135254
gondren<UNK>ein	gondrengei	gondrengei	gondreng	gondrenie	gondrengie	gondrenkei	6.105816841125488
verstiffen	verstiff	verstiff	vßerstiff	Äverstiff	verstifft	verstiffx	3.2384023666381836
knetzen<UNK>ein	knetzengei	knetzengei	knetzeng	knetzenie	knetzengie	knetzensei	5.900169372558594
kommeln	kommle	kommle	kommlexe	kommele	kommleP	kommleQe	2.549957036972046
stardeten	stardete	stardete	starditt	stardette	stardàete	stardite	3.4939212799072266
korlasilisieren	korlasilisier	korlasilisier	Gkorlasilisier	Pkorlasilisier	Dkorlasilisier	korlasilisierF	5.473365306854248
komanidieren	komanidier	komanidier	Gkomanidier	Dkomanidier	Ükomanidier	komanidierj	4.467213153839111
kelben	kelb	kelb	Pkelb	Dkelb	kelbe	kelbj	2.0762546062469482
pfürmen	pfürm	pfürm	pfürme	pfürmR	pfürmM	pfürmj	2.3673014640808105
gewärten	gewärte	gewärte	gewärten	gewärtex	gewärteM	gewärtei	3.107189655303955
flübern	flübre	flübre	flübrexe	flübreQe	flübere	flübreP	2.3561348915100098
babeln	bable	bable	bableQe	bablexe	babele	bableP	2.5212695598602295
erspotten	erspotte	erspotte	erspotten	erspottei	erspotteM	erspottex	3.114959239959717
knotronieren	knotronier	knotronier	Gknotronier	Pknotronier	Dknotronier	Üknotronier	4.726103782653809
erschleiden	erschleide	erschleide	erschleidei	erschleideß	erschleideM	erschleidec	4.408164978027344
krepsen	kreps	kreps	kkreps	Pkreps	Fkreps	krepst	2.4859845638275146
belöffen	belöff	belöff	belöfft	belöffje	Fbelöff	belöffx	2.6112303733825684
dehompren	dehompre	dehompre	dehompr	dehompra	dehompri	dehomprn	3.6575393676757812
verspreinen	versprein	versprein	vpersprein	verspreink	verspreinn	verspreinj	4.226302146911621
entlagen	entlag	entlag	Fentlag	entlagn	entlage	entlagj	2.686765432357788
punden	punde	punde	punden	pundeß	pundeM	pundee	2.3933475017547607
beweifen	beweif	beweif	bewiff	beweift	beweifj	beweifM	2.687185287475586
krapfeln	krapfle	krapfle	krapflexe	kkrapfle	Pkrapfle	krapfleP	2.8279738426208496
plädeten	plädete	plädete	plädeteM	plädite	plädeteß	plädetex	3.2651476860046387
fiserungen	fiserung	fiserung	ffiserung	fiserungM	fiserungk	fiserungR	3.796478271484375
erstringen	erstring	erstring	Ferstring	erstringk	erstringM	erstringj	3.93933367729187
begräben	begräb	begräb	bgegräb	begräbe	begräbj	begräbx	3.094285488128662
destähen	destäh	destäh	Udestäh	dhestäh	destähj	destähR	2.992666244506836
prorieren	prorier	prorier	prorierj	proriere	prorierM	prorierk	2.919414758682251
versäufern	versäufre	versäufre	versäufere	Äversäufre	vßersäufre	versäufrexe	3.6465389728546143
grenken	grenk	grenk	Egrenk	gkrenk	grenke	grenkF	2.2783172130584717
seiben	seib	seib	seibe	seibj	seibM	seibA	1.910860538482666
ersäffen	ersäff	ersäff	ersäfft	ersäffx	ersäffj	ersäffn	2.8013415336608887
ehren<UNK>aus	ehreneaus	ehreneaus	ehrenaus	ehrenvaus	ehreniaus	ehrenkaus	5.889754295349121
knuttern	knuttre	knuttre	Gknuttre	Fknuttre	knuttare	knuttle	3.3206915855407715
knuszen	knusz	knusz	Gknusz	Pknusz	Fknusz	Eknusz	2.3634111881256104
verleißen	verleiß	verleiß	verliss	verleißt	verleiße	verleißn	3.5901267528533936
bunsten	bunste	bunste	bunstQte	bunsten	Ubunste	bunstee	2.672706127166748
verleifen	verleif	verleif	verliff	verleife	verleift	verleifn	3.3296875953674316
streisten	streiste	streiste	streistei	streisteM	streisten	streistex	3.550884962081909
verkartanzen	verkartanz	verkartanz	verkaartanz	verkartande	verkartanzR	verkartanzM	3.562129259109497
krerken	krerk	krerk	Pkrerk	krerke	krerkj	krerkF	2.8816258907318115
depinieren	depinier	depinier	depinierj	depinierM	depinierk	depinierY	3.6977357864379883
ragen<UNK>wort	ragenewort	ragenewort	ragengwort	rageneworte	ragenewortrt	ragenawort	5.2469305992126465
verbandern	verbandre	verbandre	verbandrexe	verbandrre	verbandreP	verbandreb	4.322271347045898
schluttern	schluttre	schluttre	schluttrexe	schluttle	schluttreP	schluttreQ	4.153700351715088
erstalltern	erstalltre	erstalltre	erstalltrexe	erstalltreDe	erstalltere	erstalltreP	4.22230863571167
desplachen	desplach	desplach	desplachM	desplachj	desplachk	desplacPh	3.233518600463867
brösen<UNK>aus	bröseniaus	bröseniaus	bröseneaus	brösensaus	brösengaus	brösenvaus	6.25193977355957
versteiten	versteite	versteite	Äversteite	versteiteM	versteiteß	versteitex	4.094184398651123
ermalschen	ermalsch	ermalsch	ermalscLe	ermalschM	ermalschi	ermalschj	3.6954219341278076
verweifen	verweif	verweif	verweife	verweift	verweifn	verweiff	3.6406593322753906
grissen	griss	griss	Egriss	grisst	grissM	grissj	2.3584117889404297
seidern	seidre	seidre	seidrexe	seidare	seidreQre	seidreP	2.804135799407959
grapieren	grapier	grapier	Egrapier	Agrapier	grapierj	grapierM	3.3696179389953613
geheinen	gehein	gehein	geheich	geheinj	geheine	geheink	3.0369420051574707
ergräuen	ergräu	ergräu	ergräuj	ergräuR	ergräuM	ergräuk	2.4786319732666016
versprucken	verspruck	verspruck	vßerspruck	verspruckn	verspruckj	verspruckM	4.030325412750244
entflauen	entflau	entflau	Fentflau	Kentflau	entflauj	entflauR	3.213510274887085
pitachisieren	pitachisier	pitachisier	pitachisierj	pitachisierM	pitachisierF	pitachisierR	4.783986568450928
getifulieren	getifulier	getifulier	getifulierM	getifulierj	getifulierR	getifulierF	4.499175548553467
verschlohlen	verschlohl	verschlohl	verschlohlM	verschlohlF	verschlohlk	verschlohlR	4.2053093910217285
errassen	errass	errass	Ferrass	errasst	errassn	errassM	2.6724677085876465
verschrempen	verschremp	verschremp	verschrempo	verschrempM	verschrempj	verscHremp	4.689156532287598
behellen	behell	behell	behellj	behelln	behellF	behellt	2.7639825344085693
schlellnen	schlelln	schlelln	schlellne	schlellch	schlellnn	schlellnk	3.9134786128997803
flüben	flüb	flüb	flübe	flübj	flübM	flübA	1.962986946105957
gräumiguieren	gräumiguier	gräumiguier	Egräumiguier	Agräumiguier	gräumiguierj	gräumiguierM	4.473521709442139
erleuchen	erleuch	erleuch	erleuchne	erleucKe	erleuchj	erleuchR	3.5095551013946533
feuen	feu	feu	fReu	fWeu	feuj	feuF	1.497059941291809
korphomolieren	korphomolier	korphomolier	Dkorphomolier	Ükorphomolier	Gkorphomolier	korphomolierF	4.80347204208374
kremben	kremb	kremb	kkremb	Pkremb	krembj	krembc	2.3467559814453125
prekten	prekte	prekte	pkrekte	prekten	prekteM	prekteß	2.9267828464508057
brechsern	brechsre	brechsre	brechsrre	brechsreP	brechsreQ	brichsre	3.506817579269409
käueln	käule	käule	käulele	käuleQe	käuele	Gkäule	2.209332227706909
beleisten	beleiste	beleiste	Fbeleiste	beleistei	beleisteM	beleisten	3.1687252521514893
kondentieren	kondentier	kondentier	Gkondentier	Dkondentier	Pkondentier	kondentierM	4.445064544677734
korlogorieren	korlogorier	korlogorier	Dkorlogorier	Ükorlogorier	Gkorlogorier	Pkorlogorier	4.585488796234131
fundutieren	fundutier	fundutier	fundutierM	fundutierj	fundutierR	fundutiery	3.934661865234375
vertrünzen	vertrünz	vertrünz	Ävertrünz	vertrünzM	vertrünzR	vertrünzt	3.6171820163726807
verflafigungieren	verflafigungier	verflafigungier	verflaffigungier	verflafigungierj	verflafigungierF	verflafigungierM	6.099319934844971
verschröten	verschröte	verschröte	verschrötei	verschröteM	verschrötex	verschröteß	4.279119968414307
greinigen	greinig	greinig	Egreinig	Agreinig	greinigk	greinigM	3.194854259490967
entkließen	entkließ	entkließ	Fentkließ	entklfieß	Kentkließ	entkließt	3.7604212760925293
defrieren	defrier	defrier	defrierM	defrierj	defrierR	defrierF	3.3027868270874023
ränden	rände	rände	rändeß	rändej	ränden	rändeM	2.505838632583618
bochtern	bochtre	bochtre	bochtrexe	bochtrre	bochtreP	bochtreb	2.9894156455993652
verweißen	verweiß	verweiß	verweißt	verweiße	verweißn	verweißk	3.407947540283203
prestten	prestte	prestte	pristt	prestteM	presttei	prestten	3.2286107540130615
spitieren	spitier	spitier	spAitier	spitierj	spitierM	spitierk	2.9288864135742188
krehren	krehr	krehr	kriehr	kreehr	Dkrehr	krehrj	2.34743332862854
vermeiten	vermeite	vermeite	vermeiten	vermeiteM	vermeiteß	vermeitex	3.5601229667663574
plötten	plötte	plötte	plötteß	plöttei	Uplötte	plötteM	2.4312570095062256
sompen	somp	somp	sompj	sompß	sompA	sompF	2.0410754680633545
stabeln	stable	stable	stablexe	stabele	stäble	stableP	2.6692895889282227
stähnen	stähn	stähn	stäqne	stäéhn	stähnj	stähnk	2.3475911617279053
versillern	versillre	versillre	versillrere	versillrexe	versillere	versillreP	3.872072219848633
verwürfern	verwürfre	verwürfre	verwürfle	verwürfere	verwürfrre	verwürfreP	3.6576993465423584
ergenen	ergen	ergen	ergin	ergene	Bergen	ergenj	2.463881731033325
brießen	brieß	brieß	Fbrieß	bkrieß	brießx	brießM	2.3457674980163574
vertracken	vertrack	vertrack	vertracke	Ävertrack	vertrackn	vertrackx	3.4561569690704346
verspussen	verspuss	verspuss	vßerspuss	vperspuss	Äverspuss	verspusst	3.713825225830078
entwahnen	entwahn	entwahn	Fentwahn	wentwahn	entwafne	Kentwahn	3.080577850341797
bereichten	bereichte	bereichte	bereichtei	bereichteM	bereichtex	bereichteß	4.185316562652588
bestäuen	bestäu	bestäu	stäutäu	Fbestäu	Ubestäu	bestäuj	2.7648086547851562
pockieren	pockier	pockier	pockierj	pockierM	pockierk	pockierY	3.106382369995117
erminitigen	erminitig	erminitig	erminitigM	erminitigk	erminitigR	erminitigj	3.87367844581604
examieren	examier	examier	Bexamier	examierj	examierM	examiere	3.5477185249328613
pfrahnen	pfrahn	pfrahn	pfraéhn	pfrahnn	pfrahnj	pfrahne	2.649724006652832
verkluckern	verkluckre	verkluckre	verkluckrexe	verkluckreP	verkluckreQ	verkluckreb	4.702008247375488
plechern	plechre	plechre	plechrexe	plichre	plechren	plechreP	3.235382318496704
kankieren	kankier	kankier	Gkankier	Dkankier	Pkankier	Ukankier	3.410844087600708
berandern	berandre	berandre	berandrexe	berandrre	berandreQe	berandreP	4.006987571716309
schläckeln	schläckle	schläckle	schläckele	schläckre	schläcklexe	schläckleRe	4.464197635650635
verblahen	verblah	verblah	Äverblah	verblahe	verblahR	verblahj	3.2624785900115967
pautschieren	pautschier	pautschier	pautschierj	pautschierM	pautschierF	pautschierR	4.489724159240723
sangen<UNK>aus	sangengaus	sangengaus	sangeneaus	sangeniaus	sangenaus	sangenbaus	4.663102626800537
frünsteln	frünstle	frünstle	frünstlexe	frünstre	frünstble	frünstleP	3.3850197792053223
gimmen	gimm	gimm	gimmj	gimmo	gimmß	gimmG	1.86903977394104
bekreißen	bekreiß	bekreiß	bekreißt	bekreiße	bekreißR	bekreißn	2.9110355377197266
beteistern	beteistre	beteistre	beteistrexe	beteistere	betiestre	beteistreP	4.138175964355469
betrehsen<UNK>ab	betrehseniab	betrehseniab	betrehsensab	betrehsenhab	betrehsencab	betrehsenab	7.923257827758789
verwechtigen	verwechtig	verwechtig	verwechtigk	verwechtigM	verwechtigF	verwechtigR	4.49961519241333
glaumern	glaumre	glaumre	Eglaumre	Aglaumre	glaumreP	glaumren	3.2071499824523926
splangen	splang	splang	splangn	splange	splangM	splangj	2.5300304889678955
schlirten	schlirte	schlirte	schlirten	schlirtei	schlirteM	schlirtex	3.6498184204101562
rönden	rönde	rönde	röndeß	rönden	röndeM	röndeF	2.0630996227264404
besprenken	besprenk	besprenk	besprenke	besprenkn	besprenkt	besprenkS	3.6814377307891846
dreiben	dreib	dreib	Vdreib	dreibj	dreibe	dreibA	2.71698260307312
entkammen	entkamm	entkamm	Fentkamm	entkammt	entkammß	entkammj	3.0874712467193604
kruckieren	kruckier	kruckier	Pkruckier	Ekruckier	Ükruckier	kkruckier	3.8307764530181885
grurfen	grurf	grurf	Egrurf	Agrurf	grurff	grurfM	2.569847345352173
stablen	stabl	stabl	stable	stabln	stablK	stablß	3.1097960472106934
vermintern	vermintre	vermintre	vermintrexe	vermintere	vermintle	vermintreP	4.029175758361816
ermetten	ermette	ermette	ermetteM	ermettei	ermettex	ermetteß	2.8921210765838623
schwinzen	schwinz	schwinz	schwinze	schwinzR	schwinzn	schwinzj	3.432734966278076
verbreischen	verbreisch	verbreisch	verbreiscde	verbreiscYh	verbreiscéh	verbreischM	4.552836894989014
dalinieren	dalinier	dalinier	Udalinier	dalinierj	dalinierM	dalinierk	3.618610143661499
schriebeln	schrieble	schrieble	schriebre	schriebele	schrieblexe	schriebleQe	4.068385124206543
verleugen	verleug	verleug	verleugn	verleugj	verleugä	verleugM	3.2652335166931152
strafeien<UNK>zirung	strafeieniziru	strafeieniziru	strafeieneziru	strafeiensziru	strafeien-ziru	strafeienrziru	8.488289833068848
flungen	flung	flung	flungM	flungF	flungn	flungj	2.2643096446990967
segieren	segier	segier	segierj	segierM	segierF	segieri	2.964254140853882
verlörstigen	verlörstig	verlörstig	verlörstiüg	verlörstigk	verlörstigM	verlörstigR	4.223917484283447
erkorphorten	erkorphorte	erkorphorte	erkorphorten	erkorpAhorte	erkorphortei	erkorphorteM	4.613203525543213
ergläcken	ergläck	ergläck	ergläcke	ergläckt	ergläckx	ergläckn	3.195103645324707
ermunden	ermunde	ermunde	ermunden	ermundeM	ermundeß	ermundec	3.0880067348480225
besenen	besen	besen	besin	besene	besech	besenj	2.4091548919677734
betreichen	betreich	betreich	betreichj	betreichk	betreichM	betreichR	3.7825121879577637
plirnen	plirn	plirn	plikne	plidne	plirne	plirnj	2.5972588062286377
pronssäbern	pronssäbre	pronssäbre	pronssäbere	pronssäbrere	pronssäbrexe	pronssäble	4.224891185760498
schartoffisieren	schartoffisier	schartoffisier	schartoffisierF	schartoffisiere	schartoffisierR	schartoffisierj	5.9198994636535645
dräufen	dräuf	dräuf	Vdräuf	Udräuf	dräufe	dräufj	2.2278127670288086
entwitzeln	entwitzle	entwitzle	entwitzlexe	wentwitzle	entwitzre	entwitzleP	4.046754360198975
riegen<UNK>zu	riegengzu	riegengzu	riegengz	riegenizu	riegengze	riegenaz	4.810319423675537
vorschultigen	vorschultig	vorschultig	vorscvhultig	vorschultigM	vorschultigk	vorschultigF	4.970434188842773
soberten	soberte	soberte	soberten	sobertee	soberteM	sobertec	3.0446650981903076
errungenstrieben	errungenstrieb	errungenstrieb	errungenstriebe	errungenstriebj	errungenstriebx	errungenstriebk	5.3348846435546875
erblössen	erblöss	erblöss	erblösst	erblössM	erblössx	erblössj	2.7886593341827393
belutteln	beluttle	beluttle	beluttre	beluttlexe	beluttleRe	Fbeluttle	3.4276270866394043
verstagen	verstag	verstag	verstagn	verstagM	verstage	verstagj	3.184994697570801
kabern	kabre	kabre	kabreQe	kabrexe	kabere	kabreP	2.130565643310547
fügern	fügre	fügre	fügrexe	fügle	fügreP	fügreb	2.1439573764801025
verspriesen	verspries	verspries	verspriest	verspriesM	verspriesk	verspriesj	3.8539986610412598
