src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
bekilgen	bekilgt	bekilgt	bekilgtFt	bekilgtÖt	bekilgtKt	bekilgtd	3.6879894733428955
besopben	besopbt	besopbt	besopbtKt	besopbtvt	besopbt-t	besopbtd	3.14528226852417
verklaten	verklatet	verklatet	veklatet	verklattet	verklatetKt	verklatetYt	4.054713726043701
kunsen	kunst	kunst	kunstFt	kunstKt	kunstZt	kunstQt	2.552518129348755
grutchen	grutcht	grutcht	grutchtEt	grutchtFt	grutchtZt	grutchtKt	2.98533296585083
suchtigen	suchtigt	suchtigt	suchtigtFt	suchtigtKt	suchtigtÖt	suchtiügt	3.510119676589966
suttallisieren	suttallisiert	suttallisiert	suttallisiertFt	suttallisiertvt	suttallisiertÖt	suttallisiertKt	4.9796037673950195
kreinern	kreinert	kreinert	kreinertEt	kreinertvt	kreinertÖt	Ekreinert	3.909796953201294
degen<UNK>um	degengumt	degengumt	degenäumt	degeniumt	degenaumt	degenmumt	5.644791603088379
prienstollen	prienstollt	prienstollt	prienstolltvt	prienstolltKt	prienstolltNt	prienstolltFt	4.650939464569092
bustrunden	bustrundet	bustrundet	bustrundetKt	bustrundetFt	bustrundetEt	bustrundetd	4.246347904205322
protern	protert	protert	protertEt	protertvt	protertÖt	pkrotert	3.048199415206909
entschlaften	entschlaftet	entschlaftet	entschläftet	entschlaftetßt	entschlaftetFt	entschlaftetKt	5.584739685058594
klinsen	klinst	klinst	klinstFt	klinstQt	klinstZt	Eklinst	2.891758441925049
stlapen	stlapt	stlapt	stlaptZt	stlaptzt	stlaptKt	stlaptFt	2.7550666332244873
spürzen	spürzt	spürzt	spürztQt	spürztZt	spükrzt	spüUrzt	2.85823130607605
darbotieren	darbotiert	darbotiert	darbotiertÖt	darbotiertEt	darbotiertFt	darbotiertd	4.526505947113037
spuschen	spuscht	spuscht	spuschtQcht	spuschtZt	spuschtEt	spuscüet	3.254549980163574
bewünsten	bewünstet	bewünstet	bewünstetKt	bewünstetEt	bewünsttet	bewünstetd	3.643261194229126
sagen<UNK>aus	sagengaust	sagengaust	sageneaust	sageniaust	sagenmaust	sagengaustKt	5.226624488830566
versprechsen	versprechst	versprechst	versprichst	versprvechst	verspr-chst	versprächst	5.784329414367676
ernungen	ernungt	ernungt	ernungtFt	ernungtzt	ernungtKt	ernungtn	3.467078447341919
vermauen	vermaut	vermaut	vermautnt	vermautzt	vermautKt	vermautFt	3.2257792949676514
bohrleife	bohrleift	bohrleift	bohrleiftift	bohrleiftFt	bohrlifft	bohrlefift	3.8257339000701904
besitigen	besitigt	besitigt	besitigtKt	besitigtFt	besitigtEt	besitidet	3.757211208343506
brächsseln<UNK>her	brächsselnihert	brächsselnihert	brächsselnshert	brächsselnchert	brächsselnhert	brächsselnnhert	7.2985148429870605
detetten	detettet	detettet	detettetEt	detettetKt	detettetYt	dettettet	3.9481639862060547
vertrachen	vertracht	vertracht	verträcht	vertrachtKt	vertrachtZt	vertrachtFt	3.9565935134887695
kabilisieren	kabilisiert	kabilisiert	kabilisiertFt	kabilisiertvt	kabilisiertÖt	Ekabilisiert	4.915627956390381
remonieren	remoniert	remoniert	remoniertÖt	remoniertvt	remonieDrt	rmemoniert	3.9937541484832764
rintern	rintert	rintert	rintertEt	rintertvt	rintertÖt	rintertzt	3.2758047580718994
klützeln	klützelt	klützelt	klützeltEt	klützeltKt	Gklützelt	Eklützelt	3.247673988342285
verstern	verstert	verstert	verstertvt	verstertEt	verstertKt	verstertzt	3.649932861328125
erfiffern	erfiffert	erfiffert	erfiffertEt	erfiffertvt	erfiffertÖt	erfiffertd	4.21373176574707
deplizieren	depliziert	depliziert	depliziertEt	depliziertÖt	depliziertFt	depliziertd	4.451153755187988
kosteln	kostelt	kostelt	kosteltKt	kosteltEt	Ekostelt	Gkostelt	3.2749745845794678
konnerinieren	konneriniert	konneriniert	konneriniertFt	konneriniertvt	konneriniertKt	konneriniertEt	5.333822250366211
belüten	belütet	belütet	belütetKt	belütetEt	belütetSt	belütetd	2.8413405418395996
vertumpfen	vertumpft	vertumpft	vertumpftKt	vertumpftEt	vertumpftvt	vertumpftd	3.7216897010803223
schweuden	schweudet	schweudet	schweudetKt	schweudetEt	schweudetFt	schweudeEt	3.6752355098724365
rodieren	rodiert	rodiert	rodiertEt	rodiertÖt	rodiertvt	rodiertd	3.101294994354248
darbautieren	darbautiert	darbautiert	darbautiertFt	darbautiertvt	darbautiertEt	darbautiertd	4.736412525177002
schwürfern	schwürfert	schwürfert	schwürfertEt	schwürfertÖt	schwürfertKt	schwürfDert	4.844126224517822
grinnen	grinnt	grinnt	grinntFt	grinntit	grinntvt	grinnst	2.7382383346557617
vermachstrießen	vermachstrießt	vermachstrießt	vermachstrießtKt	vermachstrießtFt	vermachstrießtöt	vermachstrießtQt	6.277492523193359
beschlachen	beschlacht	beschlacht	beschlächt	beschlachtKt	beschlachtZt	beschlDacht	4.893646717071533
britken	britkt	britkt	britktFt	britktEt	britktKt	britktmt	2.6823647022247314
verbehlen	verbiehlt	verbiehlt	verbehlt	verbichlt	verbimlt	verbizlt	5.167289733886719
stäulen	stäult	stäult	stäultÖt	stäultzt	stäultKt	stäulst	2.6982569694519043
ernarkeln	ernarkelt	ernarkelt	ernarkeltKt	ernarkeltzt	ernarkeltEt	ernarkeltYt	4.068379878997803
kommorinieren	kommoriniert	kommoriniert	kommoriniertFt	kommoriniertvt	kommoriniertKt	kommoriniertEt	5.465517520904541
besonsen	besonst	besonst	besonstFt	besonstKt	besonstQn	besonstd	2.7317898273468018
erschlissen	erschlisst	erschlisst	erschlisstöt	erschlisstZt	erschlisstFt	erschlisstd	4.414876937866211
erschwintern	erschwintert	erschwintert	erschwintertvt	erschwintertEt	erschwintertFt	erschwintertßt	5.387503623962402
bleckeln	bleckelt	bleckelt	bleckeltKt	bleckeltEt	bleckeltd	bleckelEt	3.3650426864624023
bautsern	bautsert	bautsert	bautseÖert	bautsertEt	bautsertKt	bautseIrt	3.5905497074127197
erwängern	erwängert	erwängert	erwängertvt	erwängertEt	erwängertKt	erwängertd	3.747202157974243
kepsen	kepst	kepst	kepstKt	kepstZt	kepstöt	kepstFt	2.24588680267334
gewückeln	gewückelt	gewückelt	gewückeltKt	gewückeltEt	gewückeltRt	gewückeltvt	3.7715001106262207
verzüchen	verzücht	verzücht	verzüchtZt	verzüchtKt	verzüchtFt	verzüchst	3.917757272720337
erfleigen	erfleigt	erfleigt	erfleigtFt	erfleigtKt	erfleigtÖt	erfleigtZt	3.6322970390319824
bebannen	bebannt	bebannt	bebanntnt	bebanntFt	bebanntzt	bebanntmt	3.2339322566986084
pfleisen	pfleist	pfleist	pfleistFt	pfleistZt	pfleistQt	pfleQist	3.584885358810425
bestlöffen	bestlöfft	bestlöfft	bestlöfftKt	bestlöfftbt	bestlöfftVt	bestlöfftd	3.7699177265167236
blessen<UNK>auf	blessenzauft	blessenzauft	blessennauft	blessen-auft	blesseniauft	blessenvauft	7.726296901702881
gondren<UNK>ein	gondrenzeit	gondrenzeit	gondrengeit	gondrenneit	gondrenieit	gondrenniet	6.514554023742676
verstiffen	verstifft	verstifft	verstifftöt	verstifftKt	verstifftvt	verstifftd	4.123920440673828
knetzen<UNK>ein	knetzengeit	knetzengeit	knetzenieit	knetzenniet	knetzenseit	knetzenzeit	7.018312454223633
kommeln	kommelt	kommelt	kommeltKt	kommeltzt	Ekommelt	Gkommelt	3.333078384399414
stardeten	stardetet	stardetet	starditet	starditt	stardettet	stardetetKt	4.0653228759765625
korlasilisieren	korlasilisiert	korlasilisiert	korlasilisiertFt	korlasilisiertKt	Gkorlasilisiert	Ekorlasilisiert	5.840541362762451
komanidieren	komanidiert	komanidiert	komanidiertFt	komanidiertvt	Gkomanidiert	Ekomanidiert	4.685689449310303
kelben	kelbt	kelbt	kelbtöt	kelbtZt	kelbtKt	Mkelbt	2.3158180713653564
pfürmen	pfürmt	pfürmt	pfürmtKt	pfürmtvt	pfürmtEt	pfükrmt	2.864333152770996
gewärten	gewärtet	gewärtet	gewärtetEt	gewärtetàt	gewärtetYt	gewärtetd	3.532252788543701
flübern	flübert	flübert	flübertEt	flübertvt	flübWert	flübvert	3.0744123458862305
babeln	babelt	babelt	babeltEt	babeltKt	babeltvt	babBelt	2.6904232501983643
erspotten	erspottet	erspottet	erspottetKt	erspottetEt	erspottetYt	erspottetd	3.6410021781921387
knotronieren	knotroniert	knotroniert	knotroniertFt	knotroniertvt	knotroniertNt	Gknotroniert	4.880930423736572
erschleiden	erschleidet	erschleidet	erschleidetKt	erschleidetFt	erschleidetEt	erschleidetvt	5.191242218017578
krepsen	krepst	krepst	krepstöt	Gkrepst	Ekrepst	Pkrepst	2.6038832664489746
belöffen	belöfft	belöfft	belifft	belofft	belöfftöt	belöfftbt	3.1789562702178955
dehompren	dehomprt	dehomprt	dehompret	dehomprit	dehomprtvt	dehomprot	3.6026391983032227
verspreinen	verspreint	verspreint	verspreintFt	verspreintßt	verspreinst	versprezint	4.1686553955078125
entlagen	entlägt	entlägt	entlagt	entlägtFt	entlägtÖt	entlägtZt	3.1154632568359375
punden	pundet	pundet	pundetKt	pundetvt	pundetEt	pundetZt	2.8354227542877197
beweifen	beweift	beweift	bewifft	beweiftzt	beweiftöt	beweifst	3.4372382164001465
krapfeln	krapfelt	krapfelt	krapfeltKt	Ekrapfelt	Gkrapfelt	krapfGelt	3.5285284519195557
plädeten	plädetet	plädetet	plädetetEt	plädetetKt	plädetetÖt	plädetetàt	3.127045154571533
fiserungen	fiserungt	fiserungt	fiserungtFt	fiserungtKt	fiserungtzt	ffiserungt	4.197009086608887
erstringen	erstringt	erstringt	erstringtFt	erstringtKt	erstringtZt	erstrZingt	4.099740982055664
begräben	begräbt	begräbt	begräbtZt	begräbtFt	bgegräbt	begräubt	3.205662250518799
destähen	destäht	destäht	destähtFt	destähtZt	destähtÖt	destähst	3.3337671756744385
prorieren	proriert	proriert	proriertÖt	proriertEt	proriertvt	pkroriert	3.503959894180298
versäufern	versäufert	versäufert	versäufertvt	versäufertKt	versäufertEt	versäufertÖt	4.303852558135986
grenken	grenkt	grenkt	grenktFt	grenktZt	grenktEt	Egrenkt	2.657571315765381
seiben	seibt	seibt	seibtZt	seibtKt	seibt-t	seibtvt	2.2366347312927246
ersäffen	ersäfft	ersäfft	ersäfftöt	ersäfftVt	ersäfftzt	ersäfftd	3.412006139755249
ehren<UNK>aus	ehreneaust	ehreneaust	ehreniaust	ehrengaust	ehrenvaust	ehrenaust	6.649424076080322
knuttern	knuttert	knuttert	knuttertEt	knuttertvt	Gknuttert	Eknuttert	3.2472009658813477
knuszen	knuszt	knuszt	knusztQt	knusztFt	knusztKt	Gknuszt	2.613370656967163
verleißen	verleißt	verleißt	verleißtQlt	verlisst	verleißtZt	verleißtKt	3.2862913608551025
bunsten	bunstet	bunstet	bunstetKt	bunstetEt	bunstetQt	bunstetd	3.3587307929992676
verleifen	verleift	verleift	verleiftZt	verleiftzt	verleiftFt	verlifft	3.752474784851074
streisten	streistet	streistet	streistetEt	streistetKt	streistetYt	streistqet	4.095399856567383
verkartanzen	verkartanzt	verkartanzt	verkartanztFt	verkartanztKt	verkartanztZt	verkartanztvt	4.47217321395874
krerken	krerkt	krerkt	krerktFt	krerktEt	Ekrerkt	Gkrerkt	2.909871816635132
depinieren	depiniert	depiniert	depiniertÖt	depiniertEt	depiniertvt	depiniertd	4.0072736740112305
ragen<UNK>wort	ragenewort	ragenewort	ragenewortet	ragengwort	ragengwortet	ragenewortqt	6.1540985107421875
verbandern	verbandert	verbandert	verbandertvt	verbandertKt	verbandertEt	verbandertzt	4.458423137664795
schluttern	schluttert	schluttert	schluttertEt	schluttertKt	schluttertvt	schluttertÖt	4.509754657745361
erstalltern	erstalltert	erstalltert	erstalltertEt	erstalltertFt	erstalltertÖt	erstalltertßt	4.42208194732666
desplachen	desplacht	desplacht	desplächt	desplachtKt	desplachtZt	desplachtFt	4.1028547286987305
brösen<UNK>aus	brösengaust	brösengaust	bröseniaust	brösenzaust	brösenvaust	brösen-aust	7.089540004730225
versteiten	versteitet	versteitet	versteitetKt	versteitetvt	versteitetYt	verstezitet	4.891422271728516
ermalschen	ermalscht	ermalscht	ermalschtKt	ermalschtZt	ermalschtFt	ermalschtd	4.227710247039795
verweifen	verweift	verweift	verweiftQwt	verweiftzt	verweiftZt	verweiftd	4.027990341186523
grissen	grisst	grisst	grisstZt	grisstQt	grisstFt	grisstEt	2.5343925952911377
seidern	seidert	seidert	seidertEt	seidertvt	seidertÖt	seidertzt	3.0452072620391846
grapieren	grapiert	grapiert	grapiertEt	grapiertvt	Egrapiert	Agrapiert	3.5176329612731934
geheinen	geheint	geheint	geheintFt	geheintZt	geheintut	geheintät	3.25644588470459
ergräuen	ergräut	ergräut	ergräutFt	ergräutZt	ergräutzt	ergräust	2.9484310150146484
versprucken	verspruckt	verspruckt	versprucktKt	versprucktFt	versprucktZt	versprucktßt	4.7103166580200195
entflauen	entflaut	entflaut	entflautFt	entflautzt	entflautnt	entflaust	3.4550065994262695
pitachisieren	pitachisiert	pitachisiert	pitachisiertvt	pitachisiertFt	pitachisiertßt	pitachisiertÖt	5.262928485870361
getifulieren	getifuliert	getifuliert	getifuliertFt	getifuliertEt	getifuliertvt	getifuliertDt	4.604071617126465
verschlohlen	verschlohlt	verschlohlt	verschlohltKt	verschlohltvt	verschlohltFt	verschlohltNt	4.9952521324157715
errassen	errässt	errässt	errasst	errässtöt	errässtFt	errässtZt	2.7875475883483887
verschrempen	verschrempt	verschrempt	verschremptKt	verschremptvt	verschremptZt	verschremptßt	4.711374759674072
behellen	behellt	behellt	behelltöt	behelltEt	behelltVt	behelltd	3.1063947677612305
schlellnen	schlellnt	schlellnt	schlellntFt	schlellntEt	schlellntßt	schlellntY	3.9101529121398926
flüben	flübt	flübt	flübtZt	flübt-t	flübtKt	flüQbt	2.2937724590301514
gräumiguieren	gräumiguiert	gräumiguiert	gräumiguiertFt	gräumiguiertEt	Egräumiguiert	Agräumiguiert	5.143118858337402
erleuchen	erleucht	erleucht	erleuchtZt	erleuchtEt	erleuchtFt	erleuchtd	3.6465001106262207
feuen	feut	feut	feutKt	feutFt	feust	fVeut	2.0306735038757324
korphomolieren	korphomoliert	korphomoliert	korphomoliertFt	korphomoliertvt	korphomoliertKt	Gkorphomoliert	5.595337390899658
kremben	krembt	krembt	krembtöt	krembtvt	krembt-t	krembtKt	2.5826210975646973
prekten	prektet	prektet	prektetKt	prektetEt	prektetSt	pkrektet	3.146876335144043
brechsern	brechsert	brechsert	brechsertEt	brechsertvt	brechsertKt	brechsekrt	4.320451259613037
käueln	käuelt	käuelt	käueltzt	käueltKt	käulelt	Gkäuelt	2.5980000495910645
beleisten	beleistet	beleistet	beleistetEt	beleistetKt	beleistetYt	beleistqet	4.25050687789917
kondentieren	kondentiert	kondentiert	kondentiertFt	kondentiertvt	kondentiertEt	kondentniert	4.969672679901123
korlogorieren	korlogoriert	korlogoriert	korlogoriertFt	korlogoriertvt	korlogoriertKt	Gkorlogoriert	4.770788192749023
fundutieren	fundutiert	fundutiert	fundutießert	fundutiertFt	fundutiertEt	fundutiertÖt	4.2248759269714355
vertrünzen	vertrünzt	vertrünzt	vertrünztKt	vertrünztzt	vertrünztFt	vertrünztZt	3.8803558349609375
verflafigungieren	verflafigungiert	verflafigungiert	verflafigungiertNt	verflafigungiertFt	verflaffigungiert	verflafigungiertKt	7.23952579498291
verschröten	verschrötet	verschrötet	verschröttet	verschrötetKt	verschrötetßt	verschrötetFt	4.34368371963501
greinigen	greinigt	greinigt	greinigtFt	greinigtZt	greinigtEt	greinigtKt	3.9230010509490967
entkließen	entkließt	entkließt	entkließtFt	entkließtKt	entkließtZt	entkließtQt	3.6590890884399414
defrieren	defriert	defriert	defriertEt	defriertÖt	defriertzt	defriertd	3.277508497238159
ränden	rändet	rändet	rändetKt	rändetFt	rändetZt	rändetvt	2.6460752487182617
bochtern	bochtert	bochtert	bochtertEt	bochtertvt	bochtertÖt	bochtertKt	3.3717124462127686
verweißen	verweißt	verweißt	verweißtQwt	verweißtZt	verweißtKt	verweißtFt	3.3477375507354736
prestten	presttet	presttet	priestet	priestt	pristtet	presttetKt	3.483271360397339
spitieren	spitiert	spitiert	spitiertÖt	spitiertEt	spitviert	spitiertd	3.946549654006958
krehren	krehrt	krehrt	krehrtFt	krehrtEt	kriehrt	Gkrehrt	2.570582151412964
vermeiten	vermeitet	vermeitet	vermeitetKt	vermeitetYt	vermeitetvt	vermeitetEt	3.837657928466797
plötten	plöttet	plöttet	plöttetKt	plöttetEt	plöttetßt	plöttetÖt	3.080471992492676
sompen	sompt	sompt	somptZt	somptKt	somptFt	somptvt	2.195255994796753
stabeln	stabelt	stabelt	stabeltEt	stabeltKt	stabeltÖt	stabWelt	3.2104623317718506
stähnen	stähnt	stähnt	stähntFt	stähntÖt	stähntZt	stähntvt	2.6543281078338623
versillern	versillert	versillert	versillertEt	versillertvt	versillertÖt	versilltert	5.02314567565918
verwürfern	verwürfert	verwürfert	verwürfertvt	verwürfertEt	verwürfertKt	verwürfertzt	4.081039905548096
ergenen	ergent	ergent	ergint	ergenet	ergentit	ergentöt	3.056938886642456
brießen	brießt	brießt	brießtKt	brießtQt	brießtZt	brießtöt	2.6668529510498047
vertracken	vertrackt	vertrackt	vertracktKt	vertracktFt	vertracktEt	vertracktZt	4.052977085113525
verspussen	verspusst	verspusst	verspusstFt	verspusstvt	verspusstKt	verspusstd	3.796851634979248
entwahnen	entwahnt	entwahnt	entwahntnt	entwahntFt	entwahntzt	entwahnst	3.6166255474090576
bereichten	bereichtet	bereichtet	bereichtetKt	bereichtetEt	bereichtetßt	bereichtetd	4.524776458740234
bestäuen	bestäut	bestäut	bestäutFt	bestäutzt	bestäutKt	bestäust	3.1113295555114746
pockieren	pockiert	pockiert	pockiertÖt	pockiertEt	pockiertvt	pockiertd	3.409942388534546
erminitigen	erminitigt	erminitigt	erminitigtFt	erminitigtKt	erminitiogt	erminitidet	4.882518768310547
examieren	examiert	examiert	examiertÖt	examiertot	examiertEt	examiertvt	3.5976667404174805
pfrahnen	pfrahnt	pfrahnt	pfrahnst	pfrahntFt	pfrahntut	pfrahntvt	3.1401567459106445
verkluckern	verkluckert	verkluckert	verkluckekert	verkluckertvt	verkluckertEt	verkluckertKt	5.394127368927002
plechern	plechert	plechert	plechertEt	plechertvt	plechertÖt	plechertd	4.0834503173828125
kankieren	kankiert	kankiert	kankiertÖt	kankiertzt	kankiertEt	Gkankiert	3.8116562366485596
berandern	berandert	berandert	berandertvt	berandertEt	berandertKt	berandertd	4.057397842407227
schläckeln	schläckelt	schläckelt	schläckeltÖt	schläckeltKt	schläckeltEt	schläckeltYt	4.4836649894714355
verblahen	verblaht	verblaht	verbläht	verblahtZt	verblahtFt	verblahst	3.8342888355255127
pautschieren	pautschiert	pautschiert	pautschiertvt	pautschiertÖt	pautschiertFt	pautschiertEt	4.823223114013672
sangen<UNK>aus	sangengaust	sangengaust	sangeneaust	sangenmaust	sangenaust	sangengaustKt	5.207464218139648
frünsteln	frünstelt	frünstelt	frünsteltKt	frünsteltvt	frünsteltEt	fkrünstelt	3.6907222270965576
gimmen	gimmt	gimmt	gimmtKt	gimmtZt	gimmtEt	gimmtFt	2.351816415786743
bekreißen	bekreißt	bekreißt	bekreißtQrt	bekreißtKt	bekreißtZt	bekreißtFt	3.0888679027557373
beteistern	beteistert	beteistert	beteistertEt	beteistertvt	beteistertKt	beteistekrt	4.50515079498291
betrehsen<UNK>ab	betrehseniabt	betrehseniabt	betrehsensabt	betrehsenhabt	betrehsencabt	betrehsenbabt	8.425457000732422
verwechtigen	verwechtigt	verwechtigt	verwechtigtFt	verwechtigtKt	verwechtigtßt	verwechtigtd	5.017851829528809
glaumern	glaumert	glaumert	glaumertEt	glaumertvt	glaumertÖt	Eglaumert	3.7115297317504883
splangen	splangt	splangt	splängt	splangtFt	splangtzt	splangtKt	3.318223714828491
schlirten	schlirtet	schlirtet	schlirtetEt	schlirtetàt	schlirtetYt	schlirtetd	4.634879112243652
rönden	röndet	röndet	röndetKt	röndetFt	röndetEt	röndetvt	2.554478645324707
