t͡ʃ ə k ɾ	t͡ʃ ə k ɾ	N;DIR;PL;MASC
t͡ʃ ə k ɾ	t͡ʃ ə k ɾ	N;OBL;SG;MASC
t͡ʃ ə k ɾ	t͡ʃ ə k ɾ	N;VOC;SG;MASC
ɾ oː g ɪ n iː	ɾ oː g ɪ n iː	N;DIR;SG;FEM
ɾ oː g ɪ n iː	ɾ oː g ɪ n iː	N;OBL;SG;FEM
ɾ oː g ɪ n iː	ɾ oː g ɪ n iː	N;VOC;SG;FEM
ə n p ə t͡ʃ	ə n p ə t͡ʃ	N;DIR;SG;MASC
ə n p ə t͡ʃ	ə n p ə t͡ʃ	N;DIR;PL;MASC
ə n p ə t͡ʃ	ə n p ə t͡ʃ	N;OBL;SG;MASC
ə n p ə t͡ʃ	ə n p ə t͡ʃ	N;VOC;SG;MASC
kʰ ə t̪ ɔː n iː	kʰ ə t̪ ɔː n iː	N;DIR;SG;MASC
kʰ ə t̪ ɔː n iː	kʰ ə t̪ ɔː n iː	N;DIR;PL;MASC
kʰ ə t̪ ɔː n iː	kʰ ə t̪ ɔː n iː	N;OBL;SG;MASC
kʰ ə t̪ ɔː n iː	kʰ ə t̪ ɔː n iː	N;VOC;SG;MASC
q ə j ɑː m ə t̪	q ə j ɑː m ə t̪	N;DIR;SG;FEM
q ə j ɑː m ə t̪	q ə j ɑː m ə t̪	N;OBL;SG;FEM
q ə j ɑː m ə t̪	q ə j ɑː m ə t̪	N;VOC;SG;FEM
d̪ oː s t̪ iː	d̪ oː s t̪ iː	N;DIR;SG;FEM
d̪ oː s t̪ iː	d̪ oː s t̪ iː	N;OBL;SG;FEM
d̪ oː s t̪ iː	d̪ oː s t̪ iː	N;VOC;SG;FEM
t̪ ə k l iː f	t̪ ə k l iː f	N;DIR;SG;FEM
t̪ ə k l iː f	t̪ ə k l iː f	N;OBL;SG;FEM
t̪ ə k l iː f	t̪ ə k l iː f	N;VOC;SG;FEM
p ə ʋ ə n	p ə ʋ ə n	N;DIR;SG;MASC
p ə ʋ ə n	p ə ʋ ə n	N;DIR;PL;MASC
p ə ʋ ə n	p ə ʋ ə n	N;OBL;SG;MASC
p ə ʋ ə n	p ə ʋ ə n	N;VOC;SG;MASC
bʱ ɑː t̪	bʱ ɑː t̪	N;DIR;SG;MASC
bʱ ɑː t̪	bʱ ɑː t̪	N;DIR;PL;MASC
bʱ ɑː t̪	bʱ ɑː t̪	N;OBL;SG;MASC
bʱ ɑː t̪	bʱ ɑː t̪	N;VOC;SG;MASC
eː ʋ ə z	eː ʋ ə z	N;DIR;SG;MASC
eː ʋ ə z	eː ʋ ə z	N;DIR;PL;MASC
eː ʋ ə z	eː ʋ ə z	N;OBL;SG;MASC
eː ʋ ə z	eː ʋ ə z	N;VOC;SG;MASC
m ɪ s ɾ iː	m ɪ s ɾ iː	N;DIR;SG;MASC
m ɪ s ɾ iː	m ɪ s ɾ iː	N;DIR;PL;MASC
m ɪ s ɾ iː	m ɪ s ɾ iː	N;OBL;SG;MASC
m ɪ s ɾ iː	m ɪ s ɾ iː	N;VOC;SG;MASC
oː d̪ ə n	oː d̪ ə n	N;DIR;SG;MASC
oː d̪ ə n	oː d̪ ə n	N;DIR;PL;MASC
oː d̪ ə n	oː d̪ ə n	N;OBL;SG;MASC
oː d̪ ə n	oː d̪ ə n	N;VOC;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;DIR;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;DIR;PL;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;OBL;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;VOC;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;DIR;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;DIR;PL;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;OBL;SG;MASC
k ʊ m ɑː ɾ	k ʊ m ɑː ɾ	N;VOC;SG;MASC
ɛː l ɑː n	ɛː l ɑː n	N;DIR;SG;MASC
ɛː l ɑː n	ɛː l ɑː n	N;DIR;PL;MASC
ɛː l ɑː n	ɛː l ɑː n	N;OBL;SG;MASC
ɛː l ɑː n	ɛː l ɑː n	N;VOC;SG;MASC
g oː ɾ uː	g oː ɾ uː	N;DIR;PL;MASC
j oː g ɪ n iː	j oː g ɪ n iː	N;DIR;SG;FEM
j oː g ɪ n iː	j oː g ɪ n iː	N;OBL;SG;FEM
j oː g ɪ n iː	j oː g ɪ n iː	N;VOC;SG;FEM
t͡ʃʰ ə l	t͡ʃʰ ə l	N;DIR;SG;MASC
t͡ʃʰ ə l	t͡ʃʰ ə l	N;DIR;PL;MASC
t͡ʃʰ ə l	t͡ʃʰ ə l	N;OBL;SG;MASC
t͡ʃʰ ə l	t͡ʃʰ ə l	N;VOC;SG;MASC
m ə d͡ʒ m ɑː	m ə d͡ʒ m ɑː	N;DIR;SG;MASC
ʋ eː t̪ ə n	ʋ eː t̪ ə n	N;DIR;SG;MASC
ʋ eː t̪ ə n	ʋ eː t̪ ə n	N;DIR;PL;MASC
ʋ eː t̪ ə n	ʋ eː t̪ ə n	N;OBL;SG;MASC
ʋ eː t̪ ə n	ʋ eː t̪ ə n	N;VOC;SG;MASC
ə s t̪ʰ ɪ ɾ ə t̪ ɑː	ə s t̪ʰ ɪ ɾ ə t̪ ɑː	N;DIR;SG;FEM
ə s t̪ʰ ɪ ɾ ə t̪ ɑː	ə s t̪ʰ ɪ ɾ ə t̪ ɑː	N;OBL;SG;FEM
ə s t̪ʰ ɪ ɾ ə t̪ ɑː	ə s t̪ʰ ɪ ɾ ə t̪ ɑː	N;VOC;SG;FEM
g ʊ l ɑː l	g ʊ l ɑː l	N;DIR;SG;MASC
g ʊ l ɑː l	g ʊ l ɑː l	N;DIR;PL;MASC
g ʊ l ɑː l	g ʊ l ɑː l	N;OBL;SG;MASC
g ʊ l ɑː l	g ʊ l ɑː l	N;VOC;SG;MASC
kʰ ɪ l ɔː n ɑː	kʰ ɪ l ɔː n ɑː	N;DIR;SG;MASC
s t̪ ə m bʱ ə n	s t̪ ə m bʱ ə n	N;DIR;SG;MASC
s t̪ ə m bʱ ə n	s t̪ ə m bʱ ə n	N;DIR;PL;MASC
s t̪ ə m bʱ ə n	s t̪ ə m bʱ ə n	N;OBL;SG;MASC
s t̪ ə m bʱ ə n	s t̪ ə m bʱ ə n	N;VOC;SG;MASC
m ə n t̪ ɾ ə	m ə n t̪ ɾ ə	N;DIR;SG;MASC
m ə n t̪ ɾ ə	m ə n t̪ ɾ ə	N;DIR;PL;MASC
m ə n t̪ ɾ ə	m ə n t̪ ɾ ə	N;OBL;SG;MASC
m ə n t̪ ɾ ə	m ə n t̪ ɾ ə	N;VOC;SG;MASC
ə ŋ g ɑː ɾ ɑː	ə ŋ g ɑː ɾ ɑː	N;DIR;SG;FEM
ə ŋ g ɑː ɾ ɑː	ə ŋ g ɑː ɾ ɑː	N;OBL;SG;FEM
ə ŋ g ɑː ɾ ɑː	ə ŋ g ɑː ɾ ɑː	N;VOC;SG;FEM
d̪ ʊ ʃ ʈ	d̪ ʊ ʃ ʈ	N;DIR;SG;MASC
d̪ ʊ ʃ ʈ	d̪ ʊ ʃ ʈ	N;DIR;PL;MASC
d̪ ʊ ʃ ʈ	d̪ ʊ ʃ ʈ	N;OBL;SG;MASC
d̪ ʊ ʃ ʈ	d̪ ʊ ʃ ʈ	N;VOC;SG;MASC
t͡ʃ ɑː ʃ n iː	t͡ʃ ɑː ʃ n iː	N;DIR;SG;FEM
t͡ʃ ɑː ʃ n iː	t͡ʃ ɑː ʃ n iː	N;OBL;SG;FEM
t͡ʃ ɑː ʃ n iː	t͡ʃ ɑː ʃ n iː	N;VOC;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;DIR;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;OBL;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;VOC;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;DIR;SG;MASC
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;DIR;PL;MASC
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;OBL;SG;MASC
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;VOC;SG;MASC
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;DIR;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;OBL;SG;FEM
ɦ ɪ n d̪ iː	ɦ ɪ n d̪ iː	N;VOC;SG;FEM
b ə x t̪	b ə x t̪	N;DIR;SG;MASC
b ə x t̪	b ə x t̪	N;DIR;PL;MASC
b ə x t̪	b ə x t̪	N;OBL;SG;MASC
b ə x t̪	b ə x t̪	N;VOC;SG;MASC
s ə kʰ iː	s ə kʰ iː	N;DIR;SG;FEM
s ə kʰ iː	s ə kʰ iː	N;OBL;SG;FEM
s ə kʰ iː	s ə kʰ iː	N;VOC;SG;FEM
d͡ʒʱ ə m eː l ɑː	d͡ʒʱ ə m eː l ɑː	N;DIR;SG;MASC
ɑː t̪ ə ~ k	ɑː t̪ ə ~ k	N;DIR;SG;MASC
ɑː t̪ ə ~ k	ɑː t̪ ə ~ k	N;DIR;PL;MASC
ɑː t̪ ə ~ k	ɑː t̪ ə ~ k	N;OBL;SG;MASC
ɑː t̪ ə ~ k	ɑː t̪ ə ~ k	N;VOC;SG;MASC
s ə ~ k ə l p ə n ɑː	s ə ~ k ə l p ə n ɑː	N;DIR;SG;FEM
s ə ~ k ə l p ə n ɑː	s ə ~ k ə l p ə n ɑː	N;OBL;SG;FEM
s ə ~ k ə l p ə n ɑː	s ə ~ k ə l p ə n ɑː	N;VOC;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;DIR;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;OBL;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;VOC;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;DIR;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;OBL;SG;FEM
eː k ə t̪ ɑː	eː k ə t̪ ɑː	N;VOC;SG;FEM
n ɑː ʈ ə k	n ɑː ʈ ə k	N;DIR;SG;MASC
n ɑː ʈ ə k	n ɑː ʈ ə k	N;DIR;PL;MASC
n ɑː ʈ ə k	n ɑː ʈ ə k	N;OBL;SG;MASC
n ɑː ʈ ə k	n ɑː ʈ ə k	N;VOC;SG;MASC
p ə ɾ ʋ	p ə ɾ ʋ	N;DIR;SG;MASC
p ə ɾ ʋ	p ə ɾ ʋ	N;DIR;PL;MASC
p ə ɾ ʋ	p ə ɾ ʋ	N;OBL;SG;MASC
p ə ɾ ʋ	p ə ɾ ʋ	N;VOC;SG;MASC
p ə n ə s	p ə n ə s	N;DIR;SG;MASC
p ə n ə s	p ə n ə s	N;DIR;PL;MASC
p ə n ə s	p ə n ə s	N;OBL;SG;MASC
p ə n ə s	p ə n ə s	N;VOC;SG;MASC
t͡ʃ ɪ ɽ ɪ j ɑː	t͡ʃ ɪ ɽ ɪ j ɑː	N;DIR;SG;FEM
t͡ʃ ɪ ɽ ɪ j ɑː	t͡ʃ ɪ ɽ ɪ j ɑː	N;OBL;SG;FEM
t͡ʃ ɪ ɽ ɪ j ɑː	t͡ʃ ɪ ɽ ɪ j ɑː	N;VOC;SG;FEM
s ə t͡ʃ t͡ʃ ɑː iː	s ə t͡ʃ t͡ʃ ɑː iː	N;DIR;SG;FEM
s ə t͡ʃ t͡ʃ ɑː iː	s ə t͡ʃ t͡ʃ ɑː iː	N;OBL;SG;FEM
s ə t͡ʃ t͡ʃ ɑː iː	s ə t͡ʃ t͡ʃ ɑː iː	N;VOC;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;DIR;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;OBL;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;VOC;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;DIR;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;OBL;SG;FEM
d̪ iː p ɪ k ɑː	d̪ iː p ɪ k ɑː	N;VOC;SG;FEM
s ʋ ə ɾ ɑː d͡ʒ j ə	s ʋ ə ɾ ɑː d͡ʒ j ə	N;DIR;SG;MASC
s ʋ ə ɾ ɑː d͡ʒ j ə	s ʋ ə ɾ ɑː d͡ʒ j ə	N;DIR;PL;MASC
s ʋ ə ɾ ɑː d͡ʒ j ə	s ʋ ə ɾ ɑː d͡ʒ j ə	N;OBL;SG;MASC
s ʋ ə ɾ ɑː d͡ʒ j ə	s ʋ ə ɾ ɑː d͡ʒ j ə	N;VOC;SG;MASC
ɦ ɔː s l ɑː	ɦ ɔː s l ɑː	N;DIR;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;DIR;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;DIR;PL;MASC
k ə p uː ɾ	k ə p uː ɾ	N;OBL;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;VOC;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;DIR;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;DIR;PL;MASC
k ə p uː ɾ	k ə p uː ɾ	N;OBL;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;VOC;SG;MASC
k ə p uː ɾ	k ə p uː ɾ	N;DIR;SG;FEM
k ə p uː ɾ	k ə p uː ɾ	N;OBL;SG;FEM
k ə p uː ɾ	k ə p uː ɾ	N;VOC;SG;FEM
ɾ ə ɦ ə s j ə	ɾ ə ɦ ə s j ə	N;DIR;SG;MASC
ɾ ə ɦ ə s j ə	ɾ ə ɦ ə s j ə	N;DIR;PL;MASC
ɾ ə ɦ ə s j ə	ɾ ə ɦ ə s j ə	N;OBL;SG;MASC
ɾ ə ɦ ə s j ə	ɾ ə ɦ ə s j ə	N;VOC;SG;MASC
ə g j ɑː n	ə g j ɑː n	N;DIR;SG;MASC
ə g j ɑː n	ə g j ɑː n	N;DIR;PL;MASC
ə g j ɑː n	ə g j ɑː n	N;OBL;SG;MASC
ə g j ɑː n	ə g j ɑː n	N;VOC;SG;MASC
l ɔː ɦ	l ɔː ɦ	N;DIR;SG;MASC
l ɔː ɦ	l ɔː ɦ	N;DIR;PL;MASC
l ɔː ɦ	l ɔː ɦ	N;OBL;SG;MASC
l ɔː ɦ	l ɔː ɦ	N;VOC;SG;MASC
kʰ ə m b ɑː	kʰ ə m b ɑː	N;DIR;SG;MASC
k ɑː b iː n ɑː	k ɑː b iː n ɑː	N;DIR;SG;FEM
k ɑː b iː n ɑː	k ɑː b iː n ɑː	N;OBL;SG;FEM
k ɑː b iː n ɑː	k ɑː b iː n ɑː	N;VOC;SG;FEM
s ə ~ k oː t͡ʃ	s ə ~ k oː t͡ʃ	N;DIR;SG;MASC
s ə ~ k oː t͡ʃ	s ə ~ k oː t͡ʃ	N;DIR;PL;MASC
s ə ~ k oː t͡ʃ	s ə ~ k oː t͡ʃ	N;OBL;SG;MASC
s ə ~ k oː t͡ʃ	s ə ~ k oː t͡ʃ	N;VOC;SG;MASC
s ə ~ j oː g	s ə ~ j oː g	N;DIR;SG;MASC
s ə ~ j oː g	s ə ~ j oː g	N;DIR;PL;MASC
s ə ~ j oː g	s ə ~ j oː g	N;OBL;SG;MASC
s ə ~ j oː g	s ə ~ j oː g	N;VOC;SG;MASC
ə ɾ ə n ɖ iː	ə ɾ ə n ɖ iː	N;DIR;SG;FEM
ə ɾ ə n ɖ iː	ə ɾ ə n ɖ iː	N;OBL;SG;FEM
ə ɾ ə n ɖ iː	ə ɾ ə n ɖ iː	N;VOC;SG;FEM
ə ɖ ɖ ɑː	ə ɖ ɖ ɑː	N;DIR;SG;MASC
ɖʱ ə m ɖʱ ə m	ɖʱ ə m ɖʱ ə m	N;DIR;SG;MASC
ɖʱ ə m ɖʱ ə m	ɖʱ ə m ɖʱ ə m	N;DIR;PL;MASC
ɖʱ ə m ɖʱ ə m	ɖʱ ə m ɖʱ ə m	N;OBL;SG;MASC
ɖʱ ə m ɖʱ ə m	ɖʱ ə m ɖʱ ə m	N;VOC;SG;MASC
ə bʱ ɪ bʱ ɑː ʋ ə k	ə bʱ ɪ bʱ ɑː ʋ ə k	N;DIR;SG;MASC
ə bʱ ɪ bʱ ɑː ʋ ə k	ə bʱ ɪ bʱ ɑː ʋ ə k	N;DIR;PL;MASC
ə bʱ ɪ bʱ ɑː ʋ ə k	ə bʱ ɪ bʱ ɑː ʋ ə k	N;OBL;SG;MASC
ə bʱ ɪ bʱ ɑː ʋ ə k	ə bʱ ɪ bʱ ɑː ʋ ə k	N;VOC;SG;MASC
ə n ɑː m	ə n ɑː m	N;DIR;SG;MASC
ə n ɑː m	ə n ɑː m	N;DIR;PL;MASC
ə n ɑː m	ə n ɑː m	N;OBL;SG;MASC
ə n ɑː m	ə n ɑː m	N;VOC;SG;MASC
ə bʱ ɾ ə k	ə bʱ ɾ ə k	N;DIR;SG;MASC
ə bʱ ɾ ə k	ə bʱ ɾ ə k	N;DIR;PL;MASC
ə bʱ ɾ ə k	ə bʱ ɾ ə k	N;OBL;SG;MASC
ə bʱ ɾ ə k	ə bʱ ɾ ə k	N;VOC;SG;MASC
ɾ ə s oː ɪ j ɑː	ɾ ə s oː ɪ j ɑː	N;DIR;SG;MASC
t͡ʃ ɪ k	t͡ʃ ɪ k	N;DIR;SG;FEM
t͡ʃ ɪ k	t͡ʃ ɪ k	N;OBL;SG;FEM
t͡ʃ ɪ k	t͡ʃ ɪ k	N;VOC;SG;FEM
t̪ ʊ k	t̪ ʊ k	N;DIR;SG;FEM
t̪ ʊ k	t̪ ʊ k	N;OBL;SG;FEM
t̪ ʊ k	t̪ ʊ k	N;VOC;SG;FEM
t̪ ə n t̪ ɾ ə	t̪ ə n t̪ ɾ ə	N;DIR;SG;MASC
t̪ ə n t̪ ɾ ə	t̪ ə n t̪ ɾ ə	N;DIR;PL;MASC
t̪ ə n t̪ ɾ ə	t̪ ə n t̪ ɾ ə	N;OBL;SG;MASC
t̪ ə n t̪ ɾ ə	t̪ ə n t̪ ɾ ə	N;VOC;SG;MASC
ɑː k ɑː ɾ	ɑː k ɑː ɾ	N;DIR;SG;MASC
ɑː k ɑː ɾ	ɑː k ɑː ɾ	N;DIR;PL;MASC
ɑː k ɑː ɾ	ɑː k ɑː ɾ	N;OBL;SG;MASC
ɑː k ɑː ɾ	ɑː k ɑː ɾ	N;VOC;SG;MASC
d̪ ɪ l l iː	d̪ ɪ l l iː	N;DIR;SG;FEM
d̪ ɪ l l iː	d̪ ɪ l l iː	N;OBL;SG;FEM
d̪ ɪ l l iː	d̪ ɪ l l iː	N;VOC;SG;FEM
n ɑː ɾ iː	n ɑː ɾ iː	N;DIR;SG;FEM
n ɑː ɾ iː	n ɑː ɾ iː	N;OBL;SG;FEM
n ɑː ɾ iː	n ɑː ɾ iː	N;VOC;SG;FEM
ʋ ɑː ɾ t̪ ɑː	ʋ ɑː ɾ t̪ ɑː	N;DIR;SG;FEM
ʋ ɑː ɾ t̪ ɑː	ʋ ɑː ɾ t̪ ɑː	N;OBL;SG;FEM
ʋ ɑː ɾ t̪ ɑː	ʋ ɑː ɾ t̪ ɑː	N;VOC;SG;FEM
ʃ ɑː d̪ iː	ʃ ɑː d̪ iː	N;DIR;SG;FEM
ʃ ɑː d̪ iː	ʃ ɑː d̪ iː	N;OBL;SG;FEM
ʃ ɑː d̪ iː	ʃ ɑː d̪ iː	N;VOC;SG;FEM
p ə t̪ n iː	p ə t̪ n iː	N;DIR;SG;FEM
p ə t̪ n iː	p ə t̪ n iː	N;OBL;SG;FEM
p ə t̪ n iː	p ə t̪ n iː	N;VOC;SG;FEM
d͡ʒ ʊ ɾ m ɑː n ɑː	d͡ʒ ʊ ɾ m ɑː n ɑː	N;DIR;SG;MASC
p ʊ ʈ ʈʰ ɑː	p ʊ ʈ ʈʰ ɑː	N;DIR;SG;MASC
ʃ ɾ ɪ ŋ g	ʃ ɾ ɪ ŋ g	N;DIR;SG;MASC
ʃ ɾ ɪ ŋ g	ʃ ɾ ɪ ŋ g	N;DIR;PL;MASC
ʃ ɾ ɪ ŋ g	ʃ ɾ ɪ ŋ g	N;OBL;SG;MASC
ʃ ɾ ɪ ŋ g	ʃ ɾ ɪ ŋ g	N;VOC;SG;MASC
m ə ɦ t̪ ɑː b	m ə ɦ t̪ ɑː b	N;DIR;SG;MASC
m ə ɦ t̪ ɑː b	m ə ɦ t̪ ɑː b	N;DIR;PL;MASC
m ə ɦ t̪ ɑː b	m ə ɦ t̪ ɑː b	N;OBL;SG;MASC
m ə ɦ t̪ ɑː b	m ə ɦ t̪ ɑː b	N;VOC;SG;MASC
ə t͡ʃ ə ɾ ə d͡ʒ	ə t͡ʃ ə ɾ ə d͡ʒ	N;DIR;SG;MASC
ə t͡ʃ ə ɾ ə d͡ʒ	ə t͡ʃ ə ɾ ə d͡ʒ	N;DIR;PL;MASC
ə t͡ʃ ə ɾ ə d͡ʒ	ə t͡ʃ ə ɾ ə d͡ʒ	N;OBL;SG;MASC
ə t͡ʃ ə ɾ ə d͡ʒ	ə t͡ʃ ə ɾ ə d͡ʒ	N;VOC;SG;MASC
ɾ ə s oː iː	ɾ ə s oː iː	N;DIR;SG;FEM
ɾ ə s oː iː	ɾ ə s oː iː	N;OBL;SG;FEM
ɾ ə s oː iː	ɾ ə s oː iː	N;VOC;SG;FEM
d̪ʱ uː l	d̪ʱ uː l	N;DIR;SG;FEM
d̪ʱ uː l	d̪ʱ uː l	N;OBL;SG;FEM
d̪ʱ uː l	d̪ʱ uː l	N;VOC;SG;FEM
k oː m p ə l	k oː m p ə l	N;DIR;SG;FEM
k oː m p ə l	k oː m p ə l	N;OBL;SG;FEM
k oː m p ə l	k oː m p ə l	N;VOC;SG;FEM
m ʊ d̪ ɾ ɪ k ɑː	m ʊ d̪ ɾ ɪ k ɑː	N;DIR;SG;FEM
m ʊ d̪ ɾ ɪ k ɑː	m ʊ d̪ ɾ ɪ k ɑː	N;OBL;SG;FEM
m ʊ d̪ ɾ ɪ k ɑː	m ʊ d̪ ɾ ɪ k ɑː	N;VOC;SG;FEM
ʋ ɪ ʋ eː t͡ʃ ə n	ʋ ɪ ʋ eː t͡ʃ ə n	N;DIR;SG;MASC
ʋ ɪ ʋ eː t͡ʃ ə n	ʋ ɪ ʋ eː t͡ʃ ə n	N;DIR;PL;MASC
ʋ ɪ ʋ eː t͡ʃ ə n	ʋ ɪ ʋ eː t͡ʃ ə n	N;OBL;SG;MASC
ʋ ɪ ʋ eː t͡ʃ ə n	ʋ ɪ ʋ eː t͡ʃ ə n	N;VOC;SG;MASC
t͡ʃ ɑː d̪ ə ɾ	t͡ʃ ɑː d̪ ə ɾ	N;DIR;SG;FEM
t͡ʃ ɑː d̪ ə ɾ	t͡ʃ ɑː d̪ ə ɾ	N;OBL;SG;FEM
t͡ʃ ɑː d̪ ə ɾ	t͡ʃ ɑː d̪ ə ɾ	N;VOC;SG;FEM
pʰ ʊ ɽ ɪ j ɑː	pʰ ʊ ɽ ɪ j ɑː	N;DIR;SG;FEM
pʰ ʊ ɽ ɪ j ɑː	pʰ ʊ ɽ ɪ j ɑː	N;OBL;SG;FEM
pʰ ʊ ɽ ɪ j ɑː	pʰ ʊ ɽ ɪ j ɑː	N;VOC;SG;FEM
ʊ p ɑː l ə m bʱ	ʊ p ɑː l ə m bʱ	N;DIR;SG;MASC
ʊ p ɑː l ə m bʱ	ʊ p ɑː l ə m bʱ	N;DIR;PL;MASC
ʊ p ɑː l ə m bʱ	ʊ p ɑː l ə m bʱ	N;OBL;SG;MASC
ʊ p ɑː l ə m bʱ	ʊ p ɑː l ə m bʱ	N;VOC;SG;MASC
l ə ɦ uː	l ə ɦ uː	N;DIR;SG;MASC
l ə ɦ uː	l ə ɦ uː	N;DIR;PL;MASC
l ə ɦ uː	l ə ɦ uː	N;OBL;SG;MASC
l ə ɦ uː	l ə ɦ uː	N;VOC;SG;MASC
bʱ ɑː d͡ʒ ə n	bʱ ɑː d͡ʒ ə n	N;DIR;SG;MASC
bʱ ɑː d͡ʒ ə n	bʱ ɑː d͡ʒ ə n	N;DIR;PL;MASC
bʱ ɑː d͡ʒ ə n	bʱ ɑː d͡ʒ ə n	N;OBL;SG;MASC
bʱ ɑː d͡ʒ ə n	bʱ ɑː d͡ʒ ə n	N;VOC;SG;MASC
g ɪ ɾ ə f t̪	g ɪ ɾ ə f t̪	N;DIR;SG;FEM
g ɪ ɾ ə f t̪	g ɪ ɾ ə f t̪	N;OBL;SG;FEM
g ɪ ɾ ə f t̪	g ɪ ɾ ə f t̪	N;VOC;SG;FEM
p ɾ ɑː n t̪	p ɾ ɑː n t̪	N;DIR;SG;MASC
p ɾ ɑː n t̪	p ɾ ɑː n t̪	N;DIR;PL;MASC
p ɾ ɑː n t̪	p ɾ ɑː n t̪	N;OBL;SG;MASC
p ɾ ɑː n t̪	p ɾ ɑː n t̪	N;VOC;SG;MASC
