बर्ख़ास्त	बर्ख़ास्त	N;DIR;SG;FEM
लिंगायत धर्म	लिंगायत धर्म	N;DIR;SG;MASC
सेही	सेही	N;DIR;SG;FEM
मोर	मोर	N;DIR;SG;MASC
गोरखर	गोरखर	N;DIR;SG;MASC
चक्रवृद्धि	चक्रवृद्धि	N;DIR;SG;FEM
लिबास	लिबास	N;DIR;SG;MASC
दंभ	दंभ	N;DIR;SG;MASC
महेश्वर	महेश्वर	N;DIR;SG;MASC
बलात्कार	बलात्कार	N;DIR;SG;MASC
संगीन	संगीन	N;DIR;SG;FEM
पैग़ाम	पैग़ाम	N;DIR;SG;MASC
आरोप	आरोप	N;DIR;SG;MASC
किफ़ायती	किफ़ायती	N;DIR;SG;FEM
मार्गाभिगमन	मार्गाभिगमन	N;DIR;SG;MASC
संगठन	संगठन	N;DIR;SG;MASC
विंदालू	विंदालू	N;DIR;SG;MASC
प्लीहा	प्लीहा	N;DIR;SG;FEM
कसर	कसर	N;DIR;SG;FEM
फ़ितरत	फ़ितरत	N;DIR;SG;FEM
अक़्ल	अक़्ल	N;DIR;SG;MASC
सुधारवादी	सुधारवादी	N;DIR;SG;MASC
यूनाइटेड किंगडम	यूनाइटेड किंगडम	N;DIR;SG;MASC
अर्धायु	अर्धायु	N;DIR;SG;FEM
जिंस	जिंस	N;DIR;SG;FEM
आधुनिकता	आधुनिकता	N;DIR;SG;FEM
मर्ज़	मर्ज़	N;DIR;SG;FEM
इब्राहीम	इब्राहीम	N;DIR;SG;MASC
प्रकाशक	प्रकाशक	N;DIR;SG;MASC
कारक	कारक	N;DIR;SG;MASC
ब्राह्मण	ब्राह्मण	N;DIR;SG;MASC
वाई-फ़ाई	वाई-फ़ाई	N;DIR;SG;FEM
आरामगाह	आरामगाह	N;DIR;SG;FEM
चिलमची	चिलमची	N;DIR;SG;FEM
नवीद	नवीद	N;DIR;SG;MASC+FEM
चेप	चेप	N;DIR;SG;MASC
परिषद	परिषद	N;DIR;SG;MASC
धनतेरस	धनतेरस	N;DIR;SG;FEM
अपवाद	अपवाद	N;DIR;SG;MASC
आखेट	आखेट	N;DIR;SG;MASC
कारोबार	कारोबार	N;DIR;SG;MASC
ख़्वाजा	ख़्वाजा	N;DIR;SG;MASC
नकेल	नकेल	N;DIR;SG;MASC
ढाबा	ढाबा	N;DIR;SG;MASC
आपूर्ति	आपूर्ति	N;DIR;SG;FEM
श्येन	श्येन	N;DIR;SG;MASC
डेटाबेस	डेटाबेस	N;DIR;SG;MASC
फ़िरौन	फ़िरौन	N;DIR;SG;MASC
महाराजा	महाराजा	N;DIR;SG;MASC
इज़्ज़त	इज़्ज़त	N;DIR;SG;FEM
मित्राई	मित्राई	N;DIR;SG;FEM
दोषी	दोषी	N;DIR;SG;MASC
दशरथ	दशरथ	N;DIR;SG;MASC
समस्थानिक	समस्थानिक	N;DIR;SG;MASC
औसत	औसत	N;DIR;SG;MASC
अन्य पुरुष	अन्य पुरुष	N;DIR;SG;MASC
मॉल	मॉल	N;DIR;SG;MASC
सांद्रता	सांद्रता	N;DIR;SG;FEM
पोपला	पोपला	N;DIR;SG;MASC
सहकर्मी	सहकर्मी	N;DIR;SG;MASC
कुट्टार	कुट्टार	N;DIR;SG;MASC
मनीष	मनीष	N;DIR;SG;MASC
उलझन	उलझन	N;DIR;SG;MASC
देखभाल	देखभाल	N;DIR;SG;FEM
इंगलैंड	इंगलैंड	N;DIR;SG;MASC
अश्व	अश्व	N;DIR;SG;MASC
बेवक़ूफ़ी	बेवक़ूफ़ी	N;DIR;SG;FEM
मसीही धर्म	मसीही धर्म	N;DIR;SG;MASC
फाल्गुन	फाल्गुन	N;DIR;SG;MASC
पाटन	पाटन	N;DIR;SG;MASC
विमानतल	विमानतल	N;DIR;SG;MASC
अज़रबैजान	अज़रबैजान	N;DIR;SG;MASC
वंशवाद	वंशवाद	N;DIR;SG;MASC
छुटपन	छुटपन	N;DIR;SG;MASC
पण्डित	पण्डित	N;DIR;SG;MASC
क़सीदा	क़सीदा	N;DIR;SG;MASC
समूहन	समूहन	N;DIR;SG;MASC
मज़दूरी	मज़दूरी	N;DIR;SG;FEM
जहाज़मार तोप	जहाज़मार तोप	N;DIR;SG;FEM
अक्ष	अक्ष	N;DIR;SG;MASC
ठंडा	ठंडा	N;DIR;SG;MASC
छापेख़ाना	छापेख़ाना	N;DIR;SG;MASC
मर्ग	मर्ग	N;DIR;SG;FEM
प्रायापिज़्म	प्रायापिज़्म	N;DIR;SG;MASC
भजमन	भजमन	N;DIR;SG;MASC
तीज	तीज	N;DIR;SG;FEM
वीडियो	वीडियो	N;DIR;SG;MASC
इश्क	इश्क	N;DIR;SG;MASC
जमशेदपुर	जमशेदपुर	N;DIR;SG;MASC
मुँगरी	मुँगरी	N;DIR;SG;FEM
आत्मप्रशंसा	आत्मप्रशंसा	N;DIR;SG;FEM
दलित	दलित	N;DIR;SG;MASC
दलित	दलित	N;DIR;SG;MASC
दलित	दलित	N;DIR;SG;FEM
औपस्थ्य	औपस्थ्य	N;DIR;SG;MASC
वर्मसरट	वर्मसरट	N;DIR;SG;MASC
हिंडोला	हिंडोला	N;DIR;SG;MASC
तलाक़	तलाक़	N;DIR;SG;MASC
जकार्ता	जकार्ता	N;DIR;SG;MASC
ज्ञानी	ज्ञानी	N;DIR;SG;MASC
पंखुड़ी	पंखुड़ी	N;DIR;SG;FEM
पंखुड़ी	पंखुड़ी	N;DIR;SG;FEM
ओर	ओर	N;DIR;SG;FEM
एजेंसी	एजेंसी	N;DIR;SG;FEM
पत्ती	पत्ती	N;DIR;SG;FEM
व्यंजनाक्षर	व्यंजनाक्षर	N;DIR;SG;MASC
जर्मन	जर्मन	N;DIR;SG;MASC
जर्मन	जर्मन	N;DIR;SG;FEM
जर्मन	जर्मन	N;DIR;SG;FEM
पारपत्र	पारपत्र	N;DIR;SG;MASC
रक़्क़ासा	रक़्क़ासा	N;DIR;SG;FEM
सालन	सालन	N;DIR;SG;MASC
मनस्	मनस्	N;DIR;SG;MASC
बत्ती	बत्ती	N;DIR;SG;FEM
इबादत	इबादत	N;DIR;SG;FEM
कोतवाल	कोतवाल	N;DIR;SG;MASC
कोतवाल	कोतवाल	N;DIR;SG;FEM
हस्तक्षेप	हस्तक्षेप	N;DIR;SG;MASC
अनारदाना	अनारदाना	N;DIR;SG;MASC
तूफ़ान	तूफ़ान	N;DIR;SG;MASC
जलसिंह	जलसिंह	N;DIR;SG;MASC
इंटरनेट	इंटरनेट	N;DIR;SG;MASC
जमाअत	जमाअत	N;DIR;SG;FEM
अवसाद	अवसाद	N;DIR;SG;MASC
बारात	बारात	N;DIR;SG;FEM
नोटबंदी	नोटबंदी	N;DIR;SG;FEM
नोटबंदी	नोटबंदी	N;DIR;SG;FEM
परिमाप	परिमाप	N;DIR;SG;MASC
बस्ता	बस्ता	N;DIR;SG;MASC
तंबोल	तंबोल	N;DIR;SG;MASC
जोखिमी	जोखिमी	N;DIR;SG;MASC
जोखिमी	जोखिमी	N;DIR;SG;FEM
रिकॉर्ड	रिकॉर्ड	N;DIR;SG;MASC
गुरुत्वाकर्षण	गुरुत्वाकर्षण	N;DIR;SG;MASC
अमीर	अमीर	N;DIR;SG;MASC
संस्कारण	संस्कारण	N;DIR;SG;MASC
पुतला	पुतला	N;DIR;SG;MASC
कन्नड़	कन्नड़	N;DIR;SG;FEM
पक्षपात	पक्षपात	N;DIR;SG;MASC
साइकिल	साइकिल	N;DIR;SG;MASC
चुम्ब	चुम्ब	N;DIR;SG;MASC
उपयोगिता	उपयोगिता	N;DIR;SG;FEM
लाओस	लाओस	N;DIR;SG;MASC
लाओस	लाओस	N;DIR;SG;FEM
अग्निशस्त्र	अग्निशस्त्र	N;DIR;SG;MASC
रफ़ेज	रफ़ेज	N;DIR;SG;MASC
आबरू	आबरू	N;DIR;SG;FEM
जोरू	जोरू	N;DIR;SG;FEM
मेंह	मेंह	N;DIR;SG;MASC
मूर्ति	मूर्ति	N;DIR;SG;FEM
स्थान मूल्य	स्थान मूल्य	N;DIR;SG;MASC
बद्दू	बद्दू	N;DIR;SG;MASC
जारक	जारक	N;DIR;SG;MASC
क्विंटल	क्विंटल	N;DIR;SG;MASC
लंका	लंका	N;DIR;SG;FEM
ताला	ताला	N;DIR;SG;MASC
बोतल	बोतल	N;DIR;SG;FEM
गैस	गैस	N;DIR;SG;FEM
शल्य प्रसव	शल्य प्रसव	N;DIR;SG;MASC
हाज़िरजवाबी	हाज़िरजवाबी	N;DIR;SG;FEM
मोटर	मोटर	N;DIR;SG;FEM
नियामक	नियामक	N;DIR;SG;MASC
प्रथमा विभक्ति	प्रथमा विभक्ति	N;DIR;SG;FEM
व्यंग	व्यंग	N;DIR;SG;MASC
अनुपस्थिति	अनुपस्थिति	N;DIR;SG;FEM
धूम्रपान	धूम्रपान	N;DIR;SG;MASC
बदमाश	बदमाश	N;DIR;SG;MASC
पद	पद	N;DIR;SG;MASC
पर्यावरण	पर्यावरण	N;DIR;SG;MASC
वजूद	वजूद	N;DIR;SG;MASC
नक़ाब	नक़ाब	N;DIR;SG;MASC
अदहन	अदहन	N;DIR;SG;MASC
कलेजी	कलेजी	N;DIR;SG;FEM
सिया	सिया	N;DIR;SG;FEM
नामांकन	नामांकन	N;DIR;SG;MASC
बिछौना	बिछौना	N;DIR;SG;MASC
उल्लास	उल्लास	N;DIR;SG;MASC
स्मारक	स्मारक	N;DIR;SG;MASC
जुआरी	जुआरी	N;DIR;SG;MASC
चाटु	चाटु	N;DIR;SG;MASC
खान-पान	खान-पान	N;DIR;SG;MASC
फैसला	फैसला	N;DIR;SG;MASC
अलंकार	अलंकार	N;DIR;SG;MASC
बुर्ज	बुर्ज	N;DIR;SG;MASC
लोटपोट	लोटपोट	N;DIR;SG;FEM
हुस्न	हुस्न	N;DIR;SG;MASC
शौच	शौच	N;DIR;SG;MASC
चिमटा	चिमटा	N;DIR;SG;MASC
आग़ोश	आग़ोश	N;DIR;SG;FEM
दिन	दिन	N;DIR;SG;MASC
नतीजा	नतीजा	N;DIR;SG;MASC
तालिका	तालिका	N;DIR;SG;FEM
पड़ताल	पड़ताल	N;DIR;SG;FEM
ओखली	ओखली	N;DIR;SG;FEM
समाजवादी	समाजवादी	N;DIR;SG;MASC
समाजवादी	समाजवादी	N;DIR;SG;FEM
वासुदेव	वासुदेव	N;DIR;SG;MASC
हथौड़ा	हथौड़ा	N;DIR;SG;MASC
शार्क	शार्क	N;DIR;SG;FEM
स्वार्थ	स्वार्थ	N;DIR;SG;MASC
नगर निगम	नगर निगम	N;DIR;SG;MASC
गुरुत्व	गुरुत्व	N;DIR;SG;MASC
वीरता	वीरता	N;DIR;SG;FEM
तिमाही	तिमाही	N;DIR;SG;FEM
बंजारा	बंजारा	N;DIR;SG;MASC
सब्ज़ी	सब्ज़ी	N;DIR;SG;FEM
शो	शो	N;DIR;SG;MASC
चक्का	चक्का	N;DIR;SG;MASC
बवासीर	बवासीर	N;DIR;SG;FEM
वसन्त	वसन्त	N;DIR;SG;MASC
रिवाज	रिवाज	N;DIR;SG;MASC
बहावलपुर	बहावलपुर	N;DIR;SG;MASC
निहारिका	निहारिका	N;DIR;SG;FEM
निहारिका	निहारिका	N;DIR;SG;FEM
भुवन	भुवन	N;DIR;SG;MASC
राजकोट	राजकोट	N;DIR;SG;MASC
युरोप	युरोप	N;DIR;SG;MASC
शिशु मृत्यु	शिशु मृत्यु	N;DIR;SG;FEM
मेंधिका	मेंधिका	N;DIR;SG;FEM
व्यवहार-ज्ञान	व्यवहार-ज्ञान	N;DIR;SG;MASC
टूथपेस्ट	टूथपेस्ट	N;DIR;SG;MASC
शुतुर	शुतुर	N;DIR;SG;MASC
अनस्तित्व	अनस्तित्व	N;DIR;SG;MASC
शायरा	शायरा	N;DIR;SG;FEM
प्रसाद	प्रसाद	N;DIR;SG;MASC
दंगल	दंगल	N;DIR;SG;MASC
जहाज	जहाज	N;DIR;SG;MASC
मुद्रास्फीति	मुद्रास्फीति	N;DIR;SG;FEM
डाइन	डाइन	N;DIR;SG;FEM
तेंदुई	तेंदुई	N;DIR;SG;FEM
दवाखाना	दवाखाना	N;DIR;SG;MASC
काला लोन	काला लोन	N;DIR;SG;MASC
संवेदना	संवेदना	N;DIR;SG;FEM
मुर्ग़ाबी	मुर्ग़ाबी	N;DIR;SG;FEM
कश्मीरी	कश्मीरी	N;DIR;SG;FEM
आर्य	आर्य	N;DIR;SG;MASC
आर्य	आर्य	N;DIR;SG;FEM
मुक्ति	मुक्ति	N;DIR;SG;FEM
दंदान	दंदान	N;DIR;SG;MASC
चना	चना	N;DIR;SG;MASC
एकांत	एकांत	N;DIR;SG;MASC
शिला	शिला	N;DIR;SG;FEM
महाविद्यालय	महाविद्यालय	N;DIR;SG;MASC
प्राची	प्राची	N;DIR;SG;FEM
प्राची	प्राची	N;DIR;SG;FEM
अंगच्छेद	अंगच्छेद	N;DIR;SG;MASC
मूँह	मूँह	N;DIR;SG;MASC
गद्दा	गद्दा	N;DIR;SG;MASC
टोली	टोली	N;DIR;SG;FEM
अधश्चेतक	अधश्चेतक	N;DIR;SG;MASC
बाप्तिस्मा	बाप्तिस्मा	N;DIR;SG;MASC
संस्थापक	संस्थापक	N;DIR;SG;MASC
शंख	शंख	N;DIR;SG;MASC
रिवाज़	रिवाज़	N;DIR;SG;MASC
फ़ासला	फ़ासला	N;DIR;SG;MASC
आहट	आहट	N;DIR;SG;FEM
भटनागर	भटनागर	N;DIR;SG;MASC
भटनागर	भटनागर	N;DIR;SG;FEM
सतावर	सतावर	N;DIR;SG;MASC
अंगड़ाई	अंगड़ाई	N;DIR;SG;FEM
श्लोक	श्लोक	N;DIR;SG;MASC
नारीवाद	नारीवाद	N;DIR;SG;MASC
ब्रज भाषा	ब्रज भाषा	N;DIR;SG;FEM
ताप	ताप	N;DIR;SG;MASC
विमा	विमा	N;DIR;SG;FEM
मात्रक	मात्रक	N;DIR;SG;MASC
तसल्ली	तसल्ली	N;DIR;SG;FEM
घोसला	घोसला	N;DIR;SG;MASC
बुक	बुक	N;DIR;SG;FEM
आभा	आभा	N;DIR;SG;FEM
आभा	आभा	N;DIR;SG;FEM
कार्यस्थल	कार्यस्थल	N;DIR;SG;MASC
देरी	देरी	N;DIR;SG;FEM
बिटकॉइन	बिटकॉइन	N;DIR;SG;MASC
मस्तिष्कस्तंभ	मस्तिष्कस्तंभ	N;DIR;SG;MASC
कर्म	कर्म	N;DIR;SG;MASC
दक्षिण कोरिया	दक्षिण कोरिया	N;DIR;SG;MASC
तवा	तवा	N;DIR;SG;MASC
कठमुल्ला	कठमुल्ला	N;DIR;SG;MASC
सिख	सिख	N;DIR;SG;MASC
ज़ोर	ज़ोर	N;DIR;SG;MASC
पोती	पोती	N;DIR;SG;FEM
