src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
corpend	corpending	corpending	corpendingng	corpendingRg	corpvending	corpendingf	5.032614231109619
chominate	chominating	chominating	chominatingng	chominatingR	chominatingf	*chominating	5.947754383087158
underbock	underbocking	underbocking	underbockingf	underbockingu	underbockingS	underbockingö	6.241910457611084
bebench	bebenching	bebenching	bebenchingng	bbebenching	bebenchingh	bebbenching	4.956984519958496
embrothise	embrothising	embrothising	embrothisingng	embothisising	embVrothising	embrothisingt	5.949513912200928
reamber	reambering	reambering	reamberring	reamberingRg	*reambering	reamberinrg	5.371452331542969
retracch	retracching	retracching	retracchingng	retracchingf	retracchingh	retrackhing	5.435359477996826
beroumer	beroumering	beroumering	beroumerring	beroumeringf	beroumeringj	beroumeringR	5.476222038269043
recarclomize	recarclomizing	recarclomizing	recarclomizingRg	*recarclomizing	recarclomizingW	recarclomizingc	7.208037376403809
combolicate	combolicating	combolicating	combollicating	combolicatingo	combolicatingR	combolicatingI	6.26111364364624
enscrate	enscrating	enscrating	enscratingng	enscrateing	ensckrating	enscratingR	5.097482204437256
camboal	camboaling	camboaling	camboalling	camboalting	camboalking	camboalinga	5.113265037536621
fordutter	forduttering	forduttering	fordutterring	fordutteringRg	fordutteringt	fordutteringf	5.878190517425537
dishet	dishetting	dishetting	disheting	dishetling	dishettingRg	disheeting	5.425224781036377
sprecate	sprecating	sprecating	sprecatingng	sprecatingRg	sprecatingV	sprecatingS	4.903657913208008
uncharrint	uncharrinting	uncharrinting	uncharrintingng	uncharrintingu	uncharrintingö	uncharrintingR	6.681516647338867
defick	deficking	deficking	defickingRg	defickingf	defickingc	defickingB	4.845824241638184
unrascaize	unrascaizing	unrascaizing	unrascaizingng	unrascaizingS	unrascaizingR	unrascaizingu	6.171444892883301
fordethoth	fordethothing	fordethothing	*fordethothing	fordethotthing	fordethothingf	fordethothingh	5.892373561859131
coisexe	coisexing	coisexing	coisexeing	coisexting	coisexingx	coisexingB	4.584449291229248
malarise	malarising	malarising	malarisingng	malarisingf	malarisingR	malarisingh	4.905915260314941
disconteritionize	disconteritionizing	disconteritionizing	disconteritionizizing	disconteritionizingtg	disconteritionizingMg	disconteritionizingRg	10.202690124511719
stroapen	stroapening	stroapening	stroapeningR	stroapeningt	stroapeningV	stroapeningA	5.263401508331299
polominalize	polominalizing	polominalizing	polominalizingRg	polominalizingo	polominalizingI	polominalizingW	6.591479778289795
foretonize	foretonizing	foretonizing	foretonizingng	*foretonizing	fortonizizing	foretonizingf	6.500844478607178
elogulate	elogulating	elogulating	elogulatingng	elogulatingS	elogulatingy	elogulatingR	5.354364395141602
subfourine	subfourining	subfourining	subfouriningng	subfouorining	subfouriningu	subfouriningö	5.9314141273498535
befilke	befilking	befilking	befilkeing	befilkingng	befilkingf	befilkingv	4.400008201599121
fecese	fecesing	fecesing	feceseing	fecesingng	*fecesing	fecesingf	4.304723262786865
deproon	deprooning	deprooning	deprooningng	deprooningo	deprooningf	deprooningR	5.301045894622803
entonessimize	entonessimizing	entonessimizing	entonessimizingng	entonnessimizing	entonessimmizing	entonessimizingW	7.299420356750488
sposetotate	sposetotating	sposetotating	sposetotatingRg	sposetotatingt	sposetotatingM	sposetotatingI	6.714907169342041
scervel	scervelling	scervelling	scerveling	scerveled	scervelting	scervelaing	5.893780708312988
exteer	exteering	exteering	exteerring	exteeringx	exteeringw	exteeringQ	4.787716865539551
resinstrive	resinstriving	resinstriving	resinstrivingng	resinstrivingRg	resinstoriving	resinstrivingM	6.461741924285889
prechut	prechutting	prechutting	prechuttingt	prechuttingf	prechuttingu	prechuting	5.448639869689941
parmute	parmuting	parmuting	parmutting	parmutingt	pparmuting	parmuteing	4.447211265563965
exaster	exastering	exastering	exasterring	exasteringRg	exasterling	exasteringt	4.907264709472656
exirise	exirising	exirising	exirisingng	exirisingx	exirisingZ	exirisingR	4.4797773361206055
purmle	purmling	purmling	purmleing	purmlingf	purmlingW	purmlingv	4.126788139343262
candub	candubbing	candubbing	candubbingb	candubbingW	candubbingu	*candubbing	5.058394908905029
retraid	retraiding	retraiding	retraidingng	retraidingRg	*retraiding	retraidingf	4.880670547485352
conceet	conceeting	conceeting	conceetting	conceetingng	conceetingRg	conceetingt	4.358865261077881
corneect	corneecting	corneecting	corneectingc	corneectingf	corneectingQ	corneectingR	5.508814811706543
rupine	rupining	rupining	rupineing	rupiningng	*rupining	rupiningf	4.066039562225342
sargenate	sargenating	sargenating	sargenatingng	sargenatingS	sargenatingQ	sargenatingR	5.640801429748535
pampaciate	pampaciating	pampaciating	pampaciatingng	pampaciatinga	pampaciatingR	pampaciatingc	6.4987897872924805
counterlate	counterlating	counterlating	counterlatingW	counterlatingM	counterlatingI	counterlatingRg	6.719811916351318
crompalalise	crompalalising	crompalalising	crompalalisingRg	crompallalising	crompalalisingW	crompalalisingc	6.666482925415039
condoly	condolying	condolying	condolyingo	condolyingh	condolyingV	condolyingc	5.0250325202941895
pitropialize	pitropializing	pitropializing	pitropializingRg	pitropializingI	pitropializingW	pitropializingQ	7.229533672332764
fordwenshot	fordwenshotting	fordwenshotting	fordwenshottingting	*fordwenshotting	fordwenshottingo	fordwenshottingh	6.896108627319336
underforshingle	underforshingling	underforshingling	underforshinglingRg	underforshinglingZg	underforshinglinghg	underforshinglingMg	8.520613670349121
mokensalize	mokensalizing	mokensalizing	mokensalizingRg	mokensalizingW	mokensalizingh	mokensalizling	6.413357734680176
beconter	becontering	becontering	beconterring	beconteringng	beconteringRg	becontrering	5.614417552947998
sickete	sicketing	sicketing	sicketeing	sicketingng	sicketting	sicketingy	4.56703519821167
dischor	dischoring	dischoring	dischorring	dischoringRg	dischooring	dischoringh	5.430608749389648
defanele	defaneling	defaneling	defanelingng	defanelling	defaneleing	defanelingf	4.910357475280762
repill	repilling	repilling	repillingRg	*repilling	repillingf	repillingl	4.590429782867432
restromize	restromizing	restromizing	restromizingng	restomizizing	*restromizing	restromizingR	5.921557903289795
underprict	underpricting	underpricting	underporicting	underprictingf	underprictingö	underprictingI	6.331206798553467
extound	extounding	extounding	extoundingng	extoundingu	extoundingx	*extounding	5.518435955047607
desponialize	desponializing	desponializing	desponializingRg	desponializingng	desponializingW	desponializingI	6.5403289794921875
priffulder	priffuldering	priffuldering	priffulderling	priffulderingRg	priffulderring	priffulderingf	6.03291130065918
morrist	morristing	morristing	morristting	morristingt	morristingf	morristingV	5.298305511474609
compail	compailing	compailing	compailling	compailingRg	compaiiling	compailting	5.053039073944092
uncorscille	uncorscilling	uncorscilling	uncorscillingu	uncorscillingM	uncorscillingö	uncorscillingR	6.379755973815918
consemment	consemmenting	consemmenting	consemmentingng	consemmentingR	consemmentingW	consemmentingf	5.880962371826172
coadflag	coadflagging	coadflagging	coadflaggingf	*coadflagging	coadflaggingc	coadflaggingR	5.488308906555176
cromotate	cromotating	cromotating	cromotatingt	cromotatingS	cromotatingo	cromotatingR	5.668022632598877
enteave	enteaving	enteaving	enteavingng	enteaveing	enteavingf	enteavingv	4.579653739929199
prepeath	prepeathing	prepeathing	prepeathingng	pprepeathing	prepeathingf	prepeathingp	5.344922065734863
mandle-domble	mandle-dombling	mandle-dombling	mandle-domblingGg	mandles-dombling	mandlingombling	mandle-domblingla	7.2521514892578125
empactestalize	empactestalizing	empactestalizing	empactestalizingMg	empactestalizinghg	empactestalizingmg	empactestalizinglg	8.115683555603027
sumperturise	sumperturising	sumperturising	sumperturisingRg	sumpertuorising	sumperturisingW	sumperturisingM	7.291694164276123
slitkle-protall	slitkle-protalling	slitkle-protalling	slitkle-protaling	slitkle-protalting	slitkle-protalliling	slitkle-protallingGg	8.914668083190918
unbatch	unbatching	unbatching	unbatchingng	unbatchingh	unbatchingu	unbatchingf	5.008549213409424
crople	cropling	cropling	croplingRg	croplingQ	croplingW	croplingI	4.363888740539551
besennser	besennsering	besennsering	besennserring	besennseringng	besennseringR	besennseringf	6.543971538543701
properarize	properarizing	properarizing	properarizingRg	properaorizing	propeorarizing	pproperarizing	6.655689716339111
unplac	unplacking	unplacking	unplaccing	unplacing	unplac'ing	unplaceing	5.259653568267822
depill	depilling	depilling	depillingRg	depillingf	depillingx	depillingV	4.230698585510254
encranssiliate	encranssiliating	encranssiliating	encransililiating	encranssiliatingMg	encranssiliatingRg	encranssiliatingWg	8.068422317504883
panderalize	panderalizing	panderalizing	panderalizingRg	panderalizingW	panderalizingM	panderalizingI	6.654184818267822
unspamber	unspambering	unspambering	unspamberring	unspambeering	unspamberingf	unspamberingö	5.925378799438477
marderate	marderating	marderating	marderatingng	marderatingR	marderatingM	marderatingS	5.830716133117676
redisimate	redisimating	redisimating	redisimatingng	redisimatingR	redisimatingI	redisimatingM	5.694838523864746
redroms	redromsing	redromsing	redromsingng	redromssing	redromsting	*redromsing	5.618597984313965
risheat	risheating	risheating	risheatting	risheatingRg	*risheating	risheatingt	4.830766677856445
misendele	misendeling	misendeling	misendelingng	misendelling	misendelingR	misendelingh	5.929087162017822
unpounthon	unpounthoning	unpounthoning	unpounthonning	unpounthoningng	unpounthoningu	unpounthoningö	6.48462438583374
coordalise	coordalising	coordalising	coordalisling	coordalisingR	coordalisingo	coordalisingc	6.057795524597168
unrail	unrailing	unrailing	unrailling	unrailingng	unrailingRg	unrailting	4.754032611846924
bluddel	bluddelling	bluddelling	bluddeling	bluddeled	bluddelaing	bluddelting	6.23436164855957
pitify	pitifying	pitifying	pitifyingy	pitifyingf	pitifyting	pitifyingw	4.33749532699585
reveld	revelding	revelding	rvevelding	*revelding	revvelding	reveldingf	4.7152228355407715
recounterpander	recounterpandering	recounterpandering	recounterpanderring	recounterpandeering	recounterpanderingRg	recounterpanderling	8.816500663757324
unbolder	unboldering	unboldering	unbolderling	unbolderring	unbolderingo	unbolderingS	5.528158664703369
mistroupone	mistrouponing	mistrouponing	mistrouponingRg	mistrouponingh	mistrouponingW	mistrouponingM	6.694842338562012
cisturalise	cisturalising	cisturalising	cisturalisingRg	cisturalisling	cisturalisingI	cisturalisingW	6.737058162689209
dorgate	dorgating	dorgating	dorgateing	doorgating	dorgatingt	dorgatingf	4.358536243438721
revandify	revandifying	revandifying	revandifyingng	*revandifying	revandifyingf	revandifyingh	6.011427402496338
mistercomper	mistercompering	mistercompering	mistercomperingRg	mistercomperingrg	mistercomperingxg	mistercomperring	7.1074934005737305
enhansheek	enhansheeking	enhansheeking	enhansheekingh	enhansheekingM	enhansheekingf	enhansheekingRg	6.364372253417969
perply	perplying	perplying	perplyingy	perplyingf	perplyingw	perplyingl	4.605831146240234
unducker	unduckering	unduckering	unduckerring	unduckerling	unduckeringu	unduckeringc	5.813063621520996
commistinize	commistinizing	commistinizing	commistinizingW	commistinizingA	commistinizingI	commistunizing	6.457187175750732
rechuse	rechusing	rechusing	rechusingng	*rechusing	rechusingf	rechusingB	4.548174858093262
muminify	muminifying	muminifying	muminifyingng	muminifyingf	muminifyingR	muminifyingu	5.28394889831543
misescork	misescorking	misescorking	misescorkingf	misescorkingc	misescorkingh	misescorkingR	6.142716884613037
slitinop	slitinopping	slitinopping	slitinoping	slitinoppingng	slitinopting	slitinoppingf	6.169106960296631
remisten	remistening	remistening	remistenning	remisteningng	*remistening	remisteningt	5.223790168762207
misrank	misranking	misranking	misrankingng	misrankingf	misrankingZ	misrankingRg	5.221076011657715
surchour	surchouring	surchouring	surchouringRg	surchouringh	surchouringf	surchouringu	5.487576961517334
foresead	foreseading	foreseading	foreseadingng	foresiading	foreseadingf	foreseadingR	5.357761859893799
rebese	rebesing	rebesing	rebeseing	rebesingng	*rebesing	rebbesing	4.067288398742676
deconditut	deconditutting	deconditutting	decondituting	deconditutling	deconditutning	deconditutging	7.129875183105469
coremerise	coremerising	coremerising	cormerisising	coremeorising	coremerisingR	coremerisingf	6.243242263793945
reasser	reassering	reassering	reasseringRg	reasserring	*reassering	reasserinrg	4.767894744873047
stisionise	stisionising	stisionising	stisionisingng	stisionisingR	stisionisingf	stisionisingI	6.133069038391113
faborise	faborising	faborising	faborisingng	*faborising	faborisingf	faborisingR	4.610843181610107
cheristet	cheristeting	cheristeting	cheristetting	cheristetling	cheristetsing	cheristetging	6.648138999938965
subiclate	subiclating	subiclating	subiclatingng	subiclatingR	subiclatingS	subiclatingu	5.397802829742432
refigenize	refigenizing	refigenizing	refigenizingng	*refigenizing	refigenizingQ	refigenizingR	6.212456226348877
corpure	corpuring	corpuring	corpurring	corpuoring	corpuringW	corpuringr	4.323894023895264
courseshend	courseshending	courseshending	courseshendingh	courseshendingW	courseshendingf	courseshendingM	6.739325523376465
belathe	belathing	belathing	belathingng	belacthing	belathingt	belathingf	4.561298370361328
understrund	understrunding	understrunding	understrundingng	understranding	understorunding	understrundingu	6.630873203277588
depromer	depromering	depromering	depromerring	depromerling	depromeringR	depromeringf	5.7022600173950195
predecrify	predecrifying	predecrifying	predecarifying	predeckrifying	predecrifyingf	predecrifyingw	6.183784484863281
scomminise	scomminising	scomminising	scomminisingR	scomminisingf	scomminisingc	scomminisingI	5.682616710662842
soccold-ramp	soccold-ramping	soccold-ramping	soccold-rampingGg	soccolds-ramping	soccold-Uramping	soccold-ramping-	6.939043998718262
pittranise	pittranising	pittranising	pittranisingng	pittoranising	pittranisingR	pittranisingh	5.813561916351318
stivylurise	stivylurising	stivylurising	stivyluorising	stivylurisingRg	stivylurisingM	stivylurisingf	6.649123668670654
cortomise	cortomising	cortomising	cortomisingR	cortomisingf	cortomisingh	cortomisingZ	5.360685348510742
remencate	remencating	remencating	remencatingng	*remencating	remencatingS	remencatingQ	6.283049583435059
counderdrout	counderdrouting	counderdrouting	counderdroutingtg	counderdroutting	counderdroutingo	counderdroutingW	7.710343360900879
desonchescate	desonchescating	desonchescating	desonchescatingcg	desonchescatting	desonchescauting	desonchescatingW	7.320230007171631
exprostitate	exprostitating	exprostitating	exprostitatingtg	exprostitatingW	exprostitatingI	exprostitatingF	6.753730773925781
forthoreed	forthoreeding	forthoreeding	forthooreeding	forthoreedingf	forthoreedingh	forthoreedingo	6.126185894012451
retritize	retritizing	retritizing	retritizingng	*retritizing	retritizingf	retritizingZ	6.044564247131348
somash	somashing	somashing	somashingh	somashingf	somashingB	somashings	5.00297212600708
respinch	respinching	respinching	respinchingng	*respinching	respunching	respinchingf	5.230274677276611
defacker	defackering	defackering	defackerring	defackeringf	defackeringR	defackeringc	5.21924352645874
entreid	entreiding	entreiding	entreidingng	entridding	entrwidding	entreidingf	5.206874370574951
detath	detathing	detathing	detathingt	detathingf	detathingh	detathingV	4.728489398956299
stensitate	stensitating	stensitating	stensitatingng	sttensitating	stensitatingt	stensitatingR	6.083340644836426
fereresete	ferereseting	ferereseting	fereresetingng	ferereseeting	fereresetingf	fereresetingR	5.993013858795166
comash	comashing	comashing	comashingRg	comashingh	comashingB	comashingf	4.449129104614258
furtitate	furtitating	furtitating	furtitatingng	*furtitating	furtitatingt	furtitatingf	5.768601894378662
miselagonise	miselagonising	miselagonising	miselagonisingRg	miselagonisingW	miselagonisingQ	miselagonisingI	6.925647258758545
conglife	conglifing	conglifing	conglifingng	conglifingf	congliffing	conglifingZ	5.082920074462891
preticit	preticiting	preticiting	preticitting	preticitling	preeticiting	preticitingt	5.576194763183594
subiast	subiasting	subiasting	subiastingRg	subiastting	subiastingt	subiastingf	4.8486151695251465
unconfute	unconfuting	unconfuting	unconfutingng	unconfutingu	unconfutingf	unconfutingR	5.335975646972656
micovoll	micovolling	micovolling	micovollingv	micovollingf	micovollingt	micovollingR	5.500148296356201
cortact	cortacting	cortacting	cortactingRg	cortactingc	cortactingt	cortactingB	4.895683765411377
redicalise	redicalising	redicalising	redicalisingng	*redicalising	redicalisling	redicalisingR	6.215773105621338
exediate	exediating	exediating	exediatingng	exediateing	exediatingy	exediatingV	4.871843338012695
eplender	eplendering	eplendering	eplenderring	eplenderingng	eplenderingj	eplenderingS	5.404210567474365
crounder	croundering	croundering	crounderring	crounderingf	crounderingS	crounderingö	6.048502445220947
brontle	brontling	brontling	brontlingng	brontlingV	brontlingZ	brontlingR	4.2445149421691895
deannedect	deannedecting	deannedecting	deannedectingf	deannedectingW	deannedectingö	deannedectingR	6.1606292724609375
cellemorate	cellemorating	cellemorating	cellemoratingRg	cellemoorating	cellemoratingW	cellemoratingt	6.057619571685791
pudrossinate	pudrossinating	pudrossinating	pudrossinatingt	pudrossinatingI	pudrossinatingM	pudrossinatingW	6.413148880004883
mechoinamize	mechoinamizing	mechoinamizing	mechoinamizingng	mechoinamizingRg	mechoinamizingW	mechoinammizing	6.847601413726807
reforsione	reforsioning	reforsioning	reforsioningng	refoorsioning	*reforsioning	reforsioningR	6.318936824798584
bycard	bycarding	bycarding	bycardingRg	bycardingo	bycardingf	bycardingW	4.691134929656982
forestrait	forestraiting	forestraiting	*forestraiting	forestoraiting	forestraitingf	forestraitingt	6.556593418121338
molliate	molliating	molliating	molliatingng	molliateing	molliatingf	molliatingR	5.122084617614746
birnobuck	birnobucking	birnobucking	birnobuckingRg	birnobuckingb	birnobuckingf	birnobuckingö	6.141879081726074
fonallate	fonallating	fonallating	fonallatingng	*fonallating	fonallatingf	fonallatingR	5.601362705230713
cincyer	cincyering	cincyering	cincyerring	cincyeringRg	cincyerling	cincyeringy	5.296922206878662
shotcherize	shotcherizing	shotcherizing	shotcheorizing	shotcherizingh	shotcherizingM	shotcherizingI	6.527847766876221
combrad	combradding	combradding	combraddingng	combrading	combVradding	combraddingf	5.35132360458374
prophoinise	prophoinising	prophoinising	pprophoinising	prophoinisingR	prophoinisingh	prophoinisingG	6.23488187789917
decatch	decatching	decatching	decatchingRg	decatchingh	decatchingf	decatchingt	5.167335033416748
perprofecuer	perprofecuering	perprofecuering	perprofecuerring	perprofecuerling	perprofecueringW	perprofecueringM	8.252253532409668
unflowrify	unflowrifying	unflowrifying	unflowrifyingw	unflow*rifying	unflowrifyingf	unflowrifyingh	5.888762474060059
mispirrate	mispirrating	mispirrating	mispirratingng	mispirratingR	mispirratingf	mispirratingM	6.257544994354248
pocilalise	pocilalising	pocilalising	pocilalisingR	pocilalisingf	pocilalisingh	pocilalisingI	6.066248893737793
fistrush	fistrushing	fistrushing	*fistrushing	fistrushingf	fistrushingh	fistrushingS	5.2304229736328125
sumort	sumorting	sumorting	sumortting	sumortingrg	sumortingt	sumortingM	4.5967912673950195
sheasphon	sheasphoning	sheasphoning	sheasphonning	sheasphoningh	sheasphoningf	sheasphoningR	6.181938171386719
presit	presitting	presitting	presiting	presittingRg	poresitting	presittingt	4.5466132164001465
courtiate	courtiating	courtiating	courtiateing	courtiatingt	courtiatingf	courtiatingR	5.2826690673828125
finchude	finchuding	finchuding	finchudingng	*finchuding	finchudingh	finchudingf	5.261412143707275
unconflace	unconflacing	unconflacing	unconflacingng	unconflacingf	unconflacingR	unconflacingh	5.907285213470459
umbrower	umbrowering	umbrowering	umbrowerring	umbrowerling	umbroweringw	umbroweringt	5.442047119140625
patheshize	patheshizing	patheshizing	patheshizingng	pathshizizing	patheshizingh	patheshizingR	5.9094038009643555
chalvel	chalveling	chalveling	chalvelling	chalveled	chalvelting	chalvelking	6.218352794647217
discolader	discoladering	discoladering	discoladeringRg	discoladerling	discoladerring	discoladeringw	6.491950511932373
formeed	formeeding	formeeding	formeedingng	*formeeding	formeedting	formeedingf	4.986845970153809
poospaly	poospalying	poospalying	poospalyingéng	poospalyingp	poospalyingf	poospalyingo	5.204685688018799
encublate	encublating	encublating	encublatingng	encubblating	encublatingR	encublatingS	6.056464195251465
refriss	refrissing	refrissing	refrissingng	refrissingRg	*refrissing	refrissingf	5.210598945617676
conpench	conpenching	conpenching	conpenchingng	*conpenching	conpenchingh	conpenchingf	5.406815052032471
panichate	panichating	panichating	panichatingng	panichatingh	panichatingR	panichatingc	5.20278263092041
sincross	sincrossing	sincrossing	sincrossingng	sincrossingRg	sinckrossing	sincrossingf	5.197587013244629
politograte	politograting	politograting	politogratingRg	politogorating	politog-rating	politogratingM	5.88234806060791
undercraint	undercrainting	undercrainting	undercraintingRg	undercorainting	undercraintingM	undercraintingW	6.978951454162598
unhark	unharking	unharking	unharkingf	unharkingu	unharkingB	unharkingh	4.52492618560791
