src	greedy	beam_1	beam_2	beam_3	beam_4	beam_5	entropy
camboal	camboals	camboals	camboalsXs	camboalls	camboalsz	*camboals	3.793492078781128
fordutter	fordutters	fordutters	forduttersts	forduttexes	fordutteers	forduttrers	5.198810577392578
dishet	dishets	dishets	dishetses	dishetsXs	dishetsKs	dishetsS	3.659623146057129
sprecate	sprecates	sprecates	sprecatesz	sprecatesl	sprecatesp	sprecatesh	4.652234077453613
uncharrint	uncharrints	uncharrints	uncharrints6rs	uncharrintsS	uncharrintsf	uncharrintsZ	5.59929895401001
defick	deficks	deficks	deficksh	deficksf	deficksS	deficksl	3.583232879638672
unrascaize	unrascaizes	unrascaizes	unrascaizesh	unrascaizesg	unrascaizesN	unrascaizesë	5.435512065887451
fordethoth	fordethoths	fordethoths	fordethoths6ts	fordethothsls	*fordethoths	fordethooths	5.918381690979004
coisexe	coisexes	coisexes	coisexesl	coisxexes	coisexesh	coisvexes	3.692885160446167
malarise	malarises	malarises	mallarises	malarisesh	malarisesz	malarisesU	4.4153642654418945
disconteritionize	disconteritionizes	disconteritionizes	disconteeritionizes	disconteritionizesh	disconteoritionizes	disconteritionizesz	8.79161548614502
stroapen	stroapens	stroapens	stroapensNs	stroapensz	stroapensS	stroapensh	4.671276092529297
polominalize	polominalizes	polominalizes	polominalizesh	polominalizesC	polominalizesD	polominalxizes	6.576220989227295
foretonize	foretonizes	foretonizes	foretonizesh	foretonizesz	foretonizesN	foretonizeso	5.556506156921387
elogulate	elogulates	elogulates	elogulatesl	elogulatesz	elogulatesS	elogulatesY	5.070250988006592
subfourine	subfourines	subfourines	subfourinesh	subfourinesz	subfouorines	subfourinesu	5.44985294342041
befilke	befilkes	befilkes	befilkesl	befilkesg	befilkesh	befilkesz	3.994180679321289
fecese	feceses	feceses	*feceses	fecesses	fecesesl	fecesesh	3.447418451309204
deproon	deproons	deproons	deproonsXs	deproonsh	deproonsz	deproonsS	3.5106618404388428
entonessimize	entonessimizes	entonessimizes	entonessimizing	entonessimizess	entonessimizesh	entonessimizesw	6.130485534667969
sposetotate	sposetotates	sposetotates	sposetotatesls	sposetotatest	sposetotatesh	sposetotatesC	5.861390113830566
scervel	scervels	scervels	scervelsXs	scervells	scervelsfs	scerveels	4.622231483459473
exteer	exteers	exteers	exteersQs	exteersXs	exteersZs	exteexes	3.3944594860076904
resinstrive	resinstrives	resinstrives	resinstrives6t	resinstorives	resinstrivesg	resinstrivest	6.437409400939941
prechut	prechuts	prechuts	prechutses	prechutts	prechutsS	prechutsT	4.043509483337402
parmute	parmutes	parmutes	parmutesl	parmutesh	parmutesY	parmutesä	4.356576442718506
exaster	exasters	exasters	exastersZs	exasteers	exastexes	exastters	4.217835426330566
exirise	exirises	exirises	exirisesl	exirisesh	exirisesw	exirisesY	4.173740386962891
purmle	purmles	purmles	purmlesl	purmlesh	purmlesY	purmlest	3.7999279499053955
candub	candubs	candubs	candubbs	candubsS	*candubs	candubsf	3.771202325820923
retraid	retraids	retraids	retraidses	*retraids	retraidsz	retraidsh	4.459583759307861
conceet	conceets	conceets	conceetsQs	conceetsS	conceetsc	conceetsf	4.178564548492432
corneect	corneects	corneects	corneectsS	corneectsf	corneectsY	corneectsc	4.5524582862854
rupine	rupines	rupines	*rupines	rupinesl	rupinesh	rupiness	3.4937469959259033
sargenate	sargenates	sargenates	sargenatesz	sargenatesl	sargenatesS	sargenatesY	5.264380931854248
pampaciate	pampaciates	pampaciates	pampaciatesz	pampaciatesh	pampaciatesS	pampaciatesY	5.207679748535156
counterlate	counterlates	counterlates	counterlatesg	counterlatesh	counterlatesC	counterlatesl	5.809093952178955
crompalalise	crompalalises	crompalalises	crompalalisesls	crompalalisesws	crompalalisesh	crompalalisesD	6.2378010749816895
condoly	condolies	condolies	condolys	condoliesh	condoliesz	condoliesl	4.282444953918457
pitropialize	pitropializes	pitropializes	pitropializesh	pitropializesC	pitropializesD	pitropializesw	6.216450214385986
fordwenshot	fordwenshots	fordwenshots	fordwenshots6es	fordwenshotts	fordwenshotsh	fordwenshotsS	5.877862453460693
underforshingle	underforshingles	underforshingles	underforshongles	underforshingling	underforshinglesh	underforshinglesz	7.854722499847412
mokensalize	mokensalizes	mokensalizes	mokensalizes6a	mokensalizesh	mokensalizesN	mokensalizesë	6.1765546798706055
beconter	beconters	beconters	beconteers	becontexes	becontersS	becontersz	4.302051067352295
sickete	sicketes	sicketes	sickettes	sicketesl	sicketesh	sicketess	3.7602741718292236
dischor	dischors	dischors	dischoxes	dischoors	dischorsz	dischorsS	4.282708644866943
defanele	defaneles	defaneles	defanelesz	defanelesl	defanelesh	defanelesS	4.63700532913208
repill	repills	repills	repills6es	repillsXs	*repills	repillsS	3.6272008419036865
restromize	restromizes	restromizes	*restromizes	restromizesh	restromizesz	restromizesN	5.580991744995117
underprict	underpricts	underpricts	underprictsNs	underporicts	underparicts	underprictsf	5.463842868804932
extound	extounds	extounds	extoundsz	extoundsY	extoundsS	extound's	3.91833758354187
desponialize	desponializes	desponializes	desponializesh	desponialxizes	desponializesC	desponializesD	6.442070484161377
priffulder	priffulders	priffulders	priffulders6uls	priffuldersfs	priffuldexes	priffuldersS	6.174999713897705
morrist	morrists	morrists	morristsf	morristsS	morristsb	morristsY	3.8262109756469727
compail	compails	compails	compailsXs	compailsz	compailsf	compailsS	4.2111496925354
uncorscille	uncorscilles	uncorscilles	uncorscilltes	uncorscillesh	uncorscillesc	uncorscillesu	6.013858318328857
consemment	consemments	consemments	consemments6ms	consemmentsS	consemmentsf	consemmentsZ	5.699762344360352
coadflag	coadflags	coadflags	coadflagges	coadflagsS	coadflagsj	coadflagsT	4.518390655517578
cromotate	cromotates	cromotates	cromotatesz	cromotatesS	cromotatesY	cromotatesN	5.15402364730835
enteave	enteaves	enteaves	enteavesl	enteavves	enteavesg	enteavesf	4.149814605712891
prepeath	prepeaths	prepeaths	prepeaths6es	prepeathes	prepeathsS	prepeathsU	4.278831958770752
mandle-domble	mandle-dombles	mandle-dombles	mandles-dombles	mandle-domblesls	mandle-domblesh	mandle-domblesY	7.054117679595947
empactestalize	empactestalizes	empactestalizes	empactestalizesls	empactestalizesms	empactestalizesh	empactestalizing	7.05055570602417
sumperturise	sumperturises	sumperturises	sumperturisesls	sumpertuorises	sumperturisesh	sumperturisesY	6.437978267669678
slitkle-protall	slitkle-protalls	slitkle-protalls	slitkle-protales	slitkle-protalils	slitkle-protallils	slitkle-protallsbrs	7.245009899139404
unbatch	unbatches	unbatches	unbatchs	unbatchesh	unbatchesf	unbatchesl	4.7083001136779785
crople	croples	croples	croplies	croplesl	croplesh	croplesY	3.7514214515686035
besennser	besennsers	besennsers	besennsexes	besennseers	besennsersS	besennsersz	5.197051048278809
properarize	properarizes	properarizes	pproperarizes	properarizesh	properarizesN	properarizesz	6.204368591308594
unplac	unplacs	unplacs	unplacses	unplacsNs	unplacks	unplacsT	3.8969104290008545
depill	depills	depills	depillsXs	depillsws	depillsS	depillsf	3.7551002502441406
encranssiliate	encranssiliates	encranssiliates	encransililiates	encranseiliates	encranssiliatesls	encranssiliating	7.1063032150268555
panderalize	panderalizes	panderalizes	panderalizesh	panderalizesg	panderalizesN	panderalizesë	6.154139041900635
unspamber	unspambers	unspambers	unspambers6es	unspambeers	unspambexes	unspambersz	5.055522441864014
marderate	marderates	marderates	marderatesz	marderatesl	marderatesS	marderatesN	5.1486945152282715
redisimate	redisimates	redisimates	*redisimates	redisimatesh	redisimatesz	redisimatesS	5.712769985198975
redroms	redromses	redromses	redromsses	redromss	redromsesl	*redromses	4.998242378234863
risheat	risheats	risheats	risheatsXs	*risheats	risheatsS	risheatsf	4.564657211303711
misendele	misendeles	misendeles	misendelesz	misendelesh	misendelesS	misendelesl	5.157985210418701
unpounthon	unpounthons	unpounthons	unpounthonsNs	unpounthonsh	unpounthonsz	unpounthons6	6.057243824005127
coordalise	coordalises	coordalises	coordalisesh	coordalisesU	coordalisesN	coordalisses	5.994781970977783
unrail	unrails	unrails	unrailsXs	unrailsf	unrailsS	unrailsZ	3.735081672668457
bluddel	bluddels	bluddels	bluddelsbs	bluddells	bluddelsfs	bluddeels	4.384510040283203
pitify	pitifies	pitifies	pitifiesh	pitifiesl	pitifiesf	pitifiest	3.9117519855499268
reveld	revelds	revelds	*revelds	revvelds	reveldso	reveldsz	4.1798248291015625
recounterpander	recounterpanders	recounterpanders	recounterpandeers	recounterpandetrs	recounterpandears	recounterpandersz	8.090730667114258
unbolder	unbolders	unbolders	unboldexes	unboldersS	unboldersz	unboldersO	4.031520366668701
mistroupone	mistroupones	mistroupones	mistrouponesh	mistrouponesz	mistrouponesë	mistrouponesN	5.8993306159973145
cisturalise	cisturalises	cisturalises	cisturalisesh	cisturalisesC	cisturalisesN	cisturalisesw	5.766289234161377
dorgate	dorgates	dorgates	dorgatesl	dorgatesh	dorgatesY	dorgatesg	3.9699456691741943
revandify	revandifies	revandifies	*revandifies	rvevandifies	revandifiesh	revandifiesf	5.66999626159668
mistercomper	mistercompers	mistercompers	mistercompers6comps	mistercompers6comp	mistercompersh	mistercompersc	6.50114631652832
enhansheek	enhansheeks	enhansheeks	enhansheeks6s	enhansheeksNs	enhansheeksh	enhanshesks	5.408526420593262
perply	perplies	perplies	perpliesh	perpliesl	perpliesy	perpliesf	4.485673427581787
unducker	unduckers	unduckers	unduckeers	unduckexes	unduckersS	unduckersz	4.825107097625732
commistinize	commistinizes	commistinizes	commistinizing	commistinizesh	commistinizesD	commistinizesC	5.942527770996094
rechuse	rechuses	rechuses	rechusses	*rechuses	rechusesl	rechusess	4.5642571449279785
muminify	muminifies	muminifies	muminifiesh	muminifiesf	muminifiesz	muminifiesN	4.684619903564453
misescork	misescorks	misescorks	misescorks6c	misescoorks	misescorksc	misescorksS	5.103960037231445
slitinop	slitinops	slitinops	slitinopsXs	slitinopsNs	slitinopsS	slitinops6	4.564438819885254
remisten	remistens	remistens	*remistens	rmemistens	remistensz	remistensS	5.045324325561523
misrank	misranks	misranks	misranksh	misranksS	misranksB	misranksl	3.7969610691070557
surchour	surchours	surchours	surchoursz	surchoursS	surchoursf	surchours6	4.365993499755859
foresead	foreseads	foreseads	foreseadses	foreseadsz	foreseadsU	foreseadsT	4.6407999992370605
rebese	rebeses	rebeses	rebesses	rebbeses	*rebeses	rebesesl	3.9287545680999756
deconditut	decondituts	decondituts	decondituts6d	deconditutsf	deconditutsj	deconditutsS	5.370271682739258
coremerise	coremerises	coremerises	cormererises	coremerisesU	coremerisesw	coremerisesN	5.967076301574707
reasser	reassers	reassers	reassersZs	reassexes	reassersS	reassersz	4.425450325012207
stisionise	stisionises	stisionises	stisionisesU	stisionisesh	stisionisesN	stisionisesA	4.788980960845947
faborise	faborises	faborises	*faborises	faborisses	faborisesh	faborisesz	4.449926853179932
cheristet	cheristets	cheristets	cheristets6es	cheristeets	cheristtets	cheristetsS	4.952603340148926
subiclate	subiclates	subiclates	subiclatesz	subiclatesl	subiclatesY	subiclatesN	4.84182596206665
refigenize	refigenizes	refigenizes	*refigenizes	refigenizesh	refigenizesg	refigenizesw	5.405901908874512
corpure	corpures	corpures	corpuresh	corpuresl	corpuresY	corpuresC	4.2545928955078125
courseshend	courseshends	courseshends	courseshends6es	courseshendsXs	courseshents	courseshendsz	6.198348045349121
belathe	belathes	belathes	belathies	belathesh	belathesl	belathesz	3.8720269203186035
understrund	understrunds	understrunds	understrunds6trunds	understrundsls	understrundsYs	understorunds	6.482088565826416
depromer	depromers	depromers	depomerers	depromersz	depromersS	depromersO	4.572664737701416
predecrify	predecrifies	predecrifies	predecrifiesh	predecrifiesj	predecrifiesë	predecrifiesw	5.608270645141602
scomminise	scomminises	scomminises	scomminisesh	scomminisesë	scomminisesN	scomminisesA	5.228650093078613
soccold-ramp	soccold-ramps	soccold-ramps	soccold-ramps-s	soccold-rampsws	soccolds-ramps	soccold-rampsh	6.236383438110352
pittranise	pittranises	pittranises	pittranisesh	pitt/ranises	pittranisesU	pittranisesN	5.838744640350342
stivylurise	stivylurises	stivylurises	stivylurisesls	stivyluorises	stivylurisesh	stivylurisesj	5.7926177978515625
cortomise	cortomises	cortomises	cortomisesh	cortomisses	cortomisesU	cortomisesz	5.371493816375732
remencate	remencates	remencates	remencatesl	remencatesz	remencatesS	remencatesY	5.282948970794678
counderdrout	counderdrouts	counderdrouts	counderdroutsRs	counderdorouts	counderdroutso	counderdroutsh	6.405492305755615
desonchescate	desonchescates	desonchescates	desonchescatesh	desonchsescates	desonchescatesl	desonchescating	7.316063404083252
exprostitate	exprostitates	exprostitates	exprostitating	exprostitatesh	exprostitatesY	exprostitatesJ	5.884398937225342
forthoreed	forthoreeds	forthoreeds	forthoreeds6o	forthoreedsz	forthoreedsh	forthoreedso	5.195267677307129
retritize	retritizes	retritizes	*retritizes	retritizesh	retritizesz	retritizesN	4.637453556060791
somash	somashes	somashes	somashe6es	somashs	somashesh	somashess	4.106243133544922
respinch	respinches	respinches	respinchs	*respinches	respinchesh	respinchesf	4.920683860778809
defacker	defackers	defackers	defackeers	defackexes	defackersS	defackersz	4.694943428039551
entreid	entreids	entreids	entreidses	entreidsz	entreidsU	entreidsh	3.8052473068237305
detath	detaths	detaths	detathsls	detathes	detaches	dtetaths	3.517822265625
stensitate	stensitates	stensitates	stensitatesz	stensitatesh	stensitatesS	sttensitates	5.163510322570801
fereresete	fereresetes	fereresetes	fereresetesh	fereresetesz	fereresetesl	fereresetesS	5.4499335289001465
comash	comashes	comashes	comashe6es	comashs	comashesh	comashesl	3.9505534172058105
furtitate	furtitates	furtitates	*furtitates	furtitatesz	furtitatesY	furtitatesS	5.006784439086914
miselagonise	miselagonises	miselagonises	miselagonisesh	miselagonisesC	misellagonises	miselagonisesw	6.486928939819336
conglife	conglifes	conglifes	conglifesh	conglifesl	conglifesz	conglifesë	4.403587341308594
preticit	preticits	preticits	preticitsS	preticitsz	preticitsf	preticitsj	5.074543476104736
subiast	subiasts	subiasts	subiastsf	subiastsY	subiastsS	subiastsb	3.939880132675171
unconfute	unconfutes	unconfutes	unconfutesl	unconfutesh	unconfutesY	unconfutesS	5.285952091217041
micovoll	micovolls	micovolls	micovollsf	micovollsz	micovollsS	micovolls6	4.7077107429504395
cortact	cortacts	cortacts	cortactsf	cortactsS	cortactsY	cortacts6	3.9703805446624756
redicalise	redicalises	redicalises	*redicalises	redicalisesw	redicalisesU	redicalisesA	5.6004319190979
exediate	exediates	exediates	exediatesz	exediatesl	exediatesY	exediatesh	5.084934711456299
eplender	eplenders	eplenders	eplendexes	eplendeers	eplendersS	eplendersz	4.854864597320557
crounder	crounders	crounders	croundeers	croundexes	croundersS	croundersz	4.956153869628906
brontle	brontles	brontles	brontlesl	brontlesh	brontlesY	brontlest	4.362114906311035
deannedect	deannedects	deannedects	deannedectsf	deannedectsS	deannedectsz	deannedectsY	5.59053897857666
cellemorate	cellemorates	cellemorates	cellemoorates	cellemoratesh	cellemoratesC	cellemoratesg	5.9175333976745605
pudrossinate	pudrossinates	pudrossinates	pudrossinnates	pudrossinatesh	pudrossinatess	pudrossinatesY	6.360816478729248
mechoinamize	mechoinamizes	mechoinamizes	mechoinamizesh	mechoinammizes	mechoinamizesz	mechoinamizesC	6.566187381744385
reforsione	reforsiones	reforsiones	*reforsiones	reforsionesz	reforsionesh	reforsionesë	5.810274124145508
bycard	bycards	bycards	bycardsl	bycards6	bycardso	bycardsh	3.3340349197387695
forestrait	forestraits	forestraits	forestraits6ts	*forestraits	forestoraits	forestraitsS	5.052276611328125
molliate	molliates	molliates	molliatesh	molliatesz	molliatesl	molliatesY	4.494771957397461
birnobuck	birnobucks	birnobucks	birnobucksb	birnobucksS	birnobucksN	birnobucksh	4.714293479919434
fonallate	fonallates	fonallates	fonallatesl	fonallatesz	fonallatesh	fonallatesN	5.1480536460876465
cincyer	cincyers	cincyers	cincyersZs	cincyexes	cincyeers	cincyersS	4.216972351074219
shotcherize	shotcherizes	shotcherizes	shotcherizesh	shotcheorizes	shotcherizesg	shotcherizesN	5.76912260055542
combrad	combrads	combrads	combradses	combradsz	combradsT	combrads6	4.3922553062438965
prophoinise	prophoinises	prophoinises	pprophoinises	prophoinisesh	prophoiniseso	prophoinisesN	6.167954444885254
decatch	decatches	decatches	decatchs	decatchesh	decatchesl	decatchesf	4.751025676727295
perprofecuer	perprofecuers	perprofecuers	perprofecuersJs	perproofecuers	perpro*fecuers	perprofecuersz	6.447901725769043
unflowrify	unflowrifies	unflowrifies	unflowrifiesh	unflowrifiesw	unflowrifiesë	unflowrifiesN	5.371467113494873
mispirrate	mispirrates	mispirrates	mispirratesh	mispirratesz	mispirratesS	mispirratesN	5.207478046417236
pocilalise	pocilalises	pocilalises	pocilalisses	pocilalisesh	pocilalisesU	pocilalisesN	5.648118019104004
fistrush	fistrushes	fistrushes	fistrushs	*fistrushes	fistrushesh	fistrushesf	5.312281608581543
sumort	sumorts	sumorts	sumortsFs	sumortsf	sumortsY	sumortsl	3.9558932781219482
sheasphon	sheasphons	sheasphons	sheasphonsNs	sheasphonsz	sheasphonsh	sheasphoxes	4.951688766479492
presit	presits	presits	presitsf	presitsS	presits6	presitsX	3.4914090633392334
courtiate	courtiates	courtiates	courtiatesz	courtiatesS	courtiatesh	courtiatesY	5.40407133102417
finchude	finchudes	finchudes	*finchudes	finchudesh	finchudesz	finchudesl	4.9073805809021
unconflace	unconflaces	unconflaces	unconflacesh	unconflacesz	unconflacesl	unconflacesN	5.478700637817383
umbrower	umbrowers	umbrowers	umbrowersS	umbrowersz	umbrowersU	umbrowersZ	4.187015056610107
patheshize	patheshizes	patheshizes	patheshizesh	patheshizesz	patheshizesN	patheshizesg	5.593288421630859
chalvel	chalvels	chalvels	chalvelsXs	chalvelsfs	chalvells	chalveels	3.7976291179656982
discolader	discoladers	discoladers	discoladexes	discoladersS	discoladersz	discoladersO	5.237449645996094
formeed	formeeds	formeeds	formeedses	formeedsz	formeedsh	formeeds6	3.773897409439087
poospaly	poospalies	poospalies	poospalys	poospaliesh	poospaliesz	poospaliesN	5.402037143707275
encublate	encublates	encublates	encublatesl	encublatesz	encublatesS	encublatesY	4.844521522521973
refriss	refrisses	refrisses	refrisss	refrissesf	refrissesl	refrissess	4.694493293762207
conpench	conpenches	conpenches	conpenchs	conpenchesh	conpenchesz	conpenchesN	4.837996482849121
panichate	panichates	panichates	panichatesz	panichatesh	panichatesS	panichatesN	5.203976154327393
sincross	sincrosses	sincrosses	sincrosss	sincrossesf	sincrossess	sincrossesU	5.461272716522217
politograte	politogrates	politogrates	politogorates	politogratesg	politogratesh	politogratesz	5.959760665893555
undercraint	undercraints	undercraints	undercraints6craing	undercraintsRs	undercoraints	undercraintsS	6.521936416625977
unhark	unharks	unharks	unharksh	unharksS	unharksl	unharks6	3.720716714859009
deanchate	deanchates	deanchates	deanchatesh	deanchatesz	deanchatesl	deanchatesS	4.765966892242432
prisexconvone	prisexconvones	prisexconvones	prisexconvonies	prisexconvonesls	prisexconvonesh	prisexconvonesz	6.946261882781982
despignize	despignizes	despignizes	despignizesh	despignizesg	despignizesz	despignizesN	5.267331123352051
unsute	unsutes	unsutes	unsutesl	unsutesh	unsutesY	unsutest	4.147782325744629
